0 0 3/19 0 13/38 9/38 55/114 47/57 65/57 161/114 153/76 559/228 153/38 0
0 0 1/7 0 9/28 5/14 1/3 16/21 53/42 17/12 107/56 185/84 51/14 0
0 0 3/23 0 5/23 10/23 16/69 2/3 91/69 187/138 39/23 155/69 76/23 0
0 0 12/53 0 43/106 9/53 149/318 107/106 385/318 397/318 213/106 803/318 431/106 0
0 0 7/32 0 1/2 3/16 17/32 25/32 33/32 45/32 55/32 139/64 7/2 0
0 0 5/28 0 13/28 1/4 11/28 3/4 31/28 41/28 47/28 2 93/28 0
0 0 2/13 0 5/13 4/13 4/13 9/13 15/13 37/26 3/2 53/26 40/13 0
0 0 2/7 0 47/84 1/7 43/84 223/252 269/252 53/42 47/28 79/36 97/28 0
0 0 7/26 0 1/2 5/26 17/26 21/26 27/26 20/13 7/4 105/52 83/26 0
0 0 3/14 0 1/2 3/14 1/2 11/14 15/14 45/28 25/14 55/28 23/7 0
0 0 5/28 0 13/28 1/4 11/28 3/4 31/28 87/56 23/14 2 43/14 0
0 0 10/31 0 35/62 5/31 39/62 163/186 191/186 44/31 54/31 367/186 191/62 0
0 0 2/11 0 21/44 1/4 47/132 281/264 113/132 145/132 11/6 181/88 463/132 0
0 0 3/26 0 5/13 6/13 19/78 11/12 85/78 187/156 93/52 301/156 43/13 0
0 0 2/19 0 5/19 11/19 10/57 5/6 67/57 127/114 3/2 223/114 54/19 0
0 0 12/49 0 1/2 8/49 121/294 123/98 305/294 311/294 571/294 340/147 1121/294 0
0 0 1/4 0 25/36 1/6 10/27 10/9 79/108 235/216 349/216 49/27 331/108 0
0 0 4/25 0 3/5 7/25 7/25 24/25 23/25 32/25 8/5 44/25 76/25 0
0 0 3/22 0 1/2 4/11 5/22 10/11 1 5/4 61/44 20/11 61/22 0
0 0 12/37 0 53/74 5/37 95/222 271/222 65/74 116/111 361/222 218/111 707/222 0
0 0 8/29 0 21/29 5/29 37/87 32/29 61/87 205/174 143/87 142/87 238/87 0
0 0 5/26 0 17/26 3/13 9/26 1 11/13 18/13 22/13 22/13 77/26 0
0 0 4/25 0 3/5 7/25 7/25 24/25 23/25 34/25 77/50 44/25 69/25 0
0 0 5/13 0 3/4 2/13 83/156 187/156 45/52 46/39 265/156 137/78 437/156 0
0 0 7/36 0 1/2 1/3 29/108 251/216 181/216 197/216 44/27 121/72 79/27 0
0 0 2/17 0 13/34 1/2 11/51 205/204 53/51 18/17 337/204 349/204 307/102 0
0 0 1/11 0 3/11 15/22 5/33 115/132 161/132 47/44 193/132 247/132 181/66 0
0 0 11/43 0 1/2 9/43 85/258 115/86 263/258 112/129 451/258 256/129 851/258 0
0 0 8/31 0 22/31 6/31 1/3 38/31 67/93 187/186 283/186 148/93 256/93 0
0 0 5/32 0 5/8 11/32 1/4 17/16 29/32 19/16 49/32 51/32 91/32 0
0 0 3/26 0 7/13 6/13 5/26 25/26 27/26 63/52 71/52 45/26 35/13 0
0 0 1/3 0 47/66 5/33 7/18 259/198 19/22 95/99 301/198 173/99 569/198 0
0 0 2/7 0 3/4 5/28 17/42 17/14 29/42 187/168 67/42 127/84 55/21 0
0 0 6/35 0 24/35 11/35 2/7 38/35 59/70 44/35 8/5 53/35 96/35 0
0 0 4/31 0 20/31 12/31 7/31 1 59/62 40/31 3/2 51/31 82/31 0
0 0 5/13 0 3/4 2/13 77/156 199/156 43/52 43/39 253/156 125/78 413/156 0
0 0 3/13 0 20/39 14/39 29/117 160/117 203/234 5/6 349/234 196/117 304/117 0
0 0 5/31 0 12/31 18/31 19/93 116/93 35/31 86/93 137/93 109/62 244/93 0
0 0 2/15 0 1/3 19/30 8/45 41/36 217/180 89/90 259/180 67/36 47/18 0
0 0 14/51 0 53/102 4/17 5/18 25/17 295/306 13/17 239/153 63/34 869/306 0
0 0 5/18 0 25/36 1/4 17/54 13/9 173/216 26/27 319/216 359/216 563/216 0
0 0 1/5 0 19/30 13/30 4/15 4/3 61/60 13/12 43/30 17/10 157/60 0
0 0 5/34 0 10/17 1/2 7/34 81/68 13/12 75/68 23/17 179/102 173/68 0
0 0 1/3 0 59/84 4/21 89/252 379/252 37/42 229/252 373/252 439/252 337/126 0
0 0 3/10 0 31/40 1/5 41/120 57/40 57/80 47/48 22/15 22/15 551/240 0
0 0 9/41 0 31/41 27/82 34/123 54/41 401/492 42/41 115/82 347/246 183/82 0
0 0 1/6 0 35/48 37/96 31/144 115/96 505/576 33/32 43/32 421/288 209/96 0
0 0 15/41 0 63/82 7/41 97/246 367/246 98/123 235/246 367/246 125/82 286/123 0
0 0 12/37 0 6/37 10/37 43/111 91/111 121/111 137/111 133/74 499/222 135/37 0
0 0 9/28 0 1/7 11/28 11/42 16/21 103/84 26/21 95/56 44/21 47/14 0
0 0 1/4 0 1/8 5/12 13/72 49/72 91/72 181/144 19/12 155/72 19/6 0
0 0 11/27 0 11/54 5/27 61/162 19/18 383/324 343/324 50/27 775/324 23/6 0
0 0 1/3 0 7/24 1/6 1/2 17/24 11/12 31/24 35/24 91/48 3 0
0 0 2/7 0 5/21 5/21 8/21 2/3 1 4/3 10/7 38/21 61/21 0
0 0 5/21 0 4/21 2/7 2/7 13/21 22/21 55/42 19/14 13/7 59/21 0
0 0 12/31 0 11/31 4/31 16/31 77/93 94/93 38/31 46/31 379/186 98/31 0
0 0 8/21 0 1/3 1/7 4/7 16/21 19/21 29/21 3/2 25/14 59/21 0
0 0 1/3 0 2/7 4/21 10/21 5/7 20/21 10/7 3/2 37/21 20/7 0
0 0 2/7 0 5/21 5/21 8/21 2/3 1 59/42 10/7 38/21 58/21 0
0 0 5/12 0 3/8 1/8 7/12 59/72 67/72 4/3 73/48 259/144 67/24 0
0 0 11/35 0 1/5 11/35 34/105 221/210 13/15 41/42 111/70 403/210 16/5 0
0 0 3/11 0 3/22 6/11 13/66 119/132 35/33 127/132 63/44 229/132 31/11 0
0 0 2/9 0 1/9 5/9 7/54 89/108 29/27 103/108 5/4 187/108 5/2 0
0 0 8/21 0 5/21 3/14 23/63 4/3 15/14 235/252 38/21 95/42 155/42 0
0 0 3/7 0 8/21 1/7 8/21 8/7 2/3 1 9/7 11/7 18/7 0
0 0 1/3 0 4/15 4/15 4/15 14/15 4/5 16/15 6/5 22/15 12/5 0
0 0 4/15 0 1/5 1/3 1/5 13/15 13/15 16/15 17/15 23/15 7/3 0
0 0 11/23 0 10/23 3/23 10/23 89/69 56/69 1 31/23 121/69 64/23 0
0 0 8/17 0 7/17 2/17 7/17 19/17 11/17 18/17 22/17 24/17 39/17 0
0 0 2/5 0 1/3 1/5 1/3 1 11/15 17/15 19/15 7/5 7/3 0
0 0 1/3 0 4/15 4/15 4/15 14/15 4/5 17/15 6/5 22/15 34/15 0
0 0 9/17 0 8/17 2/17 8/17 62/51 38/51 18/17 23/17 76/51 40/17 0
0 0 9/28 0 3/14 3/7 11/42 197/168 155/168 71/84 79/56 277/168 11/4 0
0 0 1/4 0 1/7 15/28 4/21 169/168 85/84 25/28 229/168 265/168 223/84 0
0 0 1/5 0 1/10 3/5 7/60 103/120 131/120 37/40 29/24 199/120 29/12 0
0 0 14/37 0 9/37 10/37 34/111 53/37 41/37 89/111 62/37 76/37 124/37 0
0 0 4/9 0 7/18 1/6 7/18 4/3 13/18 1 23/18 3/2 5/2 0
0 0 1/3 0 5/18 5/18 5/18 10/9 29/36 19/18 11/9 25/18 43/18 0
0 0 1/4 0 3/16 3/8 3/16 15/16 29/32 17/16 9/8 3/2 37/16 0
0 0 10/21 0 3/7 1/7 3/7 89/63 53/63 1 4/3 106/63 19/7 0
0 0 1/2 0 7/16 1/8 7/16 21/16 11/16 17/16 21/16 11/8 37/16 0
0 0 7/18 0 1/3 2/9 1/3 7/6 3/4 10/9 23/18 4/3 7/3 0
0 0 5/16 0 1/4 5/16 1/4 1 27/32 9/8 19/16 23/16 9/4 0
0 0 9/17 0 8/17 2/17 8/17 4/3 38/51 18/17 23/17 73/51 40/17 0
0 0 1/3 0 4/15 2/5 5/18 127/90 19/20 79/90 41/30 103/60 13/5 0
0 0 7/26 0 5/26 7/13 8/39 49/39 14/13 34/39 101/78 87/52 193/78 0
0 0 3/13 0 2/13 15/26 1/6 175/156 175/156 71/78 193/156 269/156 187/78 0
0 0 15/41 0 12/41 11/41 37/123 129/82 44/41 100/123 127/82 2 124/41 0
0 0 5/11 0 9/22 5/22 9/22 18/11 19/22 12/11 31/22 19/11 59/22 0
0 0 7/18 0 1/3 1/3 1/3 3/2 35/36 10/9 4/3 5/3 23/9 0
0 0 3/10 0 1/4 2/5 1/4 51/40 121/120 43/40 49/40 5/3 12/5 0
0 0 13/27 0 4/9 5/27 4/9 137/81 76/81 29/27 13/9 149/81 76/27 0
0 0 1/2 0 5/11 2/11 5/11 18/11 9/11 25/22 31/22 35/22 27/11 0
0 0 9/20 0 2/5 1/4 2/5 31/20 7/8 23/20 27/20 31/20 12/5 0
0 0 4/11 0 7/22 7/22 7/22 59/44 11/12 49/44 5/4 103/66 25/11 0
0 0 13/25 0 12/25 4/25 12/25 5/3 64/75 28/25 36/25 122/75 62/25 0
0 0 4/27 0 8/27 4/9 119/162 49/81 85/81 122/81 53/27 188/81 106/27 0
0 0 2/15 0 4/15 11/15 53/90 22/45 11/9 59/45 5/3 169/90 47/15 0
0 0 1/10 0 1/5 1 23/60 1/3 4/3 61/60 5/4 109/60 12/5 0
0 0 5/27 0 10/27 11/27 13/18 5/9 26/27 40/27 44/27 37/18 91/27 0
0 0 1/6 0 1/3 5/9 23/36 1/2 19/18 25/18 25/18 7/4 17/6 0
0 0 1/7 0 2/7 5/7 15/28 3/7 8/7 5/4 31/28 7/4 17/7 0
0 0 5/26 0 5/13 5/13 3/4 15/26 25/26 20/13 41/26 97/52 3 0
0 0 2/11 0 4/11 5/11 31/44 6/11 1 3/2 16/11 7/4 31/11 0
0 0 1/6 0 1/3 5/9 23/36 1/2 19/18 17/12 5/4 7/4 5/2 0
0 0 7/46 0 10/23 73/138 99/184 511/552 39/46 111/92 997/552 1093/552 41/12 0
0 0 1/12 0 1/3 7/8 133/288 193/288 79/72 43/36 161/96 515/288 49/16 0
0 0 1/15 0 4/15 16/15 11/36 91/180 11/9 17/18 77/60 317/180 71/30 0
0 0 8/43 0 24/43 64/129 74/129 41/43 101/129 329/258 419/258 239/129 404/129 0
0 0 3/25 0 12/25 18/25 14/25 37/50 24/25 34/25 37/25 43/25 72/25 0
0 0 2/19 0 8/19 16/19 9/19 25/38 20/19 47/38 45/38 33/19 47/19 0
0 0 7/41 0 24/41 64/123 74/123 37/41 98/123 335/246 199/123 212/123 353/123 0
0 0 4/31 0 16/31 20/31 19/31 49/62 28/31 45/31 95/62 53/31 88/31 0
0 0 3/25 0 12/25 18/25 14/25 37/50 24/25 69/50 33/25 43/25 63/25 0
0 0 6/37 0 18/37 67/111 65/148 499/444 31/37 75/74 733/444 739/444 655/222 0
0 0 3/29 0 11/29 25/29 139/348 317/348 94/87 31/29 563/348 569/348 503/174 0
0 0 1/16 0 5/16 19/16 49/192 119/192 4/3 29/32 251/192 335/192 227/96 0
0 0 1/5 0 22/35 52/105 109/210 6/5 16/21 7/6 47/30 173/105 302/105 0
0 0 1/7 0 4/7 5/7 27/56 57/56 27/28 5/4 3/2 89/56 39/14 0
0 0 2/19 0 10/19 18/19 15/38 31/38 22/19 45/38 47/38 65/38 47/19 0
0 0 7/36 0 2/3 13/27 121/216 41/36 83/108 275/216 347/216 173/108 299/108 0
0 0 5/34 0 21/34 11/17 35/68 71/68 31/34 45/34 105/68 107/68 93/34 0
0 0 3/25 0 3/5 4/5 23/50 9/10 26/25 13/10 34/25 83/50 62/25 0
0 0 7/37 0 18/37 70/111 57/148 559/444 31/37 63/74 637/444 715/444 559/222 0
0 0 1/8 0 3/8 1 91/288 293/288 85/72 5/6 383/288 461/288 335/144 0
0 0 2/21 0 1/3 8/7 67/252 29/36 82/63 17/21 311/252 425/252 275/126 0
0 0 8/37 0 22/37 61/111 53/111 49/37 89/111 233/222 317/222 367/222 290/111 0
0 0 4/25 0 14/25 21/25 11/25 57/50 27/25 28/25 33/25 41/25 62/25 0
0 0 1/8 0 13/24 1 3/8 23/24 29/24 13/12 29/24 41/24 7/3 0
0 0 2/9 0 2/3 13/27 67/135 23/18 20/27 149/135 38/27 67/45 314/135 0
0 0 7/39 0 2/3 149/234 53/117 46/39 205/234 133/117 4/3 13/9 29/13 0
0 0 2/13 0 2/3 173/234 47/117 83/78 223/234 257/234 49/39 172/117 82/39 0
0 0 8/27 0 4/27 13/27 95/162 49/81 76/81 98/81 44/27 161/81 10/3 0
0 0 5/16 0 1/8 3/4 41/96 25/48 13/12 47/48 21/16 151/96 41/16 0
0 0 3/11 0 1/11 10/11 17/66 13/33 37/33 49/66 21/22 97/66 21/11 0
0 0 6/23 0 5/23 9/23 29/46 11/23 19/23 30/23 31/23 81/46 66/23 0
0 0 1/4 0 3/16 1/2 17/32 7/16 7/8 19/16 9/8 47/32 19/8 0
0 0 3/13 0 2/13 8/13 11/26 5/13 12/13 27/26 23/26 37/26 2 0
0 0 3/11 0 5/22 4/11 29/44 1/2 9/11 15/11 29/22 71/44 57/22 0
0 0 5/19 0 4/19 8/19 23/38 9/19 16/19 25/19 23/19 3/2 46/19 0
0 0 1/4 0 3/16 1/2 17/32 7/16 7/8 39/32 33/32 47/32 17/8 0
0 0 10/37 0 6/37 20/37 217/444 391/444 91/111 119/111 225/148 809/444 229/74 0
0 0 5/21 0 2/21 17/21 85/252 157/252 61/63 8/9 5/4 53/36 103/42 0
0 0 3/14 0 1/14 6/7 31/168 79/168 20/21 55/84 7/8 221/168 7/4 0
0 0 2/7 0 1/4 13/28 4/7 25/28 5/7 17/14 37/28 47/28 39/14 0
0 0 4/17 0 3/17 10/17 8/17 21/34 13/17 19/17 18/17 23/17 38/17 0
0 0 3/14 0 1/7 9/14 5/14 15/28 11/14 27/28 23/28 9/7 13/7 0
0 0 7/25 0 6/25 12/25 3/5 4/5 18/25 32/25 32/25 38/25 62/25 0
0 0 1/4 0 1/5 11/20 11/20 27/40 3/4 5/4 23/20 7/5 23/10 0
0 0 4/17 0 3/17 10/17 8/17 21/34 13/17 39/34 33/34 23/17 2 0
0 0 2/7 0 5/28 9/14 139/336 379/336 73/84 11/12 153/112 527/336 151/56 0
0 0 1/4 0 1/8 19/24 91/288 257/288 35/36 5/6 359/288 401/288 347/144 0
0 0 3/14 0 1/14 13/14 25/168 95/168 43/42 17/28 143/168 215/168 143/84 0
0 0 1/3 0 2/7 3/7 23/42 9/7 5/7 8/7 9/7 32/21 55/21 0
0 0 5/17 0 4/17 9/17 15/34 35/34 13/17 18/17 19/17 43/34 38/17 0
0 0 1/4 0 1/6 2/3 7/24 17/24 5/6 7/8 19/24 29/24 7/4 0
0 0 7/20 0 3/10 2/5 23/40 6/5 7/10 6/5 51/40 7/5 12/5 0
0 0 6/19 0 5/19 9/19 1/2 41/38 14/19 22/19 45/38 49/38 43/19 0
0 0 2/7 0 3/14 4/7 11/28 23/28 11/14 29/28 13/14 5/4 13/7 0
0 0 2/7 0 3/14 9/14 139/336 439/336 73/84 37/42 141/112 533/336 137/56 0
0 0 1/4 0 3/20 17/20 67/240 49/48 61/60 7/10 251/240 329/240 239/120 0
0 0 2/9 0 1/9 17/18 43/216 167/216 29/27 11/18 191/216 293/216 185/108 0
0 0 1/3 0 7/24 1/2 13/24 35/24 19/24 9/8 31/24 13/8 31/12 0
0 0 5/16 0 1/4 5/8 7/16 39/32 7/8 1 17/16 11/8 17/8 0
0 0 4/15 0 1/5 11/15 1/3 14/15 14/15 13/15 13/15 4/3 9/5 0
0 0 9/26 0 4/13 6/13 15/26 73/52 10/13 31/26 33/26 3/2 61/26 0
0 0 1/3 0 2/7 11/21 11/21 9/7 17/21 8/7 8/7 29/21 15/7 0
0 0 3/10 0 1/4 3/5 9/20 43/40 17/20 21/20 1 27/20 19/10 0
0 0 1/8 0 1/4 13/16 29/48 11/24 61/48 61/48 77/48 175/96 145/48 0
0 0 1/10 0 1/5 11/10 5/12 1/3 43/30 59/60 73/60 109/60 7/3 0
0 0 3/20 0 3/10 13/20 77/120 9/20 11/10 4/3 157/120 67/40 323/120 0
0 0 2/15 0 4/15 4/5 5/9 2/5 6/5 109/90 47/45 17/10 209/90 0
0 0 4/25 0 8/25 14/25 52/75 12/25 26/25 107/75 407/300 83/50 199/75 0
0 0 3/20 0 3/10 13/20 77/120 9/20 11/10 163/120 281/240 67/40 71/30 0
0 0 1/10 0 3/10 1 143/240 139/240 19/15 149/120 79/48 437/240 73/24 0
0 0 1/12 0 1/4 5/4 59/144 61/144 13/9 17/18 179/144 263/144 167/72 0
0 0 3/23 0 9/23 20/23 2/3 29/46 26/23 95/69 193/138 40/23 389/138 0
0 0 2/17 0 6/17 1 59/102 19/34 21/17 127/102 56/51 30/17 245/102 0
0 0 4/29 0 12/29 23/29 125/174 39/58 31/29 128/87 503/348 50/29 241/87 0
0 0 3/23 0 9/23 20/23 2/3 29/46 26/23 193/138 341/276 40/23 169/69 0
0 0 1/10 0 1/3 31/30 289/600 163/200 56/45 967/900 917/600 587/360 827/300 0
0 0 1/17 0 5/17 24/17 7/20 179/340 79/51 236/255 437/340 365/204 397/170 0
0 0 1/8 0 15/32 31/32 109/192 85/96 19/16 121/96 133/96 103/64 257/96 0
0 0 1/11 0 5/11 27/22 67/132 23/33 31/22 161/132 155/132 7/4 161/66 0
0 0 1/8 0 1/2 37/40 29/48 43/48 23/20 4/3 341/240 127/80 157/60 0
0 0 1/10 0 1/2 11/10 103/180 137/180 13/10 239/180 23/18 101/60 109/45 0
0 0 3/26 0 9/26 15/13 199/520 1507/1560 103/78 667/780 677/520 503/312 597/260 0
0 0 1/11 0 7/22 29/22 149/440 997/1320 97/66 547/660 537/440 455/264 477/220 0
0 0 1/7 0 1/2 15/14 11/21 15/14 9/7 97/84 215/168 47/28 415/168 0
0 0 3/26 0 1/2 16/13 73/156 47/52 37/26 44/39 185/156 23/13 367/156 0
0 0 7/44 0 13/22 7/8 71/132 195/176 287/264 311/264 31/24 131/88 589/264 0
0 0 6/43 0 26/43 83/86 127/258 173/172 299/258 148/129 317/258 131/86 547/258 0
0 0 5/17 0 2/17 14/17 23/51 25/51 58/51 49/51 65/51 157/102 127/51 0
0 0 3/11 0 1/11 1 19/66 13/33 40/33 47/66 61/66 97/66 61/33 0
0 0 2/9 0 1/6 11/18 59/108 7/18 17/18 31/27 115/108 17/12 245/108 0
0 0 3/14 0 1/7 5/7 19/42 5/14 1 85/84 5/6 39/28 23/12 0
0 0 5/22 0 2/11 6/11 20/33 9/22 10/11 83/66 299/264 63/44 151/66 0
0 0 2/9 0 1/6 11/18 59/108 7/18 17/18 127/108 209/216 17/12 109/54 0
0 0 5/19 0 2/19 17/19 5/12 127/228 61/57 101/114 275/228 329/228 269/114 0
0 0 1/4 0 1/12 1 35/144 61/144 10/9 11/18 119/144 191/144 119/72 0
0 0 2/9 0 1/6 13/18 14/27 19/36 8/9 59/54 109/108 4/3 233/108 0
0 0 3/14 0 1/7 11/14 5/12 13/28 13/14 79/84 16/21 9/7 149/84 0
0 0 5/22 0 2/11 15/22 7/12 25/44 19/22 40/33 287/264 15/11 145/66 0
0 0 2/9 0 1/6 13/18 14/27 19/36 8/9 121/108 197/216 4/3 103/54 0
0 0 3/13 0 3/26 11/13 189/520 409/520 79/78 49/60 597/520 407/312 577/260 0
0 0 1/5 0 1/15 1 59/300 139/300 49/45 131/225 79/100 221/180 79/50 0
0 0 5/22 0 2/11 15/22 61/132 5/6 19/22 67/66 67/66 53/44 137/66 0
0 0 1/5 0 2/15 4/5 31/90 5/9 14/15 77/90 13/18 7/6 74/45 0
0 0 3/13 0 5/26 17/26 79/156 131/156 11/13 85/78 41/39 63/52 161/78 0
0 0 4/19 0 3/19 14/19 49/114 71/114 17/19 113/114 5/6 45/38 98/57 0
0 0 5/22 0 3/22 10/11 139/440 1267/1320 35/33 457/660 437/440 347/264 417/220 0
0 0 4/19 0 2/19 1 89/380 43/60 64/57 337/570 317/380 299/228 307/190 0
0 0 5/19 0 4/19 14/19 26/57 21/19 18/19 55/57 113/114 25/19 229/114 0
0 0 4/17 0 3/17 14/17 37/102 29/34 1 43/51 83/102 22/17 175/102 0
0 0 7/26 0 3/13 17/26 41/78 119/104 23/26 85/78 41/39 17/13 313/156 0
0 0 1/4 0 5/24 17/24 67/144 31/32 11/12 73/72 67/72 31/24 259/144 0
0 0 1/10 0 1/5 11/10 53/120 1/3 43/30 14/15 7/6 109/60 67/30 0
0 0 1/8 0 1/4 13/16 107/192 3/8 19/16 55/48 31/32 53/32 209/96 0
0 0 3/22 0 3/11 15/22 5/8 9/22 12/11 14/11 95/88 71/44 145/66 0
0 0 1/12 0 1/4 5/4 31/72 61/144 13/9 65/72 173/144 263/144 161/72 0
0 0 1/9 0 1/3 1 125/216 19/36 11/9 32/27 37/36 31/18 245/108 0
0 0 3/25 0 9/25 22/25 13/20 29/50 28/25 33/25 23/20 42/25 172/75 0
0 0 1/14 0 2/7 10/7 31/70 397/840 67/42 129/140 1061/840 317/168 971/420 0
0 0 1/10 0 2/5 6/5 47/80 37/60 7/5 6/5 13/12 71/40 7/3 0
0 0 3/28 0 3/7 15/14 31/48 113/168 9/7 55/42 199/168 95/56 97/42 0
0 0 2/21 0 2/7 9/7 53/140 887/1260 13/9 169/210 1451/1260 431/252 1301/630 0
0 0 3/28 0 3/7 5/4 43/84 67/84 10/7 23/21 59/56 7/4 367/168 0
0 0 3/23 0 12/23 1 73/138 499/552 163/138 307/276 51/46 35/23 547/276 0
0 0 3/11 0 1/11 1 41/132 13/33 40/33 2/3 29/33 97/66 58/33 0
0 0 1/5 0 2/15 11/15 83/180 1/3 1 43/45 23/30 41/30 161/90 0
0 0 1/5 0 3/20 13/20 43/80 7/20 19/20 11/10 71/80 11/8 28/15 0
0 0 1/4 0 1/12 1 19/72 61/144 10/9 41/72 113/144 191/144 113/72 0
0 0 1/5 0 2/15 4/5 77/180 13/30 14/15 8/9 7/10 19/15 149/90 0
0 0 1/5 0 3/20 3/4 41/80 19/40 9/10 21/20 67/80 13/10 53/30 0
0 0 3/13 0 1/13 1 16/65 337/780 43/39 69/130 581/780 197/156 581/390 0
0 0 1/5 0 2/15 4/5 23/60 22/45 14/15 4/5 29/45 7/6 68/45 0
0 0 1/5 0 3/20 3/4 109/240 13/24 9/10 14/15 91/120 47/40 19/12 0
0 0 4/19 0 2/19 1 99/380 767/1140 64/57 109/190 911/1140 299/228 881/570 0
0 0 1/5 0 3/20 17/20 11/30 43/60 1 47/60 29/40 5/4 187/120 0
0 0 6/29 0 5/29 22/29 13/29 283/348 27/29 27/29 24/29 36/29 283/174 0
0 0 1/8 17/48 0 7/24 25/36 25/36 187/144 31/18 65/32 383/144 103/24 0
0 0 5/38 7/19 0 15/38 35/57 73/114 80/57 203/114 143/76 139/57 74/19 0
0 0 3/34 13/34 0 13/34 29/51 29/51 71/51 373/204 59/34 124/51 123/34 0
0 0 11/64 21/64 0 7/32 65/96 11/12 183/128 613/384 139/64 185/64 297/64 0
0 0 1/21 4/21 0 1/7 6/7 4/7 25/21 41/21 5/3 17/7 79/21 0
0 0 1/22 3/11 0 2/11 8/11 6/11 13/11 2 18/11 49/22 79/22 0
0 0 1/25 8/25 0 1/5 16/25 13/25 29/25 97/50 77/50 54/25 84/25 0
0 0 1/24 1/6 0 1/8 11/12 23/36 95/72 2 7/4 95/36 97/24 0
0 0 1/16 1/8 0 1/8 1 5/8 5/4 35/16 15/8 5/2 31/8 0
0 0 1/19 4/19 0 3/19 16/19 11/19 23/19 42/19 35/19 44/19 72/19 0
0 0 1/22 3/11 0 2/11 8/11 6/11 13/11 93/44 75/44 49/22 7/2 0
0 0 1/17 2/17 0 2/17 18/17 2/3 4/3 38/17 33/17 133/51 4 0
0 0 4/37 9/37 0 14/37 64/111 112/111 127/111 319/222 70/37 269/111 4 0
0 0 3/26 7/26 0 15/26 37/78 11/12 50/39 223/156 43/26 331/156 89/26 0
0 0 1/11 3/11 0 6/11 14/33 113/132 41/33 95/66 63/44 271/132 3 0
0 0 6/43 11/43 0 12/43 82/129 343/258 182/129 373/258 193/86 749/258 204/43 0
0 0 1/15 2/15 0 2/15 11/15 11/10 1 26/15 23/15 11/5 52/15 0
