0 0 0 21/23 47/46 28/69 193/276 143/138 73/92 5/4 307/276 5/3 0
0 0 0 10/11 47/44 14/33 17/24 137/132 63/88 117/88 307/264 445/264 0
0 0 0 11/13 12/13 5/13 8/13 1 1 31/26 18/13 22/13 0
0 0 0 13/15 1 13/30 19/30 1 5/6 19/15 41/30 49/30 0
0 0 0 6/7 13/14 3/7 19/28 1 8/7 33/28 3/2 23/14 0
0 0 0 15/17 1 1/2 12/17 1 33/34 21/17 25/17 53/34 0
0 0 0 33/35 71/70 39/70 88/105 17/14 7/6 101/70 79/60 271/140 0
0 0 0 17/19 18/19 17/38 13/19 131/114 24/19 311/228 55/38 106/57 0
0 0 0 7/8 15/16 1/2 73/96 13/12 43/32 247/192 25/16 83/48 0
0 0 0 9/11 43/44 53/132 49/66 149/132 197/264 73/66 35/33 71/44 0
0 0 0 5/6 13/12 41/108 77/108 119/108 131/216 67/54 29/27 13/8 0
0 0 0 3/4 7/8 7/16 23/32 19/16 7/8 1 41/32 13/8 0
0 0 0 4/5 1 13/30 2/3 17/15 7/10 17/15 19/15 47/30 0
0 0 0 7/9 8/9 5/9 5/6 11/9 19/18 1 53/36 29/18 0
0 0 0 5/6 1 7/12 29/36 7/6 11/12 10/9 53/36 55/36 0
0 0 0 7/8 47/48 29/48 89/96 65/48 7/6 11/8 185/144 187/96 0
0 0 0 4/5 13/15 7/15 67/90 113/90 7/6 107/90 13/10 157/90 0
0 0 0 11/14 6/7 1/2 67/84 7/6 5/4 23/21 39/28 19/12 0
0 0 0 13/18 37/36 5/12 47/54 149/108 20/27 137/108 59/54 187/108 0
0 0 0 7/9 41/36 5/12 91/108 143/108 37/54 149/108 121/108 187/108 0
0 0 0 12/17 16/17 9/17 31/34 26/17 15/17 41/34 45/34 30/17 0
0 0 0 19/23 51/46 12/23 59/69 211/138 107/138 94/69 63/46 241/138 0
0 0 0 2/3 23/24 2/3 25/24 37/24 7/6 19/16 77/48 41/24 0
0 0 0 27/35 11/10 22/35 211/210 331/210 106/105 281/210 223/140 361/210 0
0 0 0 21/26 51/52 31/52 105/104 79/52 29/26 75/52 50/39 103/52 0
0 0 0 3/4 9/10 11/20 14/15 37/24 11/10 79/60 53/40 11/6 0
0 0 0 16/23 21/23 13/23 68/69 103/69 28/23 173/138 67/46 116/69 0
0 0 0 22/23 19/23 37/69 235/276 167/138 79/92 113/92 373/276 257/138 0
0 0 0 19/20 17/20 7/15 193/240 143/120 57/80 103/80 313/240 439/240 0
0 0 0 15/16 11/16 5/8 7/8 21/16 17/16 39/32 27/16 2 0
0 0 0 15/16 3/4 17/32 25/32 5/4 27/32 5/4 49/32 59/32 0
0 0 0 17/18 2/3 13/18 35/36 4/3 11/9 43/36 11/6 35/18 0
0 0 0 18/19 14/19 25/38 17/19 24/19 39/38 23/19 32/19 67/38 0
