0 0 0 1/14 2/7 9/14 3/14 5/14 1 6/7 11/7 20/7 0
0 0 0 1/5 3/10 1/2 1/10 1/2 4/5 1 6/5 11/5 0
0 0 0 3/11 4/11 6/11 1/11 7/11 10/11 12/11 15/11 25/11 0
0 0 0 1/11 3/11 8/11 2/11 4/11 8/11 7/11 12/11 21/11 0
0 0 0 1/5 3/10 3/5 1/10 1/2 7/10 4/5 1 9/5 0
0 0 0 3/11 4/11 7/11 1/11 7/11 9/11 10/11 13/11 21/11 0
0 0 0 1/9 2/9 7/9 1/9 1/3 13/18 4/9 7/9 25/18 0
0 0 0 1/4 1/3 11/12 1/12 13/24 7/8 3/4 11/12 41/24 0
0 0 0 1/3 5/12 11/12 1/12 17/24 1 11/12 7/6 23/12 0
0 0 0 1/9 2/9 8/9 1/9 1/3 41/54 4/9 7/9 23/18 0
0 0 0 1/5 3/10 11/10 1/10 9/20 53/60 3/5 4/5 27/20 0
0 0 0 3/11 4/11 1 1/11 13/22 31/33 8/11 1 17/11 0
0 0 0 1/12 5/12 5/6 1/3 2/3 5/4 3/4 11/6 37/12 0
0 0 0 1/11 4/11 9/11 3/11 7/11 1 7/11 16/11 26/11 0
0 0 0 1/10 3/10 4/5 1/5 3/5 19/20 1/2 6/5 39/20 0
0 0 0 1/10 3/10 9/10 1/5 3/5 59/60 1/2 6/5 37/20 0
0 0 0 1/11 4/11 8/11 3/11 6/11 7/11 9/11 14/11 23/11 0
0 0 0 1/6 5/12 3/4 1/6 2/3 2/3 1 5/4 13/6 0
0 0 0 3/14 1/2 6/7 1/7 11/14 11/14 31/28 10/7 16/7 0
0 0 0 1/13 6/13 12/13 4/13 19/26 12/13 10/13 20/13 63/26 0
0 0 0 1/3 1/2 5/6 4/9 1/2 43/36 7/6 17/9 10/3 0
0 0 0 5/11 6/11 9/11 4/11 6/11 21/22 13/11 14/11 24/11 0
0 0 0 6/11 7/11 10/11 4/11 7/11 23/22 27/22 15/11 24/11 0
0 0 0 4/13 6/13 12/13 5/13 6/13 11/13 12/13 17/13 29/13 0
0 0 0 2/5 1/2 9/10 3/10 1/2 4/5 9/10 1 17/10 0
0 0 0 1/2 3/5 1 3/10 3/5 9/10 19/20 11/10 17/10 0
0 0 0 2/9 1/3 1 2/9 1/3 5/6 5/9 7/9 25/18 0
0 0 0 2/5 1/2 6/5 1/5 1/2 19/20 7/10 4/5 29/20 0
0 0 0 5/9 2/3 4/3 2/9 2/3 10/9 5/6 1 14/9 0
0 0 0 2/9 1/3 10/9 2/9 1/3 47/54 5/9 7/9 23/18 0
0 0 0 1/3 4/9 4/3 2/9 4/9 53/54 2/3 7/9 23/18 0
0 0 0 4/9 5/9 4/3 2/9 5/9 28/27 13/18 8/9 4/3 0
0 0 0 3/11 5/11 8/11 5/11 6/11 7/11 1 15/11 25/11 0
0 0 0 1/3 4/9 2/3 1/3 5/9 5/9 8/9 1 5/3 0
0 0 0 4/9 5/9 7/9 1/3 2/3 2/3 17/18 10/9 5/3 0
0 0 0 2/3 7/9 1 1/2 7/9 19/18 10/9 11/9 35/18 0
0 0 0 7/9 8/9 10/9 1/2 8/9 7/6 7/6 4/3 35/18 0
0 0 0 5/9 2/3 1 7/18 2/3 8/9 8/9 1 29/18 0
0 0 0 2/3 7/9 10/9 7/18 7/9 1 17/18 10/9 29/18 0
0 0 0 6/11 7/11 14/11 3/11 7/11 1 8/11 9/11 31/22 0
0 0 0 7/10 4/5 7/5 3/10 4/5 23/20 17/20 1 3/2 0
0 0 0 4/9 5/9 13/9 5/18 5/9 28/27 2/3 7/9 11/9 0
0 0 0 5/9 2/3 13/9 5/18 2/3 59/54 13/18 8/9 23/18 0
0 0 0 4/9 5/9 7/9 7/18 2/3 2/3 8/9 1 29/18 0
0 0 0 5/9 2/3 8/9 7/18 7/9 7/9 17/18 10/9 29/18 0
0 0 0 7/9 8/9 10/9 29/54 8/9 7/6 61/54 4/3 11/6 0
0 0 0 2/3 7/9 10/9 23/54 7/9 1 49/54 10/9 3/2 0
0 0 0 2/3 7/9 11/9 10/27 7/9 19/18 43/54 1 4/3 0
0 0 0 5/9 2/3 11/9 17/54 2/3 53/54 37/54 8/9 7/6 0
0 0 0 5/9 2/3 8/9 23/54 7/9 7/9 49/54 10/9 3/2 0
0 0 0 3/13 1/13 3/13 5/13 9/13 14/13 17/13 27/13 46/13 0
0 0 0 4/11 2/11 3/11 3/11 9/11 1 17/11 20/11 35/11 0
