0 0 0 3/7 10/21 19/21 6/7 12/7 13/7 130/63 65/21 212/63 316/63 0
0 0 0 7/18 4/9 5/6 2/3 14/9 31/18 16/9 26/9 3 9/2 0
0 0 0 7/19 8/19 15/19 11/19 26/19 31/19 32/19 56/19 55/19 80/19 0
0 0 0 5/14 3/7 11/14 15/14 3/2 12/7 27/14 37/14 3 31/7 0
0 0 0 4/13 5/13 9/13 10/13 17/13 20/13 20/13 31/13 33/13 49/13 0
0 0 0 2/7 5/14 9/14 9/14 15/14 10/7 19/14 31/14 16/7 45/14 0
0 0 0 4/13 5/13 9/13 15/13 35/26 41/26 25/13 31/13 36/13 54/13 0
0 0 0 3/13 4/13 7/13 11/13 14/13 17/13 19/13 53/26 28/13 43/13 0
0 0 0 3/13 4/13 7/13 9/13 23/26 33/26 17/13 51/26 2 37/13 0
0 0 0 1/4 1/3 7/12 13/12 85/72 103/72 7/4 19/9 91/36 11/3 0
0 0 0 2/11 3/11 5/11 9/11 32/33 41/33 15/11 119/66 67/33 32/11 0
0 0 0 3/13 4/13 7/13 10/13 73/78 103/78 18/13 155/78 82/39 38/13 0
0 0 0 8/19 9/19 17/19 12/19 30/19 35/19 32/19 52/19 54/19 80/19 0
0 0 0 2/5 7/15 13/15 8/15 7/5 9/5 23/15 38/15 8/3 11/3 0
0 0 0 3/8 7/16 13/16 11/16 23/16 7/4 25/16 5/2 21/8 31/8 0
0 0 0 5/14 3/7 11/14 4/7 9/7 12/7 10/7 33/14 5/2 24/7 0
0 0 0 1/3 7/18 13/18 5/6 4/3 5/3 29/18 85/36 22/9 11/3 0
0 0 0 1/3 2/5 11/15 11/15 37/30 17/10 23/15 23/10 12/5 10/3 0
0 0 0 1/4 1/3 7/12 11/12 11/9 14/9 19/12 155/72 85/36 10/3 0
0 0 0 4/13 5/13 9/13 11/13 97/78 133/78 21/13 179/78 97/39 44/13 0
0 0 0 7/16 1/2 15/16 9/16 71/48 31/16 13/8 31/12 45/16 15/4 0
0 0 0 2/5 7/15 13/15 3/5 62/45 28/15 23/15 109/45 8/3 53/15 0
0 0 0 2/5 7/15 13/15 11/15 62/45 29/15 5/3 109/45 8/3 53/15 0
0 0 0 5/14 3/7 11/14 11/14 55/42 11/6 23/14 7/3 109/42 24/7 0
0 0 0 9/25 11/25 21/25 3/5 39/25 44/25 44/25 96/25 77/25 111/25 0
0 0 0 5/19 7/19 13/19 13/19 25/19 30/19 28/19 59/19 49/19 69/19 0
0 0 0 3/17 5/17 9/17 13/17 18/17 23/17 24/17 91/34 37/17 53/17 0
0 0 0 1/6 5/18 1/2 5/6 29/27 73/54 13/9 287/108 119/54 28/9 0
0 0 0 3/8 11/24 7/8 7/12 37/24 11/6 13/8 27/8 17/6 95/24 0
0 0 0 7/22 9/22 17/22 7/11 31/22 19/11 3/2 69/22 29/11 81/22 0
0 0 0 7/24 3/8 17/24 5/6 4/3 41/24 13/8 145/48 5/2 85/24 0
0 0 0 5/21 1/3 13/21 20/21 82/63 103/63 5/3 377/126 158/63 74/21 0
0 0 0 11/27 13/27 25/27 16/27 127/81 52/27 5/3 271/81 26/9 106/27 0
0 0 0 9/25 11/25 21/25 16/25 109/75 46/25 39/25 47/15 68/25 92/25 0
0 0 0 9/25 11/25 21/25 4/5 109/75 48/25 43/25 47/15 68/25 92/25 0
0 0 0 7/23 9/23 17/23 20/23 95/69 124/69 39/23 209/69 182/69 82/23 0
0 0 0 1/3 3/8 17/24 7/8 14/9 35/24 17/9 3 109/36 683/144 0
0 0 0 3/10 7/20 13/20 7/10 29/20 27/20 33/20 29/10 11/4 35/8 0
0 0 0 5/18 1/3 11/18 11/18 49/36 23/18 29/18 37/12 25/9 13/3 0
0 0 0 1/4 5/16 9/16 9/8 4/3 5/4 7/4 41/16 21/8 133/32 0
0 0 0 3/14 2/7 1/2 6/7 17/14 8/7 10/7 17/7 16/7 103/28 0
0 0 0 1/6 1/4 5/12 3/4 25/24 1 5/4 55/24 25/12 13/4 0
0 0 0 3/14 2/7 1/2 17/14 101/84 33/28 25/14 16/7 17/7 109/28 0
0 0 0 2/13 3/13 5/13 12/13 1 1 18/13 53/26 25/13 83/26 0
0 0 0 1/10 1/5 3/10 4/5 4/5 17/20 6/5 19/10 17/10 27/10 0
0 0 0 1/6 1/4 5/12 7/6 13/12 79/72 5/3 149/72 41/18 7/2 0
0 0 0 1/10 1/5 3/10 9/10 11/12 29/30 13/10 11/6 11/6 14/5 0
0 0 0 1/10 1/5 3/10 9/10 13/15 11/12 13/10 29/15 11/6 14/5 0
0 0 0 2/7 5/14 9/14 17/28 41/28 19/14 45/28 209/56 79/28 121/28 0
0 0 0 1/5 3/10 1/2 3/4 5/4 6/5 27/20 121/40 47/20 71/20 0
0 0 0 1/8 1/4 3/8 13/16 1 17/16 21/16 5/2 31/16 47/16 0
0 0 0 2/17 4/17 6/17 15/17 52/51 55/51 23/17 127/51 101/51 50/17 0
0 0 0 5/14 3/7 11/14 8/7 10/7 23/14 13/7 5/2 20/7 59/14 0
0 0 0 4/13 5/13 9/13 11/13 16/13 19/13 19/13 29/13 31/13 46/13 0
0 0 0 2/7 5/14 9/14 5/7 1 19/14 9/7 29/14 15/7 3 0
0 0 0 4/13 5/13 9/13 16/13 33/26 3/2 24/13 29/13 34/13 51/13 0
0 0 0 3/13 4/13 7/13 12/13 1 16/13 18/13 49/26 2 40/13 0
0 0 0 3/13 4/13 7/13 10/13 21/26 31/26 16/13 47/26 24/13 34/13 0
0 0 0 1/4 1/3 7/12 7/6 79/72 97/72 5/3 35/18 85/36 41/12 0
0 0 0 2/11 3/11 5/11 10/11 29/33 38/33 14/11 107/66 61/33 29/11 0
0 0 0 3/13 4/13 7/13 11/13 67/78 97/78 17/13 11/6 76/39 35/13 0
0 0 0 3/8 7/16 13/16 3/4 11/8 27/16 3/2 19/8 5/2 59/16 0
0 0 0 5/14 3/7 11/14 9/14 17/14 23/14 19/14 31/14 33/14 45/14 0
0 0 0 1/3 7/18 13/18 8/9 23/18 29/18 14/9 9/4 7/3 7/2 0
0 0 0 1/3 2/5 11/15 4/5 7/6 49/30 22/15 13/6 34/15 47/15 0
0 0 0 1/4 1/3 7/12 1 41/36 53/36 3/2 143/72 79/36 37/12 0
0 0 0 4/13 5/13 9/13 12/13 7/6 127/78 20/13 167/78 7/3 41/13 0
0 0 0 2/5 7/15 13/15 2/3 59/45 9/5 22/15 103/45 38/15 10/3 0
0 0 0 2/5 7/15 13/15 4/5 59/45 28/15 8/5 103/45 38/15 10/3 0
0 0 0 5/14 3/7 11/14 6/7 26/21 37/21 11/7 46/21 103/42 45/14 0
0 0 0 5/18 7/18 13/18 7/9 23/18 14/9 13/9 3 5/2 7/2 0
0 0 0 3/16 5/16 9/16 7/8 1 21/16 11/8 81/32 33/16 47/16 0
0 0 0 3/17 5/17 9/17 16/17 52/51 67/51 24/17 257/102 107/51 50/17 0
0 0 0 1/3 3/7 17/21 5/7 29/21 12/7 31/21 64/21 18/7 25/7 0
0 0 0 7/23 9/23 17/23 21/23 30/23 39/23 37/23 135/46 56/23 79/23 0
0 0 0 1/4 7/20 13/20 21/20 19/15 97/60 33/20 347/120 73/30 17/5 0
0 0 0 3/8 11/24 7/8 17/24 103/72 11/6 37/24 55/18 8/3 43/12 0
0 0 0 3/8 11/24 7/8 7/8 103/72 23/12 41/24 55/18 8/3 43/12 0
0 0 0 7/22 9/22 17/22 21/22 89/66 59/33 37/22 97/33 85/33 38/11 0
0 0 0 1/4 5/16 9/16 19/16 61/48 19/16 27/16 39/16 5/2 127/32 0
