0 0 1/9 0 7/27 19/27 25/54 10/9 44/27 77/54 13/6 8/3 115/27 0
0 0 1/17 0 3/17 8/17 11/34 1 23/17 3/2 27/17 2 55/17 0
0 0 1/20 0 3/20 1/2 11/40 11/10 3/2 67/40 69/40 89/40 7/2 0
0 0 1/16 0 1/4 1/2 15/32 19/16 29/16 47/32 13/8 9/4 29/8 0
0 0 1/19 0 4/19 9/19 15/38 23/19 34/19 63/38 34/19 43/19 72/19 0
0 0 1/18 0 1/6 1/2 11/36 11/9 5/3 7/4 7/4 7/3 11/3 0
0 0 1/18 0 5/18 1/2 19/36 4/3 2 59/36 31/18 5/2 35/9 0
0 0 1/18 0 5/18 1/2 19/36 25/18 37/18 7/4 16/9 23/9 4 0
0 0 1/19 0 4/19 9/19 15/38 25/19 69/38 33/19 32/19 47/19 70/19 0
0 0 5/31 0 9/31 24/31 33/62 45/31 61/31 91/62 147/62 97/31 150/31 0
0 0 4/25 0 7/25 3/5 27/50 41/25 12/5 3/2 56/25 76/25 122/25 0
0 0 1/6 0 3/10 3/5 7/12 53/30 13/5 97/60 7/3 49/15 51/10 0
0 0 7/37 0 9/37 29/37 45/74 56/37 58/37 143/74 199/74 120/37 5 0
0 0 7/32 0 5/32 11/16 31/64 49/32 11/8 141/64 85/32 95/32 151/32 0
0 0 9/40 0 1/8 29/40 31/80 23/15 59/40 179/80 53/20 721/240 47/10 0
0 0 1/4 0 1/4 9/11 53/88 18/11 39/22 159/88 235/88 37/11 225/44 0
0 0 1/15 0 1/5 7/15 11/30 14/15 19/15 47/30 5/3 28/15 16/5 0
0 0 1/18 0 5/18 1/2 19/36 23/18 35/18 35/18 2 7/3 37/9 0
0 0 1/15 0 2/5 3/5 23/30 8/5 73/30 11/5 61/30 43/15 23/5 0
0 0 5/26 0 5/26 17/26 31/52 20/13 17/13 125/52 73/26 77/26 63/13 0
0 0 1/9 0 2/9 2/3 7/18 17/18 3/2 11/9 41/18 9/4 65/18 0
0 0 1/13 0 2/13 7/13 7/26 11/13 17/13 33/26 21/13 22/13 36/13 0
0 0 1/16 0 1/8 5/8 7/32 1 25/16 49/32 57/32 65/32 51/16 0
0 0 1/14 0 3/14 1/2 11/28 1 12/7 5/4 23/14 27/14 45/14 0
0 0 1/16 0 3/16 1/2 11/32 17/16 7/4 47/32 29/16 2 55/16 0
0 0 1/15 0 2/15 3/5 7/30 16/15 5/3 47/30 53/30 31/15 49/15 0
0 0 1/16 0 1/4 1/2 15/32 19/16 31/16 47/32 7/4 9/4 57/16 0
0 0 1/16 0 1/4 1/2 15/32 5/4 2 51/32 29/16 37/16 59/16 0
0 0 1/17 0 3/17 9/17 11/34 20/17 61/34 27/17 29/17 38/17 57/17 0
0 0 3/20 0 1/4 3/4 9/20 5/4 9/5 5/4 51/20 107/40 83/20 0
0 0 3/20 0 1/4 3/5 19/40 29/20 47/20 53/40 47/20 27/10 9/2 0
0 0 4/25 0 7/25 3/5 27/50 41/25 13/5 3/2 61/25 76/25 121/25 0
0 0 2/11 0 5/22 17/22 6/11 15/11 3/2 19/11 35/11 127/44 49/11 0
0 0 1/5 0 3/20 7/10 17/40 27/20 27/20 77/40 61/20 13/5 83/20 0
0 0 5/26 0 3/26 10/13 17/52 109/78 20/13 53/26 155/52 427/156 111/26 0
0 0 3/13 0 3/13 21/26 7/13 77/52 22/13 21/13 165/52 157/52 239/52 0
0 0 1/12 0 1/6 1/2 7/24 3/4 7/6 31/24 5/3 3/2 8/3 0
0 0 1/16 0 1/4 1/2 15/32 9/8 15/8 7/4 2 33/16 15/4 0
0 0 1/14 0 5/14 4/7 19/28 10/7 65/28 2 57/28 18/7 59/14 0
0 0 3/17 0 3/17 11/17 1/2 22/17 21/17 69/34 53/17 42/17 70/17 0
0 0 1/4 0 1/5 7/20 2/5 9/10 23/20 5/4 37/20 21/10 67/20 0
0 0 1/5 0 2/15 1/5 4/15 4/5 14/15 19/15 23/15 5/3 41/15 0
0 0 3/16 0 1/8 3/16 1/4 7/8 1 11/8 51/32 29/16 23/8 0
0 0 1/4 0 3/16 1/4 3/8 15/16 23/16 19/16 25/16 29/16 49/16 0
0 0 2/9 0 1/6 2/9 1/3 1 13/9 25/18 31/18 17/9 59/18 0
0 0 1/5 0 2/15 1/5 4/15 1 6/5 22/15 49/30 29/15 46/15 0
0 0 5/19 0 4/19 5/19 8/19 20/19 61/38 25/19 61/38 2 61/19 0
0 0 5/19 0 4/19 5/19 8/19 21/19 63/38 27/19 63/38 39/19 63/19 0
0 0 2/9 0 1/6 2/9 1/3 19/18 25/18 17/12 55/36 2 3 0
0 0 7/23 0 6/23 11/23 12/23 32/23 38/23 32/23 51/23 65/23 99/23 0
0 0 7/24 0 1/4 5/12 1/2 3/2 13/6 11/8 9/4 67/24 55/12 0
0 0 3/10 0 4/15 13/30 8/15 8/5 47/20 22/15 137/60 89/30 47/10 0
0 0 9/26 0 3/13 1/2 7/13 16/13 29/26 21/13 29/13 33/13 101/26 0
0 0 3/8 0 1/6 11/24 5/12 7/6 23/24 5/3 17/8 9/4 85/24 0
0 0 11/27 0 4/27 13/27 10/27 32/27 1 46/27 58/27 62/27 32/9 0
0 0 13/32 0 1/4 19/32 9/16 47/32 47/32 25/16 75/32 23/8 69/16 0
0 0 3/14 0 1/7 3/14 2/7 5/7 6/7 9/7 11/7 3/2 37/14 0
0 0 5/19 0 4/19 5/19 8/19 1 30/19 30/19 35/19 35/19 65/19 0
0 0 1/3 0 5/18 1/3 5/9 7/6 17/9 5/3 16/9 19/9 32/9 0
0 0 1/3 0 4/21 3/7 10/21 8/7 19/21 37/21 46/21 46/21 25/7 0
0 0 3/13 0 2/13 4/13 4/13 9/13 1 1 27/13 22/13 36/13 0
0 0 1/5 0 1/10 1/5 1/5 3/5 4/5 1 17/10 13/10 11/5 0
0 0 1/5 0 1/10 1/5 1/5 7/10 9/10 23/20 9/5 3/2 12/5 0
0 0 3/13 0 2/13 3/13 4/13 10/13 18/13 1 22/13 20/13 36/13 0
0 0 3/14 0 1/7 3/14 2/7 6/7 10/7 17/14 13/7 23/14 3 0
0 0 1/5 0 1/10 1/5 1/5 4/5 11/10 5/4 9/5 8/5 13/5 0
0 0 1/4 0 3/16 1/4 3/8 15/16 51/32 19/16 55/32 29/16 3 0
0 0 1/4 0 3/16 1/4 3/8 1 53/32 21/16 57/32 15/8 25/8 0
0 0 3/14 0 1/7 3/14 2/7 13/14 19/14 9/7 23/14 25/14 19/7 0
0 0 2/7 0 3/14 3/7 3/7 8/7 10/7 8/7 18/7 33/14 51/14 0
0 0 5/18 0 2/9 7/18 4/9 4/3 13/6 11/9 5/2 5/2 13/3 0
0 0 7/24 0 1/4 5/12 1/2 3/2 115/48 11/8 119/48 67/24 109/24 0
0 0 1/3 0 1/5 7/15 7/15 16/15 1 7/5 14/5 11/5 17/5 0
0 0 5/14 0 1/7 3/7 5/14 1 6/7 10/7 37/14 27/14 43/14 0
0 0 2/5 0 2/15 7/15 1/3 16/15 14/15 23/15 41/15 31/15 16/5 0
0 0 7/18 0 2/9 5/9 1/2 47/36 4/3 25/18 107/36 23/9 139/36 0
0 0 1/5 0 1/10 1/5 1/5 1/2 7/10 1 17/10 11/10 21/10 0
0 0 1/4 0 3/16 1/4 3/8 7/8 25/16 23/16 31/16 13/8 51/16 0
0 0 5/16 0 1/4 5/16 1/2 17/16 15/8 25/16 15/8 31/16 27/8 0
0 0 4/13 0 2/13 5/13 5/13 12/13 10/13 19/13 34/13 23/13 3 0
0 0 1/7 0 8/21 17/21 1/3 20/21 31/21 22/21 12/7 46/21 73/21 0
0 0 1/16 0 5/16 9/16 3/16 7/8 19/16 19/16 21/16 13/8 43/16 0
0 0 1/22 0 4/11 7/11 5/33 35/33 91/66 31/22 193/132 64/33 3 0
0 0 1/13 0 5/13 8/13 4/13 1 20/13 1 15/13 23/13 36/13 0
0 0 1/18 0 7/18 11/18 1/4 13/12 14/9 47/36 25/18 11/6 55/18 0
0 0 1/20 0 2/5 13/20 23/120 143/120 47/30 59/40 35/24 61/30 63/20 0
0 0 1/14 0 3/7 9/14 5/14 8/7 12/7 8/7 17/14 2 3 0
0 0 1/15 0 7/15 2/3 11/30 37/30 9/5 13/10 19/15 31/15 47/15 0
0 0 1/20 0 9/20 13/20 4/15 19/15 403/240 113/80 317/240 32/15 123/40 0
0 0 5/23 0 10/23 22/23 9/23 29/23 42/23 1 42/23 59/23 90/23 0
0 0 4/19 0 8/19 15/19 7/19 26/19 39/19 18/19 30/19 45/19 70/19 0
0 0 5/22 0 5/11 9/11 9/22 3/2 9/4 23/22 73/44 57/22 43/11 0
0 0 1/5 0 2/5 23/25 9/25 6/5 37/25 31/25 48/25 62/25 19/5 0
0 0 1/5 0 7/25 19/25 1/5 6/5 32/25 8/5 2 11/5 91/25 0
0 0 8/39 0 5/13 71/78 83/585 808/585 175/117 344/195 1204/585 1436/585 246/65 0
0 0 3/10 0 2/5 1 11/30 4/3 17/10 11/10 19/10 13/5 39/10 0
