0 0 0 4/7 19/21 17/21 43/42 4/3 15/14 25/21 47/28 15/7 0
0 0 0 9/17 15/17 12/17 31/34 23/17 16/17 21/17 53/34 69/34 0
0 0 0 1/2 7/8 5/8 13/16 11/8 15/16 39/32 51/32 31/16 0
0 0 0 5/9 8/9 7/9 1 4/3 17/18 13/9 55/36 9/4 0
0 0 0 9/17 14/17 12/17 33/34 23/17 39/34 35/34 53/34 69/34 0
0 0 0 10/19 16/19 13/19 35/38 3/2 43/38 23/19 59/38 79/38 0
0 0 0 1/2 7/8 5/8 13/16 49/32 35/32 39/32 51/32 31/16 0
0 0 0 13/24 19/24 17/24 1 71/48 19/16 35/24 73/48 115/48 0
0 0 0 1/2 3/4 5/8 15/16 11/8 37/32 1 51/32 31/16 0
0 0 0 1/2 3/4 5/8 15/16 49/32 37/32 37/32 51/32 31/16 0
0 0 0 1/2 13/16 5/8 7/8 49/32 35/32 37/32 51/32 29/16 0
0 0 0 1/2 11/16 5/8 1 49/32 39/32 41/32 51/32 33/16 0
0 0 0 9/17 31/34 13/17 35/34 24/17 45/34 37/34 55/34 77/34 0
0 0 0 13/24 25/24 17/24 23/24 83/48 3/2 23/16 85/48 127/48 0
0 0 0 9/17 35/34 11/17 27/34 57/34 23/17 24/17 59/34 39/17 0
0 0 0 8/17 33/34 27/34 73/68 117/68 53/34 61/34 7/4 209/68 0
0 0 0 7/17 14/17 23/17 20/17 22/17 18/17 26/17 31/17 42/17 0
0 0 0 3/8 3/4 19/16 15/16 19/16 7/8 3/2 25/16 9/4 0
0 0 0 8/21 16/21 4/3 17/21 25/21 37/42 34/21 67/42 15/7 0
0 0 0 5/13 10/13 15/13 14/13 16/13 11/13 22/13 19/13 31/13 0
0 0 0 1/3 2/3 13/12 1 7/6 13/12 7/6 3/2 25/12 0
0 0 0 5/16 5/8 1 27/32 39/32 31/32 21/16 43/32 2 0
0 0 0 1/3 2/3 17/18 23/36 43/36 17/18 23/18 4/3 16/9 0
0 0 0 5/17 10/17 19/17 35/34 43/34 33/34 55/34 45/34 39/17 0
0 0 0 3/11 6/11 1 10/11 12/11 23/22 12/11 16/11 21/11 0
0 0 0 1/4 1/2 1 7/8 29/24 1 5/4 11/8 11/6 0
0 0 0 5/16 5/8 1 23/32 39/32 31/32 5/4 11/8 27/16 0
0 0 0 1/5 2/5 11/10 21/20 5/4 1 29/20 27/20 19/10 0
0 0 0 1/3 3/4 7/6 13/12 5/4 5/4 5/4 19/12 7/3 0
0 0 0 6/23 19/23 31/23 45/46 71/46 32/23 41/23 75/46 63/23 0
0 0 0 7/23 19/23 31/23 35/46 67/46 59/46 41/23 36/23 55/23 0
0 0 0 3/13 21/26 35/26 61/52 83/52 37/26 55/26 85/52 81/26 0
0 0 0 6/19 12/19 26/19 21/19 1 18/19 29/19 61/38 89/38 0
0 0 0 4/15 8/15 4/3 29/30 13/15 11/15 23/15 41/30 21/10 0
0 0 0 4/15 8/15 8/5 14/15 13/15 11/15 9/5 3/2 11/5 0
0 0 0 4/15 8/15 6/5 1 13/15 7/10 47/30 6/5 21/10 0
0 0 0 3/13 6/13 15/13 25/26 11/13 1 16/13 17/13 53/26 0
0 0 0 1/6 1/3 13/12 19/24 17/24 17/24 7/6 23/24 13/8 0
0 0 0 1/9 2/9 1 5/9 1/2 11/18 10/9 5/6 4/3 0
0 0 0 3/16 3/8 9/8 15/16 27/32 3/4 23/16 1 63/32 0
0 0 0 2/11 4/11 12/11 10/11 9/11 1 13/11 29/22 21/11 0
