0 0 0 4/13 4/13 9/13 5/13 23/26 14/13 22/13 0
0 0 0 2/9 2/9 8/9 4/9 5/6 1 14/9 0
0 0 0 1/7 1/7 1 1/2 5/7 8/7 10/7 0
0 0 0 5/12 5/12 2/3 7/12 5/6 13/12 5/3 0
0 0 0 2/5 3/10 4/5 7/10 4/5 1 8/5 0
0 0 0 2/5 1/5 1 3/4 3/4 6/5 8/5 0
0 0 0 1/2 1/2 2/3 17/24 7/8 23/24 17/12 0
0 0 0 7/13 5/13 19/26 10/13 23/26 12/13 19/13 0
0 0 0 4/7 2/7 25/28 11/14 6/7 15/14 10/7 0
0 0 1/10 0 1/2 4/5 3/5 3/4 23/20 17/10 0
0 0 1/8 0 3/8 7/8 5/8 11/16 1 3/2 0
0 0 1/7 0 2/7 6/7 9/14 4/7 1 9/7 0
0 0 1/8 0 3/4 7/8 7/8 5/8 19/16 13/8 0
0 0 1/7 0 4/7 6/7 6/7 4/7 1 10/7 0
0 0 1/7 0 3/7 6/7 11/14 1/2 1 9/7 0
0 0 1/7 0 6/7 6/7 1 9/14 15/14 10/7 0
0 0 1/7 0 5/7 6/7 1 9/14 1 10/7 0
0 0 1/7 0 4/7 6/7 13/14 4/7 1 9/7 0
