0 0 0 2/5 4/5 3/4 1/2 3/4 23/20 17/10 0
0 0 0 1/4 7/8 3/4 1/2 11/16 1 3/2 0
0 0 0 1/7 6/7 6/7 1/2 4/7 1 9/7 0
0 0 0 5/8 7/8 9/16 3/4 5/8 19/16 13/8 0
0 0 0 3/7 6/7 4/7 5/7 4/7 1 10/7 0
0 0 0 2/7 6/7 5/7 9/14 1/2 1 9/7 0
0 0 0 5/7 6/7 5/14 6/7 9/14 15/14 10/7 0
0 0 0 4/7 6/7 3/7 6/7 9/14 1 10/7 0
0 0 0 3/7 6/7 4/7 11/14 4/7 1 9/7 0
