0 0 11/25 0 4/5 31/50 47/50 33/25 29/25 27/25 42/25 131/50 0
0 0 2/5 0 3/4 17/40 39/40 6/5 23/20 6/5 8/5 103/40 0
0 0 9/22 0 17/22 13/44 25/22 27/22 53/44 59/44 79/44 57/22 0
0 0 11/20 0 4/5 3/5 41/40 3/2 47/40 19/20 13/8 103/40 0
0 0 12/23 0 18/23 8/23 55/46 33/23 55/46 25/23 71/46 117/46 0
0 0 6/11 0 9/11 5/22 16/11 16/11 14/11 57/44 20/11 29/11 0
0 0 5/9 0 13/18 4/9 10/9 3/2 37/36 25/36 29/18 20/9 0
0 0 9/17 0 12/17 5/17 22/17 25/17 35/34 27/34 53/34 37/17 0
0 0 3/5 0 4/5 1/5 8/5 77/50 59/50 11/10 48/25 61/25 0
0 0 5/16 0 15/16 15/32 17/16 11/8 1 13/16 27/16 39/16 0
0 0 1/4 0 11/12 7/24 13/12 5/4 11/12 5/6 37/24 9/4 0
0 0 3/13 0 12/13 5/26 15/13 16/13 12/13 12/13 21/13 28/13 0
0 0 3/7 0 6/7 3/7 15/14 3/2 1 5/7 11/7 33/14 0
0 0 2/5 0 13/15 4/15 6/5 22/15 1 4/5 22/15 34/15 0
0 0 5/13 0 12/13 2/13 17/13 19/13 1 12/13 21/13 29/13 0
0 0 1/2 0 3/4 3/8 9/8 3/2 15/16 19/32 25/16 17/8 0
0 0 7/15 0 11/15 4/15 19/15 22/15 14/15 7/10 3/2 31/15 0
0 0 1/2 0 5/6 1/6 25/18 55/36 35/36 5/6 5/3 19/9 0
0 0 2/11 0 10/11 7/11 1 14/11 21/22 19/22 16/11 2 0
0 0 1/9 0 8/9 4/9 1 10/9 5/6 5/6 23/18 16/9 0
0 0 1/6 0 1 1/4 7/6 5/4 11/12 11/12 3/2 23/12 0
0 0 3/11 0 9/11 13/22 1 15/11 21/22 17/22 15/11 2 0
0 0 5/14 0 1 9/28 9/7 11/7 29/28 23/28 10/7 15/7 0
0 0 5/14 0 8/7 5/28 10/7 23/14 15/14 13/14 23/14 31/14 0
0 0 7/15 0 13/15 13/30 6/5 8/5 1 19/30 47/30 31/15 0
0 0 1/2 0 1 9/32 23/16 7/4 17/16 23/32 13/8 35/16 0
0 0 1/2 0 21/20 7/40 3/2 69/40 21/20 33/40 69/40 43/20 0
0 0 5/21 0 23/21 13/42 17/14 31/21 62/63 34/63 451/252 313/126 0
0 0 2/13 0 1 5/26 31/26 16/13 35/39 25/39 61/39 86/39 0
0 0 1/12 0 11/12 1/8 29/24 13/12 61/72 25/36 113/72 145/72 0
0 0 6/17 0 18/17 5/17 45/34 29/17 18/17 8/17 61/34 44/17 0
0 0 4/15 0 14/15 1/5 41/30 22/15 1 3/5 47/30 7/3 0
0 0 1/5 0 9/10 1/10 29/20 13/10 19/20 7/10 33/20 43/20 0
0 0 7/18 0 17/18 5/18 53/36 31/18 37/36 7/18 17/9 89/36 0
0 0 2/7 0 11/14 3/14 45/28 3/2 27/28 1/2 7/4 9/4 0
0 0 3/13 0 10/13 2/13 43/26 35/26 12/13 15/26 47/26 55/26 0
0 0 3/17 0 19/17 6/17 41/34 25/17 16/17 53/102 337/204 223/102 0
0 0 1/12 0 1 1/4 9/8 7/6 19/24 41/72 49/36 65/36 0
0 0 1/13 0 1 2/13 31/26 15/13 21/26 25/39 113/78 139/78 0
0 0 1/4 0 17/16 11/32 41/32 13/8 95/96 15/32 53/32 37/16 0
0 0 1/4 0 17/16 7/32 45/32 25/16 95/96 19/32 49/32 35/16 0
0 0 3/13 0 15/13 3/26 3/2 20/13 77/78 9/13 43/26 55/26 0
0 0 7/19 0 20/19 11/38 3/2 34/19 119/114 8/19 71/38 91/38 0
0 0 6/17 0 18/17 7/34 57/34 30/17 107/102 9/17 31/17 79/34 0
0 0 5/17 0 18/17 5/34 57/34 55/34 101/102 10/17 31/17 73/34 0
0 0 17/29 0 32/29 33/58 71/58 43/29 35/29 30/29 56/29 169/58 0
0 0 15/26 0 29/26 21/52 67/52 37/26 16/13 31/26 24/13 151/52 0
0 0 17/29 0 33/29 13/58 43/29 42/29 75/58 79/58 121/58 84/29 0
0 0 7/10 0 11/10 3/5 51/40 33/20 49/40 9/10 71/40 109/40 0
0 0 17/25 0 28/25 9/25 71/50 8/5 63/50 27/25 17/10 137/50 0
0 0 17/25 0 28/25 1/5 43/25 8/5 33/25 13/10 2 69/25 0
0 0 11/15 0 1 1/3 19/15 5/3 31/30 17/30 26/15 34/15 0
0 0 5/7 0 1 3/14 10/7 23/14 29/28 19/28 47/28 31/14 0
0 0 3/4 0 13/12 1/6 11/6 41/24 5/4 9/8 17/8 31/12 0
0 0 1/2 0 23/18 13/36 25/18 14/9 1 2/3 35/18 8/3 0
0 0 7/15 0 19/15 7/30 7/5 22/15 14/15 11/15 53/30 37/15 0
0 0 7/16 0 5/4 5/32 23/16 23/16 15/16 7/8 29/16 37/16 0
0 0 8/13 0 16/13 4/13 18/13 22/13 1 7/13 23/13 32/13 0
0 0 3/5 0 19/15 1/5 22/15 5/3 1 2/3 5/3 12/5 0
0 0 4/7 0 9/7 1/7 11/7 23/14 1 6/7 25/14 16/7 0
0 0 9/13 0 14/13 3/13 17/13 22/13 12/13 11/26 22/13 28/13 0
0 0 2/3 0 13/12 1/6 17/12 5/3 11/12 13/24 13/8 25/12 0
0 0 11/16 0 19/16 1/8 25/16 7/4 1 25/32 29/16 35/16 0
0 0 3/10 0 6/5 3/5 13/10 7/5 19/20 3/4 8/5 2 0
0 0 2/9 0 10/9 4/9 11/9 11/9 5/6 13/18 25/18 16/9 0
0 0 4/13 0 16/13 3/13 18/13 18/13 12/13 11/13 21/13 25/13 0
0 0 4/9 0 11/9 1/2 4/3 14/9 17/18 11/18 14/9 2 0
0 0 1/2 0 4/3 7/24 3/2 7/4 25/24 17/24 19/12 13/6 0
0 0 1/2 0 10/7 5/28 23/14 25/14 15/14 6/7 25/14 31/14 0
0 0 2/3 0 5/4 7/24 17/12 11/6 1 11/24 41/24 25/12 0
0 0 9/13 0 18/13 5/26 21/13 2 14/13 15/26 23/13 29/13 0
0 0 2/3 0 25/18 5/36 5/3 35/18 13/12 7/9 67/36 20/9 0
0 0 8/21 0 4/3 11/42 61/42 11/7 62/63 4/9 487/252 325/126 0
0 0 2/7 0 17/14 5/28 39/28 19/14 19/21 11/21 5/3 95/42 0
0 0 1/6 0 13/12 1/8 11/8 7/6 61/72 11/18 119/72 145/72 0
0 0 4/7 0 10/7 3/14 45/28 13/7 15/14 5/14 55/28 37/14 0
0 0 6/13 0 17/13 2/13 41/26 21/13 1 6/13 45/26 31/13 0
0 0 1/3 0 11/9 1/9 31/18 13/9 17/18 5/9 11/6 13/6 0
0 0 2/3 0 4/3 1/6 13/8 23/12 25/24 1/4 2 59/24 0
0 0 5/9 0 11/9 1/9 31/18 5/3 17/18 1/3 11/6 13/6 0
0 0 4/9 0 11/9 1/9 11/6 14/9 17/18 4/9 35/18 13/6 0
0 0 4/15 0 4/3 1/3 43/30 23/15 14/15 41/90 313/180 193/90 0
0 0 1/6 0 7/6 1/4 31/24 5/4 19/24 35/72 13/9 65/36 0
0 0 2/13 0 15/13 2/13 35/26 16/13 21/26 22/39 119/78 139/78 0
0 0 5/12 0 17/12 7/24 37/24 7/4 71/72 3/8 43/24 9/4 0
0 0 5/13 0 18/13 5/26 41/26 22/13 77/78 1/2 43/26 28/13 0
0 0 1/3 0 17/12 1/8 41/24 5/3 71/72 7/12 43/24 17/8 0
0 0 8/13 0 19/13 5/26 43/26 2 83/78 4/13 51/26 61/26 0
0 0 7/12 0 3/2 1/8 43/24 2 77/72 5/12 23/12 55/24 0
0 0 6/13 0 19/13 3/26 47/26 24/13 40/39 1/2 25/13 57/26 0
0 0 17/27 0 28/27 25/54 5/6 47/27 25/18 31/27 49/27 163/54 0
0 0 13/20 0 11/10 9/40 7/8 9/5 59/40 13/10 37/20 127/40 0
0 0 11/18 0 19/18 5/36 8/9 31/18 13/9 17/12 23/12 55/18 0
0 0 15/19 0 20/19 8/19 33/38 37/19 26/19 18/19 65/38 111/38 0
0 0 3/4 0 17/16 3/16 29/32 15/8 43/32 17/16 51/32 91/32 0
0 0 8/11 0 1 1/11 10/11 20/11 14/11 27/22 18/11 29/11 0
0 0 11/14 0 13/14 2/7 11/14 13/7 8/7 19/28 11/7 17/7 0
0 0 7/9 0 8/9 1/9 7/9 16/9 19/18 5/6 25/18 20/9 0
0 0 9/11 0 1 1/11 10/11 21/11 13/11 12/11 18/11 27/11 0
0 0 1/2 0 7/6 13/36 17/18 16/9 11/9 8/9 16/9 25/9 0
0 0 6/13 0 16/13 5/26 1 23/13 16/13 1 45/26 36/13 0
0 0 5/12 0 7/6 1/8 1 5/3 7/6 13/12 7/4 31/12 0
0 0 9/14 0 15/14 2/7 6/7 13/7 8/7 5/7 11/7 18/7 0
0 0 7/12 0 13/12 1/6 11/12 7/4 13/12 5/6 17/12 29/12 0
0 0 5/9 0 1 1/9 8/9 5/3 1 1 13/9 20/9 0
0 0 9/13 0 12/13 3/13 10/13 23/13 1 15/26 19/13 29/13 0
0 0 2/3 0 8/9 1/9 7/9 5/3 8/9 13/18 23/18 2 0
0 0 7/10 0 1 1/10 9/10 9/5 1 19/20 3/2 11/5 0
0 0 7/15 0 19/15 2/5 14/15 28/15 37/30 9/10 5/3 38/15 0
0 0 5/12 0 4/3 1/4 1 11/6 29/24 23/24 13/8 5/2 0
0 0 5/13 0 17/13 2/13 14/13 23/13 15/13 1 22/13 31/13 0
0 0 7/13 0 15/13 9/26 11/13 24/13 29/26 19/26 19/13 30/13 0
0 0 7/13 0 17/13 5/26 14/13 25/13 29/26 21/26 19/13 30/13 0
0 0 1/2 0 4/3 1/8 7/6 23/12 13/12 11/12 19/12 9/4 0
0 0 9/14 0 8/7 1/4 13/14 27/14 15/14 17/28 43/28 31/14 0
0 0 2/3 0 4/3 1/8 7/6 25/12 13/12 17/24 19/12 9/4 0
0 0 9/14 0 19/14 3/28 17/14 29/14 31/28 6/7 47/28 16/7 0
0 0 8/21 0 9/7 11/42 8/7 38/21 151/126 40/63 481/252 179/63 0
0 0 1/3 0 4/3 1/8 7/6 7/4 91/72 31/36 131/72 205/72 0
0 0 2/9 0 11/9 1/18 10/9 14/9 32/27 25/27 49/27 71/27 0
0 0 4/7 0 9/7 3/14 8/7 29/14 5/4 1/2 13/7 81/28 0
0 0 4/9 0 11/9 1/9 10/9 16/9 7/6 2/3 14/9 47/18 0
0 0 7/11 0 13/11 2/11 12/11 23/11 13/11 4/11 41/22 30/11 0
