0 0 0 7/17 8/17 15/17 14/17 28/17 31/17 103/51 3 10/3 0
0 0 0 5/14 3/7 11/14 4/7 10/7 23/14 23/14 19/7 20/7 0
0 0 0 1/3 5/12 3/4 1 17/12 5/3 11/6 5/2 35/12 0
0 0 0 3/11 4/11 7/11 7/11 13/11 16/11 15/11 24/11 26/11 0
0 0 0 3/11 4/11 7/11 12/11 27/22 3/2 20/11 24/11 29/11 0
0 0 0 1/5 3/10 1/2 7/10 19/20 5/4 13/10 9/5 2 0
0 0 0 5/13 6/13 11/13 7/13 19/13 23/13 20/13 33/13 35/13 0
0 0 0 1/3 5/12 3/4 7/12 4/3 5/3 17/12 7/3 5/2 0
0 0 0 3/11 4/11 7/11 7/11 25/22 3/2 15/11 2 24/11 0
0 0 0 6/19 7/19 13/19 16/19 173/114 27/19 106/57 113/38 173/57 0
0 0 0 4/15 1/3 3/5 3/5 41/30 19/15 23/15 17/6 8/3 0
0 0 0 3/13 4/13 7/13 14/13 101/78 16/13 22/13 5/2 34/13 0
0 0 0 2/11 3/11 5/11 8/11 25/22 12/11 14/11 51/22 24/11 0
0 0 0 2/11 3/11 5/11 13/11 37/33 25/22 19/11 47/22 26/11 0
0 0 0 1/9 2/9 1/3 7/9 8/9 17/18 11/9 11/6 16/9 0
0 0 0 1/3 5/12 3/4 13/12 4/3 19/12 7/4 7/3 11/4 0
0 0 0 3/11 4/11 7/11 8/11 12/11 15/11 14/11 2 24/11 0
0 0 0 3/11 4/11 7/11 13/11 25/22 31/22 19/11 2 27/11 0
0 0 0 1/5 3/10 1/2 4/5 17/20 23/20 6/5 8/5 9/5 0
0 0 0 1/3 5/12 3/4 2/3 5/4 19/12 4/3 13/6 7/3 0
0 0 0 3/11 4/11 7/11 8/11 23/22 31/22 14/11 20/11 2 0
0 0 0 3/13 4/13 7/13 15/13 95/78 15/13 21/13 61/26 32/13 0
0 0 0 2/11 3/11 5/11 9/11 23/22 1 13/11 47/22 2 0
0 0 0 2/11 3/11 5/11 14/11 34/33 23/22 18/11 43/22 24/11 0
0 0 0 1/9 2/9 1/3 8/9 7/9 5/6 10/9 29/18 14/9 0
