0 0 0 1/17 3/17 6/17 11/17 6/17 13/17 23/17 21/17 39/17 66/17 0
0 0 0 1/10 1/10 1/5 2/5 1/5 3/5 9/10 6/5 3/2 13/5 0
0 0 0 1/10 1/10 1/5 2/5 1/5 7/10 1 27/20 17/10 14/5 0
0 0 0 1/13 2/13 4/13 9/13 4/13 9/13 1 1 22/13 36/13 0
0 0 0 1/10 1/10 1/5 1/2 1/5 3/5 4/5 1 13/10 11/5 0
0 0 0 1/10 1/10 1/5 1/2 1/5 7/10 9/10 23/20 3/2 12/5 0
0 0 0 1/10 1/10 1/5 7/10 1/5 1/2 17/20 7/10 11/10 37/20 0
0 0 0 1/11 1/11 2/11 7/11 2/11 13/22 19/22 10/11 13/11 45/22 0
0 0 0 1/10 1/10 1/5 3/5 1/5 3/4 1 23/20 3/2 12/5 0
0 0 0 1/10 1/10 1/5 4/5 1/5 1/2 53/60 7/10 11/10 7/4 0
0 0 0 1/10 1/10 1/5 4/5 1/5 11/20 53/60 4/5 11/10 7/4 0
0 0 0 1/10 1/10 1/5 7/10 1/5 13/20 14/15 19/20 13/10 2 0
0 0 0 1/16 1/4 1/2 13/16 1/2 5/4 7/4 21/16 23/8 73/16 0
0 0 0 1/14 3/14 3/7 11/14 3/7 8/7 10/7 8/7 33/14 51/14 0
0 0 0 1/12 1/6 1/3 3/4 1/3 1 31/24 11/12 23/12 71/24 0
0 0 0 1/12 1/6 1/3 5/6 1/3 1 95/72 11/12 23/12 23/8 0
0 0 0 1/15 1/5 7/15 4/5 7/15 16/15 1 7/5 11/5 17/5 0
0 0 0 1/14 1/7 3/7 11/14 5/14 1 6/7 10/7 27/14 43/14 0
0 0 0 1/15 2/15 7/15 13/15 1/3 16/15 14/15 23/15 31/15 16/5 0
0 0 0 1/18 2/9 5/9 17/18 1/2 47/36 4/3 25/18 23/9 139/36 0
0 0 0 1/6 1/6 1/4 5/12 1/3 3/4 1 19/12 5/3 13/4 0
0 0 0 1/6 1/6 1/4 1/2 1/3 3/4 11/12 17/12 3/2 35/12 0
0 0 0 3/16 3/16 1/4 9/8 21/64 3/4 39/32 11/8 11/8 91/32 0
0 0 0 1/6 1/6 1/4 3/2 13/48 7/12 89/72 1 13/12 49/24 0
0 0 0 1/9 2/9 4/9 13/18 5/9 11/9 17/18 37/18 41/18 25/6 0
0 0 0 1/15 4/15 7/15 4/5 1/5 8/15 17/15 4/5 5/3 43/15 0
0 0 0 1/11 3/11 4/11 6/11 1/11 6/11 9/11 10/11 13/11 23/11 0
0 0 0 1/12 1/3 5/12 7/12 1/12 2/3 11/12 1 4/3 13/6 0
0 0 0 1/12 1/4 5/12 5/6 1/6 1/2 5/6 7/12 7/6 23/12 0
0 0 0 1/11 3/11 4/11 7/11 1/11 6/11 8/11 8/11 1 19/11 0
0 0 0 1/12 1/3 5/12 2/3 1/12 2/3 5/6 5/6 7/6 11/6 0
0 0 0 1/10 1/5 3/10 4/5 1/10 2/5 3/4 2/5 4/5 27/20 0
0 0 0 1/13 4/13 5/13 12/13 1/13 15/26 23/26 9/13 12/13 43/26 0
0 0 0 1/13 5/13 6/13 12/13 1/13 19/26 1 11/13 15/13 24/13 0
0 0 0 1/10 1/5 3/10 9/10 1/10 2/5 47/60 2/5 4/5 5/4 0
0 0 0 1/11 3/11 4/11 12/11 1/11 1/2 59/66 6/11 9/11 29/22 0
0 0 0 1/12 1/3 5/12 1 1/12 5/8 17/18 2/3 1 3/2 0
0 0 0 1/13 5/13 9/13 14/13 4/13 12/13 19/13 9/13 2 41/13 0
0 0 0 1/12 1/3 7/12 1 1/4 5/6 7/6 7/12 19/12 29/12 0
0 0 0 1/11 3/11 5/11 10/11 2/11 8/11 23/22 5/11 14/11 43/22 0
0 0 0 1/11 3/11 5/11 1 2/11 8/11 71/66 5/11 14/11 41/22 0
0 0 0 1/12 1/3 7/12 11/12 1/4 3/4 5/6 3/4 17/12 13/6 0
0 0 0 1/13 4/13 7/13 11/13 2/13 10/13 10/13 12/13 17/13 28/13 0
0 0 0 1/15 1/3 3/5 14/15 2/15 13/15 13/15 31/30 22/15 34/15 0
0 0 0 1/14 5/14 5/7 8/7 2/7 27/28 8/7 5/7 12/7 71/28 0
0 0 0 2/11 3/11 4/11 6/11 2/11 6/11 9/11 13/11 13/11 27/11 0
0 0 0 2/11 3/11 4/11 7/11 2/11 6/11 8/11 1 1 23/11 0
0 0 0 1/5 1/3 2/5 7/5 1/5 19/30 7/6 16/15 1 67/30 0
0 0 0 2/11 3/11 4/11 20/11 2/11 1/2 83/66 9/11 9/11 37/22 0
0 0 0 2/13 5/13 7/13 10/13 4/13 11/13 10/13 17/13 18/13 35/13 0
0 0 0 1/19 9/19 12/19 35/38 11/38 12/19 91/76 16/19 65/38 54/19 0
0 0 0 1/12 1/2 7/12 19/24 5/24 7/12 43/48 5/6 9/8 11/6 0
0 0 0 1/12 7/12 2/3 7/8 5/24 2/3 47/48 7/8 29/24 11/6 0
0 0 0 1/14 3/7 4/7 27/28 1/4 4/7 25/28 9/14 17/14 27/14 0
0 0 0 1/11 5/11 6/11 19/22 2/11 6/11 17/22 7/11 10/11 16/11 0
0 0 0 1/11 6/11 7/11 21/22 2/11 7/11 19/22 15/22 1 16/11 0
0 0 0 1/10 3/10 2/5 19/20 3/20 2/5 4/5 2/5 3/4 5/4 0
0 0 0 1/11 5/11 6/11 25/22 3/22 6/11 10/11 6/11 17/22 29/22 0
0 0 0 1/10 3/5 7/10 5/4 3/20 7/10 21/20 13/20 19/20 7/5 0
0 0 0 1/10 3/10 2/5 21/20 3/20 2/5 5/6 2/5 3/4 23/20 0
0 0 0 1/10 2/5 1/2 5/4 3/20 1/2 14/15 1/2 3/4 23/20 0
0 0 0 1/10 1/2 3/5 5/4 3/20 3/5 59/60 11/20 17/20 6/5 0
0 0 0 1/12 1/2 2/3 11/12 1/3 3/4 5/6 3/4 11/8 25/12 0
0 0 0 1/10 1/2 3/5 4/5 1/4 7/10 7/10 7/10 21/20 8/5 0
0 0 0 1/10 3/5 7/10 9/10 1/4 4/5 4/5 3/4 23/20 8/5 0
0 0 0 1/8 9/16 5/8 13/16 5/16 11/16 31/32 37/32 5/4 19/8 0
0 0 0 1/7 1/2 4/7 6/7 2/7 9/14 6/7 1 15/14 29/14 0
0 0 0 3/16 1/2 9/16 53/32 9/32 11/16 21/16 17/16 33/32 71/32 0
0 0 0 1/6 5/12 1/2 2 1/4 7/12 101/72 7/8 11/12 43/24 0
0 0 0 2/13 7/13 8/13 10/13 5/13 11/13 10/13 31/26 17/13 32/13 0
0 0 0 1/10 7/10 4/5 19/20 17/60 4/5 39/40 2/3 21/20 23/15 0
0 0 0 1/10 4/5 9/10 21/20 17/60 9/10 43/40 43/60 23/20 23/15 0
0 0 0 1/10 3/5 7/10 19/20 7/30 7/10 17/20 17/30 9/10 4/3 0
0 0 0 1/10 7/10 4/5 21/20 7/30 4/5 19/20 37/60 1 4/3 0
0 0 0 1/12 7/12 2/3 85/72 13/72 2/3 17/18 19/36 19/24 91/72 0
0 0 0 1/11 8/11 9/11 85/66 13/66 9/11 71/66 41/66 21/22 4/3 0
0 0 0 1/10 1/2 3/5 79/60 11/60 3/5 29/30 7/15 3/4 13/12 0
0 0 0 1/10 3/5 7/10 79/60 11/60 7/10 61/60 31/60 17/20 17/15 0
0 0 0 1/10 3/5 7/10 9/10 17/60 4/5 4/5 2/3 21/20 23/15 0
0 0 0 1/10 7/10 4/5 1 17/60 9/10 9/10 43/60 23/20 23/15 0
0 0 0 2/15 11/15 4/5 14/15 17/45 13/15 31/30 97/90 6/5 20/9 0
0 0 0 1/7 9/14 5/7 13/14 1/3 11/14 13/14 41/42 15/14 85/42 0
0 0 0 3/19 12/19 13/19 193/114 35/114 15/19 4/3 58/57 39/38 241/114 0
0 0 0 2/13 7/13 8/13 83/39 11/39 9/13 115/78 67/78 12/13 137/78 0
0 0 0 1/7 9/14 5/7 6/7 17/42 13/14 6/7 97/84 9/7 50/21 0
0 0 0 1/10 4/5 9/10 21/20 37/120 9/10 43/40 2/3 23/20 43/30 0
0 0 0 1/10 7/10 4/5 21/20 31/120 4/5 19/20 17/30 1 37/30 0
0 0 0 1/10 7/10 4/5 67/60 29/120 4/5 59/60 8/15 19/20 7/6 0
0 0 0 1/10 3/5 7/10 67/60 5/24 7/10 11/12 7/15 17/20 31/30 0
0 0 0 1/10 7/10 4/5 1 37/120 9/10 9/10 2/3 23/20 43/30 0
0 0 0 1/16 5/16 3/16 5/16 1/2 17/16 23/16 13/8 11/4 9/2 0
0 0 0 1/10 1/5 1/10 1/5 3/10 4/5 1 3/2 19/10 16/5 0
0 0 0 1/10 1/5 1/10 1/5 3/10 9/10 11/10 33/20 21/10 17/5 0
0 0 0 1/14 5/14 1/7 5/14 1/2 15/14 8/7 10/7 16/7 25/7 0
0 0 0 1/11 3/11 1/11 3/11 4/11 10/11 10/11 15/11 20/11 32/11 0
0 0 0 1/11 3/11 1/11 3/11 4/11 1 1 3/2 2 34/11 0
0 0 0 1/13 5/13 1/13 5/13 6/13 1 14/13 16/13 25/13 3 0
0 0 0 1/14 5/14 1/14 5/14 3/7 15/14 15/14 10/7 27/14 43/14 0
0 0 0 1/12 1/3 1/12 1/3 5/12 7/6 7/6 13/8 13/6 10/3 0
0 0 0 1/14 3/7 1/14 3/7 1/2 15/14 47/42 9/7 2 3 0
0 0 0 1/14 3/7 1/14 3/7 1/2 8/7 47/42 10/7 2 3 0
0 0 0 1/13 5/13 1/13 5/13 6/13 15/13 44/39 3/2 27/13 40/13 0
0 0 0 1/13 5/13 4/13 5/13 9/13 21/13 24/13 23/13 45/13 70/13 0
0 0 0 1/13 5/13 3/13 5/13 8/13 19/13 19/13 20/13 37/13 56/13 0
0 0 0 1/13 5/13 2/13 5/13 7/13 17/13 17/13 17/13 31/13 47/13 0
0 0 0 1/14 3/7 1/7 3/7 4/7 19/14 4/3 19/14 17/7 25/7 0
0 0 0 1/12 1/3 1/4 1/3 7/12 5/4 1 19/12 29/12 11/3 0
0 0 0 1/11 3/11 2/11 3/11 5/11 12/11 9/11 16/11 2 34/11 0
