0 0 0 19/29 15/29 70/87 49/58 106/87 98/87 33/29 128/87 565/348 191/87 0
0 0 0 5/8 5/12 13/16 11/16 13/12 11/12 23/24 67/48 65/48 31/16 0
0 0 0 5/8 5/12 13/16 11/16 13/12 13/16 23/24 67/48 65/48 11/6 0
0 0 0 14/23 9/23 39/46 29/46 25/23 22/23 21/23 67/46 59/46 89/46 0
0 0 0 5/8 23/48 19/24 15/16 25/24 25/24 7/6 21/16 37/24 101/48 0
0 0 0 8/13 11/26 43/52 45/52 14/13 25/26 15/13 73/52 73/52 105/52 0
0 0 0 5/8 5/12 13/16 13/16 13/12 13/16 13/12 67/48 65/48 11/6 0
0 0 0 11/17 6/17 35/34 65/68 39/34 9/8 5/4 28/17 24/17 155/68 0
0 0 0 5/8 5/12 13/16 1 13/12 9/8 31/24 67/48 5/3 17/8 0
0 0 0 5/8 17/48 5/6 23/24 9/8 13/12 31/24 71/48 25/16 49/24 0
0 0 0 2/3 2/5 5/6 19/20 13/10 16/15 27/20 8/5 13/8 2 0
0 0 0 2/3 5/18 53/54 19/18 11/9 133/108 73/54 91/54 14/9 20/9 0
0 0 0 28/43 21/43 121/129 135/172 190/129 307/258 44/43 349/258 763/516 529/258 0
0 0 0 3/5 11/25 43/50 3/5 6/5 47/50 24/25 32/25 61/50 44/25 0
0 0 0 13/22 5/11 37/44 7/11 25/22 35/44 1 57/44 57/44 37/22 0
0 0 0 13/22 9/22 39/44 6/11 27/22 45/44 10/11 31/22 51/44 20/11 0
0 0 0 2/3 29/78 77/78 31/36 17/13 19/18 112/117 137/117 601/468 445/234 0
0 0 0 5/8 3/8 59/64 149/192 5/4 193/192 209/192 61/48 233/192 11/6 0
0 0 0 13/22 5/11 37/44 3/4 25/22 35/44 49/44 57/44 57/44 37/22 0
0 0 0 22/35 12/35 38/35 94/105 9/7 71/60 127/105 331/210 136/105 227/105 0
0 0 0 13/20 7/20 21/20 101/96 63/40 79/60 151/120 17/12 781/480 517/240 0
0 0 0 17/28 19/56 13/14 79/84 39/28 101/84 233/168 17/12 127/84 41/21 0
0 0 0 17/28 13/28 6/7 53/56 3/2 67/56 87/56 45/28 12/7 55/28 0
0 0 0 16/25 13/50 53/50 31/30 34/25 79/60 103/75 247/150 221/150 161/75 0
0 0 0 17/27 17/54 55/54 19/36 38/27 55/54 19/27 65/54 19/18 3/2 0
0 0 0 4/7 5/14 19/21 10/21 9/7 20/21 17/21 9/7 22/21 3/2 0
0 0 0 7/12 5/12 43/48 13/24 29/24 5/6 11/12 31/24 55/48 35/24 0
0 0 0 4/7 5/14 19/21 10/21 9/7 1 17/21 29/21 22/21 67/42 0
0 0 0 16/25 13/50 53/50 187/300 34/25 151/150 11/15 83/75 289/300 107/75 0
0 0 0 17/28 17/56 59/56 29/42 19/14 169/168 41/42 113/84 179/168 271/168 0
0 0 0 16/27 11/27 1 19/27 34/27 47/54 29/27 37/27 32/27 14/9 0
0 0 0 12/19 23/76 49/38 215/228 53/38 557/456 281/228 97/57 74/57 493/228 0
0 0 0 7/11 17/66 37/33 355/396 58/33 13/9 124/99 301/198 595/396 367/198 0
0 0 0 19/31 17/62 33/31 79/93 49/31 122/93 4/3 289/186 263/186 164/93 0
0 0 0 23/37 14/37 1 65/74 61/37 95/74 55/37 62/37 117/74 67/37 0
0 0 0 23/35 17/70 89/70 43/42 54/35 587/420 293/210 373/210 22/15 221/105 0
0 0 0 5/8 13/24 59/72 295/288 37/36 149/144 7/6 185/144 73/48 155/72 0
0 0 0 19/31 16/31 169/186 373/372 193/186 85/93 37/31 130/93 43/31 200/93 0
0 0 0 14/23 11/23 39/46 41/46 25/23 35/46 25/23 65/46 61/46 43/23 0
0 0 0 5/8 7/16 67/60 523/480 259/240 511/480 101/80 49/30 111/80 287/120 0
0 0 0 33/47 17/47 149/141 503/564 373/282 48/47 121/141 53/47 643/564 533/282 0
0 0 0 2/3 19/48 155/144 259/288 11/9 29/32 281/288 59/48 77/72 35/18 0
0 0 0 13/22 1/2 39/44 37/44 25/22 3/4 49/44 59/44 57/44 39/22 0
0 0 0 35/53 39/106 403/318 164/159 385/318 223/212 172/159 3/2 365/318 361/159 0
0 0 0 19/28 15/56 33/28 17/24 10/7 169/168 55/84 23/21 289/336 253/168 0
0 0 0 23/37 25/74 45/37 367/444 50/37 205/222 100/111 149/111 215/222 197/111 0
0 0 0 17/29 13/29 31/29 23/29 36/29 47/58 31/29 41/29 34/29 48/29 0
0 0 0 2/3 11/36 157/108 673/648 71/54 695/648 347/324 263/162 181/162 181/81 0
0 0 0 16/19 5/19 18/19 13/19 14/19 12/19 12/19 20/19 85/76 63/38 0
0 0 0 14/17 4/17 16/17 21/34 12/17 19/34 10/17 18/17 35/34 27/17 0
0 0 0 14/17 4/17 16/17 21/34 12/17 1/2 10/17 18/17 35/34 26/17 0
0 0 0 13/16 3/16 15/16 17/32 11/16 9/16 1/2 17/16 29/32 3/2 0
0 0 0 14/17 9/34 16/17 13/17 12/17 11/17 12/17 35/34 39/34 29/17 0
