0 0 5/17 0 4/17 27/17 52/51 19/34 91/102 67/34 161/102 557/204 0
0 0 4/15 0 1/5 23/15 83/90 1/2 71/90 19/10 127/90 457/180 0
0 0 4/15 0 2/15 7/5 131/180 41/90 61/90 17/10 113/90 191/90 0
0 0 4/15 0 4/15 5/3 31/30 7/15 49/60 131/60 7/5 57/20 0
0 0 3/7 0 5/14 12/7 17/14 23/28 29/28 31/14 53/28 87/28 0
0 0 5/13 0 4/13 21/13 14/13 19/26 23/26 27/13 43/26 73/26 0
0 0 5/13 0 3/13 19/13 34/39 53/78 59/78 24/13 115/78 61/26 0
0 0 5/13 0 5/13 23/13 31/26 9/13 12/13 31/13 43/26 41/13 0
0 0 7/15 0 2/5 5/3 37/30 9/10 11/10 11/5 29/15 19/6 0
0 0 7/16 0 3/8 25/16 35/32 27/32 31/32 33/16 27/16 91/32 0
0 0 3/7 0 2/7 3/2 11/12 65/84 71/84 27/14 65/42 69/28 0
0 0 1/2 0 31/66 129/88 97/88 73/88 251/264 139/66 67/44 761/264 0
0 0 7/15 0 2/5 7/5 11/10 9/10 91/90 29/15 9/5 83/30 0
0 0 7/15 0 2/5 4/3 31/30 9/10 17/18 28/15 5/3 77/30 0
0 0 7/15 0 1/3 22/15 89/90 77/90 9/10 29/15 74/45 5/2 0
0 0 1/2 0 11/24 79/64 67/64 59/64 181/192 11/6 51/32 479/192 0
0 0 1/6 0 1/6 5/3 1 1/2 17/24 23/12 31/24 29/12 0
0 0 1/9 0 1/9 13/9 22/27 49/108 16/27 5/3 61/54 35/18 0
0 0 1/5 0 1/5 26/15 46/45 13/30 41/60 25/12 6/5 13/5 0
0 0 1/4 0 1/4 5/3 13/12 2/3 3/4 2 35/24 41/16 0
0 0 1/5 0 1/5 7/5 53/60 73/120 73/120 17/10 19/15 41/20 0
0 0 2/7 0 2/7 25/14 95/84 17/28 3/4 31/14 39/28 157/56 0
0 0 6/17 0 6/17 30/17 41/34 15/17 16/17 37/17 28/17 191/68 0
0 0 4/13 0 4/13 22/13 43/39 133/156 133/156 27/13 121/78 5/2 0
0 0 6/13 0 31/78 167/104 119/104 87/104 275/312 329/156 75/52 427/156 0
0 0 3/7 0 3/7 23/14 5/4 29/28 85/84 15/7 25/14 11/4 0
0 0 5/13 0 5/13 22/13 95/78 77/78 25/26 28/13 68/39 69/26 0
