0 0 0 5/9 11/9 7/6 11/9 11/6 35/18 47/18 17/6 0
0 0 0 4/9 4/3 10/9 1 3/2 29/18 7/3 43/18 0
0 0 0 5/8 7/8 1 11/8 2 17/8 11/4 3 0
0 0 0 1/2 1 15/16 9/8 13/8 7/4 39/16 5/2 0
0 0 0 3/4 7/8 19/16 13/8 19/8 5/2 13/4 7/2 0
0 0 0 5/8 1 9/8 11/8 2 17/8 47/16 3 0
0 0 0 3/8 3/4 13/16 1 25/16 27/16 31/16 35/16 0
0 0 0 1/4 7/8 3/4 3/4 19/16 21/16 13/8 27/16 0
0 0 0 1/2 3/4 7/8 5/4 15/8 2 19/8 21/8 0
0 0 0 1/3 8/9 7/9 17/18 13/9 14/9 2 2 0
0 0 0 2/3 7/9 7/6 5/3 23/9 8/3 29/9 31/9 0
0 0 0 5/11 10/11 23/22 29/22 23/11 24/11 61/22 30/11 0
0 0 0 1/2 5/4 53/48 9/8 25/16 27/16 35/16 39/16 0
0 0 0 3/8 11/8 25/24 7/8 19/16 21/16 15/8 31/16 0
0 0 0 3/8 7/8 41/48 1 23/16 25/16 29/16 33/16 0
0 0 0 1/4 1 19/24 3/4 17/16 19/16 3/2 25/16 0
0 0 0 3/4 13/8 13/8 7/4 9/4 19/8 7/2 15/4 0
0 0 0 5/8 7/4 25/16 3/2 15/8 2 51/16 13/4 0
0 0 0 3/4 5/4 11/8 7/4 9/4 19/8 27/8 29/8 0
0 0 0 5/8 11/8 21/16 3/2 15/8 2 49/16 25/8 0
0 0 0 7/8 5/4 25/16 2 21/8 11/4 31/8 33/8 0
0 0 0 3/4 11/8 3/2 7/4 9/4 19/8 57/16 29/8 0
0 0 0 5/8 3/2 17/12 3/2 15/8 2 23/8 25/8 0
0 0 0 1/2 13/8 65/48 5/4 3/2 13/8 41/16 21/8 0
0 0 0 1/2 7/8 15/16 9/8 31/16 33/16 35/16 39/16 0
0 0 0 3/8 1 7/8 7/8 25/16 27/16 15/8 31/16 0
0 0 0 2/3 8/9 1 13/9 22/9 23/9 25/9 3 0
0 0 0 6/11 12/11 10/11 27/22 24/11 25/11 29/11 28/11 0
0 0 0 9/11 9/11 27/22 20/11 34/11 35/11 39/11 41/11 0
0 0 0 9/14 1 31/28 43/28 19/7 39/14 13/4 22/7 0
0 0 0 1/2 1 47/48 9/8 29/16 31/16 33/16 37/16 0
0 0 0 3/8 9/8 11/12 7/8 23/16 25/16 7/4 29/16 0
0 0 0 2/7 17/14 13/14 5/7 11/8 31/28 13/7 25/14 0
0 0 0 3/11 15/11 21/22 7/11 51/44 23/22 20/11 73/44 0
0 0 0 1/3 1 19/24 5/6 19/12 5/4 49/24 23/12 0
0 0 0 3/10 11/10 3/4 7/10 13/10 11/10 19/10 33/20 0
0 0 0 5/13 1 23/26 12/13 23/13 18/13 59/26 27/13 0
0 0 0 4/11 12/11 19/22 9/11 17/11 14/11 24/11 41/22 0
0 0 0 2/9 8/9 7/9 7/9 13/9 23/18 5/3 31/18 0
0 0 0 1/8 1 11/16 1/2 1 15/16 21/16 19/16 0
0 0 0 3/10 9/10 3/4 9/10 33/20 7/5 39/20 19/10 0
0 0 0 1/5 1 13/20 13/20 5/4 11/10 33/20 7/5 0
0 0 0 5/13 12/13 25/26 15/13 57/26 24/13 67/26 31/13 0
0 0 0 2/7 1 25/28 27/28 53/28 23/14 33/14 2 0
0 0 0 3/11 14/11 31/33 8/11 5/4 23/22 18/11 18/11 0
0 0 0 2/9 13/9 25/27 5/9 11/12 5/6 13/9 47/36 0
0 0 0 2/9 1 22/27 7/9 4/3 7/6 14/9 29/18 0
0 0 0 1/8 9/8 35/48 1/2 7/8 13/16 19/16 17/16 0
0 0 0 1/3 7/5 101/90 41/45 53/36 17/15 13/6 37/18 0
0 0 0 4/11 18/11 41/33 31/33 175/132 13/11 51/22 281/132 0
0 0 0 5/14 17/14 83/84 41/42 67/42 17/14 9/4 44/21 0
0 0 0 4/11 15/11 67/66 31/33 46/33 13/11 25/11 133/66 0
0 0 0 2/5 6/5 19/18 47/45 79/45 4/3 73/30 20/9 0
0 0 0 5/12 4/3 79/72 37/36 29/18 4/3 5/2 157/72 0
0 0 0 4/13 18/13 85/78 35/39 211/156 14/13 51/26 149/78 0
0 0 0 3/10 8/5 23/20 5/6 133/120 1 39/20 43/24 0
0 0 0 3/8 1 7/8 7/8 7/4 27/16 15/8 31/16 0
0 0 0 1/4 9/8 13/16 5/8 11/8 21/16 25/16 23/16 0
0 0 0 1/2 1 17/20 11/10 43/20 2 47/20 23/10 0
0 0 0 5/12 7/6 19/24 23/24 47/24 11/6 55/24 2 0
0 0 0 4/7 13/14 29/28 19/14 75/28 17/7 83/28 39/14 0
0 0 0 8/17 18/17 33/34 41/34 83/34 38/17 48/17 42/17 0
0 0 0 3/8 9/8 11/12 7/8 13/8 25/16 7/4 29/16 0
0 0 0 1/4 5/4 41/48 5/8 5/4 19/16 23/16 21/16 0
