0 0 11/40 0 19/40 31/80 101/80 33/40 113/80 83/80 147/80 29/16 51/20 131/40 0
0 0 7/20 0 11/20 11/40 27/16 49/80 139/120 5/6 141/80 197/120 629/240 677/240 0
0 0 13/44 0 21/44 31/88 101/88 17/22 129/88 9/8 169/88 169/88 107/44 149/44 0
0 0 11/47 0 22/47 41/94 109/94 46/47 157/94 53/47 95/47 183/94 129/47 155/47 0
0 0 16/59 0 33/59 85/236 197/118 53/59 262/177 679/708 519/236 1379/708 1061/354 1091/354 0
0 0 1/4 0 23/48 13/32 35/32 15/16 161/96 19/16 101/48 193/96 127/48 161/48 0
0 0 4/27 0 1/3 11/27 28/27 26/27 37/27 11/9 16/9 46/27 64/27 29/9 0
0 0 3/19 0 6/19 5/19 25/19 27/38 37/38 39/38 28/19 27/19 85/38 5/2 0
0 0 2/13 0 9/26 5/13 45/52 12/13 75/52 37/26 2 25/13 29/13 7/2 0
0 0 5/36 0 7/18 4/9 35/36 7/6 5/3 23/18 71/36 17/9 47/18 29/9 0
0 0 1/8 0 13/32 23/64 37/32 71/64 93/64 73/64 59/32 115/64 165/64 175/64 0
0 0 5/32 0 13/32 15/32 7/8 37/32 7/4 23/16 69/32 67/32 41/16 111/32 0
0 0 1/11 0 2/11 1/11 9/11 8/11 10/11 12/11 15/11 16/11 19/11 26/11 0
0 0 2/15 0 4/15 2/15 6/5 7/10 9/10 11/10 22/15 3/2 61/30 71/30 0
0 0 1/8 0 1/4 1/8 13/16 3/4 19/16 23/16 29/16 15/8 31/16 49/16 0
0 0 1/11 0 7/22 7/22 9/11 27/22 35/22 5/4 79/44 21/11 53/22 61/22 0
0 0 1/10 0 11/30 19/60 16/15 71/60 89/60 6/5 37/20 19/10 151/60 163/60 0
0 0 1/8 0 1/3 1/3 19/24 7/6 5/3 23/16 95/48 17/8 29/12 25/8 0
0 0 4/17 0 5/17 4/17 24/17 9/17 16/17 43/34 39/17 29/17 37/17 53/17 0
0 0 5/22 0 7/22 5/22 39/22 23/44 113/132 155/132 24/11 223/132 323/132 383/132 0
0 0 5/23 0 7/23 5/23 29/23 12/23 25/23 33/23 54/23 43/23 50/23 77/23 0
0 0 5/31 0 9/31 14/31 38/31 32/31 51/31 44/31 74/31 66/31 86/31 105/31 0
0 0 7/47 0 15/47 21/47 81/47 103/94 220/141 739/564 489/188 1277/564 451/141 487/141 0
0 0 1/6 0 11/36 5/12 7/6 35/36 59/36 107/72 29/12 13/6 97/36 125/36 0
0 0 3/17 0 4/17 3/17 20/17 19/34 15/17 21/17 33/17 25/17 33/17 47/17 0
0 0 1/6 0 5/18 1/6 25/18 1/2 3/4 7/6 16/9 17/12 73/36 89/36 0
0 0 1/5 0 3/10 1/5 11/10 11/20 43/40 59/40 87/40 71/40 81/40 16/5 0
0 0 1/8 0 9/32 3/8 17/16 69/64 49/32 11/8 17/8 61/32 81/32 49/16 0
0 0 4/37 0 12/37 27/74 45/37 40/37 105/74 48/37 76/37 70/37 191/74 211/74 0
0 0 5/31 0 10/31 13/31 32/31 32/31 101/62 95/62 71/31 131/62 159/62 104/31 0
0 0 2/15 0 1/5 2/15 17/15 7/10 14/15 41/30 28/15 5/3 2 14/5 0
0 0 3/20 0 1/4 3/20 27/20 13/20 7/8 51/40 9/5 8/5 17/8 21/8 0
0 0 1/7 0 5/21 1/7 22/21 5/7 17/14 23/14 13/6 85/42 13/6 71/21 0
0 0 1/10 0 4/15 1/3 1 23/20 23/15 7/5 121/60 59/30 5/2 89/30 0
0 0 1/10 0 3/10 27/80 47/40 9/8 23/16 53/40 161/80 31/16 41/16 229/80 0
