0 0 0 7/13 5/13 2/13 12/13 15/13 21/26 21/13 0
0 0 0 2/5 3/10 1/5 1 11/10 7/10 3/2 0
0 0 0 3/11 3/11 3/11 12/11 12/11 17/22 15/11 0
0 0 0 2/5 3/5 1/5 7/10 11/10 7/10 3/2 0
0 0 0 3/11 6/11 3/11 9/11 12/11 6/11 15/11 0
0 0 0 1/5 1/2 2/5 1 11/10 7/10 13/10 0
0 0 0 3/11 8/11 3/11 1/2 1 8/11 14/11 0
0 0 0 1/5 7/10 2/5 13/20 1 13/20 6/5 0
0 0 0 2/13 9/13 6/13 23/26 14/13 10/13 16/13 0
