0 0 0 1/11 9/11 19/11 1/11 3/11 6/11 52/33 12/11 103/66 0
0 0 0 1/9 7/9 14/9 1/9 1/3 7/9 5/3 14/9 17/9 0
0 0 0 1/9 7/9 14/9 1/9 1/3 2/3 14/9 14/9 5/3 0
0 0 0 1/10 7/10 8/5 1/10 3/10 3/5 7/5 1 29/20 0
0 0 0 1/9 2/3 13/9 1/9 1/3 7/9 13/9 4/3 5/3 0
0 0 0 1/9 2/3 13/9 1/9 1/3 2/3 4/3 4/3 13/9 0
0 0 0 1/9 5/9 13/9 1/9 1/3 2/3 25/18 1 13/9 0
0 0 0 1/9 5/9 4/3 1/9 1/3 7/9 25/18 11/9 14/9 0
0 0 0 1/10 1/2 13/10 1/10 3/10 3/5 6/5 23/20 6/5 0
0 0 0 1/9 8/9 16/9 1/9 1/3 13/18 89/54 8/9 85/54 0
0 0 0 1/9 7/9 5/3 1/9 1/3 13/18 3/2 8/9 3/2 0
0 0 0 1/9 2/3 14/9 1/9 1/3 13/18 13/9 8/9 13/9 0
0 0 0 1/9 7/9 14/9 1/9 1/3 2/3 11/9 1 25/18 0
0 0 0 1/9 7/9 14/9 1/9 1/3 7/9 4/3 11/9 14/9 0
0 0 0 1/9 7/9 14/9 1/9 1/3 2/3 11/9 11/9 4/3 0
0 0 0 1/9 7/9 14/9 1/9 1/3 13/18 23/18 8/9 25/18 0
0 0 0 2/11 9/11 18/11 1/11 2/11 5/11 46/33 9/11 85/66 0
0 0 0 3/10 4/5 7/5 1/10 1/5 7/10 7/5 6/5 3/2 0
0 0 0 2/9 7/9 13/9 1/9 2/9 5/9 4/3 4/3 4/3 0
0 0 0 1/5 7/10 3/2 1/10 1/5 1/2 6/5 7/10 23/20 0
0 0 0 3/10 7/10 13/10 1/10 1/5 7/10 6/5 1 13/10 0
0 0 0 2/9 2/3 4/3 1/9 2/9 5/9 10/9 10/9 10/9 0
0 0 0 2/9 5/9 4/3 1/9 2/9 5/9 7/6 2/3 10/9 0
0 0 0 3/10 3/5 6/5 1/10 1/5 7/10 23/20 9/10 6/5 0
0 0 0 1/5 1/2 6/5 1/10 1/5 1/2 1 19/20 9/10 0
0 0 0 2/9 8/9 5/3 1/9 2/9 11/18 77/54 5/9 67/54 0
0 0 0 2/9 7/9 14/9 1/9 2/9 11/18 23/18 5/9 7/6 0
0 0 0 2/9 2/3 13/9 1/9 2/9 11/18 11/9 5/9 10/9 0
0 0 0 2/9 7/9 13/9 1/9 2/9 5/9 1 2/3 19/18 0
0 0 0 3/10 4/5 7/5 1/10 1/5 7/10 11/10 9/10 6/5 0
0 0 0 2/9 7/9 13/9 1/9 2/9 5/9 1 1 1 0
0 0 0 2/9 7/9 13/9 1/9 2/9 11/18 19/18 5/9 19/18 0
0 0 0 1/2 7/8 25/16 1/16 1/8 1/4 37/32 9/16 29/32 0
0 0 0 7/12 5/6 5/4 1/12 1/6 5/12 25/24 5/6 1 0
0 0 0 4/7 6/7 19/14 1/14 1/7 2/7 1 25/28 11/14 0
0 0 0 5/12 3/4 19/12 1/12 1/6 1/3 13/12 1/2 7/8 0
0 0 0 1/2 7/10 6/5 1/10 1/5 1/2 9/10 7/10 9/10 0
0 0 0 5/11 8/11 15/11 1/11 2/11 4/11 10/11 9/11 8/11 0
0 0 0 2/5 3/5 3/2 1/10 1/5 2/5 23/20 1/2 9/10 0
0 0 0 4/9 5/9 10/9 1/9 2/9 5/9 17/18 2/3 8/9 0
0 0 0 4/11 6/11 14/11 1/11 2/11 4/11 10/11 17/22 7/11 0
0 0 0 1/3 7/9 4/3 1/9 2/9 4/9 7/9 5/9 5/6 0
0 0 0 4/9 7/9 11/9 1/9 2/9 5/9 7/9 2/3 8/9 0
0 0 0 1/3 7/9 4/3 1/9 2/9 4/9 7/9 7/9 7/9 0
0 0 0 7/9 8/9 10/9 1/9 2/9 11/18 8/9 5/9 7/9 0
0 0 0 3/4 11/12 5/4 1/12 1/6 5/12 5/6 2/3 1/2 0
0 0 0 2/3 7/9 10/9 1/9 2/9 11/18 5/6 5/9 7/9 0
0 0 0 7/11 9/11 14/11 1/11 2/11 5/11 9/11 15/22 6/11 0
0 0 0 5/9 2/3 10/9 1/9 2/9 11/18 8/9 5/9 7/9 0
0 0 0 1/2 2/3 5/4 1/12 1/6 5/12 5/6 2/3 1/2 0
0 0 0 5/9 7/9 10/9 1/9 2/9 11/18 13/18 5/9 7/9 0
0 0 0 1/2 4/5 6/5 1/10 1/5 1/2 7/10 13/20 3/5 0
0 0 0 1/14 11/14 12/7 3/7 1/14 2/7 29/21 6/7 103/84 0
0 0 0 1/7 5/7 10/7 1/2 1/14 3/7 9/7 8/7 9/7 0
0 0 0 1/9 2/3 4/3 2/9 1/9 1/3 10/9 11/9 1 0
0 0 0 1/12 2/3 19/12 1/3 1/12 1/3 7/6 2/3 25/24 0
0 0 0 2/13 8/13 17/13 5/13 1/13 6/13 14/13 12/13 14/13 0
0 0 0 1/9 5/9 11/9 2/9 1/9 1/3 8/9 1 7/9 0
0 0 0 1/10 1/2 7/5 3/10 1/10 2/5 23/20 3/5 1 0
0 0 0 1/6 1/2 7/6 1/3 1/12 1/2 25/24 5/6 1 0
0 0 0 1/10 2/5 11/10 1/5 1/10 3/10 4/5 17/20 3/5 0
0 0 0 1/9 8/9 16/9 2/9 1/9 1/2 77/54 4/9 61/54 0
0 0 0 1/9 7/9 5/3 2/9 1/9 1/2 23/18 4/9 19/18 0
0 0 0 1/9 2/3 14/9 2/9 1/9 1/2 11/9 4/9 1 0
0 0 0 1/10 4/5 8/5 3/10 1/10 2/5 1 3/5 19/20 0
0 0 0 1/6 3/4 17/12 1/3 1/12 1/2 1 5/6 1 0
0 0 0 1/9 2/3 4/3 2/9 1/9 1/3 7/9 8/9 2/3 0
0 0 0 1/9 7/9 14/9 2/9 1/9 1/2 19/18 4/9 17/18 0
0 0 0 8/19 16/19 30/19 6/19 1/19 2/19 43/38 12/19 33/38 0
0 0 0 7/16 3/4 5/4 7/16 1/16 3/16 31/32 7/8 7/8 0
0 0 0 1/2 11/14 9/7 1/7 1/14 1/7 6/7 23/28 4/7 0
0 0 0 4/13 9/13 21/13 3/13 1/13 2/13 1 6/13 19/26 0
0 0 0 1/3 7/12 7/6 1/3 1/12 1/4 3/4 2/3 2/3 0
0 0 0 4/11 7/11 14/11 2/11 1/11 2/11 8/11 8/11 5/11 0
0 0 0 3/10 1/2 3/2 1/5 1/10 1/5 21/20 2/5 7/10 0
0 0 0 3/10 2/5 1 3/10 1/10 3/10 3/4 3/5 3/5 0
0 0 0 3/11 5/11 13/11 2/11 1/11 2/11 8/11 15/22 4/11 0
0 0 0 2/9 7/9 13/9 2/9 1/9 2/9 2/3 4/9 11/18 0
0 0 0 3/10 7/10 6/5 3/10 1/10 3/10 3/5 3/5 3/5 0
0 0 0 2/9 2/3 11/9 2/9 1/9 2/9 5/9 2/3 4/9 0
0 0 0 2/3 7/9 1 2/9 1/9 7/18 2/3 4/9 4/9 0
0 0 0 2/3 5/6 7/6 1/6 1/12 1/4 2/3 7/12 1/4 0
0 0 0 5/9 2/3 1 2/9 1/9 7/18 11/18 4/9 4/9 0
0 0 0 6/11 8/11 13/11 2/11 1/11 3/11 7/11 13/22 3/11 0
0 0 0 4/9 5/9 1 2/9 1/9 7/18 2/3 4/9 4/9 0
0 0 0 5/12 7/12 7/6 1/6 1/12 1/4 2/3 7/12 1/4 0
0 0 0 4/9 2/3 1 2/9 1/9 7/18 1/2 4/9 4/9 0
0 0 0 2/5 7/10 11/10 1/5 1/10 3/10 1/2 11/20 3/10 0
0 0 0 1/11 8/11 17/11 7/11 3/22 7/22 83/66 8/11 73/66 0
0 0 0 1/9 5/9 10/9 8/9 1/6 7/18 19/18 1 10/9 0
0 0 0 1/10 3/5 7/5 1/2 3/20 7/20 21/20 3/5 19/20 0
0 0 0 1/9 4/9 1 2/3 1/6 7/18 5/6 7/9 8/9 0
0 0 0 1/9 4/9 11/9 4/9 1/6 7/18 1 5/9 8/9 0
0 0 0 1/9 1/3 8/9 5/9 1/6 7/18 7/9 2/3 7/9 0
0 0 0 1/9 7/9 14/9 1/3 1/6 4/9 34/27 4/9 55/54 0
0 0 0 1/9 2/3 13/9 1/3 1/6 4/9 10/9 4/9 17/18 0
0 0 0 1/9 5/9 4/3 1/3 1/6 4/9 19/18 4/9 8/9 0
0 0 0 1/9 2/3 4/3 4/9 1/6 7/18 5/6 5/9 5/6 0
0 0 0 1/9 5/9 10/9 5/9 1/6 7/18 13/18 2/3 7/9 0
0 0 0 1/9 2/3 4/3 1/3 1/6 4/9 8/9 4/9 5/6 0
0 0 0 7/16 13/16 3/2 7/16 3/32 5/32 17/16 1/2 25/32 0
0 0 0 5/12 2/3 13/12 2/3 1/8 5/24 5/6 3/4 3/4 0
0 0 0 1/3 2/3 3/2 1/3 1/8 5/24 23/24 5/12 17/24 0
0 0 0 3/10 1/2 1 1/2 3/20 1/4 13/20 3/5 3/5 0
0 0 0 3/10 1/2 7/5 3/10 3/20 1/4 1 2/5 7/10 0
0 0 0 2/9 1/3 8/9 4/9 1/6 5/18 2/3 5/9 5/9 0
0 0 0 2/9 2/3 11/9 1/3 1/6 5/18 11/18 4/9 11/18 0
0 0 0 2/9 5/9 1 4/9 1/6 5/18 1/2 5/9 5/9 0
0 0 0 5/9 2/3 8/9 1/3 1/6 1/3 11/18 4/9 4/9 0
0 0 0 4/9 5/9 8/9 1/3 1/6 1/3 5/9 4/9 4/9 0
0 0 0 1/3 4/9 8/9 1/3 1/6 1/3 11/18 4/9 4/9 0
0 0 0 1/3 5/9 8/9 1/3 1/6 1/3 4/9 4/9 4/9 0
0 0 0 7/23 16/23 34/23 38/69 13/69 1/23 25/23 22/23 45/46 0
0 0 0 5/18 11/18 11/9 13/18 2/9 1/18 17/18 11/9 1 0
0 0 0 1/3 11/18 11/9 1/2 1/4 1/18 31/36 43/36 7/9 0
0 0 0 3/16 9/16 25/16 13/24 23/96 1/16 1 29/32 29/32 0
0 0 0 2/13 6/13 16/13 9/13 7/26 1/13 10/13 29/26 11/13 0
0 0 0 3/14 1/2 9/7 4/7 2/7 1/14 11/14 33/28 5/7 0
0 0 0 2/11 4/11 16/11 1/3 1/6 1/11 23/22 13/22 8/11 0
0 0 0 1/9 2/9 1 4/9 1/6 1/9 13/18 13/18 5/9 0
0 0 0 1/6 1/3 7/6 1/3 1/6 1/12 3/4 5/6 5/12 0
0 0 0 1/9 7/9 14/9 4/9 2/9 1/9 2/3 7/9 13/18 0
0 0 0 1/9 2/3 4/3 5/9 2/9 1/9 5/9 8/9 2/3 0
0 0 0 1/9 2/3 4/3 4/9 2/9 1/9 5/9 8/9 5/9 0
0 0 0 6/25 14/25 33/25 139/150 8/25 3/50 149/150 11/10 151/150 0
0 0 0 4/19 9/19 20/19 45/38 22/57 3/38 5/6 53/38 59/57 0
0 0 0 3/19 9/19 27/19 109/114 43/114 3/38 37/38 22/19 39/38 0
