0 0 0 6/13 1/13 5/13 5/13 14/13 12/13 12/13 29/26 0
0 0 0 5/12 1/12 1/3 1/2 11/12 7/8 1 1 0
0 0 0 3/10 1/10 2/5 2/5 6/5 9/10 9/10 11/10 0
0 0 0 2/9 1/9 1/3 4/9 1 7/9 8/9 8/9 0
0 0 0 1/5 1/10 3/10 2/5 13/10 19/20 7/10 21/20 0
0 0 0 1/8 1/8 1/4 1/2 9/8 7/8 3/4 7/8 0
0 0 0 2/7 1/7 4/7 13/14 6/7 27/28 9/7 17/14 0
0 0 0 2/11 2/11 6/11 9/11 1 10/11 13/11 12/11 0
0 0 0 1/9 2/9 4/9 7/9 10/9 1 1 1 0
0 0 0 7/10 1/5 1/10 1/10 1 7/10 1/2 13/20 0
0 0 0 7/11 3/11 1/11 3/11 10/11 17/22 8/11 7/11 0
0 0 0 1/2 1/4 1/8 1/8 1 5/8 1/2 5/8 0
0 0 0 4/9 1/3 1/9 2/9 8/9 2/3 2/3 5/9 0
0 0 0 2/5 3/10 1/10 1/5 13/10 17/20 1/2 3/4 0
0 0 0 2/5 2/5 1/10 3/10 6/5 9/10 7/10 7/10 0
0 0 0 5/9 1/3 2/9 4/9 7/9 13/18 7/9 5/9 0
0 0 0 3/8 3/8 1/4 3/8 3/4 5/8 3/4 1/2 0
0 0 0 1/4 3/8 1/4 1/2 7/8 3/4 3/4 5/8 0
0 0 0 4/5 3/10 1/10 1/10 1 3/5 3/10 1/2 0
0 0 0 3/4 7/16 1/8 1/8 7/8 5/8 1/2 3/8 0
0 0 0 2/3 1/3 1/9 1/9 1 5/9 1/3 1/2 0
0 0 0 5/8 7/16 1/8 1/8 7/8 9/16 1/2 3/8 0
0 0 0 7/12 3/8 1/12 1/6 4/3 19/24 1/3 7/12 0
0 0 0 3/5 1/2 1/10 1/5 13/10 17/20 1/2 1/2 0
0 0 0 5/8 7/16 1/4 1/4 3/4 5/8 5/8 3/8 0
0 0 0 1/2 7/16 1/4 1/4 3/4 9/16 5/8 3/8 0
0 0 0 4/9 4/9 2/9 1/3 1 13/18 5/9 4/9 0
