0 0 0 12/23 25/23 21/23 81/46 13/23 24/23 42/23 58/23 64/23 147/46 0
0 0 0 4/7 25/21 19/21 37/21 11/21 37/42 41/21 107/42 55/21 125/42 0
0 0 0 11/20 23/20 17/20 13/8 7/10 31/30 43/20 307/120 341/120 13/4 0
0 0 0 15/28 33/28 23/24 325/168 9/14 227/168 27/14 473/168 493/168 145/42 0
0 0 0 16/29 35/29 161/174 161/87 19/29 109/87 2 238/87 481/174 287/87 0
0 0 0 11/20 23/20 4/5 63/40 7/10 13/12 21/10 301/120 329/120 63/20 0
0 0 0 1/2 6/5 83/90 29/15 43/60 137/90 121/60 517/180 553/180 127/36 0
0 0 0 1/2 17/14 37/42 15/8 39/56 61/42 113/56 67/24 487/168 557/168 0
0 0 0 13/25 6/5 119/150 251/150 7/10 63/50 103/50 196/75 71/25 233/75 0
0 0 0 5/8 31/24 49/48 139/72 25/48 119/144 49/24 385/144 41/16 47/16 0
0 0 0 4/7 46/35 29/30 419/210 7/10 253/210 15/7 583/210 278/105 341/105 0
0 0 0 1/2 17/13 131/156 2 35/52 215/156 109/52 71/26 421/156 487/156 0
0 0 0 6/17 15/17 1 24/17 9/17 18/17 26/17 37/17 42/17 49/17 0
0 0 0 8/19 21/19 1 28/19 10/19 35/38 34/19 87/38 45/19 53/19 0
0 0 0 5/12 5/4 25/24 3/2 35/48 163/144 103/48 367/144 401/144 77/24 0
0 0 0 7/17 18/17 37/34 57/34 8/17 45/34 27/17 87/34 44/17 50/17 0
0 0 0 11/24 31/24 25/24 27/16 25/48 29/24 91/48 41/16 119/48 35/12 0
0 0 0 11/24 11/8 49/48 19/12 2/3 175/144 13/6 47/18 389/144 37/12 0
0 0 0 8/19 23/19 61/57 103/57 21/38 173/114 69/38 317/114 55/19 182/57 0
0 0 0 3/7 4/3 125/126 16/9 11/21 179/126 40/21 169/63 113/42 188/63 0
0 0 0 4/9 41/27 167/162 287/162 67/108 151/108 239/108 229/81 79/27 505/162 0
0 0 0 1/2 7/6 41/36 61/36 5/9 8/9 23/12 89/36 7/3 25/9 0
0 0 0 12/25 7/5 28/25 19/10 29/50 29/25 52/25 67/25 121/50 73/25 0
0 0 0 7/16 25/16 1 65/32 3/8 5/4 2 85/32 77/32 41/16 0
0 0 0 3/10 21/20 11/10 8/5 1/2 21/20 33/20 9/4 51/20 59/20 0
0 0 0 5/16 17/16 1 23/16 13/32 13/16 51/32 33/16 67/32 19/8 0
0 0 0 5/17 21/17 18/17 25/17 7/17 15/17 30/17 37/17 38/17 41/17 0
0 0 0 5/14 15/14 31/28 12/7 5/14 33/28 3/2 17/7 33/14 18/7 0
0 0 0 3/8 11/8 9/8 29/16 11/32 35/32 57/32 81/32 73/32 5/2 0
0 0 0 5/14 3/2 8/7 12/7 2/7 29/28 13/7 69/28 9/4 16/7 0
0 0 0 5/14 9/7 15/14 53/28 9/28 5/4 47/28 18/7 5/2 18/7 0
0 0 0 5/14 3/2 29/28 55/28 2/7 33/28 13/7 73/28 67/28 17/7 0
0 0 0 3/8 29/16 19/16 67/32 15/64 77/64 135/64 23/8 21/8 79/32 0
0 0 0 7/18 10/9 13/12 29/18 17/36 29/36 31/18 20/9 25/12 22/9 0
0 0 0 9/22 31/22 51/44 43/22 23/44 25/22 2 117/44 103/44 61/22 0
0 0 0 2/5 8/5 31/30 21/10 1/3 37/30 2 27/10 73/30 38/15 0
0 0 0 8/17 18/17 131/102 199/102 11/17 167/102 30/17 299/102 146/51 173/51 0
0 0 0 8/17 18/17 7/6 11/6 11/17 155/102 30/17 281/102 134/51 161/51 0
0 0 0 12/25 29/25 17/15 48/25 19/25 43/30 99/50 68/25 37/15 236/75 0
0 0 0 7/16 17/16 41/32 59/32 1/2 47/32 13/8 89/32 43/16 49/16 0
0 0 0 5/11 15/11 27/22 81/44 21/44 59/44 83/44 30/11 109/44 63/22 0
0 0 0 7/16 25/16 39/32 7/4 3/8 19/16 2 83/32 75/32 5/2 0
0 0 0 13/27 38/27 67/54 53/27 31/54 23/18 55/27 149/54 43/18 26/9 0
0 0 0 2/5 16/15 37/30 9/5 2/5 13/10 23/15 13/5 37/15 41/15 0
0 0 0 8/19 27/19 24/19 36/19 15/38 47/38 71/38 103/38 91/38 51/19 0
0 0 0 2/5 8/5 19/15 9/5 1/3 7/6 2 79/30 71/30 37/15 0
0 0 0 4/9 38/27 34/27 107/54 31/54 34/27 55/27 149/54 43/18 26/9 0
0 0 0 7/19 16/19 21/19 25/19 12/19 24/19 30/19 44/19 52/19 62/19 0
0 0 0 11/25 26/25 17/15 67/50 37/50 89/75 48/25 367/150 133/50 83/25 0
0 0 0 7/16 37/32 221/192 87/64 7/8 127/96 139/64 503/192 563/192 113/32 0
0 0 0 7/16 15/16 37/32 47/32 1/2 45/32 3/2 81/32 43/16 49/16 0
0 0 0 12/25 27/25 167/150 7/5 7/10 193/150 47/25 188/75 129/50 16/5 0
0 0 0 14/29 35/29 197/174 81/58 24/29 118/87 125/58 461/174 247/87 98/29 0
0 0 0 7/16 15/16 107/96 137/96 5/8 155/96 13/8 251/96 47/16 161/48 0
0 0 0 7/16 15/16 95/96 125/96 5/8 143/96 13/8 233/96 43/16 149/48 0
0 0 0 11/24 9/8 149/144 97/72 37/48 35/24 95/48 187/72 139/48 233/72 0
0 0 0 11/20 6/5 149/120 17/10 27/40 121/120 83/40 313/120 99/40 61/20 0
0 0 0 11/20 6/5 143/120 33/20 27/40 127/120 81/40 307/120 19/8 59/20 0
0 0 0 7/16 15/16 41/32 51/32 1/2 47/32 3/2 85/32 43/16 49/16 0
0 0 0 6/13 29/26 193/156 19/13 37/52 55/39 49/26 401/156 131/52 41/13 0
0 0 0 11/24 5/4 181/144 67/48 17/24 199/144 97/48 23/9 61/24 73/24 0
0 0 0 13/25 6/5 19/15 83/50 7/10 92/75 99/50 193/75 23/10 73/25 0
0 0 0 17/26 35/26 12/13 93/52 7/13 25/26 83/52 123/52 129/52 36/13 0
0 0 0 14/19 29/19 18/19 36/19 8/19 14/19 69/38 48/19 45/19 48/19 0
0 0 0 3/4 25/16 7/8 57/32 1/2 79/96 63/32 119/48 239/96 83/32 0
0 0 0 9/14 59/42 227/252 319/168 5/7 31/24 12/7 647/252 1285/504 64/21 0
0 0 0 25/38 55/38 203/228 289/152 27/38 189/152 35/19 149/57 1135/456 3 0
0 0 0 12/17 25/17 14/17 57/34 9/17 91/102 65/34 122/51 245/102 87/34 0
0 0 0 31/51 49/34 128/153 1141/612 27/34 437/306 274/153 44/17 545/204 473/153 0
0 0 0 26/43 123/86 107/129 955/516 71/86 187/129 244/129 114/43 459/172 401/129 0
0 0 0 18/29 83/58 137/174 148/87 41/58 143/116 335/174 221/87 463/174 245/87 0
0 0 0 15/19 31/19 41/38 121/57 15/38 77/114 75/38 307/114 89/38 97/38 0
