0 0 0 7/17 15/17 22/17 32/17 45/17 55/17 203/51 92/17 319/51 0
0 0 0 1/3 3/4 13/12 3/2 25/12 8/3 13/4 14/3 31/6 0
0 0 0 5/14 11/14 8/7 25/14 5/2 43/14 51/14 5 81/14 0
0 0 0 3/11 7/11 10/11 15/11 21/11 27/11 31/11 45/11 50/11 0
0 0 0 3/11 7/11 10/11 18/11 49/22 61/22 37/11 49/11 57/11 0
0 0 0 1/5 1/2 7/10 6/5 33/20 43/20 5/2 7/2 39/10 0
0 0 0 3/7 13/14 19/14 27/14 37/14 47/14 167/42 5 128/21 0
0 0 0 5/13 11/13 16/13 24/13 33/13 42/13 49/13 63/13 76/13 0
0 0 0 1/3 3/4 13/12 7/4 19/8 73/24 43/12 55/12 11/2 0
0 0 0 5/13 11/13 16/13 22/13 34/13 42/13 45/13 67/13 76/13 0
0 0 0 1/3 3/4 13/12 3/2 7/3 35/12 37/12 19/4 21/4 0
0 0 0 5/13 11/13 16/13 22/13 33/13 42/13 45/13 63/13 74/13 0
0 0 0 2/7 19/21 25/21 37/21 8/3 3 479/126 38/7 380/63 0
0 0 0 3/14 11/14 1 19/14 15/7 17/7 85/28 33/7 69/14 0
0 0 0 4/15 4/5 16/15 9/5 8/3 3 11/3 79/15 88/15 0
0 0 0 2/11 7/11 9/11 14/11 2 25/11 29/11 46/11 48/11 0
0 0 0 2/11 7/11 9/11 19/11 5/2 61/22 39/11 54/11 60/11 0
0 0 0 1/9 4/9 5/9 10/9 31/18 35/18 7/3 32/9 11/3 0
0 0 0 1/3 5/6 7/6 19/12 8/3 37/12 13/4 31/6 17/3 0
0 0 0 3/11 8/11 1 15/11 26/11 30/11 31/11 52/11 5 0
0 0 0 1/9 7/9 8/9 10/9 11/6 19/9 43/18 11/3 34/9 0
0 0 0 1/9 2/3 7/9 10/9 11/6 19/9 7/3 11/3 34/9 0
0 0 0 1/9 5/9 2/3 10/9 16/9 37/18 7/3 32/9 11/3 0
0 0 0 1/5 7/10 9/10 6/5 43/20 5/2 5/2 21/5 22/5 0
0 0 0 7/26 10/13 27/26 43/26 413/156 71/26 557/156 287/52 35/6 0
0 0 0 2/9 2/3 8/9 4/3 83/36 41/18 107/36 185/36 91/18 0
0 0 0 5/19 13/19 18/19 33/19 311/114 53/19 67/19 211/38 111/19 0
