0 0 6/13 0 7/13 4/13 14/13 11/13 10/13 23/13 49/26 0
0 0 5/12 0 1/2 1/3 11/12 17/24 5/6 5/3 13/8 0
0 0 3/7 0 4/7 2/7 11/14 5/7 11/14 53/28 11/7 0
0 0 1/2 0 4/7 5/14 15/14 65/84 6/7 71/42 43/28 0
0 0 9/17 0 11/17 5/17 16/17 38/51 13/17 11/6 24/17 0
0 0 3/10 0 1/2 3/10 6/5 4/5 7/10 9/5 19/10 0
0 0 3/11 0 6/11 3/11 1 6/11 7/11 17/11 15/11 0
0 0 2/9 0 5/9 2/9 8/9 5/9 5/9 5/3 11/9 0
0 0 4/11 0 6/11 4/11 13/11 8/11 9/11 19/11 16/11 0
0 0 3/10 0 3/5 3/10 11/10 7/10 7/10 9/5 13/10 0
0 0 3/10 0 3/5 3/10 5/4 4/5 7/10 17/10 9/5 0
0 0 2/9 0 2/3 2/9 19/18 5/9 5/9 4/3 11/9 0
0 0 3/10 0 3/5 3/10 23/20 7/10 7/10 3/2 13/10 0
0 0 1/5 0 3/5 1/5 7/5 9/10 1/2 11/5 21/10 0
0 0 1/8 0 5/8 1/8 9/8 5/8 3/8 7/4 11/8 0
0 0 1/8 0 5/8 1/8 1 5/8 3/8 7/4 5/4 0
0 0 1/5 0 7/10 1/5 29/20 9/10 1/2 21/10 2 0
0 0 1/8 0 3/4 1/8 19/16 5/8 3/8 13/8 5/4 0
0 0 7/10 4/5 0 7/10 1 13/10 17/10 19/10 49/20 0
0 0 2/3 7/9 0 2/3 8/9 7/6 5/3 16/9 13/6 0
0 0 7/11 9/11 0 8/11 9/11 14/11 20/11 47/22 26/11 0
0 0 4/5 9/10 0 4/5 21/20 4/3 19/10 28/15 9/4 0
0 0 10/13 12/13 0 11/13 25/26 109/78 2 13/6 31/13 0
0 0 1/2 3/4 0 5/8 1 9/8 3/2 7/4 9/4 0
0 0 4/9 7/9 0 2/3 8/9 1 14/9 5/3 2 0
0 0 3/8 3/4 0 5/8 3/4 1 3/2 7/4 15/8 0
0 0 5/8 7/8 0 3/4 17/16 19/16 7/4 7/4 2 0
0 0 1/2 7/8 0 3/4 15/16 19/16 7/4 15/8 2 0
0 0 1/2 7/8 0 3/4 17/16 5/4 7/4 7/4 19/8 0
0 0 3/8 7/8 0 3/4 15/16 9/8 7/4 13/8 17/8 0
0 0 1/2 7/8 0 3/4 1 19/16 7/4 13/8 2 0
0 0 1/3 7/9 0 2/3 11/9 4/3 14/9 7/3 25/9 0
0 0 1/4 3/4 0 5/8 1 9/8 3/2 2 9/4 0
0 0 1/4 3/4 0 5/8 7/8 9/8 3/2 2 17/8 0
0 0 1/3 8/9 0 7/9 23/18 13/9 16/9 7/3 26/9 0
0 0 1/4 7/8 0 3/4 17/16 5/4 7/4 2 19/8 0
0 0 4/5 9/10 0 7/10 1 6/5 3/2 8/5 21/10 0
0 0 3/4 7/8 0 11/16 7/8 17/16 3/2 3/2 29/16 0
0 0 2/3 8/9 0 13/18 7/9 10/9 14/9 31/18 17/9 0
0 0 8/9 1 0 5/6 19/18 34/27 16/9 44/27 35/18 0
0 0 9/11 1 0 19/22 21/22 85/66 20/11 11/6 2 0
0 0 2/3 8/9 0 2/3 1 10/9 13/9 14/9 37/18 0
0 0 5/9 8/9 0 13/18 8/9 1 14/9 14/9 17/9 0
0 0 1/2 7/8 0 11/16 3/4 1 3/2 13/8 7/4 0
0 0 3/4 1 0 13/16 17/16 19/16 7/4 13/8 15/8 0
0 0 5/8 1 0 13/16 15/16 19/16 7/4 7/4 15/8 0
0 0 2/3 1 0 7/9 19/18 11/9 5/3 14/9 13/6 0
0 0 1/2 1 0 13/16 15/16 9/8 7/4 3/2 2 0
0 0 5/8 1 0 13/16 1 19/16 7/4 3/2 15/8 0
0 0 1/2 9/10 0 7/10 6/5 13/10 3/2 21/10 51/20 0
0 0 3/8 7/8 0 11/16 1 9/8 3/2 15/8 17/8 0
0 0 3/8 7/8 0 11/16 7/8 9/8 3/2 15/8 2 0
0 0 1/2 1 0 4/5 5/4 7/5 17/10 21/10 53/20 0
0 0 3/8 1 0 13/16 17/16 5/4 7/4 15/8 9/4 0
