0 0 5/32 0 11/32 17/16 13/32 41/32 31/32 45/32 29/16 97/32 13/8 161/64 69/32 0
0 0 2/15 0 11/30 1 8/15 13/15 17/15 7/6 5/3 12/5 43/30 5/3 2 0
0 0 29/122 0 27/61 284/183 33/61 1043/732 153/122 653/366 430/183 1127/366 301/183 705/244 2249/732 0
0 0 7/32 0 25/64 47/32 61/128 19/16 1 89/64 15/8 177/64 11/8 139/64 305/128 0
0 0 4/33 0 3/11 16/11 29/66 41/33 31/33 46/33 59/33 92/33 52/33 82/33 74/33 0
0 0 10/53 0 20/53 64/53 63/106 52/53 64/53 66/53 185/106 126/53 77/53 185/106 257/106 0
0 0 11/63 0 8/21 10/7 79/126 157/126 5/3 127/63 5/2 28/9 241/126 61/21 181/63 0
0 0 5/38 0 6/19 25/19 37/76 41/38 43/38 61/38 77/38 52/19 125/76 173/76 42/19 0
0 0 3/29 0 7/29 37/29 27/58 32/29 32/29 42/29 52/29 74/29 99/58 137/58 65/29 0
0 0 4/39 0 11/39 14/13 8/13 35/39 53/39 53/39 139/78 30/13 22/13 47/26 7/3 0
0 0 1/5 0 17/35 39/35 22/35 11/10 9/7 73/35 14/5 18/5 66/35 20/7 81/35 0
0 0 6/31 0 15/31 34/31 15/31 32/31 1 55/31 77/31 105/31 53/31 78/31 61/31 0
0 0 1/5 0 7/15 31/30 7/15 37/30 29/30 53/30 73/30 107/30 113/60 167/60 21/10 0
0 0 3/17 0 8/17 37/34 9/17 16/17 37/34 53/34 77/34 52/17 57/34 37/17 2 0
0 0 1/5 0 17/35 6/5 22/35 11/10 9/7 76/35 14/5 18/5 66/35 20/7 81/35 0
0 0 6/35 0 3/7 41/35 18/35 36/35 37/35 13/7 12/5 116/35 61/35 86/35 71/35 0
0 0 3/19 0 7/19 21/19 10/19 47/38 41/38 37/19 91/38 135/38 153/76 107/38 85/38 0
0 0 5/36 0 7/18 19/18 7/12 8/9 43/36 19/12 19/9 103/36 31/18 73/36 25/12 0
0 0 12/59 0 27/59 93/59 38/59 153/118 79/59 139/59 345/118 212/59 124/59 353/118 151/59 0
0 0 7/47 0 17/47 67/47 25/47 54/47 53/47 97/47 119/47 151/47 93/47 121/47 106/47 0
0 0 1/8 0 3/10 11/8 21/40 23/20 9/8 81/40 97/40 25/8 83/40 213/80 91/40 0
0 0 2/17 0 16/51 62/51 65/102 1 23/17 31/17 77/34 143/51 2 112/51 122/51 0
0 0 5/29 0 13/29 30/29 14/29 25/29 1 26/29 36/29 54/29 48/29 69/29 91/29 0
0 0 9/52 0 23/52 14/13 27/52 17/13 14/13 12/13 31/26 31/13 23/13 57/26 159/52 0
0 0 13/68 0 15/34 18/17 31/68 121/68 131/136 163/136 11/8 419/136 143/68 389/136 423/136 0
0 0 9/50 0 12/25 11/10 27/50 33/25 28/25 9/10 63/50 61/25 44/25 99/50 29/10 0
0 0 3/19 0 7/19 33/38 15/38 35/38 26/19 18/19 41/38 67/38 53/38 85/38 111/38 0
0 0 3/17 0 7/17 1 22/51 55/51 62/51 49/51 55/51 106/51 74/51 101/51 8/3 0
0 0 1/5 0 23/55 1 19/55 14/11 113/110 137/110 27/22 271/110 92/55 128/55 271/110 0
0 0 7/39 0 6/13 41/39 19/39 14/13 41/39 35/39 47/39 28/13 56/39 61/39 92/39 0
0 0 2/15 0 1/3 23/30 2/5 5/6 32/15 11/10 1 49/30 19/12 139/60 91/30 0
0 0 2/11 0 19/44 1 17/44 21/22 73/44 53/44 12/11 43/22 147/88 179/88 29/11 0
0 0 13/66 0 5/11 35/33 13/33 40/33 65/44 17/12 169/132 29/12 83/44 157/66 353/132 0
0 0 6/35 0 3/7 34/35 3/7 31/35 43/35 37/35 8/7 67/35 111/70 101/70 15/7 0
0 0 3/19 0 15/38 22/19 27/38 18/19 55/38 47/38 59/38 39/19 85/38 113/38 79/19 0
0 0 5/36 0 13/36 19/18 23/36 29/36 47/36 19/18 5/4 11/6 2 43/18 41/12 0
0 0 5/34 0 6/17 18/17 19/34 27/34 39/34 37/34 20/17 61/34 2 40/17 105/34 0
0 0 5/36 0 7/18 19/18 25/36 29/36 17/12 37/36 4/3 67/36 2 37/18 29/9 0
0 0 1/7 0 1/3 22/21 4/7 13/14 65/42 53/42 61/42 40/21 13/7 37/14 51/14 0
0 0 5/34 0 6/17 35/34 9/17 13/17 43/34 18/17 39/34 59/34 55/34 69/34 48/17 0
0 0 1/6 0 11/30 16/15 13/30 23/30 16/15 17/15 11/10 26/15 8/5 119/60 12/5 0
0 0 2/15 0 11/30 1 19/30 23/30 4/3 1 19/15 53/30 5/3 49/30 8/3 0
0 0 3/34 0 4/17 29/34 9/17 27/34 43/17 49/34 45/34 28/17 137/68 175/68 60/17 0
0 0 5/37 0 13/37 38/37 18/37 29/37 71/37 53/37 46/37 65/37 145/74 157/74 106/37 0
0 0 7/47 0 18/47 52/47 24/47 39/47 90/47 72/47 60/47 87/47 195/94 105/47 136/47 0
0 0 2/17 0 11/34 33/34 19/34 13/17 53/34 43/34 22/17 59/34 127/68 109/68 5/2 0
0 0 21/82 0 21/41 101/82 39/82 209/164 103/82 249/164 153/82 221/82 58/41 211/82 231/82 0
0 0 23/88 0 45/88 29/22 79/176 207/176 47/44 223/176 133/88 453/176 59/44 179/88 105/44 0
0 0 15/67 0 32/67 84/67 55/134 90/67 69/67 199/134 103/67 190/67 114/67 339/134 164/67 0
0 0 14/57 0 10/19 23/19 1/2 125/114 58/57 64/57 28/19 91/38 25/19 88/57 42/19 0
0 0 5/26 0 6/13 55/52 29/52 109/104 49/26 87/52 47/26 133/52 89/52 69/26 75/26 0
0 0 13/64 0 1/2 77/64 31/64 33/32 97/64 3/2 97/64 39/16 107/64 139/64 5/2 0
0 0 8/37 0 1/2 45/37 17/37 93/74 54/37 237/148 56/37 199/74 71/37 187/74 197/74 0
0 0 4/21 0 1/2 8/7 1/2 13/14 25/21 55/42 61/42 47/21 11/7 65/42 44/21 0
0 0 33/118 0 31/59 565/354 133/236 977/708 79/59 2639/1416 1621/708 529/177 1213/708 683/236 2249/708 0
0 0 7/27 0 13/27 119/81 41/81 89/81 89/81 467/324 275/162 205/81 235/162 341/162 199/81 0
0 0 9/49 0 20/49 69/49 25/49 52/49 8/7 293/196 151/98 118/49 167/98 117/49 122/49 0
0 0 13/54 0 13/27 23/18 61/108 26/27 31/27 139/108 89/54 41/18 77/54 175/108 127/54 0
0 0 14/75 0 32/75 104/75 97/150 7/6 51/25 203/100 111/50 209/75 61/30 439/150 16/5 0
0 0 1/6 0 14/33 29/22 25/44 1 5/3 151/88 75/44 157/66 251/132 151/66 89/33 0
0 0 10/63 0 25/63 9/7 73/126 62/63 115/63 431/252 193/126 20/9 263/126 22/9 26/9 0
0 0 7/46 0 19/46 27/23 27/46 41/46 67/46 3/2 75/46 50/23 83/46 79/46 111/46 0
0 0 8/35 0 4/7 43/35 4/7 73/70 41/35 72/35 89/35 23/7 61/35 92/35 15/7 0
0 0 6/29 0 31/58 73/58 15/29 59/58 67/58 199/116 54/29 159/58 101/58 119/58 61/29 0
0 0 8/39 0 1/2 95/78 41/78 16/13 95/78 215/117 11/6 77/26 955/468 97/39 185/78 0
0 0 5/26 0 27/52 31/26 7/13 49/52 63/52 41/26 45/26 131/52 7/4 23/13 55/26 0
0 0 13/60 0 1/2 19/12 13/20 151/120 41/30 281/120 331/120 101/30 251/120 347/120 77/30 0
0 0 12/71 0 31/71 99/71 42/71 76/71 96/71 421/213 297/142 194/71 859/426 490/213 171/71 0
0 0 3/19 0 31/76 51/38 23/38 79/76 28/19 889/456 289/152 97/38 983/456 1097/456 48/19 0
0 0 10/63 0 3/7 9/7 11/18 62/63 89/63 349/189 2 23/9 383/189 761/378 152/63 0
0 0 8/43 0 19/43 48/43 29/43 36/43 59/43 57/43 67/43 80/43 193/86 120/43 339/86 0
0 0 3/17 0 15/34 1 21/34 23/34 43/34 20/17 89/68 55/34 141/68 39/17 225/68 0
0 0 1/5 0 7/15 31/30 8/15 2/3 11/10 37/30 19/15 8/5 25/12 34/15 91/30 0
0 0 3/19 0 8/19 37/38 13/19 13/19 53/38 43/38 51/38 31/19 157/76 39/19 245/76 0
0 0 5/26 0 11/26 55/52 7/13 21/26 81/52 19/13 20/13 45/26 105/52 137/52 389/104 0
0 0 6/31 0 14/31 1 16/31 20/31 37/31 37/31 38/31 48/31 54/31 61/31 173/62 0
0 0 3/13 0 1/2 14/13 11/26 17/26 1 17/13 63/52 41/26 23/13 51/26 32/13 0
0 0 5/32 0 13/32 15/16 5/8 21/32 21/16 9/8 83/64 25/16 57/32 27/16 175/64 0
0 0 7/51 0 6/17 16/17 28/51 38/51 154/51 33/17 5/3 82/51 257/102 146/51 211/51 0
0 0 7/41 0 18/41 43/41 20/41 30/41 83/41 72/41 3/2 69/41 187/82 92/41 125/41 0
0 0 3/16 0 23/48 9/8 1/2 37/48 97/48 29/16 145/96 85/48 75/32 223/96 49/16 0
0 0 6/41 0 16/41 40/41 23/41 29/41 74/41 66/41 62/41 67/41 181/82 77/41 116/41 0
0 0 37/133 0 72/133 79/57 11/19 911/798 27/19 2911/1596 563/266 995/399 101/57 2143/798 184/57 0
0 0 3/11 0 6/11 27/22 35/66 5/6 37/33 1109/792 623/396 2 49/33 721/396 317/132 0
0 0 7/32 0 1/2 35/32 17/32 11/16 37/32 181/128 41/32 53/32 29/16 131/64 81/32 0
0 0 15/59 0 31/59 71/59 33/59 50/59 67/59 239/177 581/354 120/59 88/59 290/177 279/118 0
0 0 18/97 0 44/97 116/97 64/97 185/194 234/97 813/388 407/194 220/97 217/97 824/291 343/97 0
0 0 3/16 0 1/2 19/16 9/16 53/64 57/32 1391/768 41/24 2 33/16 835/384 89/32 0
0 0 5/27 0 13/27 31/27 31/54 43/54 55/27 403/216 14/9 11/6 127/54 257/108 167/54 0
0 0 5/28 0 27/56 65/56 4/7 23/28 45/28 577/336 295/168 2 113/56 317/168 73/28 0
0 0 1/5 0 1/2 107/80 107/160 163/160 25/16 179/80 389/160 43/16 347/160 623/240 213/80 0
0 0 2/11 0 38/77 97/77 13/22 10/11 116/77 85/42 941/462 178/77 989/462 1025/462 194/77 0
0 0 13/73 0 35/73 90/73 87/146 65/73 119/73 448/219 279/146 160/73 1015/438 512/219 194/73 0
0 0 2/11 0 38/77 97/77 13/22 10/11 116/77 905/462 941/462 178/77 989/462 965/462 194/77 0
0 0 1/6 0 23/48 29/24 7/24 205/96 67/96 53/96 17/8 119/32 35/32 551/192 75/32 0
0 0 1/5 0 31/55 14/11 18/55 117/55 41/55 7/11 107/55 41/11 14/11 13/5 23/10 0
0 0 2/11 0 38/77 87/77 4/11 20/7 377/462 17/22 61/33 2087/462 425/231 1655/462 1349/462 0
0 0 6/31 0 17/31 79/62 21/62 2 49/62 39/62 235/124 221/62 159/124 75/31 281/124 0
0 0 1/7 0 23/56 55/56 9/28 223/112 5/4 65/112 205/112 355/112 59/56 615/224 293/112 0
0 0 9/49 0 25/49 55/49 16/49 90/49 43/49 32/49 171/98 158/49 54/49 225/98 205/98 0
0 0 8/47 0 21/47 46/47 16/47 86/47 87/94 73/94 151/94 301/94 60/47 115/47 177/94 0
0 0 10/51 0 28/51 21/17 6/17 92/51 44/51 2/3 31/17 166/51 59/51 13/6 211/102 0
0 0 5/46 0 9/23 20/23 11/46 37/23 34/23 29/46 38/23 127/46 97/92 111/46 48/23 0
0 0 2/15 0 4/9 44/45 11/45 23/15 89/90 2/3 143/90 128/45 11/10 19/9 74/45 0
0 0 4/29 0 13/29 28/29 8/29 101/58 115/116 3/4 91/58 357/116 141/116 269/116 7/4 0
0 0 1/8 0 3/7 1 2/7 10/7 143/112 9/14 179/112 155/56 143/112 27/14 27/14 0
0 0 1/16 0 3/16 1 1/4 17/16 9/16 1/2 5/4 17/8 27/32 57/32 3/2 0
0 0 5/36 0 7/18 7/6 29/72 7/4 31/36 25/36 47/36 35/12 49/36 73/36 41/18 0
0 0 3/22 0 4/11 35/33 19/44 28/11 61/66 39/44 185/132 169/44 239/132 34/11 365/132 0
0 0 6/41 0 17/41 50/41 18/41 68/41 39/41 29/41 56/41 118/41 58/41 153/82 94/41 0
0 0 1/24 0 1/8 17/24 7/24 1 9/8 7/12 25/24 11/6 23/24 15/8 2 0
0 0 1/9 0 11/36 35/36 3/8 49/36 37/36 25/36 7/6 29/12 83/72 133/72 37/18 0
0 0 5/46 0 13/46 21/23 35/92 75/46 1 79/92 5/4 257/92 31/23 52/23 185/92 0
0 0 5/34 0 7/17 20/17 15/34 47/34 1 25/34 23/17 44/17 43/34 28/17 69/34 0
0 0 1/24 0 1/6 5/8 1/4 7/8 17/12 17/24 25/24 5/3 17/16 29/16 2 0
0 0 3/35 0 2/7 31/35 2/7 41/35 8/7 26/35 8/7 11/5 81/70 123/70 9/5 0
0 0 1/11 0 16/55 10/11 17/55 86/55 59/55 19/22 27/22 27/10 13/10 47/22 41/22 0
0 0 4/39 0 14/39 41/39 14/39 15/13 47/39 29/39 17/13 7/3 101/78 119/78 73/39 0
0 0 1/19 0 3/19 20/19 11/38 20/19 12/19 11/19 51/38 41/19 18/19 35/19 30/19 0
0 0 1/17 0 3/17 18/17 11/34 1 12/17 11/17 22/17 36/17 18/17 30/17 27/17 0
0 0 1/18 0 1/6 19/18 13/36 1 7/9 13/18 23/18 19/9 7/6 11/6 5/3 0
0 0 1/12 0 1/4 9/8 5/12 1 11/12 2/3 65/48 13/6 29/24 3/2 43/24 0
0 0 1/25 0 3/25 23/25 17/50 1 27/25 17/25 63/50 49/25 53/50 97/50 2 0
0 0 1/19 0 3/19 1 13/38 18/19 17/19 13/19 23/19 2 41/38 67/38 33/19 0
0 0 1/19 0 3/19 20/19 15/38 1 18/19 15/19 24/19 40/19 47/38 73/38 35/19 0
0 0 2/23 0 6/23 25/23 10/23 22/23 1 16/23 61/46 48/23 28/23 67/46 42/23 0
0 0 1/30 0 2/15 5/6 3/10 9/10 17/10 31/30 41/30 9/5 83/60 41/20 7/3 0
0 0 1/25 0 4/25 23/25 7/25 22/25 29/25 23/25 32/25 47/25 63/50 87/50 44/25 0
0 0 1/27 0 4/27 26/27 8/27 25/27 31/27 26/27 35/27 53/27 71/54 49/27 16/9 0
0 0 2/35 0 8/35 36/35 2/5 32/35 47/35 31/35 7/5 71/35 10/7 3/2 2 0
0 0 22/87 0 18/29 118/87 1171/2610 5329/2610 1606/1305 335/261 2099/870 4787/1305 502/435 3743/1305 3164/1305 0
0 0 1/4 0 37/60 79/60 23/60 113/60 5/6 31/30 25/12 53/15 11/10 7/3 39/20 0
0 0 11/45 0 26/45 11/9 2/5 92/45 13/15 16/15 89/45 56/15 59/45 241/90 9/5 0
0 0 13/54 0 35/54 38/27 23/54 11/6 47/54 26/27 19/9 7/2 7/6 119/54 55/27 0
0 0 17/70 0 23/35 97/70 59/150 1283/700 919/700 41/30 2531/1050 1259/350 173/150 2843/1050 2059/1050 0
0 0 11/50 0 3/5 32/25 17/50 17/10 22/25 28/25 52/25 171/50 57/50 23/10 39/25 0
0 0 11/51 0 31/51 65/51 6/17 103/51 46/51 55/51 103/51 191/51 22/17 269/102 29/17 0
0 0 9/46 0 29/46 63/46 17/46 73/46 21/23 47/46 95/46 76/23 55/46 48/23 73/46 0
0 0 18/73 0 37/73 102/73 191/438 350/219 487/438 673/438 955/438 1411/438 7/6 556/219 307/146 0
0 0 17/71 0 34/71 104/71 55/142 225/142 123/142 87/71 127/71 449/142 155/142 297/142 257/142 0
0 0 13/64 0 27/64 89/64 51/128 119/64 113/128 79/64 55/32 221/64 165/128 649/256 59/32 0
0 0 10/47 0 23/47 62/47 22/47 66/47 45/47 49/47 78/47 132/47 55/47 77/47 179/94 0
0 0 14/61 0 32/61 82/61 155/366 541/366 230/183 290/183 401/183 581/183 224/183 454/183 119/61 0
0 0 1/5 0 7/15 83/60 11/30 59/40 39/40 77/60 109/60 371/120 23/20 21/10 197/120 0
0 0 3/17 0 29/68 91/68 49/136 123/68 131/136 83/68 115/68 229/68 87/68 661/272 59/34 0
0 0 1/6 0 10/21 53/42 5/12 26/21 1 15/14 5/3 113/42 17/14 34/21 139/84 0
0 0 27/98 0 27/49 1031/588 13/28 311/196 221/196 1033/588 361/147 1985/588 781/588 787/294 1307/588 0
0 0 14/57 0 26/57 97/57 127/342 27/19 275/342 244/171 343/171 59/19 196/171 241/114 67/38 0
0 0 5/36 0 1/3 5/3 11/27 17/12 191/216 151/108 101/54 37/12 37/27 119/48 35/18 0
0 0 5/21 0 19/42 59/42 3/7 25/21 37/42 7/6 151/84 55/21 23/21 43/28 71/42 0
0 0 19/85 0 44/85 28/17 38/85 739/510 118/85 156/85 83/34 827/255 251/170 271/102 38/17 0
0 0 9/53 0 21/53 163/106 59/159 137/106 323/318 238/159 316/159 155/53 419/318 113/53 94/53 0
0 0 4/41 0 12/41 60/41 44/123 52/41 263/246 172/123 220/123 114/41 347/246 373/164 76/41 0
0 0 7/44 0 17/44 113/88 37/88 95/88 12/11 5/4 157/88 109/44 29/22 13/8 155/88 0
0 0 17/69 0 52/69 110/69 383/1035 3649/2070 569/690 112/69 11239/4140 8089/2070 5089/4140 3589/1380 1474/1035 0
0 0 13/59 0 40/59 85/59 20/59 102/59 46/59 83/59 143/59 439/118 75/59 142/59 83/59 0
0 0 13/63 0 2/3 88/63 22/63 41/21 17/21 85/63 146/63 493/126 29/21 37/14 32/21 0
0 0 11/59 0 40/59 86/59 21/59 94/59 49/59 77/59 138/59 417/118 153/118 130/59 85/59 0
0 0 15/59 0 40/59 191/118 73/177 93/59 319/354 223/118 315/118 220/59 79/59 303/118 92/59 0
0 0 15/68 0 39/68 215/136 149/408 213/136 167/204 215/136 303/136 239/68 175/136 75/34 195/136 0
0 0 17/87 0 15/29 271/174 32/87 163/87 73/87 271/174 123/58 221/58 247/174 883/348 44/29 0
0 0 10/57 0 31/57 27/19 137/342 51/38 155/171 27/19 118/57 119/38 155/114 106/57 3/2 0
0 0 7/29 0 55/87 215/116 113/261 535/348 509/522 544/261 1463/522 213/58 821/522 925/348 52/29 0
0 0 14/71 0 35/71 243/142 80/213 203/142 187/213 797/426 1043/426 240/71 328/213 164/71 115/71 0
0 0 5/32 0 7/16 109/64 23/64 23/16 7/8 713/384 911/384 27/8 155/96 619/256 51/32 0
0 0 12/67 0 31/67 101/67 28/67 85/67 66/67 114/67 305/134 203/67 105/67 265/134 223/134 0
0 0 1/5 0 8/15 37/30 7/15 29/15 29/30 13/15 13/10 46/15 47/30 61/30 5/2 0
0 0 13/67 0 32/67 75/67 31/67 183/67 65/67 153/134 193/134 545/134 269/134 433/134 387/134 0
0 0 7/34 0 19/34 22/17 1/2 31/17 35/34 15/17 23/17 3 27/17 32/17 42/17 0
0 0 1/9 0 5/18 2/3 1/3 19/18 5/3 7/9 8/9 31/18 7/6 19/9 23/9 0
0 0 6/35 0 3/7 36/35 2/5 52/35 43/35 6/7 39/35 87/35 46/35 68/35 82/35 0
0 0 2/11 0 23/55 56/55 21/55 106/55 58/55 25/22 141/110 69/22 35/22 279/110 251/110 0
0 0 1/5 0 8/15 37/30 7/15 3/2 1 13/15 13/10 79/30 41/30 8/5 21/10 0
0 0 1/10 0 1/3 4/5 1/3 29/30 67/30 11/10 16/15 53/30 89/60 139/60 29/10 0
0 0 8/51 0 8/17 19/17 1/3 21/17 86/51 59/51 61/51 118/51 53/34 205/102 122/51 0
0 0 15/88 0 21/44 101/88 15/44 149/88 16/11 227/176 21/16 513/176 299/176 39/16 413/176 0
0 0 1/6 0 11/21 25/21 5/14 26/21 9/7 22/21 9/7 50/21 125/84 43/28 41/21 0
0 0 2/31 0 8/31 28/31 12/31 28/31 82/31 45/31 43/31 55/31 115/62 5/2 101/31 0
0 0 1/11 0 4/11 37/33 13/33 10/11 23/11 49/33 15/11 65/33 125/66 47/22 89/33 0
0 0 2/21 0 8/21 25/21 3/7 20/21 89/42 67/42 59/42 29/14 57/28 191/84 58/21 0
0 0 1/10 0 2/5 17/15 2/5 9/10 23/15 19/15 7/5 59/30 101/60 31/20 32/15 0
0 0 20/71 0 42/71 102/71 94/213 341/213 535/426 341/213 895/426 1339/426 517/426 547/213 315/142 0
0 0 2/7 0 47/84 3/2 17/42 263/168 163/168 107/84 5/3 509/168 97/84 57/28 40/21 0
0 0 21/83 0 42/83 117/83 34/83 163/83 161/166 113/83 135/83 289/83 120/83 873/332 170/83 0
0 0 14/51 0 10/17 71/51 23/51 73/51 47/51 56/51 79/51 139/51 20/17 77/51 95/51 0
0 0 17/73 0 42/73 99/73 185/438 619/438 350/219 350/219 431/219 641/219 296/219 559/219 168/73 0
0 0 7/30 0 17/30 13/9 7/18 7/5 239/180 7/5 49/30 257/90 62/45 379/180 121/60 0
0 0 25/112 0 61/112 79/56 85/224 25/14 295/224 323/224 177/112 13/4 89/56 1139/448 121/56 0
0 0 2/9 0 16/27 37/27 43/108 137/108 61/54 133/108 83/54 281/108 37/27 167/108 193/108 0
0 0 14/43 0 57/86 965/516 41/86 281/172 205/172 1961/1032 325/129 1775/516 353/258 703/258 1169/516 0
0 0 4/15 0 8/15 26/15 77/180 7/5 67/72 1099/720 701/360 181/60 443/360 251/120 15/8 0
0 0 6/37 0 15/37 63/37 109/222 52/37 239/222 685/444 11/6 112/37 329/222 375/148 79/37 0
0 0 11/38 0 11/19 3/2 8/19 23/19 33/38 24/19 67/38 49/19 41/38 27/19 63/38 0
0 0 7/31 0 52/93 152/93 43/93 781/558 53/31 235/124 427/186 854/279 299/186 760/279 235/93 0
0 0 13/75 0 12/25 229/150 101/225 181/150 683/450 299/180 821/450 202/75 731/450 111/50 34/15 0
0 0 8/67 0 28/67 98/67 95/201 78/67 719/402 1369/804 677/402 172/67 755/402 659/268 171/67 0
0 0 3/16 0 1/2 131/96 41/96 103/96 31/24 23/16 41/24 115/48 3/2 77/48 187/96 0
0 0 16/59 0 45/59 199/118 64/177 92/59 289/354 435/236 301/118 212/59 147/118 144/59 84/59 0
0 0 1/4 0 21/32 103/64 209/576 47/32 263/288 1783/1152 373/192 203/64 193/144 71/36 97/64 0
0 0 16/69 0 14/23 431/276 17/46 83/46 67/69 293/184 515/276 971/276 107/69 4021/1656 39/23 0
