0 0 0 5/12 307/288 55/72 119/96 265/144 265/288 421/288 155/96 115/48 0
0 0 0 3/5 259/240 43/60 91/80 199/120 41/48 397/240 137/80 191/80 0
0 0 0 7/19 21/19 13/19 23/19 2 17/19 26/19 33/19 46/19 0
0 0 0 9/17 19/17 12/17 39/34 31/17 15/17 27/17 32/17 83/34 0
0 0 0 7/18 7/6 2/3 4/3 19/9 17/18 25/18 17/9 5/2 0
0 0 0 1/2 7/6 7/9 47/36 35/18 1 29/18 25/12 91/36 0
0 0 0 7/19 35/38 14/19 22/19 33/19 18/19 28/19 27/19 83/38 0
0 0 0 9/17 31/34 12/17 18/17 26/17 15/17 28/17 26/17 73/34 0
0 0 0 6/17 33/34 10/17 37/34 32/17 29/34 45/34 49/34 36/17 0
0 0 0 10/19 37/38 13/19 20/19 67/38 17/19 31/19 65/38 83/38 0
0 0 0 7/19 41/38 12/19 53/38 43/19 41/38 3/2 71/38 46/19 0
0 0 0 12/25 51/50 19/25 33/25 103/50 28/25 43/25 51/25 119/50 0
0 0 0 7/18 1 7/9 7/6 31/18 19/18 29/18 25/18 77/36 0
0 0 0 9/17 1 13/17 19/17 27/17 1 30/17 26/17 73/34 0
0 0 0 7/19 21/19 12/19 41/38 37/19 41/38 30/19 28/19 40/19 0
0 0 0 7/13 15/13 19/26 55/52 101/52 29/26 24/13 93/52 115/52 0
0 0 0 2/5 6/5 11/20 51/40 11/5 51/40 69/40 71/40 23/10 0
0 0 0 16/33 38/33 25/33 27/22 137/66 43/33 125/66 67/33 151/66 0
0 0 0 21/37 451/444 86/111 515/444 355/222 229/222 529/444 659/444 229/111 0
0 0 0 9/11 283/264 35/66 251/264 17/12 47/66 361/264 359/264 257/132 0
0 0 0 16/31 32/31 24/31 71/62 54/31 35/31 36/31 105/62 66/31 0
0 0 0 16/21 23/21 25/42 20/21 11/7 5/6 4/3 67/42 2 0
0 0 0 19/36 19/18 31/36 5/4 16/9 23/18 7/6 15/8 19/9 0
0 0 0 5/7 31/28 43/56 9/8 23/14 59/56 37/28 103/56 2 0
0 0 0 10/21 37/42 5/7 47/42 34/21 41/42 26/21 53/42 79/42 0
0 0 0 11/15 9/10 8/15 9/10 4/3 23/30 7/5 7/6 17/10 0
0 0 0 11/23 43/46 15/23 24/23 40/23 1 53/46 32/23 43/23 0
0 0 0 3/4 39/40 21/40 17/20 61/40 4/5 27/20 27/20 69/40 0
