0 0 13/29 0 17/29 34/29 179/174 86/87 48/29 139/87 191/87 65/29 623/174 0
0 0 17/32 0 9/16 41/32 97/96 193/192 55/32 139/96 445/192 137/64 677/192 0
0 0 20/37 0 23/37 281/222 141/148 41/37 365/222 319/222 1019/444 323/148 126/37 0
0 0 9/17 0 19/34 22/17 209/204 11/12 125/68 145/102 245/102 69/34 43/12 0
0 0 1/2 0 3/7 9/7 187/168 13/12 15/8 83/42 7/3 67/28 677/168 0
0 0 19/34 0 7/17 23/17 217/204 115/102 131/68 95/51 125/51 155/68 809/204 0
0 0 16/29 0 14/29 75/58 169/174 69/58 301/174 289/174 209/87 397/174 629/174 0
0 0 23/43 0 17/43 58/43 49/43 49/43 98/43 527/258 719/258 100/43 1145/258 0
0 0 19/33 0 1/3 49/33 83/66 122/99 133/66 425/198 173/66 529/198 427/99 0
0 0 19/33 0 1/3 49/33 83/66 259/198 133/66 425/198 89/33 529/198 427/99 0
0 0 23/39 0 50/117 3/2 277/234 331/234 881/468 961/468 1271/468 635/234 53/13 0
0 0 16/31 0 11/31 44/31 83/62 83/62 133/62 431/186 271/93 85/31 427/93 0
0 0 7/13 0 29/39 101/78 397/390 677/585 5/3 181/130 199/90 2323/1170 644/195 0
0 0 7/13 0 31/39 23/18 179/180 742/585 379/234 842/585 5299/2340 4991/2340 644/195 0
0 0 29/50 0 69/100 34/25 1501/1500 767/750 181/100 643/500 6869/3000 667/375 829/250 0
0 0 3/5 0 29/50 29/20 557/500 1251/1000 93/50 1337/750 1811/750 802/375 2807/750 0
0 0 21/37 0 26/37 101/74 593/555 3073/2220 63/37 1889/1110 1346/555 831/370 3929/1110 0
0 0 44/71 0 36/71 106/71 807/710 4993/4260 303/142 1922/1065 11309/4260 4393/2130 4277/1065 0
0 0 23/38 0 15/38 31/19 319/228 167/114 79/38 257/114 653/228 157/57 253/57 0
0 0 23/40 0 31/60 25/16 21/16 379/240 923/480 1037/480 1357/480 337/120 251/60 0
0 0 3/5 0 3/8 33/20 117/80 117/80 11/5 287/120 739/240 14/5 563/120 0
0 0 6/13 0 37/39 137/117 203/195 337/234 866/585 184/117 5107/2340 179/78 3797/1170 0
0 0 17/32 0 25/32 257/192 2221/1920 581/384 97/60 337/192 2291/960 77/32 1119/320 0
0 0 28/47 0 83/141 455/282 3839/2820 1168/705 1783/940 6107/2820 2671/940 43/15 2924/705 0
0 0 4/9 0 1/3 25/18 8/9 11/18 5/3 25/18 37/18 17/9 59/18 0
0 0 12/23 0 8/23 33/23 19/23 31/46 39/23 27/23 99/46 79/46 72/23 0
0 0 9/17 0 15/34 341/204 43/51 91/102 94/51 67/51 125/51 413/204 683/204 0
0 0 13/23 0 8/23 35/23 21/23 27/46 44/23 53/46 109/46 75/46 76/23 0
0 0 8/17 0 4/17 25/17 16/17 12/17 30/17 29/17 36/17 2 61/17 0
0 0 13/25 0 6/25 37/25 43/50 4/5 9/5 38/25 56/25 91/50 86/25 0
0 0 14/27 0 8/27 85/54 67/81 155/162 16/9 116/81 193/81 2 541/162 0
0 0 14/27 0 2/9 14/9 53/54 7/9 58/27 44/27 47/18 11/6 104/27 0
0 0 10/19 0 3/19 32/19 21/19 17/19 73/38 73/38 93/38 89/38 75/19 0
0 0 1/2 0 3/20 33/20 43/40 39/40 15/8 15/8 5/2 91/40 77/20 0
0 0 17/32 0 9/32 125/64 227/192 257/192 67/32 197/96 575/192 351/128 811/192 0
