0 0 0 4/21 13/21 13/42 17/21 43/42 2/3 61/42 3/2 8/3 0
0 0 0 3/14 4/7 3/14 11/14 6/7 4/7 33/28 15/14 2 0
0 0 0 1/9 1/3 1/9 7/9 8/9 1/2 7/9 1 4/3 0
0 0 0 1/5 4/5 7/30 3/5 5/6 8/15 16/15 7/6 29/15 0
0 0 0 2/11 7/11 2/11 7/11 8/11 6/11 10/11 10/11 17/11 0
0 0 0 1/9 4/9 1/9 2/3 7/9 1/2 13/18 8/9 11/9 0
0 0 0 1/10 4/5 3/20 2/5 11/20 2/5 19/20 3/4 6/5 0
0 0 0 1/9 2/3 1/9 4/9 5/9 4/9 5/6 2/3 10/9 0
0 0 0 1/9 5/9 1/9 5/9 2/3 1/2 7/9 7/9 10/9 0
0 0 0 1/3 3/4 1/3 3/4 5/6 1 19/12 7/6 31/12 0
0 0 0 3/11 8/11 3/11 7/11 8/11 10/11 14/11 1 23/11 0
0 0 0 1/5 7/10 1/5 1/2 3/5 4/5 23/20 4/5 17/10 0
0 0 0 1/3 3/4 1/3 3/4 11/12 3/4 11/12 4/3 25/12 0
0 0 0 3/11 7/11 3/11 8/11 9/11 8/11 9/11 12/11 19/11 0
0 0 0 1/5 1/2 1/5 7/10 4/5 13/20 13/20 1 7/5 0
0 0 0 1/3 3/4 1/3 3/4 5/6 1 7/6 7/6 13/6 0
0 0 0 3/16 1/2 3/8 5/4 21/16 13/16 45/32 23/16 41/16 0
0 0 0 1/9 1/3 2/9 10/9 11/9 11/18 8/9 11/9 14/9 0
0 0 0 1/6 7/12 1/3 13/12 7/6 3/4 13/12 5/4 2 0
0 0 0 1/9 4/9 2/9 1 10/9 11/18 5/6 10/9 13/9 0
0 0 0 1/9 2/3 2/9 7/9 8/9 5/9 17/18 8/9 4/3 0
0 0 0 1/9 5/9 2/9 8/9 1 11/18 8/9 1 4/3 0
0 0 0 4/15 3/5 8/15 7/5 22/15 4/3 28/15 5/3 10/3 0
0 0 0 3/13 8/13 6/13 16/13 17/13 16/13 20/13 19/13 36/13 0
0 0 0 2/11 7/11 4/11 1 12/11 12/11 31/22 13/11 25/11 0
0 0 0 3/13 7/13 6/13 17/13 18/13 1 1 20/13 30/13 0
0 0 0 2/11 5/11 4/11 13/11 14/11 19/22 17/22 15/11 20/11 0
0 0 0 4/15 3/5 8/15 7/5 22/15 4/3 7/5 5/3 43/15 0
0 0 0 1/9 1/3 1/3 13/9 14/9 13/18 1 14/9 16/9 0
0 0 0 1/9 4/9 1/3 4/3 13/9 13/18 17/18 13/9 5/3 0
0 0 0 1/9 5/9 1/3 11/9 4/3 13/18 1 4/3 14/9 0
0 0 0 1/6 5/12 1/2 5/3 7/4 25/24 7/8 11/6 13/6 0
0 0 0 3/19 9/19 1/2 23/19 20/19 20/19 67/38 37/19 64/19 0
0 0 0 3/16 1/2 3/8 17/16 7/8 7/8 47/32 3/2 43/16 0
0 0 0 1/9 1/3 2/9 1 8/9 13/18 1 4/3 16/9 0
0 0 0 2/13 8/13 11/26 1 11/13 12/13 17/13 21/13 33/13 0
0 0 0 1/6 7/12 1/3 11/12 3/4 5/6 7/6 4/3 13/6 0
0 0 0 1/9 4/9 2/9 8/9 7/9 13/18 17/18 11/9 5/3 0
0 0 0 1/9 7/9 5/18 2/3 5/9 2/3 7/6 10/9 5/3 0
0 0 0 1/9 2/3 2/9 2/3 5/9 2/3 19/18 1 14/9 0
0 0 0 1/9 5/9 2/9 7/9 2/3 13/18 1 10/9 14/9 0
0 0 0 4/15 3/5 8/15 17/15 13/15 7/5 29/15 26/15 52/15 0
0 0 0 3/13 8/13 6/13 1 10/13 17/13 21/13 20/13 38/13 0
0 0 0 2/11 7/11 4/11 9/11 7/11 13/11 3/2 14/11 27/11 0
0 0 0 3/13 7/13 7/13 15/13 12/13 15/13 15/13 24/13 36/13 0
0 0 0 3/13 7/13 6/13 14/13 11/13 14/13 14/13 21/13 32/13 0
0 0 0 2/11 5/11 4/11 1 9/11 21/22 19/22 16/11 2 0
0 0 0 4/15 3/5 8/15 17/15 13/15 7/5 22/15 26/15 3 0
0 0 0 1/6 4/9 1/2 13/9 23/18 19/18 59/36 16/9 28/9 0
0 0 0 1/9 1/3 1/3 4/3 11/9 5/6 10/9 14/9 2 0
0 0 0 2/13 7/13 6/13 17/13 15/13 1 17/13 21/13 33/13 0
0 0 0 1/9 4/9 1/3 11/9 10/9 5/6 19/18 13/9 17/9 0
0 0 0 1/9 2/3 1/3 1 8/9 7/9 7/6 11/9 16/9 0
0 0 0 1/9 5/9 1/3 10/9 1 5/6 10/9 4/3 16/9 0
0 0 0 2/9 1/2 2/3 29/18 25/18 29/18 19/9 37/18 71/18 0
0 0 0 1/5 8/15 3/5 22/15 19/15 23/15 9/5 28/15 17/5 0
0 0 0 1/6 7/12 1/2 5/4 13/12 17/12 41/24 19/12 35/12 0
0 0 0 1/5 7/15 3/5 23/15 4/3 19/15 6/5 29/15 43/15 0
0 0 0 1/6 5/12 1/2 17/12 5/4 9/8 23/24 7/4 7/3 0
0 0 0 2/9 1/2 2/3 29/18 25/18 29/18 29/18 37/18 31/9 0
0 0 0 1/9 1/3 4/9 5/3 14/9 17/18 11/9 17/9 20/9 0
0 0 0 1/9 4/9 4/9 14/9 13/9 17/18 7/6 16/9 19/9 0
0 0 0 1/9 5/9 4/9 13/9 4/3 17/18 11/9 5/3 2 0
0 0 0 2/13 5/13 8/13 24/13 22/13 33/26 27/26 28/13 34/13 0
0 0 7/24 0 1/4 9/16 25/24 19/16 7/6 7/4 25/12 7/2 0
0 0 2/13 0 2/13 5/13 14/13 15/13 12/13 33/26 20/13 33/13 0
0 0 1/9 0 1/9 2/9 1 10/9 13/18 8/9 4/3 16/9 0
0 0 1/3 0 7/18 19/36 8/9 37/36 10/9 25/18 16/9 17/6 0
0 0 1/4 0 1/4 5/12 11/12 1 1 13/12 17/12 9/4 0
0 0 1/5 0 1/5 3/10 9/10 1 17/20 17/20 13/10 9/5 0
0 0 2/5 0 7/15 1/2 11/15 5/6 16/15 4/3 22/15 7/3 0
0 0 1/3 0 1/3 5/12 3/4 5/6 1 13/12 5/4 2 0
0 0 3/11 0 3/11 4/11 9/11 10/11 21/22 21/22 14/11 20/11 0
0 0 1/9 0 1/9 5/9 10/9 11/9 13/9 5/3 16/9 10/3 0
0 0 1/5 0 1/5 1/2 9/10 1 13/10 13/10 3/2 27/10 0
0 0 3/11 0 3/11 5/11 8/11 9/11 13/11 13/11 14/11 25/11 0
0 0 1/9 0 1/9 5/9 10/9 11/9 11/9 1 17/9 25/9 0
0 0 1/9 0 1/9 4/9 1 10/9 10/9 8/9 14/9 7/3 0
0 0 1/9 0 1/9 1/3 8/9 1 17/18 13/18 4/3 17/9 0
0 0 1/9 0 1/9 5/9 10/9 11/9 13/9 11/9 16/9 26/9 0
0 0 4/17 0 2/17 10/17 28/17 29/17 21/17 53/34 33/17 54/17 0
0 0 1/5 0 1/10 2/5 3/2 8/5 19/20 11/10 17/10 11/5 0
0 0 3/8 0 3/16 5/8 3/2 25/16 21/16 21/16 29/16 45/16 0
0 0 1/3 0 1/6 1/2 17/12 3/2 9/8 25/24 5/3 9/4 0
0 0 1/2 0 1/4 5/8 21/16 11/8 21/16 41/32 13/8 5/2 0
0 0 3/7 0 3/14 4/7 19/14 10/7 5/4 8/7 23/14 16/7 0
0 0 2/13 0 1/13 10/13 24/13 25/13 23/13 2 29/13 53/13 0
0 0 2/7 0 1/7 5/7 11/7 23/14 23/14 11/7 27/14 47/14 0
0 0 2/5 0 1/5 2/3 4/3 7/5 23/15 43/30 5/3 43/15 0
0 0 1/6 0 1/12 2/3 5/3 7/4 17/12 13/12 2 35/12 0
0 0 2/11 0 1/11 6/11 16/11 17/11 27/22 19/22 19/11 26/11 0
0 0 2/13 0 1/13 10/13 24/13 25/13 23/13 19/13 29/13 46/13 0
0 0 3/11 0 1/11 6/11 2 23/11 25/22 14/11 24/11 28/11 0
0 0 3/7 0 1/7 9/14 27/14 2 37/28 33/28 15/7 18/7 0
0 0 9/17 0 3/17 12/17 32/17 33/17 49/34 43/34 36/17 44/17 0
0 0 3/13 0 1/13 9/13 2 27/13 37/26 25/26 29/13 35/13 0
0 0 5/13 0 2/13 3/4 35/26 59/52 20/13 2 32/13 53/13 0
0 0 4/17 0 2/17 10/17 23/17 18/17 22/17 55/34 2 56/17 0
0 0 1/5 0 1/10 2/5 13/10 11/10 21/20 6/5 9/5 12/5 0
0 0 10/21 0 5/21 31/42 25/21 13/14 32/21 34/21 46/21 24/7 0
0 0 3/8 0 3/16 5/8 19/16 7/8 11/8 11/8 15/8 47/16 0
0 0 1/3 0 1/6 1/2 7/6 11/12 29/24 9/8 7/4 29/12 0
0 0 11/19 0 6/19 27/38 1 27/38 28/19 59/38 36/19 56/19 0
0 0 1/2 0 1/4 5/8 1 11/16 11/8 43/32 27/16 21/8 0
