0 0 0 2/23 11/23 18/23 4/23 451/276 113/138 40/23 83/69 91/46 335/138 0
0 0 0 1/10 9/20 3/4 1/5 5/3 19/24 17/10 37/30 81/40 29/12 0
0 0 0 1/15 7/15 5/6 2/15 229/180 7/9 9/5 52/45 19/10 419/180 0
0 0 0 1/14 3/7 23/28 1/7 55/42 61/84 25/14 7/6 27/14 193/84 0
0 0 0 2/21 10/21 17/21 4/21 55/36 103/126 38/21 80/63 11/6 305/126 0
0 0 0 1/15 7/15 9/10 2/15 223/180 23/30 29/15 11/9 53/30 85/36 0
0 0 0 1/11 5/11 17/22 2/11 13/8 17/22 81/44 25/22 21/11 53/22 0
0 0 0 2/17 7/17 12/17 4/17 28/17 25/34 29/17 20/17 67/34 40/17 0
0 0 0 1/16 7/16 13/16 1/8 85/64 23/32 61/32 17/16 29/16 147/64 0
0 0 0 1/13 5/13 10/13 2/13 17/13 17/26 23/13 14/13 24/13 57/26 0
0 0 0 2/19 9/19 16/19 4/19 117/76 46/57 75/38 24/19 34/19 47/19 0
0 0 0 1/15 7/15 14/15 2/15 79/60 34/45 21/10 6/5 26/15 29/12 0
0 0 0 1/6 4/9 11/18 1/3 29/18 5/6 23/12 23/18 11/6 85/36 0
0 0 0 3/17 7/17 10/17 6/17 55/34 27/34 31/17 22/17 63/34 39/17 0
0 0 0 1/8 7/16 11/16 1/4 23/16 25/32 65/32 19/16 57/32 73/32 0
0 0 0 3/19 8/19 14/19 11/38 30/19 14/19 83/38 25/19 77/38 91/38 0
0 0 0 3/19 9/19 14/19 6/19 31/19 49/57 79/38 26/19 35/19 5/2 0
0 0 0 2/17 8/17 14/17 4/17 25/17 83/102 75/34 22/17 61/34 83/34 0
0 0 0 2/21 10/21 16/21 4/21 16/9 52/63 12/7 11/9 89/42 151/63 0
0 0 0 1/15 7/15 5/6 2/15 67/45 7/9 9/5 52/45 31/15 41/18 0
0 0 0 1/9 4/9 13/18 2/9 16/9 7/9 31/18 7/6 25/12 7/3 0
0 0 0 1/14 3/7 11/14 1/7 3/2 5/7 25/14 15/14 2 61/28 0
0 0 0 2/11 5/11 13/22 4/11 87/44 19/22 43/22 29/22 95/44 51/22 0
0 0 0 5/28 13/28 19/28 19/56 27/14 47/56 127/56 19/14 129/56 135/56 0
0 0 0 2/15 4/5 3/5 4/15 43/30 13/15 4/3 16/15 9/5 31/15 0
0 0 0 2/15 11/15 8/15 4/15 7/5 11/15 6/5 1 26/15 28/15 0
0 0 0 1/10 4/5 13/20 1/5 21/20 4/5 7/5 1 17/10 39/20 0
0 0 0 1/11 8/11 13/22 2/11 12/11 7/11 14/11 10/11 18/11 19/11 0
0 0 0 1/7 11/14 9/14 2/7 37/28 6/7 10/7 8/7 23/14 29/14 0
0 0 0 1/10 4/5 3/4 1/5 21/20 4/5 8/5 11/10 8/5 41/20 0
0 0 0 2/15 11/15 3/5 4/15 43/30 4/5 22/15 1 26/15 31/15 0
0 0 0 1/7 9/14 1/2 2/7 19/14 9/14 17/14 13/14 23/14 25/14 0
0 0 0 1/11 8/11 7/11 2/11 25/22 8/11 17/11 10/11 18/11 43/22 0
0 0 0 1/11 7/11 6/11 2/11 12/11 6/11 14/11 9/11 17/11 18/11 0
0 0 0 2/13 10/13 9/13 4/13 35/26 11/13 21/13 15/13 21/13 28/13 0
0 0 0 1/10 4/5 4/5 1/5 23/20 4/5 9/5 11/10 8/5 43/20 0
0 0 0 3/14 9/14 3/7 3/7 9/7 11/14 10/7 15/14 3/2 13/7 0
0 0 0 1/5 3/5 2/5 2/5 19/15 2/3 19/15 1 22/15 5/3 0
0 0 0 1/6 2/3 1/2 1/3 7/6 3/4 19/12 1 3/2 11/6 0
0 0 0 4/19 14/19 10/19 15/38 51/38 13/19 65/38 21/19 69/38 71/38 0
0 0 0 3/14 5/7 4/7 3/7 19/14 6/7 23/14 17/14 11/7 29/14 0
0 0 0 1/6 3/4 2/3 1/3 5/4 5/6 11/6 7/6 19/12 25/12 0
0 0 0 1/7 11/14 4/7 2/7 23/14 6/7 9/7 15/14 2 2 0
0 0 0 1/10 4/5 13/20 1/5 7/5 4/5 7/5 1 2 19/10 0
0 0 0 2/13 9/13 7/13 4/13 21/13 10/13 17/13 1 25/13 25/13 0
0 0 0 1/10 7/10 3/5 1/5 7/5 7/10 7/5 9/10 19/10 9/5 0
0 0 0 4/17 11/17 7/17 8/17 29/17 14/17 25/17 19/17 32/17 31/17 0
0 0 0 1/4 3/4 1/2 23/48 27/16 5/6 89/48 29/24 17/8 95/48 0
0 0 0 1/8 7/8 1/2 1/4 11/8 7/8 9/8 15/16 7/4 15/8 0
0 0 0 2/15 13/15 2/5 4/15 13/10 4/5 14/15 13/15 5/3 5/3 0
0 0 0 1/10 9/10 11/20 1/5 1 17/20 6/5 9/10 17/10 9/5 0
0 0 0 1/10 9/10 9/20 1/5 19/20 3/4 1 4/5 8/5 31/20 0
0 0 0 1/9 5/6 4/9 2/9 4/3 7/9 43/36 7/9 29/18 7/4 0
0 0 0 2/15 4/5 1/3 4/15 37/30 7/10 9/10 11/15 23/15 3/2 0
0 0 0 1/14 6/7 3/7 1/7 29/28 5/7 17/14 9/14 3/2 11/7 0
0 0 0 1/12 5/6 1/3 1/6 11/12 5/8 11/12 7/12 17/12 31/24 0
0 0 0 1/5 11/15 1/3 2/5 19/15 4/5 13/10 14/15 22/15 17/10 0
0 0 0 3/14 5/7 2/7 3/7 17/14 3/4 31/28 13/14 10/7 43/28 0
0 0 0 1/7 11/14 5/14 2/7 31/28 3/4 19/14 11/14 10/7 11/7 0
0 0 0 3/16 7/8 5/16 3/8 35/32 23/32 5/4 27/32 49/32 23/16 0
0 0 0 2/15 13/15 7/15 4/15 3/2 13/15 16/15 14/15 28/15 9/5 0
0 0 0 1/10 9/10 11/20 1/5 5/4 17/20 6/5 9/10 19/10 7/4 0
0 0 0 1/8 13/16 3/8 1/4 23/16 3/4 1 3/4 55/32 25/16 0
0 0 0 1/13 11/13 5/13 2/13 31/26 9/13 27/26 8/13 43/26 18/13 0
0 0 0 2/9 13/18 1/3 4/9 59/36 5/6 4/3 1 65/36 5/3 0
0 0 0 5/23 19/23 8/23 10/23 35/23 19/23 3/2 45/46 87/46 75/46 0
0 0 0 1/7 6/7 2/7 2/7 13/12 31/42 5/7 11/14 59/42 19/14 0
0 0 0 1/11 10/11 7/22 2/11 17/22 43/66 8/11 7/11 43/33 25/22 0
0 0 0 2/13 11/13 3/13 4/13 79/78 53/78 17/26 9/13 50/39 31/26 0
0 0 0 1/12 11/12 1/4 1/6 3/4 43/72 2/3 1/2 43/36 23/24 0
0 0 0 3/14 11/14 2/7 3/7 25/21 65/84 29/28 13/14 59/42 41/28 0
0 0 0 1/5 11/10 4/15 11/30 59/60 23/30 43/40 37/48 181/120 49/40 0
0 0 0 2/15 13/15 1/3 4/15 23/18 7/9 4/5 4/5 71/45 7/5 0
0 0 0 1/12 11/12 3/8 1/6 25/24 17/24 5/6 2/3 55/36 29/24 0
0 0 0 2/15 13/15 4/15 4/15 56/45 32/45 11/15 2/3 133/90 6/5 0
0 0 0 1/14 13/14 2/7 1/7 29/28 9/14 3/4 1/2 17/12 1 0
0 0 0 4/19 15/19 6/19 8/19 181/114 47/57 23/19 18/19 199/114 29/19 0
0 0 0 3/14 1 25/84 17/42 229/168 139/168 9/7 293/336 43/24 39/28 0
0 0 0 3/13 6/13 23/26 5/13 167/104 19/26 97/52 27/26 95/52 30/13 0
0 0 0 5/19 8/19 16/19 17/38 32/19 13/19 33/19 20/19 37/19 43/19 0
0 0 0 5/22 5/11 10/11 4/11 117/88 31/44 85/44 1 19/11 193/88 0
0 0 0 4/17 7/17 15/17 13/34 23/17 11/17 31/17 1 31/17 36/17 0
0 0 0 3/17 8/17 16/17 11/34 93/68 77/102 67/34 20/17 26/17 39/17 0
0 0 0 2/15 7/15 1 7/30 5/4 13/18 21/10 17/15 23/15 137/60 0
0 0 0 5/16 7/16 3/4 9/16 43/32 3/4 57/32 9/8 47/32 65/32 0
0 0 0 4/13 5/13 9/13 15/26 18/13 9/13 21/13 15/13 20/13 25/13 0
0 0 0 5/18 4/9 5/6 17/36 5/4 13/18 23/12 19/18 55/36 73/36 0
0 0 0 5/17 7/17 14/17 1/2 45/34 23/34 65/34 39/34 29/17 69/34 0
0 0 0 4/15 7/15 13/15 1/2 4/3 71/90 59/30 19/15 22/15 67/30 0
0 0 0 1/5 7/15 14/15 11/30 19/15 34/45 21/10 6/5 3/2 67/30 0
0 0 0 3/11 5/11 19/22 5/11 41/22 8/11 39/22 23/22 23/11 49/22 0
0 0 0 1/4 9/20 9/10 2/5 8/5 7/10 37/20 1 2 21/10 0
0 0 0 1/3 4/9 13/18 11/18 16/9 7/9 31/18 7/6 17/9 35/18 0
0 0 0 1/3 11/24 19/24 7/12 79/48 37/48 31/16 19/16 47/24 97/48 0
0 0 0 2/7 13/21 17/21 10/21 65/42 16/21 12/7 1 25/14 46/21 0
0 0 0 5/18 5/9 13/18 17/36 14/9 23/36 3/2 17/18 65/36 2 0
0 0 0 5/18 11/18 5/6 4/9 5/4 13/18 16/9 17/18 5/3 37/18 0
0 0 0 1/4 9/16 3/4 13/32 5/4 19/32 25/16 7/8 27/16 59/32 0
0 0 0 3/13 9/13 11/13 11/26 33/26 21/26 23/13 15/13 19/13 28/13 0
0 0 0 2/11 8/11 10/11 7/22 25/22 17/22 21/11 12/11 16/11 47/22 0
0 0 0 1/3 8/15 2/3 3/5 37/30 11/15 8/5 16/15 41/30 28/15 0
0 0 0 2/7 1/2 4/7 15/28 5/4 17/28 19/14 1 39/28 23/14 0
0 0 0 5/16 9/16 3/4 17/32 37/32 23/32 7/4 1 23/16 15/8 0
0 0 0 6/19 12/19 13/19 21/38 24/19 25/38 65/38 41/38 32/19 69/38 0
0 0 0 4/13 8/13 10/13 15/26 16/13 21/26 23/13 16/13 18/13 27/13 0
0 0 0 1/4 2/3 5/6 11/24 7/6 19/24 23/12 7/6 17/12 25/12 0
0 0 0 6/19 11/19 15/19 10/19 35/19 14/19 31/19 1 79/38 40/19 0
0 0 0 5/17 10/17 14/17 8/17 27/17 12/17 29/17 16/17 2 67/34 0
0 0 0 6/17 9/17 11/17 11/17 59/34 13/17 27/17 19/17 63/34 31/17 0
0 0 0 3/8 5/8 17/24 2/3 13/8 19/24 89/48 19/16 2 31/16 0
0 0 0 7/26 21/26 9/13 23/52 20/13 21/26 79/52 11/13 7/4 101/52 0
0 0 0 2/7 17/21 13/21 10/21 65/42 16/21 55/42 17/21 25/14 25/14 0
0 0 0 7/25 23/25 18/25 11/25 63/50 21/25 8/5 4/5 43/25 91/50 0
0 0 0 2/7 20/21 2/3 19/42 26/21 17/21 10/7 16/21 37/21 5/3 0
0 0 0 1/3 7/9 11/18 7/12 49/36 5/6 55/36 17/18 53/36 7/4 0
0 0 0 1/3 4/5 8/15 3/5 41/30 4/5 13/10 14/15 3/2 47/30 0
0 0 0 7/22 10/11 15/22 23/44 27/22 19/22 18/11 19/22 35/22 19/11 0
0 0 0 1/3 1 13/21 4/7 26/21 6/7 32/21 19/21 12/7 34/21 0
0 0 0 4/13 23/26 9/13 1/2 25/13 11/13 19/13 11/13 55/26 24/13 0
0 0 0 4/13 1 19/26 25/52 87/52 23/26 81/52 21/26 109/52 7/4 0
0 0 0 4/11 19/22 7/11 7/11 43/22 10/11 17/11 1 45/22 19/11 0
0 0 0 11/30 29/30 2/3 19/30 103/60 14/15 101/60 1 25/12 7/4 0
0 0 0 3/13 1 5/13 11/26 7/6 59/78 21/26 9/13 53/39 31/26 0
0 0 0 1/5 6/5 7/15 1/3 1 73/90 1 3/5 67/45 7/6 0
0 0 0 4/13 12/13 6/13 15/26 50/39 5/6 29/26 12/13 56/39 37/26 0
0 0 0 3/10 13/10 7/15 31/60 133/120 11/12 5/4 5/6 101/60 27/20 0
0 0 0 4/17 19/17 8/17 7/17 86/51 44/51 1 12/17 11/6 22/17 0
0 0 0 4/19 24/19 10/19 13/38 3/2 17/19 43/38 12/19 215/114 24/19 0
0 0 0 6/19 1 10/19 11/19 211/114 53/57 25/19 18/19 223/114 29/19 0
0 0 0 9/28 17/14 43/84 95/168 131/84 163/168 79/56 11/12 337/168 83/56 0
0 0 0 2/5 7/15 23/30 32/45 58/45 73/90 5/3 11/9 64/45 29/15 0
0 0 0 5/14 3/7 3/4 55/84 29/21 16/21 23/14 26/21 32/21 27/14 0
0 0 0 7/19 9/19 16/19 71/114 131/114 89/114 34/19 65/57 83/57 36/19 0
0 0 0 4/11 5/11 19/22 20/33 41/33 49/66 83/44 323/264 217/132 87/44 0
0 0 0 1/3 7/15 5/6 11/18 113/90 4/5 9/5 58/45 25/18 31/15 0
0 0 0 5/17 8/17 15/17 53/102 58/51 79/102 32/17 62/51 71/51 2 0
0 0 0 8/21 10/21 16/21 43/63 16/9 52/63 12/7 11/9 118/63 40/21 0
0 0 0 13/33 16/33 9/11 133/198 299/198 80/99 41/22 487/396 731/396 127/66 0
0 0 0 2/5 8/15 7/10 32/45 107/90 7/9 23/15 52/45 119/90 9/5 0
0 0 0 1/3 8/15 19/30 11/18 113/90 61/90 7/5 49/45 25/18 5/3 0
