0 0 0 7/23 7/23 21/23 57/46 22/23 61/46 37/23 101/46 44/23 65/23 0
0 0 0 2/7 2/7 6/7 55/42 19/21 55/42 32/21 95/42 13/7 58/21 0
0 0 0 3/10 3/10 9/10 7/8 19/20 6/5 8/5 69/40 81/40 13/5 0
0 0 0 5/18 5/18 5/6 11/12 8/9 7/6 3/2 7/4 71/36 5/2 0
0 0 0 3/10 3/10 9/10 7/8 19/20 6/5 8/5 39/20 9/5 13/5 0
0 0 0 5/18 5/18 5/6 11/12 8/9 7/6 3/2 2 31/18 5/2 0
0 0 0 3/10 3/10 9/10 29/40 19/20 9/8 8/5 33/20 15/8 49/20 0
0 0 0 2/7 2/7 6/7 31/42 19/21 23/21 32/21 71/42 13/7 7/3 0
0 0 0 5/18 5/18 5/6 5/4 8/9 7/6 55/36 19/9 14/9 23/9 0
0 0 0 1/4 1/4 3/4 43/32 13/16 9/8 45/32 35/16 23/16 39/16 0
0 0 0 5/18 5/18 5/6 11/12 8/9 13/12 55/36 67/36 14/9 43/18 0
0 0 0 1/4 1/4 3/4 31/32 13/16 33/32 45/32 61/32 23/16 9/4 0
0 0 0 5/19 5/19 15/19 47/38 17/19 22/19 3/2 71/38 67/38 48/19 0
0 0 0 4/17 4/17 12/17 45/34 14/17 19/17 47/34 65/34 57/34 41/17 0
0 0 0 5/19 5/19 15/19 35/38 17/19 41/38 3/2 59/38 35/19 45/19 0
0 0 0 4/17 4/17 12/17 33/34 14/17 35/34 47/34 53/34 30/17 38/17 0
0 0 0 2/9 2/9 2/3 41/36 7/9 107/108 73/54 31/18 17/12 119/54 0
0 0 0 3/16 3/16 9/16 39/32 11/16 89/96 29/24 7/4 41/32 49/24 0
0 0 0 10/31 10/31 30/31 67/62 73/62 87/62 51/31 129/62 69/31 91/31 0
0 0 0 5/16 5/16 15/16 69/64 79/64 91/64 51/32 137/64 75/32 47/16 0
0 0 0 8/25 8/25 24/25 41/50 29/25 32/25 41/25 83/50 23/10 68/25 0
0 0 0 4/13 4/13 12/13 43/52 16/13 17/13 41/26 7/4 127/52 71/26 0
0 0 0 8/25 8/25 24/25 41/50 11/10 32/25 41/25 49/25 2 68/25 0
0 0 0 4/13 4/13 12/13 43/52 61/52 17/13 41/26 53/26 28/13 71/26 0
0 0 0 7/22 7/22 21/22 31/44 23/22 51/44 18/11 18/11 87/44 5/2 0
0 0 0 4/13 4/13 12/13 37/52 29/26 31/26 41/26 7/4 28/13 5/2 0
0 0 0 3/10 3/10 9/10 47/40 23/20 51/40 8/5 73/40 43/20 11/4 0
0 0 0 5/18 5/18 5/6 5/4 10/9 5/4 3/2 67/36 19/9 8/3 0
0 0 0 3/10 3/10 9/10 7/8 23/20 6/5 8/5 61/40 89/40 13/5 0
0 0 0 5/18 5/18 5/6 11/12 10/9 7/6 3/2 55/36 79/36 5/2 0
0 0 0 7/22 7/22 21/22 31/44 107/88 51/44 18/11 63/44 24/11 5/2 0
0 0 0 4/13 4/13 12/13 37/52 137/104 31/26 41/26 79/52 31/13 5/2 0
0 0 0 7/22 7/22 21/22 31/44 95/88 12/11 18/11 3/2 21/11 26/11 0
0 0 0 5/16 5/16 15/16 45/64 155/128 73/64 51/32 13/8 141/64 19/8 0
0 0 0 3/10 3/10 9/10 29/40 19/16 9/8 8/5 11/8 43/20 49/20 0
0 0 0 2/7 2/7 6/7 31/42 101/84 23/21 32/21 19/14 46/21 7/3 0
0 0 0 5/27 10/27 25/27 89/54 31/27 107/81 31/18 109/54 115/54 26/9 0
0 0 0 4/23 8/23 20/23 81/46 25/23 30/23 75/46 97/46 95/46 65/23 0
0 0 0 5/27 10/27 25/27 23/18 31/27 199/162 31/18 89/54 20/9 73/27 0
0 0 0 4/23 8/23 20/23 61/46 25/23 55/46 75/46 77/46 50/23 60/23 0
0 0 0 4/23 8/23 20/23 71/46 25/23 27/23 227/138 87/46 85/46 182/69 0
0 0 0 3/19 6/19 15/19 63/38 1 64/57 173/114 75/38 65/38 143/57 0
0 0 0 6/31 12/31 30/31 97/62 42/31 265/186 55/31 121/62 77/31 95/31 0
0 0 0 5/27 10/27 25/27 89/54 4/3 77/54 46/27 109/54 67/27 82/27 0
0 0 0 6/31 12/31 30/31 77/62 42/31 125/93 55/31 101/62 159/62 90/31 0
0 0 0 5/27 10/27 25/27 23/18 4/3 4/3 46/27 89/54 139/54 77/27 0
0 0 0 6/31 12/31 30/31 67/62 173/124 235/186 55/31 91/62 77/31 85/31 0
0 0 0 3/16 3/8 15/16 69/64 183/128 5/4 55/32 93/64 41/16 85/32 0
0 0 0 7/29 7/29 28/29 47/29 21/29 124/87 50/29 77/29 51/29 88/29 0
0 0 0 3/13 3/13 12/13 22/13 9/13 37/26 43/26 71/26 45/26 3 0
0 0 0 6/25 6/25 24/25 31/25 18/25 97/75 43/25 54/25 47/25 14/5 0
0 0 0 5/22 5/22 10/11 14/11 15/22 14/11 18/11 24/11 41/22 30/11 0
0 0 0 6/25 6/25 24/25 31/25 18/25 97/75 43/25 12/5 41/25 14/5 0
0 0 0 5/22 5/22 10/11 14/11 15/22 14/11 18/11 27/11 35/22 30/11 0
0 0 0 6/25 6/25 24/25 27/25 18/25 91/75 43/25 52/25 43/25 66/25 0
0 0 0 3/13 3/13 12/13 14/13 9/13 31/26 43/26 55/26 45/26 33/13 0
0 0 0 5/22 5/22 10/11 18/11 15/22 167/132 73/44 113/44 31/22 61/22 0
0 0 0 4/19 4/19 16/19 33/19 12/19 47/38 59/38 101/38 25/19 51/19 0
0 0 0 5/22 5/22 10/11 14/11 15/22 155/132 73/44 101/44 31/22 57/22 0
0 0 0 4/19 4/19 16/19 25/19 12/19 43/38 59/38 89/38 25/19 47/19 0
0 0 0 5/22 5/22 10/11 18/11 15/22 167/132 73/44 26/11 71/44 61/22 0
0 0 0 4/19 4/19 16/19 33/19 12/19 47/38 59/38 46/19 59/38 51/19 0
0 0 0 5/22 5/22 10/11 14/11 15/22 155/132 73/44 2 75/44 57/22 0
0 0 0 4/19 4/19 16/19 25/19 12/19 43/38 59/38 2 63/38 47/19 0
0 0 0 1/5 1/5 4/5 3/2 3/5 13/12 91/60 87/40 51/40 73/30 0
0 0 0 3/17 3/17 12/17 27/17 9/17 52/51 70/51 75/34 39/34 116/51 0
0 0 0 5/26 5/26 25/26 107/52 15/26 4/3 7/4 79/26 15/13 38/13 0
0 0 0 2/11 2/11 10/11 95/44 6/11 29/22 73/44 69/22 12/11 63/22 0
0 0 0 5/26 5/26 25/26 87/52 15/26 193/156 7/4 11/4 15/13 71/26 0
0 0 0 2/11 2/11 10/11 75/44 6/11 53/44 73/44 123/44 12/11 29/11 0
0 0 0 2/11 2/11 10/11 85/44 6/11 13/11 221/132 59/22 12/11 8/3 0
0 0 0 1/6 1/6 5/6 73/36 1/2 61/54 167/108 49/18 1 137/54 0
0 0 0 5/36 5/18 35/36 151/72 5/6 151/108 131/72 181/72 15/8 55/18 0
0 0 0 2/15 4/15 14/15 133/60 4/5 7/5 7/4 157/60 37/20 91/30 0
0 0 0 5/36 5/18 35/36 41/24 5/6 281/216 131/72 17/8 71/36 103/36 0
0 0 0 2/15 4/15 14/15 7/4 4/5 77/60 7/4 43/20 59/30 14/5 0
0 0 0 2/15 4/15 14/15 119/60 4/5 113/90 317/180 143/60 97/60 127/45 0
0 0 0 1/8 1/4 7/8 101/48 3/4 11/9 239/144 119/48 73/48 197/72 0
0 0 0 4/37 8/37 36/37 183/74 24/37 293/222 205/111 215/74 48/37 329/111 0
0 0 0 3/29 6/29 27/29 151/58 18/29 227/174 154/87 175/58 36/29 254/87 0
0 0 0 11/25 33/50 4/5 21/25 34/25 103/75 79/50 46/25 59/25 214/75 0
0 0 0 2/5 33/50 18/25 21/25 34/25 101/75 3/2 46/25 59/25 208/75 0
0 0 0 8/19 21/38 91/114 12/19 22/19 45/38 86/57 55/38 42/19 143/57 0
0 0 0 7/19 21/38 79/114 12/19 22/19 131/114 80/57 55/38 42/19 137/57 0
0 0 0 8/19 21/38 91/114 12/19 22/19 45/38 86/57 32/19 75/38 143/57 0
0 0 0 7/19 21/38 79/114 12/19 22/19 131/114 80/57 32/19 75/38 137/57 0
0 0 0 7/17 1/2 41/51 9/17 18/17 18/17 151/102 47/34 65/34 116/51 0
0 0 0 7/19 1/2 41/57 10/19 20/19 58/57 157/114 53/38 73/38 122/57 0
0 0 0 8/21 9/14 29/42 17/21 4/3 23/18 32/21 38/21 89/42 169/63 0
0 0 0 1/3 9/14 25/42 17/21 4/3 157/126 10/7 38/21 89/42 163/63 0
0 0 0 7/19 21/38 79/114 12/19 22/19 43/38 83/57 31/19 71/38 137/57 0
0 0 0 6/19 21/38 67/114 12/19 22/19 125/114 77/57 31/19 71/38 131/57 0
0 0 0 4/11 27/44 29/44 9/11 29/22 41/33 65/44 67/44 101/44 86/33 0
0 0 0 7/22 27/44 25/44 9/11 29/22 40/33 61/44 67/44 101/44 83/33 0
0 0 0 7/20 21/40 79/120 13/20 23/20 11/10 169/120 51/40 17/8 7/3 0
0 0 0 3/10 21/40 67/120 13/20 23/20 16/15 157/120 51/40 17/8 67/30 0
0 0 0 2/7 23/42 11/21 16/21 25/21 139/126 85/63 61/42 41/21 7/3 0
0 0 0 5/21 23/42 3/7 16/21 25/21 15/14 79/63 61/42 41/21 47/21 0
0 0 0 14/29 37/58 26/29 23/29 125/87 119/87 91/58 152/87 211/87 82/29 0
0 0 0 14/31 39/62 26/31 24/31 137/93 42/31 3/2 164/93 232/93 86/31 0
0 0 0 10/21 23/42 115/126 13/21 80/63 149/126 95/63 169/126 145/63 157/63 0
0 0 0 10/23 25/46 5/6 14/23 4/3 163/138 98/69 193/138 166/69 169/69 0
0 0 0 10/21 23/42 115/126 13/21 11/9 149/126 95/63 104/63 251/126 157/63 0
0 0 0 10/23 25/46 5/6 14/23 89/69 163/138 98/69 116/69 293/138 169/69 0
0 0 0 8/17 1/2 47/51 9/17 56/51 52/51 151/102 133/102 191/102 112/51 0
0 0 0 3/7 1/2 53/63 11/21 74/63 65/63 25/18 25/18 257/126 136/63 0
0 0 0 3/7 9/14 11/14 17/21 31/21 23/18 32/21 61/42 52/21 169/63 0
0 0 0 8/21 9/14 29/42 17/21 31/21 157/126 10/7 61/42 52/21 163/63 0
0 0 0 8/19 21/38 91/114 12/19 25/19 43/38 83/57 45/38 44/19 137/57 0
0 0 0 7/19 21/38 79/114 12/19 25/19 125/114 77/57 45/38 44/19 131/57 0
0 0 0 8/17 1/2 47/51 9/17 127/102 52/51 151/102 115/102 209/102 112/51 0
0 0 0 3/7 1/2 53/63 11/21 169/126 65/63 25/18 151/126 281/126 136/63 0
0 0 0 8/17 1/2 47/51 9/17 115/102 49/51 151/102 121/102 185/102 106/51 0
0 0 0 11/25 1/2 13/15 13/25 187/150 74/75 211/150 193/150 311/150 154/75 0
0 0 0 7/17 1/2 41/51 9/17 43/34 1 145/102 35/34 71/34 110/51 0
0 0 0 7/19 1/2 41/57 10/19 49/38 55/57 151/114 39/38 81/38 116/57 0
0 0 0 5/18 11/18 5/6 5/4 23/18 7/6 55/36 55/36 77/36 23/9 0
0 0 0 1/4 9/16 3/4 43/32 19/16 9/8 45/32 51/32 65/32 39/16 0
0 0 0 5/18 11/18 5/6 11/12 23/18 13/12 55/36 43/36 20/9 43/18 0
0 0 0 1/4 9/16 3/4 31/32 19/16 33/32 45/32 39/32 17/8 9/4 0
0 0 0 1/4 9/16 3/4 37/32 19/16 49/48 137/96 45/32 59/32 55/24 0
0 0 0 3/14 1/2 9/14 5/4 15/14 20/21 107/84 41/28 47/28 89/42 0
0 0 0 3/10 13/20 9/10 47/40 3/2 51/40 8/5 59/40 5/2 11/4 0
0 0 0 5/18 11/18 5/6 5/4 13/9 5/4 3/2 55/36 22/9 8/3 0
0 0 0 3/10 13/20 9/10 7/8 3/2 6/5 8/5 47/40 103/40 13/5 0
0 0 0 5/18 11/18 5/6 11/12 13/9 7/6 3/2 43/36 91/36 5/2 0
0 0 0 3/10 13/20 9/10 29/40 123/80 9/8 8/5 41/40 5/2 49/20 0
0 0 0 2/7 13/21 6/7 31/42 43/28 23/21 32/21 43/42 53/21 7/3 0
0 0 0 1/2 383/570 173/190 14/19 821/570 991/760 567/380 3623/2280 677/285 3053/1140 0
0 0 0 21/44 229/330 47/55 31/44 91/60 3353/2640 617/440 4133/2640 149/60 3413/1320 0
0 0 0 1/2 233/390 293/312 8/13 253/195 1801/1560 229/156 1967/1560 889/390 627/260 0
0 0 0 15/32 77/120 329/384 19/32 343/240 727/640 259/192 2477/1920 587/240 747/320 0
0 0 0 1/2 421/720 91/96 5/8 223/180 53/45 215/144 1181/720 1423/720 37/15 0
0 0 0 13/28 73/120 97/112 17/28 283/210 163/140 233/168 1391/840 259/120 12/5 0
0 0 0 1/2 97/180 35/36 5/9 301/270 137/135 161/108 701/540 1003/540 98/45 0
0 0 0 11/24 137/240 7/8 13/24 451/360 41/40 197/144 1001/720 1513/720 32/15 0
0 0 0 12/25 18/25 1291/1500 19/25 38/25 1877/1500 1111/750 2011/1500 187/75 1957/750 0
0 0 0 4/9 20/27 1261/1620 20/27 14/9 1957/1620 1111/810 2101/1620 205/81 2017/810 0
0 0 0 10/21 40/63 223/252 13/21 86/63 95/84 61/42 41/36 148/63 43/18 0
0 0 0 10/23 2/3 217/276 14/23 98/69 301/276 61/46 305/276 166/69 313/138 0
0 0 0 1/2 331/600 77/80 11/20 757/600 1211/1200 22/15 1327/1200 1213/600 1291/600 0
0 0 0 13/28 73/120 97/112 15/28 1207/840 1711/1680 4/3 1957/1680 1933/840 253/120 0
0 0 0 1/2 97/180 35/36 5/9 617/540 259/270 161/108 641/540 973/540 31/15 0
0 0 0 13/28 157/280 25/28 15/28 1097/840 69/70 233/168 1091/840 1783/840 143/70 0
0 0 0 8/17 59/102 185/204 9/17 133/102 203/204 74/51 69/68 71/34 73/34 0
0 0 0 3/7 11/18 29/36 11/21 25/18 27/28 83/63 83/84 31/14 85/42 0
0 0 0 9/28 41/56 751/840 1651/1680 11/7 521/420 631/420 533/420 215/84 551/210 0
0 0 0 9/29 43/58 721/870 1681/1740 46/29 521/435 601/435 533/435 224/87 1087/435 0
0 0 0 8/25 107/150 137/150 239/300 116/75 179/150 116/75 82/75 391/150 191/75 0
0 0 0 4/13 113/156 131/156 245/312 61/39 179/156 55/39 41/39 409/156 94/39 0
0 0 0 7/22 23/33 41/44 61/88 413/264 37/33 35/22 1 5/2 80/33 0
0 0 0 4/13 55/78 45/52 71/104 503/312 13/12 19/13 25/26 67/26 89/39 0
0 0 0 1/2 17/30 479/504 5/9 209/180 2329/2520 547/378 901/840 163/90 7547/3780 0
0 0 0 6/13 167/260 1829/2184 7/13 349/260 9857/10920 701/546 11539/10920 541/260 10277/5460 0
0 0 0 1/2 74/135 27/28 5/9 607/540 3511/3780 1115/756 1439/1260 79/45 3791/1890 0
0 0 0 7/15 134/225 55/63 8/15 1147/900 5681/6300 563/420 3751/3150 101/50 5891/3150 0
0 0 0 8/17 10/17 1283/1428 9/17 41/34 1319/1428 512/357 479/476 32/17 477/238 0
0 0 0 10/23 29/46 1549/1932 12/23 61/46 25/28 208/161 1871/1932 95/46 603/322 0
0 0 0 7/22 31/44 283/308 423/616 127/88 955/924 241/154 76/77 9/4 1039/462 0
0 0 0 9/29 21/29 1031/1218 1619/2436 177/116 1207/1218 863/609 568/609 69/29 1270/609 0
