0 0 0 1/8 1/8 5/8 1/4 7/8 11/16 5/8 0
0 0 0 1/7 1/7 3/7 2/7 6/7 4/7 4/7 0
0 0 0 1/7 1/7 2/7 2/7 6/7 9/14 4/7 0
0 0 0 1/7 1/7 5/7 5/14 6/7 4/7 3/7 0
0 0 0 1/7 1/7 4/7 5/14 6/7 1/2 3/7 0
0 0 0 1/7 1/7 3/7 5/14 6/7 4/7 3/7 0
0 0 0 2/5 2/5 2/5 1/10 9/10 17/20 1 0
0 0 0 3/8 3/8 1/4 1/8 1 3/4 7/8 0
0 0 0 2/7 2/7 1/7 1/7 1 11/14 5/7 0
