0 0 6/37 0 18/37 12/37 29/37 19/37 47/37 44/37 65/37 201/74 195/74 513/148 0
0 0 7/31 0 12/31 13/31 27/31 1 54/31 33/31 63/31 107/31 117/31 106/31 0
0 0 3/13 0 9/26 11/26 23/26 14/13 101/52 14/13 57/26 97/26 31/13 48/13 0
0 0 3/11 0 13/33 13/33 28/33 12/11 21/11 31/33 74/33 11/3 97/33 40/11 0
0 0 6/29 0 11/29 14/29 1 1 2 34/29 67/29 111/29 64/29 111/29 0
0 0 9/38 0 7/19 17/38 35/38 41/38 71/38 43/38 83/38 69/19 75/19 135/38 0
0 0 4/15 0 11/15 37/90 77/90 5/6 26/15 187/180 23/12 179/60 53/30 13/4 0
0 0 5/19 0 12/19 26/57 107/114 17/19 32/19 253/228 79/38 255/76 36/19 65/19 0
0 0 4/15 0 11/15 37/90 77/90 5/6 26/15 187/180 71/36 169/60 53/30 115/36 0
0 0 9/35 0 3/5 7/15 101/105 32/35 69/35 47/42 2 123/35 67/35 127/35 0
0 0 5/19 0 10/19 55/114 113/114 37/38 73/38 259/228 81/38 71/19 75/38 141/38 0
0 0 11/39 0 19/39 55/117 113/117 40/39 79/39 259/234 88/39 49/13 77/39 48/13 0
0 0 7/30 0 2/3 13/30 9/10 23/30 4/3 7/5 31/15 17/6 29/10 229/60 0
0 0 3/13 0 17/26 11/26 23/26 10/13 17/13 37/26 61/26 38/13 89/26 54/13 0
0 0 8/37 0 22/37 16/37 34/37 30/37 46/37 58/37 92/37 142/37 121/37 161/37 0
0 0 9/40 0 5/8 17/40 9/10 4/5 51/40 61/40 53/20 79/20 73/20 181/40 0
0 0 7/29 0 20/29 13/29 27/29 23/29 40/29 42/29 129/58 173/58 81/29 227/58 0
0 0 5/22 0 7/11 5/11 21/22 9/11 29/22 17/11 109/44 335/88 34/11 47/11 0
0 0 9/37 0 26/37 17/37 40/37 29/37 52/37 176/111 509/222 97/37 239/74 889/222 0
0 0 10/41 0 29/41 19/41 44/41 32/41 58/41 191/123 295/123 111/41 285/82 509/123 0
0 0 10/41 0 29/41 19/41 44/41 32/41 58/41 191/123 95/41 217/82 245/82 321/82 0
0 0 3/13 0 17/26 11/26 23/26 10/13 17/13 37/26 28/13 71/26 89/26 49/13 0
0 0 11/50 0 3/5 21/50 9/10 41/50 31/25 8/5 13/5 102/25 217/50 22/5 0
0 0 9/37 0 26/37 17/37 40/37 29/37 52/37 176/111 509/222 97/37 132/37 437/111 0
0 0 2/9 0 17/27 11/27 8/9 20/27 34/27 32/27 46/27 22/9 64/27 19/6 0
0 0 5/24 0 7/12 3/8 7/8 17/24 7/6 9/8 15/8 19/8 67/24 79/24 0
0 0 1/5 0 8/15 2/5 9/10 4/5 17/15 19/15 2 31/10 5/2 103/30 0
0 0 7/34 0 19/34 13/34 15/17 13/17 39/34 41/34 37/17 109/34 101/34 123/34 0
0 0 3/13 0 17/26 11/26 12/13 10/13 17/13 16/13 97/52 135/52 29/13 13/4 0
0 0 8/37 0 22/37 16/37 35/37 30/37 46/37 48/37 77/37 237/74 90/37 130/37 0
0 0 7/30 0 2/3 13/30 11/10 23/30 4/3 7/5 119/60 23/10 167/60 69/20 0
0 0 8/35 0 23/35 3/7 38/35 26/35 46/35 47/35 73/35 83/35 43/14 25/7 0
0 0 4/17 0 23/34 15/34 37/34 13/17 23/17 47/34 209/102 161/68 173/68 695/204 0
0 0 5/23 0 14/23 9/23 20/23 17/23 28/23 27/23 40/23 52/23 67/23 3 0
0 0 8/39 0 7/13 5/13 34/39 32/39 44/39 50/39 82/39 125/39 46/13 133/39 0
0 0 7/30 0 2/3 13/30 11/10 23/30 4/3 7/5 119/60 23/10 97/30 101/30 0
0 0 5/26 0 7/13 9/26 23/26 17/26 14/13 57/52 35/26 107/52 27/13 137/52 0
0 0 1/6 0 4/9 5/18 5/6 11/18 8/9 1 23/18 59/36 19/9 7/3 0
0 0 1/6 0 5/12 1/3 7/8 3/4 11/12 29/24 19/12 121/48 17/8 133/48 0
0 0 3/19 0 7/19 5/19 15/19 14/19 15/19 43/38 30/19 83/38 40/19 5/2 0
0 0 5/23 0 14/23 9/23 26/23 17/23 28/23 65/46 40/23 2 61/23 71/23 0
0 0 1/5 0 11/20 7/20 23/20 7/10 11/10 11/8 17/10 37/20 27/10 119/40 0
0 0 2/11 0 1/2 7/22 19/22 7/11 1 47/44 29/22 39/22 105/44 103/44 0
0 0 5/29 0 12/29 9/29 24/29 23/29 26/29 36/29 49/29 72/29 161/58 77/29 0
0 0 5/23 0 14/23 9/23 26/23 17/23 28/23 65/46 40/23 2 67/23 137/46 0
0 0 1/7 0 5/14 3/14 6/7 4/7 5/7 20/21 17/14 39/28 37/21 27/14 0
0 0 3/19 0 7/19 5/19 16/19 14/19 15/19 131/114 30/19 81/38 119/57 93/38 0
0 0 3/17 0 8/17 5/17 20/17 11/17 16/17 137/102 28/17 28/17 125/51 91/34 0
0 0 3/19 0 8/19 5/19 17/19 11/19 16/19 115/114 23/19 29/19 241/114 73/38 0
0 0 1/6 0 2/5 3/10 13/15 23/30 13/15 11/9 49/30 71/30 487/180 38/15 0
0 0 4/21 0 11/21 1/3 8/7 2/3 22/21 169/126 34/21 37/21 167/63 109/42 0
0 0 3/11 0 8/11 6/11 41/33 10/11 31/22 164/99 425/198 24/11 67/22 65/18 0
0 0 3/11 0 8/11 6/11 41/33 10/11 31/22 164/99 20/9 24/11 211/66 365/99 0
0 0 3/11 0 8/11 6/11 41/33 10/11 31/22 164/99 145/66 24/11 191/66 235/66 0
0 0 3/11 0 8/11 6/11 41/33 10/11 31/22 164/99 425/198 24/11 36/11 350/99 0
0 0 4/15 0 7/10 8/15 19/15 9/10 27/20 8/5 41/20 21/10 35/12 69/20 0
0 0 8/31 0 21/31 16/31 39/31 27/31 81/62 48/31 64/31 63/31 187/62 106/31 0
0 0 4/15 0 7/10 8/15 19/15 9/10 27/20 8/5 379/180 21/10 11/4 611/180 0
0 0 4/15 0 7/10 8/15 19/15 9/10 27/20 8/5 41/20 21/10 16/5 101/30 0
0 0 7/27 0 2/3 14/27 35/27 8/9 23/18 29/18 53/27 2 26/9 10/3 0
0 0 1/4 0 5/8 1/2 4/3 7/8 19/16 77/48 47/24 15/8 71/24 157/48 0
0 0 7/27 0 2/3 14/27 35/27 8/9 23/18 29/18 53/27 2 28/9 175/54 0
0 0 5/21 0 4/7 10/21 29/21 6/7 15/14 29/18 41/21 12/7 176/63 43/14 0
0 0 6/25 0 3/5 12/25 33/25 21/25 57/50 47/30 47/25 9/5 218/75 147/50 0
0 0 4/15 0 2/3 2/5 5/6 49/60 41/30 11/10 9/5 51/20 137/60 97/30 0
0 0 9/31 0 20/31 11/31 24/31 26/31 42/31 30/31 2 79/31 85/31 104/31 0
0 0 2/7 0 3/5 2/5 29/35 32/35 46/35 8/7 74/35 114/35 83/35 123/35 0
0 0 15/46 0 29/46 17/46 18/23 21/23 63/46 47/46 52/23 77/23 133/46 167/46 0
0 0 8/29 0 20/29 12/29 25/29 49/58 41/29 33/29 113/58 78/29 125/58 96/29 0
0 0 2/7 0 9/14 3/7 37/42 19/21 29/21 25/21 13/6 93/28 7/3 25/7 0
0 0 8/29 0 20/29 12/29 25/29 49/58 41/29 33/29 113/58 141/58 70/29 96/29 0
0 0 11/38 0 13/19 15/38 16/19 16/19 27/19 20/19 79/38 48/19 215/76 131/38 0
0 0 3/11 0 23/33 14/33 29/33 5/6 47/33 38/33 200/99 82/33 73/33 325/99 0
0 0 7/26 0 17/26 5/13 21/26 43/52 35/26 14/13 24/13 125/52 157/52 161/52 0
0 0 7/23 0 14/23 9/23 37/46 87/92 61/46 53/46 51/23 313/92 339/92 323/92 0
0 0 8/29 0 20/29 12/29 25/29 49/58 41/29 33/29 113/58 141/58 181/58 187/58 0
0 0 10/31 0 23/31 34/93 71/93 161/186 46/31 187/186 337/186 241/93 109/62 3 0
0 0 15/43 0 29/43 49/129 101/129 119/129 61/43 271/258 253/129 785/258 80/43 135/43 0
0 0 10/31 0 23/31 34/93 71/93 161/186 46/31 187/186 347/186 226/93 109/62 274/93 0
0 0 10/31 0 22/31 15/31 1 173/186 85/62 40/31 361/186 133/62 229/93 99/31 0
0 0 13/37 0 26/37 16/37 34/37 101/111 101/74 42/37 217/111 79/37 581/222 116/37 0
0 0 10/31 0 22/31 15/31 1 173/186 85/62 40/31 371/186 133/62 214/93 292/93 0
0 0 10/31 0 22/31 15/31 1 173/186 85/62 40/31 361/186 133/62 185/62 193/62 0
0 0 13/34 0 13/17 43/102 89/102 377/408 97/68 229/204 129/68 449/204 395/204 1201/408 0
0 0 7/26 0 3/13 3/13 17/26 7/26 23/26 23/26 16/13 105/52 105/52 267/104 0
0 0 2/7 0 5/21 5/21 13/21 2/7 6/7 6/7 29/21 2 97/42 113/42 0
0 0 2/7 0 3/14 2/7 5/7 5/14 23/28 29/28 43/28 151/56 9/4 163/56 0
0 0 9/28 0 1/4 2/7 19/28 5/14 23/28 55/56 23/14 19/7 139/56 83/28 0
0 0 8/27 0 7/27 7/27 19/27 8/27 28/27 149/162 38/27 41/18 101/54 293/108 0
0 0 11/36 0 1/4 1/3 29/36 7/18 1 115/108 59/36 205/72 77/36 217/72 0
0 0 9/29 0 8/29 8/29 23/29 9/29 53/58 179/174 122/87 53/29 65/29 931/348 0
0 0 1/3 0 3/10 3/10 4/5 1/3 11/12 91/90 67/45 28/15 29/12 497/180 0
0 0 1/3 0 10/33 10/33 9/11 1/3 67/66 101/99 148/99 2 67/33 1073/396 0
0 0 3/11 0 5/22 5/22 7/11 3/11 19/22 39/44 14/11 21/11 105/44 109/44 0
0 0 11/36 0 2/9 5/18 25/36 13/36 29/36 19/18 29/18 101/36 217/72 26/9 0
0 0 9/29 0 8/29 8/29 23/29 9/29 53/58 179/174 122/87 53/29 5/2 455/174 0
0 0 3/10 0 1/4 1/4 4/5 3/10 4/5 4/5 1 17/10 17/10 17/8 0
0 0 5/18 0 2/9 2/9 13/18 5/18 13/18 2/3 19/18 14/9 17/9 37/18 0
0 0 2/7 0 4/21 2/7 17/21 8/21 5/7 6/7 25/21 15/7 12/7 47/21 0
0 0 7/23 0 5/23 6/23 17/23 8/23 16/23 17/23 29/23 48/23 45/23 51/23 0
0 0 1/3 0 2/7 2/7 6/7 1/3 1 6/7 26/21 43/21 11/7 33/14 0
0 0 9/28 0 1/4 5/14 13/14 3/7 27/28 27/28 10/7 5/2 7/4 18/7 0
0 0 1/3 0 2/7 2/7 20/21 1/3 5/6 20/21 25/21 32/21 41/21 95/42 0
0 0 1/3 0 7/24 7/24 11/12 1/3 13/16 7/8 5/4 37/24 17/8 55/24 0
0 0 9/25 0 8/25 8/25 24/25 9/25 49/50 24/25 101/75 9/5 44/25 359/150 0
0 0 5/17 0 4/17 4/17 13/17 5/17 13/17 13/17 1 26/17 36/17 33/17 0
0 0 4/13 0 5/26 7/26 10/13 5/13 9/13 11/13 16/13 55/26 32/13 55/26 0
0 0 1/3 0 2/7 2/7 20/21 1/3 5/6 20/21 25/21 32/21 7/3 46/21 0
0 0 1/4 0 1/5 1/5 17/20 1/4 13/20 31/40 3/4 57/40 31/20 71/40 0
0 0 3/14 0 1/7 1/7 11/14 3/14 1/2 9/14 9/14 29/28 3/2 10/7 0
0 0 2/9 0 1/9 2/9 5/6 1/3 5/9 5/6 8/9 7/4 3/2 65/36 0
0 0 3/14 0 1/14 1/7 5/7 2/7 3/7 19/28 11/14 37/28 19/14 39/28 0
0 0 5/17 0 4/17 4/17 1 5/17 25/34 33/34 1 22/17 32/17 2 0
0 0 4/15 0 1/5 1/5 1 4/15 19/30 9/10 14/15 17/15 28/15 11/6 0
0 0 4/17 0 3/17 3/17 14/17 4/17 10/17 25/34 12/17 20/17 61/34 3/2 0
0 0 5/21 0 2/21 4/21 16/21 1/3 11/21 17/21 19/21 11/7 27/14 11/7 0
0 0 5/17 0 4/17 4/17 1 5/17 25/34 33/34 1 22/17 36/17 65/34 0
0 0 2/11 0 1/11 1/11 9/11 2/11 4/11 19/33 6/11 17/22 38/33 1 0
0 0 3/14 0 1/14 1/7 11/14 2/7 3/7 59/84 11/14 5/4 4/3 37/28 0
0 0 3/13 0 2/13 2/13 1 3/13 1/2 5/6 11/13 12/13 62/39 3/2 0
0 0 1/5 0 2/15 2/15 13/15 1/5 7/15 61/90 3/5 14/15 139/90 11/10 0
0 0 5/22 0 1/11 2/11 9/11 7/22 1/2 53/66 19/22 16/11 247/132 16/11 0
0 0 1/4 0 3/16 3/16 1 1/4 19/32 85/96 7/8 17/16 89/48 49/32 0
0 0 8/31 0 4/31 9/31 22/31 13/31 37/31 28/31 35/31 151/62 129/62 333/124 0
0 0 5/19 0 2/19 4/19 10/19 7/19 21/19 14/19 20/19 41/19 85/38 5/2 0
0 0 6/23 0 2/23 7/23 16/23 11/23 25/23 21/23 27/23 117/46 41/23 113/46 0
0 0 4/15 0 1/15 1/5 7/15 2/5 14/15 7/10 16/15 31/15 17/10 2 0
0 0 6/25 0 4/25 8/25 4/5 2/5 33/25 143/150 33/25 133/50 17/10 11/4 0
0 0 6/25 0 3/25 9/25 21/25 12/25 32/25 76/75 36/25 143/50 44/25 141/50 0
0 0 7/25 0 3/25 6/25 3/5 2/5 29/25 41/50 27/25 56/25 127/50 123/50 0
0 0 7/24 0 1/12 1/4 7/12 11/24 1 5/6 9/8 53/24 37/16 25/12 0
0 0 2/7 0 1/7 9/28 23/28 13/28 33/28 13/14 31/28 67/28 29/14 37/14 0
0 0 5/19 0 2/19 4/19 12/19 7/19 1 13/19 18/19 37/19 40/19 43/19 0
0 0 3/11 0 1/11 7/22 17/22 1/2 23/22 10/11 25/22 27/11 19/11 26/11 0
0 0 1/4 0 1/16 3/16 9/16 3/8 13/16 5/8 15/16 29/16 25/16 7/4 0
0 0 3/11 0 2/11 4/11 21/22 5/11 29/22 1 29/22 29/11 37/22 30/11 0
0 0 6/23 0 3/23 9/23 22/23 12/23 29/23 24/23 33/23 65/23 40/23 64/23 0
0 0 7/23 0 3/23 6/23 16/23 10/23 26/23 19/23 24/23 50/23 59/23 55/23 0
0 0 7/23 0 2/23 6/23 15/23 11/23 22/23 19/23 25/23 49/23 53/23 2 0
0 0 3/11 0 4/33 10/33 1 29/66 12/11 65/66 1 149/66 23/11 27/11 0
0 0 3/11 0 1/11 5/22 21/22 17/44 21/22 19/22 19/22 83/44 24/11 47/22 0
0 0 7/26 0 1/13 4/13 1 25/52 1 1 27/26 123/52 24/13 9/4 0
0 0 5/18 0 1/18 2/9 17/18 5/12 5/6 31/36 8/9 67/36 16/9 7/4 0
0 0 9/31 0 3/31 8/31 33/31 13/31 33/31 61/62 29/31 65/31 169/62 137/62 0
0 0 3/10 0 1/15 4/15 31/30 7/15 29/30 1 1 32/15 31/12 59/30 0
0 0 3/13 0 1/13 2/13 15/13 7/26 8/13 31/39 8/13 31/26 59/39 16/13 0
0 0 4/15 0 1/15 1/5 16/15 11/30 2/3 77/90 4/5 3/2 71/45 43/30 0
0 0 1/4 0 1/10 1/5 13/10 3/10 3/4 23/24 7/10 29/20 271/120 57/40 0
0 0 7/25 0 2/25 6/25 29/25 2/5 19/25 74/75 22/25 43/25 349/150 8/5 0
0 0 6/19 0 1/19 5/19 11/19 10/19 43/38 33/38 23/19 45/19 65/38 42/19 0
0 0 5/17 0 1/17 4/17 9/17 8/17 35/34 27/34 20/17 37/17 59/34 35/17 0
0 0 6/23 0 2/23 8/23 18/23 12/23 31/23 137/138 35/23 64/23 79/46 62/23 0
0 0 9/29 0 2/29 8/29 18/29 15/29 31/29 26/29 35/29 66/29 137/58 61/29 0
0 0 6/19 0 1/19 5/19 12/19 10/19 41/38 16/19 22/19 43/19 31/19 40/19 0
0 0 5/18 0 1/18 2/9 11/18 4/9 11/12 13/18 19/18 35/18 29/18 11/6 0
0 0 3/11 0 1/11 4/11 19/22 6/11 29/22 1 3/2 30/11 37/22 29/11 0
0 0 9/28 0 1/14 2/7 19/28 15/28 29/28 25/28 33/28 31/14 33/14 57/28 0
0 0 1/3 0 1/21 2/7 19/21 23/42 47/42 1 8/7 7/3 13/7 15/7 0
0 0 6/19 0 1/19 5/19 18/19 1/2 37/38 18/19 20/19 39/19 35/19 36/19 0
0 0 1/3 0 2/33 10/33 1 6/11 12/11 35/33 38/33 76/33 8/3 23/11 0
0 0 5/17 0 1/17 4/17 1 15/34 27/34 46/51 16/17 29/17 83/51 27/17 0
0 0 9/29 0 2/29 8/29 31/29 14/29 26/29 89/87 30/29 56/29 209/87 51/29 0
0 0 7/17 0 6/17 6/17 13/17 9/17 16/17 13/17 21/17 31/17 28/17 39/17 0
0 0 7/19 0 6/19 6/19 14/19 11/19 1 13/19 28/19 37/19 41/19 48/19 0
0 0 8/21 0 2/7 8/21 17/21 2/3 1 6/7 11/7 18/7 38/21 8/3 0
0 0 11/28 0 9/28 5/14 11/14 5/7 31/28 11/14 25/14 11/4 67/28 81/28 0
0 0 4/9 0 7/18 7/18 5/6 5/9 10/9 5/6 13/9 19/9 14/9 5/2 0
0 0 11/27 0 1/3 4/9 25/27 2/3 31/27 26/27 46/27 25/9 49/27 77/27 0
0 0 7/16 0 3/8 3/8 13/16 9/16 1 13/16 11/8 7/4 7/4 19/8 0
0 0 9/22 0 4/11 4/11 9/11 13/22 23/22 17/22 17/11 21/11 49/22 57/22 0
0 0 9/20 0 2/5 2/5 17/20 11/20 11/10 17/20 89/60 39/20 8/5 37/15 0
0 0 2/5 0 1/3 1/3 11/15 8/15 14/15 11/15 19/15 26/15 7/3 11/5 0
0 0 11/27 0 8/27 10/27 7/9 19/27 28/27 23/27 5/3 73/27 82/27 8/3 0
0 0 7/16 0 3/8 3/8 13/16 9/16 1 13/16 11/8 7/4 39/16 37/16 0
