0 0 0 1/18 7/9 16/9 8/3 25/9 125/36 65/18 29/6 101/18 211/36 245/36 82/9 0
0 0 0 1/20 7/10 17/10 13/5 27/10 139/40 69/20 97/20 11/2 23/4 27/4 89/10 0
0 0 0 1/13 11/13 24/13 35/13 37/13 131/39 49/13 63/13 73/13 153/26 545/78 55/6 0
0 0 0 1/15 4/5 9/5 8/3 14/5 33/10 11/3 29/6 28/5 88/15 103/15 91/10 0
0 0 0 1/18 13/18 31/18 47/18 49/18 121/36 7/2 175/36 11/2 23/4 245/36 80/9 0
0 0 0 1/13 11/13 47/26 67/26 71/26 215/52 95/26 123/26 11/2 35/6 87/13 350/39 0
0 0 0 1/20 4/5 7/4 13/5 27/10 407/120 71/20 93/20 11/2 691/120 261/40 133/15 0
0 0 0 1/15 4/5 26/15 38/15 8/3 139/45 53/15 137/30 161/30 509/90 97/15 781/90 0
0 0 0 2/23 18/23 39/23 57/23 61/23 272/69 79/23 103/23 125/23 124/23 449/69 595/69 0
0 0 0 2/23 17/23 38/23 56/23 60/23 91/23 77/23 103/23 123/23 124/23 147/23 196/23 0
0 0 0 1/13 8/13 20/13 61/26 5/2 203/52 81/26 58/13 67/13 68/13 163/26 213/26 0
0 0 0 1/16 3/4 13/8 39/16 41/16 325/96 53/16 69/16 87/16 83/16 301/48 101/12 0
0 0 0 1/18 2/3 14/9 43/18 5/2 119/36 19/6 77/18 95/18 31/6 109/18 74/9 0
0 0 0 1/17 9/17 24/17 38/17 40/17 107/34 49/17 71/17 84/17 84/17 199/34 132/17 0
0 0 0 1/15 11/15 8/5 12/5 38/15 289/90 49/15 64/15 16/3 77/15 56/9 149/18 0
0 0 0 1/15 2/3 23/15 7/3 37/15 91/30 47/15 21/5 77/15 76/15 6 241/30 0
0 0 0 1/16 9/16 23/16 9/4 19/8 97/32 47/16 67/16 79/16 79/16 189/32 31/4 0
0 0 0 2/19 15/19 31/19 44/19 48/19 145/38 63/19 81/19 98/19 101/19 115/19 156/19 0
0 0 0 1/16 3/4 13/8 39/16 41/16 107/32 53/16 69/16 43/8 43/8 97/16 67/8 0
0 0 0 1/12 3/4 19/12 7/3 5/2 35/12 13/4 25/6 41/8 125/24 71/12 193/24 0
0 0 0 3/19 13/19 27/19 36/19 42/19 64/19 55/19 70/19 91/19 87/19 103/19 137/19 0
0 0 0 3/22 15/22 16/11 2 25/11 79/22 65/22 43/11 109/22 53/11 123/22 15/2 0
0 0 0 3/29 18/29 42/29 61/29 67/29 223/58 85/29 123/29 148/29 144/29 171/29 223/29 0
0 0 0 2/15 2/3 7/5 29/15 11/5 16/5 43/15 11/3 5 68/15 27/5 109/15 0
0 0 0 1/10 13/20 29/20 21/10 23/10 17/5 59/20 4 21/4 49/10 113/20 77/10 0
0 0 0 1/11 13/22 31/22 23/11 25/11 151/44 63/22 91/22 57/11 54/11 23/4 84/11 0
0 0 0 2/15 2/3 7/5 29/15 11/5 46/15 43/15 11/3 74/15 68/15 27/5 36/5 0
0 0 0 2/17 11/17 24/17 2 38/17 52/17 49/17 65/17 5 80/17 93/17 125/17 0
0 0 0 1/7 9/14 51/28 67/24 517/168 173/42 103/28 299/56 27/4 1075/168 631/84 235/24 0
0 0 0 3/23 18/23 37/23 51/23 57/23 179/46 75/23 97/23 123/23 243/46 6 187/23 0
0 0 0 1/11 17/22 18/11 26/11 28/11 81/22 73/22 48/11 63/11 60/11 135/22 93/11 0
0 0 0 2/17 13/17 27/17 38/17 42/17 111/34 55/17 71/17 185/34 89/17 101/17 137/17 0
0 0 0 2/21 16/21 5/3 50/21 18/7 167/42 24/7 97/21 106/21 113/21 19/3 25/3 0
0 0 0 2/25 18/25 41/25 12/5 64/25 207/50 84/25 121/25 128/25 136/25 163/25 42/5 0
0 0 0 1/18 13/18 29/18 91/36 95/36 10/3 41/12 14/3 95/18 11/2 19/3 17/2 0
0 0 0 1/18 2/3 14/9 22/9 23/9 121/36 59/18 85/18 31/6 65/12 19/3 25/3 0
0 0 0 1/14 11/14 12/7 73/28 11/4 45/14 101/28 135/28 38/7 159/28 185/28 35/4 0
0 0 0 1/15 11/15 5/3 38/15 8/3 33/10 52/15 49/10 16/3 28/5 199/30 43/5 0
0 0 0 2/23 18/23 39/23 56/23 60/23 4 80/23 105/23 119/23 380/69 145/23 583/69 0
0 0 0 1/23 18/23 39/23 8/3 190/69 79/23 247/69 329/69 769/138 799/138 449/69 409/46 0
0 0 0 1/17 14/17 30/17 139/51 145/51 111/34 190/51 499/102 290/51 605/102 685/102 463/51 0
0 0 0 2/19 13/19 27/19 39/19 43/19 67/19 56/19 4 86/19 88/19 104/19 138/19 0
0 0 0 1/10 3/5 27/20 2 11/5 18/5 14/5 83/20 89/20 23/5 111/20 143/20 0
0 0 0 1/19 13/19 28/19 91/38 5/2 125/38 121/38 83/19 99/19 97/19 112/19 153/19 0
0 0 0 1/15 8/15 19/15 31/15 11/5 3 41/15 61/15 68/15 23/5 27/5 107/15 0
0 0 0 1/15 11/15 23/15 73/30 77/30 31/10 33/10 67/15 79/15 26/5 91/15 49/6 0
0 0 0 1/13 8/13 18/13 28/13 30/13 38/13 38/13 55/13 61/13 62/13 74/13 96/13 0
0 0 0 1/9 13/18 3/2 13/6 43/18 131/36 28/9 73/18 43/9 89/18 101/18 137/18 0
0 0 0 1/20 3/4 8/5 13/5 27/10 139/40 69/20 23/5 45/8 223/40 25/4 347/40 0
0 0 0 1/15 4/5 5/3 8/3 14/5 49/15 18/5 71/15 86/15 86/15 97/15 133/15 0
0 0 0 3/19 12/19 25/19 34/19 40/19 64/19 52/19 70/19 84/19 83/19 96/19 128/19 0
0 0 0 1/8 5/8 11/8 47/24 53/24 91/24 17/6 101/24 115/24 113/24 45/8 29/4 0
0 0 0 1/8 2/3 17/12 55/24 61/24 11/3 77/24 109/24 17/3 127/24 6 197/24 0
0 0 0 3/25 16/25 7/5 57/25 63/25 19/5 79/25 119/25 142/25 134/25 31/5 206/25 0
0 0 0 3/20 7/10 29/20 23/10 13/5 7/2 33/10 23/5 57/10 107/20 61/10 33/4 0
0 0 0 2/13 9/13 41/26 129/52 145/52 205/52 45/13 21/4 161/26 303/52 357/52 463/52 0
0 0 0 1/7 5/7 31/21 43/21 7/3 155/42 64/21 4 103/21 205/42 116/21 157/21 0
0 0 0 3/29 22/29 46/29 149/58 161/58 113/29 205/58 141/29 357/58 169/29 188/29 521/58 0
0 0 0 3/23 18/23 37/23 119/46 131/46 171/46 167/46 114/23 143/23 136/23 152/23 417/46 0
0 0 0 1/11 8/11 18/11 27/11 29/11 47/11 38/11 111/22 57/11 11/2 74/11 93/11 0
0 0 0 1/13 9/13 20/13 32/13 34/13 45/13 44/13 64/13 67/13 141/26 85/13 108/13 0
0 0 0 1/13 10/13 22/13 34/13 36/13 46/13 47/13 67/13 71/13 149/26 90/13 114/13 0
0 0 0 2/19 12/19 26/19 40/19 44/19 72/19 56/19 84/19 87/19 90/19 111/19 139/19 0
0 0 0 1/12 7/12 5/4 25/12 9/4 37/12 17/6 17/4 9/2 55/12 67/12 85/12 0
0 0 0 1/12 2/3 17/12 9/4 29/12 19/6 37/12 9/2 29/6 59/12 6 91/12 0
0 0 0 1/6 2/3 7/5 34/15 13/5 143/30 49/15 16/3 169/30 27/5 203/30 247/30 0
0 0 0 4/23 15/23 31/23 53/23 61/23 96/23 76/23 121/23 134/23 126/23 153/23 192/23 0
0 0 0 1/5 7/10 23/15 149/60 173/60 259/60 107/30 113/20 19/3 71/12 433/60 539/60 0
0 0 0 2/21 16/21 38/21 18/7 58/21 257/63 11/3 101/21 16/3 118/21 428/63 556/63 0
0 0 0 1/10 7/10 7/4 5/2 27/10 4 71/20 47/10 26/5 11/2 33/5 43/5 0
0 0 0 1/11 6/11 35/22 26/11 28/11 167/44 71/22 49/11 54/11 57/11 137/22 177/22 0
0 0 0 1/12 3/4 7/4 61/24 65/24 235/72 43/12 14/3 21/4 11/2 119/18 311/36 0
0 0 0 1/13 8/13 21/13 63/26 67/26 81/26 43/13 57/13 5 68/13 80/13 106/13 0
0 0 0 1/13 6/13 19/13 59/26 63/26 77/26 3 54/13 61/13 64/13 151/26 99/13 0
0 0 0 1/12 3/4 7/4 61/24 65/24 229/72 43/12 14/3 21/4 11/2 119/18 619/72 0
0 0 0 1/12 2/3 5/3 59/24 21/8 73/24 41/12 9/2 61/12 16/3 19/3 199/24 0
0 0 0 1/13 7/13 20/13 61/26 5/2 77/26 41/13 56/13 63/13 66/13 157/26 102/13 0
0 0 0 2/27 16/27 41/27 20/9 64/27 589/162 83/27 37/9 265/54 128/27 949/162 1247/162 0
0 0 0 1/12 13/24 35/24 103/48 37/16 169/48 71/24 4 14/3 37/8 45/8 355/48 0
0 0 0 1/12 5/12 4/3 49/24 53/24 10/3 65/24 23/6 35/8 53/12 43/8 167/24 0
0 0 0 1/20 11/20 29/20 87/40 91/40 379/120 59/20 79/20 99/20 91/20 677/120 113/15 0
0 0 0 1/19 9/19 26/19 40/19 42/19 113/38 53/19 72/19 177/38 84/19 101/19 136/19 0
0 0 0 1/15 1/3 6/5 29/15 31/15 8/3 37/15 53/15 25/6 62/15 149/30 98/15 0
0 0 0 1/19 10/19 27/19 81/38 85/38 337/114 55/19 74/19 183/38 85/19 635/114 419/57 0
0 0 0 1/17 8/17 23/17 35/17 37/17 93/34 47/17 64/17 77/17 74/17 90/17 7 0
0 0 0 1/16 3/8 5/4 63/32 67/32 21/8 41/16 29/8 17/4 67/16 163/32 53/8 0
0 0 0 3/20 1/2 5/4 33/20 39/20 123/40 51/20 67/20 169/40 39/10 191/40 251/40 0
0 0 0 3/19 9/19 23/19 61/38 73/38 113/38 47/19 62/19 4 73/19 87/19 229/38 0
0 0 0 1/7 8/21 8/7 34/21 40/21 61/21 7/3 68/21 27/7 80/21 95/21 41/7 0
0 0 0 2/17 8/17 21/17 29/17 33/17 50/17 43/17 57/17 76/17 66/17 163/34 109/17 0
0 0 0 2/17 7/17 20/17 57/34 65/34 47/17 41/17 55/17 143/34 65/17 77/17 104/17 0
0 0 0 2/15 1/3 16/15 47/30 11/6 38/15 11/5 46/15 23/6 11/3 43/10 17/3 0
0 0 0 2/17 8/17 21/17 29/17 33/17 47/17 43/17 57/17 149/34 66/17 163/34 215/34 0
0 0 0 1/8 7/16 19/16 53/32 61/32 41/16 39/16 13/4 33/8 61/16 73/16 193/32 0
0 0 0 2/11 5/11 35/22 29/12 367/132 461/132 71/22 203/44 127/22 727/132 427/66 1105/132 0
0 0 0 2/19 12/19 29/19 41/19 45/19 68/19 60/19 80/19 86/19 92/19 110/19 143/19 0
0 0 0 2/19 10/19 27/19 39/19 43/19 66/19 56/19 78/19 82/19 88/19 106/19 136/19 0
0 0 0 1/15 3/5 22/15 7/3 37/15 91/30 19/6 64/15 24/5 5 29/5 116/15 0
0 0 0 1/13 6/13 17/13 55/26 59/26 37/13 37/13 4 57/13 60/13 70/13 92/13 0
0 0 0 1/13 9/13 21/13 32/13 34/13 79/26 89/26 59/13 66/13 69/13 81/13 213/26 0
0 0 0 1/12 7/12 3/2 55/24 59/24 35/12 19/6 13/3 19/4 5 71/12 23/3 0
0 0 0 1/11 1/2 14/11 81/44 89/44 139/44 29/11 79/22 89/22 89/22 54/11 283/44 0
0 0 0 1/10 2/5 23/20 17/10 19/10 119/40 12/5 69/20 37/10 19/5 93/20 119/20 0
0 0 0 1/23 11/23 30/23 99/46 103/46 139/46 131/46 91/23 109/23 103/23 122/23 331/46 0
0 0 0 1/15 1/3 16/15 9/5 29/15 77/30 71/30 52/15 58/15 58/15 23/5 181/30 0
0 0 0 1/20 1/2 27/20 87/40 91/40 23/8 117/40 81/20 191/40 91/20 109/20 291/40 0
0 0 0 1/15 2/5 6/5 19/10 61/30 77/30 77/30 11/3 41/10 61/15 74/15 191/30 0
0 0 0 3/19 9/19 22/19 59/38 71/38 111/38 46/19 61/19 73/19 71/19 84/19 221/38 0
0 0 0 3/19 8/19 21/19 29/19 35/19 109/38 44/19 61/19 70/19 70/19 83/19 107/19 0
0 0 0 1/8 11/24 29/24 95/48 107/48 19/6 67/24 47/12 39/8 107/24 31/6 337/48 0
0 0 0 3/19 8/19 21/19 69/38 81/38 113/38 99/38 71/19 85/19 81/19 93/19 13/2 0
0 0 0 3/22 1/2 14/11 89/44 101/44 34/11 32/11 89/22 219/44 101/22 59/11 79/11 0
0 0 0 2/11 1/2 15/11 93/44 109/44 36/11 133/44 193/44 229/44 217/44 255/44 15/2 0
0 0 0 1/10 3/5 3/2 9/4 49/20 77/20 16/5 91/20 47/10 5 61/10 77/10 0
0 0 0 1/12 7/12 17/12 55/24 59/24 19/6 19/6 9/2 19/4 5 6 23/3 0
0 0 0 1/12 2/3 19/12 59/24 21/8 13/4 41/12 19/4 61/12 16/3 77/12 49/6 0
0 0 0 2/23 10/23 28/23 44/23 48/23 157/46 61/23 91/23 95/23 96/23 120/23 150/23 0
0 0 0 1/15 2/5 17/15 29/15 31/15 43/15 13/5 39/10 25/6 62/15 51/10 97/15 0
0 0 0 1/16 7/16 5/4 65/32 69/32 23/8 11/4 129/32 35/8 69/16 171/32 27/4 0
0 0 0 5/28 1/2 17/14 55/28 65/28 227/56 81/28 127/28 135/28 65/14 81/14 99/14 0
0 0 0 2/11 1/2 13/11 89/44 105/44 79/22 65/22 199/44 223/44 105/22 23/4 80/11 0
0 0 0 6/29 16/29 40/29 129/58 153/58 219/58 94/29 144/29 163/29 305/58 185/29 463/58 0
0 0 0 1/10 2/5 27/20 59/30 13/6 389/120 11/4 19/5 62/15 133/30 21/4 27/4 0
0 0 0 1/12 1/3 5/4 139/72 151/72 185/72 31/12 43/12 145/36 77/18 119/24 13/2 0
0 0 0 1/13 5/13 17/13 155/78 167/78 197/78 35/13 48/13 161/39 170/39 133/26 86/13 0
0 0 0 1/10 3/10 23/20 103/60 23/12 43/15 47/20 33/10 221/60 23/6 91/20 117/20 0
0 0 0 1/12 1/4 13/12 31/18 17/9 85/36 9/4 19/6 263/72 34/9 35/8 23/4 0
0 0 0 1/14 2/7 8/7 149/84 23/12 97/42 33/14 23/7 79/21 23/6 127/28 41/7 0
0 0 0 1/7 8/21 25/21 106/63 124/63 187/63 17/7 10/3 35/9 248/63 97/21 125/21 0
0 0 0 1/7 5/14 8/7 139/84 163/84 109/42 33/14 45/14 47/12 163/42 125/28 41/7 0
0 0 0 1/5 12/25 49/25 74/25 84/25 607/150 99/25 281/50 1027/150 1993/300 583/75 299/30 0
0 0 0 2/19 8/19 25/19 109/57 121/57 184/57 52/19 72/19 230/57 248/57 98/19 126/19 0
0 0 0 1/14 5/14 17/14 169/84 181/84 19/7 8/3 79/21 25/6 92/21 106/21 93/14 0
0 0 0 1/14 3/7 19/14 179/84 191/84 19/7 121/42 167/42 185/42 97/21 227/42 7 0
0 0 0 2/19 6/19 21/19 94/57 106/57 17/6 44/19 62/19 203/57 212/57 84/19 108/19 0
0 0 0 1/15 4/15 16/15 83/45 89/45 77/30 43/18 31/9 35/9 178/45 206/45 181/30 0
0 0 0 1/16 5/16 19/16 185/96 197/96 81/32 245/96 173/48 391/96 197/48 233/48 201/32 0
0 0 0 3/20 2/5 23/20 97/60 23/12 353/120 12/5 33/10 227/60 23/6 9/2 29/5 0
0 0 0 3/20 2/5 23/20 229/120 53/24 121/40 323/120 23/6 137/30 53/12 151/30 267/40 0
0 0 0 5/27 13/27 46/27 214/81 244/81 34/9 593/162 853/162 503/81 1937/324 1135/162 9 0
0 0 0 1/11 5/11 15/11 139/66 151/66 119/33 97/33 93/22 145/33 14/3 62/11 78/11 0
0 0 0 1/14 3/7 9/7 181/84 193/84 3 61/21 88/21 187/42 14/3 233/42 99/14 0
0 0 0 1/15 7/15 7/5 203/90 43/18 3 137/45 194/45 209/45 218/45 52/9 22/3 0
0 0 0 1/12 1/3 7/6 17/9 37/18 479/144 185/72 23/6 145/36 37/9 121/24 151/24 0
0 0 0 1/16 5/16 9/8 95/48 101/48 23/8 125/48 373/96 401/96 101/24 487/96 103/16 0
0 0 0 1/18 1/3 11/9 221/108 233/108 17/6 73/27 427/108 233/54 233/54 565/108 119/18 0
0 0 0 5/31 14/31 38/31 187/93 7/3 749/186 269/93 140/31 446/93 14/3 179/31 219/31 0
0 0 0 1/6 11/24 29/24 301/144 349/144 43/12 215/72 655/144 731/144 349/72 835/144 22/3 0
0 0 0 1/5 18/35 57/35 274/105 316/105 57/14 386/105 83/15 1321/210 359/60 151/21 631/70 0
0 0 0 1/11 9/11 41/22 30/11 32/11 547/132 42/11 53/11 63/11 133/22 467/66 619/66 0
0 0 0 2/21 16/21 38/21 8/3 20/7 57/14 26/7 33/7 118/21 125/21 145/21 193/21 0
0 0 0 2/21 2/3 12/7 18/7 58/21 82/21 74/21 95/21 38/7 121/21 20/3 62/7 0
0 0 0 1/13 10/13 23/13 35/13 37/13 131/39 48/13 60/13 73/13 153/26 41/6 356/39 0
0 0 0 1/14 9/14 23/14 18/7 19/7 45/14 24/7 61/14 75/14 157/28 179/28 121/14 0
0 0 0 1/13 7/13 20/13 32/13 34/13 40/13 42/13 54/13 67/13 141/26 80/13 108/13 0
0 0 0 1/13 10/13 23/13 35/13 37/13 128/39 48/13 60/13 73/13 153/26 41/6 709/78 0
0 0 0 1/13 9/13 22/13 34/13 36/13 41/13 46/13 58/13 71/13 149/26 171/26 229/26 0
0 0 0 1/13 8/13 21/13 33/13 35/13 40/13 44/13 56/13 69/13 145/26 83/13 111/13 0
0 0 0 2/23 18/23 40/23 58/23 62/23 90/23 82/23 103/23 123/23 392/69 149/23 601/69 0
0 0 0 1/17 12/17 28/17 43/17 45/17 163/51 58/17 73/17 90/17 565/102 211/34 433/51 0
0 0 0 1/14 5/7 23/14 5/2 37/14 251/84 24/7 30/7 21/4 116/21 25/4 709/84 0
0 0 0 2/21 16/21 12/7 18/7 58/21 248/63 74/21 31/7 118/21 118/21 416/63 559/63 0
0 0 0 2/19 13/19 31/19 47/19 51/19 72/19 64/19 81/19 102/19 104/19 120/19 162/19 0
0 0 0 1/9 5/9 3/2 7/3 23/9 127/36 28/9 4 91/18 47/9 6 145/18 0
0 0 0 1/15 11/15 5/3 13/5 41/15 313/90 52/15 13/3 86/15 83/15 292/45 398/45 0
0 0 0 1/15 3/5 23/15 37/15 13/5 97/30 16/5 61/15 16/3 79/15 6 124/15 0
0 0 0 1/12 5/12 4/3 9/4 29/12 23/8 17/6 11/3 29/6 59/12 133/24 91/12 0
0 0 0 1/14 5/7 23/14 18/7 19/7 277/84 24/7 30/7 79/14 11/2 271/42 733/84 0
0 0 0 1/13 8/13 20/13 32/13 34/13 79/26 42/13 53/13 69/13 69/13 79/13 215/26 0
0 0 0 1/12 1/2 17/12 7/3 5/2 23/8 3 23/6 5 61/12 139/24 47/6 0
0 0 0 1/9 13/18 14/9 41/18 5/2 43/12 29/9 4 5 31/6 35/6 143/18 0
0 0 0 1/15 2/3 23/15 12/5 38/15 19/6 16/5 4 26/5 26/5 29/5 121/15 0
0 0 0 1/12 2/3 3/2 7/3 5/2 17/6 19/6 47/12 121/24 41/8 23/4 63/8 0
0 0 0 3/19 13/19 28/19 39/19 45/19 66/19 58/19 72/19 96/19 93/19 108/19 145/19 0
0 0 0 3/19 12/19 27/19 2 44/19 64/19 56/19 70/19 92/19 91/19 104/19 140/19 0
