0 0 7/27 0 1/6 11/27 2/3 41/54 25/27 25/18 79/54 71/27 0
0 0 8/25 0 7/50 11/25 19/25 37/50 29/25 61/50 77/50 64/25 0
0 0 7/22 0 3/44 9/22 8/11 31/44 51/44 51/44 29/22 47/22 0
0 0 8/25 0 7/50 11/25 19/25 51/50 22/25 61/50 77/50 64/25 0
0 0 13/36 0 7/72 4/9 7/8 109/108 239/216 9/8 361/216 569/216 0
0 0 5/13 0 3/52 5/13 41/52 61/78 44/39 53/52 101/78 311/156 0
0 0 7/22 0 3/44 9/22 8/11 12/11 17/22 51/44 29/22 47/22 0
0 0 5/13 0 3/52 5/13 41/52 167/156 131/156 53/52 101/78 311/156 0
0 0 13/32 0 3/64 3/8 173/192 181/192 95/96 31/32 233/192 323/192 0
0 0 4/21 0 13/42 5/21 20/21 17/21 6/7 17/14 3/2 52/21 0
0 0 5/22 0 1/4 3/11 1 23/22 17/22 23/22 69/44 53/22 0
0 0 1/3 0 1/6 1/3 47/42 43/42 19/21 19/21 34/21 33/14 0
0 0 6/23 0 5/46 5/23 26/23 27/23 27/46 21/23 63/46 42/23 0
0 0 7/20 0 3/40 1/4 47/40 9/8 27/40 31/40 13/10 13/8 0
0 0 2/5 0 3/40 1/4 161/120 25/24 101/120 3/4 37/30 53/40 0
0 0 4/21 0 13/42 5/21 20/21 23/42 47/42 17/14 3/2 52/21 0
0 0 5/22 0 1/4 3/11 1 23/44 57/44 23/22 69/44 53/22 0
0 0 6/23 0 5/46 5/23 26/23 11/23 59/46 21/23 63/46 42/23 0
0 0 1/3 0 1/6 1/3 47/42 31/42 25/21 19/21 34/21 33/14 0
0 0 7/20 0 3/40 1/4 47/40 3/5 6/5 31/40 13/10 13/8 0
0 0 2/5 0 3/40 1/4 161/120 23/30 67/60 3/4 37/30 53/40 0
0 0 5/36 0 31/72 1/4 5/4 5/8 19/18 43/36 19/12 173/72 0
0 0 1/5 0 19/50 7/25 32/25 1/2 57/50 1 3/2 21/10 0
0 0 5/22 0 1/4 3/11 3/2 21/44 27/22 43/44 65/44 19/11 0
0 0 1/5 0 19/50 7/25 32/25 19/25 22/25 1 3/2 21/10 0
0 0 8/27 0 13/54 1/3 79/54 41/54 1 23/27 43/27 55/27 0
0 0 1/3 0 1/6 1/3 71/42 29/42 47/42 6/7 32/21 67/42 0
0 0 5/22 0 1/4 3/11 3/2 43/44 8/11 43/44 65/44 19/11 0
0 0 1/3 0 1/6 1/3 71/42 20/21 6/7 6/7 32/21 67/42 0
0 0 5/14 0 1/8 5/14 305/168 23/24 13/12 25/28 67/42 87/56 0
0 0 4/21 0 13/42 16/21 3/7 17/21 6/7 73/42 3/2 3 0
0 0 5/22 0 1/4 17/22 1/2 12/11 17/22 35/22 71/44 3 0
0 0 1/4 0 1/8 3/4 9/20 47/40 3/5 31/20 7/5 13/5 0
0 0 3/20 0 21/40 23/40 29/40 33/40 31/40 3/2 3/2 111/40 0
0 0 4/23 0 19/46 27/46 35/46 49/46 31/46 32/23 37/23 129/46 0
0 0 5/23 0 9/46 13/23 1 30/23 19/46 61/46 3/2 53/23 0
0 0 2/13 0 31/52 6/13 16/13 17/26 49/52 67/52 79/52 63/26 0
0 0 2/11 0 25/44 5/11 14/11 8/11 39/44 25/22 67/44 49/22 0
0 0 1/5 0 3/8 19/40 13/8 43/40 27/40 47/40 8/5 77/40 0
0 0 4/21 0 13/42 16/21 3/7 23/42 47/42 73/42 3/2 3 0
0 0 5/22 0 1/4 17/22 1/2 23/44 59/44 35/22 71/44 3 0
0 0 1/4 0 1/8 3/4 9/20 19/40 13/10 31/20 7/5 13/5 0
0 0 3/20 0 21/40 23/40 29/40 1/4 27/20 3/2 3/2 111/40 0
0 0 4/23 0 19/46 27/46 35/46 6/23 34/23 32/23 37/23 129/46 0
0 0 5/23 0 9/46 13/23 1 5/23 3/2 61/46 3/2 53/23 0
0 0 2/13 0 31/52 6/13 16/13 9/26 5/4 67/52 79/52 63/26 0
0 0 2/11 0 25/44 5/11 14/11 7/22 57/44 25/22 67/44 49/22 0
0 0 1/5 0 3/8 19/40 13/8 3/10 29/20 47/40 8/5 77/40 0
0 0 1/7 0 23/56 145/168 19/56 17/28 57/56 311/168 3/2 87/28 0
0 0 3/20 0 23/40 11/15 11/20 3/5 17/20 47/30 27/20 109/40 0
0 0 3/20 0 23/40 11/15 11/20 11/40 47/40 47/30 27/20 109/40 0
0 0 1/8 0 41/64 39/64 65/64 25/64 33/32 87/64 87/64 19/8 0
