0 0 0 7/9 8/9 25/18 83/54 16/9 19/9 47/18 29/9 0
0 0 0 2/3 7/9 25/18 25/18 14/9 17/9 5/2 26/9 0
0 0 0 3/4 7/8 17/16 17/12 7/4 2 19/8 3 0
0 0 0 5/8 3/4 17/16 5/4 3/2 7/4 9/4 21/8 0
0 0 0 3/4 7/8 17/16 17/12 7/4 35/16 35/16 3 0
0 0 0 5/8 3/4 17/16 5/4 3/2 31/16 33/16 21/8 0
0 0 0 3/4 7/8 15/16 65/48 7/4 33/16 17/8 23/8 0
0 0 0 2/3 7/9 17/18 11/9 14/9 17/9 37/18 23/9 0
0 0 0 5/9 7/9 23/18 34/27 3/2 11/6 37/18 8/3 0
0 0 0 4/9 2/3 23/18 10/9 23/18 29/18 35/18 7/3 0
0 0 0 5/9 7/9 19/18 65/54 3/2 17/9 11/6 23/9 0
0 0 0 4/9 2/3 19/18 19/18 23/18 5/3 31/18 20/9 0
0 0 0 5/8 3/4 21/16 31/24 25/16 13/8 19/8 11/4 0
0 0 0 1/2 5/8 21/16 9/8 21/16 11/8 9/4 19/8 0
0 0 0 5/8 3/4 17/16 59/48 25/16 13/8 35/16 21/8 0
0 0 0 1/2 5/8 17/16 17/16 21/16 11/8 33/16 9/4 0
0 0 0 2/5 3/5 23/20 61/60 37/30 27/20 9/5 13/6 0
0 0 0 3/10 1/2 23/20 53/60 31/30 23/20 17/10 28/15 0
0 0 0 10/11 7/6 29/22 37/22 21/11 83/33 173/66 115/33 0
0 0 0 5/6 83/72 31/24 115/72 7/4 89/36 185/72 59/18 0
0 0 0 8/9 59/54 19/18 14/9 17/9 62/27 67/27 88/27 0
0 0 0 4/5 13/12 21/20 22/15 17/10 34/15 73/30 91/30 0
0 0 0 8/9 31/27 19/18 14/9 17/9 139/54 119/54 88/27 0
0 0 0 4/5 17/15 21/20 22/15 17/10 151/60 131/60 91/30 0
0 0 0 7/8 25/24 15/16 23/16 15/8 109/48 13/6 73/24 0
0 0 0 4/5 31/30 19/20 41/30 17/10 34/15 131/60 17/6 0
0 0 0 3/4 9/8 21/16 71/48 7/4 19/8 35/16 25/8 0
0 0 0 5/8 1 21/16 21/16 3/2 17/8 33/16 11/4 0
0 0 0 3/4 9/8 17/16 17/12 7/4 39/16 31/16 3 0
0 0 0 5/8 1 17/16 5/4 3/2 35/16 29/16 21/8 0
0 0 0 7/8 115/96 15/16 23/16 15/8 59/24 95/48 73/24 0
0 0 0 4/5 29/24 19/20 41/30 17/10 37/15 119/60 17/6 0
0 0 0 7/8 103/96 15/16 11/8 15/8 53/24 49/24 35/12 0
0 0 0 5/6 163/144 23/24 97/72 7/4 169/72 19/9 25/9 0
0 0 0 3/4 37/32 15/16 65/48 7/4 19/8 29/16 23/8 0
0 0 0 2/3 13/12 17/18 11/9 14/9 20/9 31/18 23/9 0
0 0 0 5/6 11/12 2 103/72 43/24 49/24 29/12 37/12 0
0 0 0 8/11 9/11 2 29/22 35/22 41/22 26/11 31/11 0
0 0 0 5/6 11/12 5/3 97/72 43/24 17/8 25/12 35/12 0
0 0 0 8/11 9/11 18/11 27/22 35/22 43/22 2 29/11 0
0 0 0 8/11 9/11 20/11 27/22 107/66 37/22 24/11 89/33 0
0 0 0 3/5 7/10 9/5 13/12 83/60 29/20 21/10 71/30 0
0 0 0 12/13 15/13 2 62/39 25/13 32/13 32/13 44/13 0
0 0 0 5/6 13/12 2 3/2 7/4 7/3 29/12 19/6 0
0 0 0 12/13 15/13 22/13 59/39 25/13 33/13 28/13 42/13 0
0 0 0 5/6 13/12 5/3 17/12 7/4 29/12 25/12 3 0
0 0 0 12/13 31/26 20/13 56/39 25/13 32/13 2 40/13 0
0 0 0 6/7 33/28 3/2 19/14 25/14 17/7 27/14 20/7 0
0 0 0 14/15 7/15 31/15 74/45 29/15 26/15 10/3 52/15 0
0 0 0 6/7 3/7 29/14 11/7 25/14 23/14 23/7 23/7 0
0 0 0 12/13 6/13 22/13 59/39 25/13 21/13 40/13 42/13 0
0 0 0 5/6 5/12 5/3 17/12 7/4 3/2 3 3 0
0 0 0 12/13 6/13 22/13 59/39 25/13 24/13 37/13 42/13 0
0 0 0 5/6 5/12 5/3 17/12 7/4 7/4 11/4 3 0
0 0 0 12/13 6/13 20/13 56/39 25/13 22/13 36/13 40/13 0
0 0 0 6/7 3/7 3/2 19/14 25/14 23/14 19/7 20/7 0
0 0 0 5/6 5/12 2 103/72 43/24 37/24 35/12 37/12 0
0 0 0 8/11 4/11 2 29/22 35/22 31/22 31/11 31/11 0
0 0 0 5/6 5/12 5/3 97/72 43/24 13/8 31/12 35/12 0
0 0 0 8/11 4/11 18/11 27/22 35/22 3/2 27/11 29/11 0
0 0 0 5/6 5/12 2 103/72 43/24 4/3 25/8 37/12 0
0 0 0 8/11 4/11 2 29/22 35/22 13/11 67/22 31/11 0
0 0 0 5/6 5/12 5/3 97/72 43/24 4/3 23/8 35/12 0
0 0 0 8/11 4/11 18/11 27/22 35/22 13/11 61/22 29/11 0
0 0 0 2/3 1/3 7/4 7/6 55/36 9/8 61/24 23/9 0
0 0 0 6/11 3/11 19/11 34/33 43/33 21/22 53/22 74/33 0
0 0 0 20/21 10/21 55/21 191/126 27/14 23/14 65/21 23/7 0
0 0 0 8/9 4/9 8/3 53/36 65/36 19/12 28/9 19/6 0
0 0 0 20/21 10/21 47/21 179/126 27/14 73/42 19/7 65/21 0
0 0 0 8/9 4/9 20/9 49/36 65/36 61/36 8/3 53/18 0
0 0 0 8/9 4/9 22/9 145/108 197/108 49/36 26/9 161/54 0
0 0 0 4/5 2/5 37/15 113/90 149/90 37/30 43/15 25/9 0
0 0 0 15/16 5/16 83/32 3/2 61/32 15/16 15/4 13/4 0
0 0 0 6/7 2/7 73/28 10/7 7/4 6/7 26/7 43/14 0
0 0 0 15/16 5/16 71/32 45/32 61/32 15/16 111/32 49/16 0
0 0 0 6/7 2/7 61/28 37/28 7/4 6/7 95/28 20/7 0
