0 0 0 5/19 12/19 7/19 27/19 24/19 35/19 53/19 55/19 87/19 0
0 0 0 1/4 13/20 2/5 3/2 23/20 39/20 59/20 119/40 93/20 0
0 0 0 2/7 13/21 1/3 4/3 10/7 13/7 39/14 8/3 92/21 0
0 0 0 5/22 6/11 9/22 3/2 27/22 47/22 31/11 65/22 53/11 0
0 0 0 1/4 13/20 2/5 33/20 23/20 9/4 31/10 25/8 99/20 0
0 0 0 4/17 9/17 6/17 22/17 22/17 33/17 44/17 41/17 71/17 0
0 0 0 3/16 7/16 3/8 23/16 19/16 17/8 11/4 43/16 35/8 0
0 0 0 4/19 10/19 8/19 29/19 22/19 81/38 55/19 54/19 84/19 0
0 0 0 3/16 7/16 3/8 5/4 19/16 31/16 41/16 37/16 4 0
0 0 0 7/22 15/22 1/2 65/44 17/11 87/44 125/44 5/2 191/44 0
0 0 0 3/11 13/22 6/11 31/22 16/11 87/44 59/22 26/11 185/44 0
0 0 0 5/22 1/2 13/22 59/44 15/11 169/88 57/22 49/22 87/22 0
0 0 0 6/23 14/23 10/23 35/23 34/23 39/23 67/23 143/46 215/46 0
0 0 0 6/25 3/5 12/25 77/50 34/25 43/25 74/25 311/100 23/5 0
0 0 0 2/7 13/21 8/21 3/2 34/21 5/3 41/14 125/42 9/2 0
0 0 0 7/24 5/8 13/24 109/72 13/8 27/16 403/144 127/48 101/24 0
0 0 0 8/29 20/29 11/29 47/29 36/29 77/29 3 93/29 162/29 0
0 0 0 6/19 16/19 6/19 35/19 22/19 51/19 65/19 65/19 106/19 0
0 0 0 5/18 11/18 1/3 4/3 25/18 13/6 47/18 5/2 9/2 0
0 0 0 7/22 15/22 1/2 65/44 17/11 49/22 61/22 5/2 101/22 0
0 0 0 1/6 1/3 3/4 5/6 3/4 13/12 5/3 2 3 0
0 0 0 1/5 2/5 11/15 1 11/15 19/15 29/15 13/6 16/5 0
0 0 0 1/10 1/5 4/5 1/2 4/5 4/5 5/4 7/5 21/10 0
0 0 0 1/7 2/7 11/14 13/14 11/14 19/14 25/14 15/7 47/14 0
0 0 0 1/5 2/5 11/15 16/15 11/15 7/5 2 67/30 10/3 0
0 0 0 1/9 2/9 7/9 2/3 7/9 10/9 13/9 13/9 22/9 0
0 0 0 1/9 2/9 7/9 8/9 7/9 25/18 16/9 16/9 26/9 0
0 0 0 2/13 4/13 10/13 1 10/13 18/13 25/13 2 38/13 0
0 0 0 1/9 2/9 7/9 7/9 7/9 23/18 5/3 14/9 8/3 0
0 0 0 2/11 4/11 12/11 19/22 13/11 25/22 37/22 17/11 57/22 0
0 0 0 1/6 1/3 13/12 11/12 7/6 31/24 7/4 19/12 67/24 0
0 0 0 2/13 4/13 14/13 25/26 15/13 71/52 24/13 21/13 37/13 0
0 0 0 2/13 4/13 11/13 11/13 11/13 12/13 21/13 53/26 75/26 0
0 0 0 3/17 6/17 14/17 33/34 14/17 18/17 31/17 147/68 3 0
0 0 0 1/9 2/9 8/9 11/18 8/9 2/3 23/18 3/2 37/18 0
0 0 0 1/6 1/3 13/12 31/36 7/6 23/24 115/72 37/24 29/12 0
0 0 0 1/5 2/5 3/4 1 3/4 37/20 37/20 47/20 4 0
0 0 0 4/15 8/15 2/3 17/15 2/3 5/3 31/15 7/3 18/5 0
0 0 0 1/9 2/9 7/9 5/9 7/9 10/9 11/9 4/3 7/3 0
0 0 0 2/11 4/11 12/11 19/22 13/11 15/11 18/11 17/11 31/11 0
0 0 0 6/13 5/13 5/13 14/13 15/13 14/13 25/13 28/13 40/13 0
0 0 0 6/13 5/13 5/13 15/13 14/13 15/13 27/13 29/13 41/13 0
0 0 0 7/15 2/5 2/5 1 19/15 17/15 29/15 2 3 0
0 0 0 4/9 11/36 7/18 43/36 10/9 53/36 2 20/9 31/9 0
0 0 0 1/2 11/28 5/14 37/28 15/14 41/28 31/14 33/14 24/7 0
0 0 0 3/7 2/7 5/14 1 8/7 9/7 25/14 25/14 41/14 0
0 0 0 7/16 7/32 5/16 37/32 17/16 23/16 31/16 2 49/16 0
0 0 0 7/16 9/32 3/8 39/32 17/16 45/32 33/16 69/32 49/16 0
0 0 0 2/5 1/5 1/3 1 16/15 13/10 9/5 26/15 14/5 0
0 0 0 8/15 7/15 7/15 7/6 41/30 37/30 2 28/15 89/30 0
0 0 0 8/17 6/17 8/17 19/17 43/34 45/34 32/17 30/17 101/34 0
0 0 0 8/19 5/19 9/19 41/38 45/38 99/76 35/19 32/19 53/19 0
0 0 0 7/16 3/8 1/2 19/16 11/8 15/16 33/16 77/32 103/32 0
0 0 0 7/17 6/17 9/17 41/34 22/17 16/17 36/17 165/68 54/17 0
0 0 0 7/15 2/5 7/15 7/6 22/15 14/15 31/15 23/10 31/10 0
0 0 0 8/17 7/17 9/17 61/51 49/34 33/34 101/51 69/34 49/17 0
0 0 0 10/19 17/38 7/19 49/38 22/19 36/19 40/19 45/19 4 0
0 0 0 7/10 13/20 1/5 31/20 11/10 19/10 5/2 51/20 39/10 0
0 0 0 6/13 5/13 5/13 1 16/13 20/13 23/13 24/13 42/13 0
0 0 0 8/15 7/15 7/15 7/6 41/30 8/5 29/15 28/15 10/3 0
0 0 0 3/11 2/11 7/11 7/11 8/11 7/11 13/11 17/11 23/11 0
0 0 0 4/13 3/13 8/13 10/13 9/13 10/13 18/13 43/26 29/13 0
0 0 0 1/5 1/10 7/10 2/5 4/5 1/2 19/20 6/5 8/5 0
0 0 0 3/8 5/32 5/8 27/32 13/16 33/32 11/8 7/4 41/16 0
0 0 0 2/5 7/30 3/5 9/10 11/15 29/30 22/15 53/30 12/5 0
0 0 0 3/10 1/10 3/5 3/5 4/5 4/5 11/10 6/5 19/10 0
0 0 0 6/13 3/26 7/13 23/26 11/13 27/26 18/13 20/13 29/13 0
0 0 0 2/5 1/6 3/5 9/10 4/5 1 22/15 5/3 11/5 0
0 0 0 4/11 1/11 6/11 8/11 9/11 10/11 14/11 14/11 2 0
0 0 0 3/10 1/5 4/5 13/20 1 13/20 23/20 6/5 7/4 0
0 0 0 1/3 1/6 3/4 3/4 1 7/8 5/4 5/4 49/24 0
0 0 0 5/14 1/7 5/7 23/28 1 53/56 19/14 9/7 29/14 0
0 0 0 1/4 1/6 3/4 2/3 5/6 1/2 7/6 13/8 49/24 0
0 0 0 4/15 1/5 11/15 23/30 4/5 3/5 4/3 103/60 32/15 0
0 0 0 2/9 1/9 7/9 1/2 8/9 1/3 17/18 23/18 3/2 0
0 0 0 3/11 2/11 9/11 2/3 1 1/2 73/66 27/22 18/11 0
0 0 0 7/19 9/38 12/19 31/38 14/19 51/38 25/19 34/19 55/19 0
0 0 0 6/13 9/26 7/13 23/26 8/13 29/26 18/13 22/13 31/13 0
0 0 0 2/9 1/9 2/3 4/9 7/9 8/9 8/9 10/9 17/9 0
0 0 0 3/10 1/5 4/5 13/20 1 1 11/10 6/5 21/10 0
0 0 0 9/13 1/2 3/13 14/13 15/13 14/13 24/13 2 75/26 0
0 0 0 8/11 6/11 2/11 13/11 12/11 13/11 45/22 23/11 3 0
0 0 0 11/17 8/17 5/17 1 21/17 19/17 63/34 32/17 97/34 0
0 0 0 3/4 11/24 1/6 9/8 13/12 9/8 5/3 7/4 21/8 0
0 0 0 7/9 5/9 1/9 23/18 1 23/18 35/18 17/9 25/9 0
0 0 0 9/13 11/26 3/13 1 15/13 15/13 43/26 21/13 67/26 0
0 0 0 7/9 1/3 1/9 19/18 1 1 3/2 3/2 19/9 0
0 0 0 7/9 4/9 1/9 7/6 1 10/9 31/18 5/3 7/3 0
0 0 0 8/11 4/11 2/11 1 12/11 25/22 18/11 3/2 26/11 0
0 0 0 9/13 15/26 5/13 16/13 37/26 17/13 53/26 24/13 3 0
0 0 0 3/4 13/24 1/3 5/4 11/8 4/3 47/24 7/4 35/12 0
0 0 0 9/11 1/2 3/11 14/11 29/22 29/22 43/22 18/11 30/11 0
0 0 0 3/4 9/16 3/16 39/32 9/8 49/32 59/32 63/32 105/32 0
0 0 0 7/9 2/3 1/9 25/18 1 14/9 13/6 19/9 29/9 0
0 0 0 2/3 7/15 4/15 1 6/5 41/30 5/3 17/10 29/10 0
0 0 0 9/13 15/26 5/13 16/13 37/26 20/13 51/26 24/13 42/13 0
