0 0 0 1/3 11/12 11/12 2/3 13/12 23/12 7/3 0
0 0 0 4/11 10/11 9/11 6/11 12/11 21/11 2 0
0 0 0 1/3 5/6 1 2/3 4/3 5/2 29/12 0
0 0 0 3/7 15/14 13/14 6/7 37/28 2 2 0
0 0 0 3/8 15/16 17/16 17/16 51/32 5/2 19/8 0
0 0 0 1/5 3/5 3/5 9/10 7/10 13/10 9/5 0
0 0 0 1/7 3/7 3/7 6/7 5/7 8/7 9/7 0
0 0 0 1/7 3/7 4/7 1 6/7 11/7 11/7 0
0 0 0 2/9 2/3 2/3 4/3 11/9 13/9 14/9 0
0 0 0 1/5 3/5 4/5 8/5 3/2 19/10 19/10 0
0 0 1/9 0 1/3 2/3 8/9 10/9 13/9 19/9 0
0 0 1/8 0 1/4 1/2 3/4 1 5/4 13/8 0
0 0 1/9 0 2/9 2/3 8/9 11/9 16/9 2 0
0 0 1/9 0 1/3 2/3 11/9 13/9 13/9 17/9 0
0 0 1/11 0 3/11 9/11 16/11 19/11 2 25/11 0
0 0 1/9 0 2/9 4/9 1 7/9 1 5/3 0
0 0 1/7 0 1/7 2/7 6/7 5/7 6/7 8/7 0
0 0 1/7 0 1/7 3/7 1 6/7 9/7 10/7 0
0 0 1/8 0 1/4 1/2 11/8 5/4 9/8 3/2 0
0 0 1/9 0 2/9 2/3 5/3 14/9 5/3 17/9 0
0 0 2/7 1/14 0 3/7 6/7 1 1 12/7 0
0 0 2/7 1/14 0 2/7 5/7 6/7 6/7 9/7 0
0 0 1/3 1/9 0 4/9 7/9 1 25/18 14/9 0
0 0 2/7 1/14 0 3/7 8/7 9/7 1 11/7 0
0 0 3/10 1/10 0 3/5 13/10 3/2 33/20 19/10 0
0 0 1/4 1/16 0 1/4 7/8 5/8 5/8 5/4 0
0 0 2/7 1/14 0 1/7 5/7 4/7 4/7 6/7 0
0 0 3/8 1/8 0 1/4 3/4 5/8 15/16 1 0
0 0 2/7 1/14 0 2/7 8/7 1 5/7 8/7 0
0 0 1/3 1/9 0 4/9 4/3 11/9 23/18 13/9 0
