0 0 0 9/31 10/31 35/31 19/31 67/62 50/31 221/124 78/31 1177/372 599/124 0
0 0 0 4/15 1/3 17/15 103/180 181/180 97/60 109/60 31/12 37/12 1721/360 0
0 0 0 7/29 10/29 35/29 91/174 11/12 295/174 111/58 157/58 569/174 863/174 0
0 0 0 5/17 11/34 21/17 2/3 461/408 115/68 203/102 575/204 217/68 2071/408 0
0 0 0 1/4 1/4 21/16 7/8 39/32 13/8 15/8 85/32 77/24 79/16 0
0 0 0 3/14 3/14 17/14 67/84 23/21 3/2 145/84 209/84 20/7 53/12 0
0 0 0 1/6 1/6 13/12 49/72 11/12 4/3 109/72 161/72 31/12 31/8 0
0 0 0 1/4 1/4 23/16 25/24 265/192 7/4 13/6 299/96 53/16 16/3 0
0 0 0 3/17 3/17 22/17 50/51 62/51 26/17 197/102 134/51 637/204 83/17 0
0 0 0 2/13 2/13 16/13 71/78 29/26 19/13 24/13 33/13 37/13 175/39 0
0 0 0 1/10 1/10 11/10 47/60 11/12 13/10 33/20 23/10 13/5 79/20 0
0 0 0 3/14 3/14 3/2 25/21 247/168 25/14 199/84 139/42 24/7 473/84 0
0 0 0 1/10 1/10 11/10 1 17/15 13/10 17/10 73/30 21/8 4 0
0 0 0 1/10 1/10 11/10 19/20 13/12 13/10 17/10 73/30 13/5 4 0
0 0 0 1/10 1/10 11/10 53/60 61/60 13/10 101/60 12/5 13/5 79/20 0
0 0 0 1/6 1/6 17/12 43/36 203/144 5/3 163/72 29/9 13/4 127/24 0
0 0 0 9/31 11/31 37/31 19/31 100/93 105/62 7/4 74/31 1195/372 601/124 0
0 0 0 5/18 5/18 25/18 7/9 125/108 31/18 11/6 89/36 89/27 5 0
0 0 0 4/21 4/21 4/3 6/7 10/9 11/7 229/126 148/63 781/252 100/21 0
0 0 0 1/10 1/10 11/10 59/60 67/60 13/10 49/30 23/10 101/40 19/5 0
0 0 0 5/11 9/22 25/22 17/22 13/11 19/11 20/11 57/22 36/11 109/22 0
0 0 0 12/25 2/5 11/10 7/10 26/25 43/25 91/50 131/50 77/25 239/50 0
0 0 0 1/2 3/8 185/168 101/168 37/42 7/4 101/56 433/168 87/28 261/56 0
0 0 0 1/2 11/26 67/52 45/52 33/26 49/26 335/156 37/12 44/13 65/12 0
0 0 0 5/13 4/13 17/13 1 17/13 23/13 25/13 36/13 44/13 67/13 0
0 0 0 5/13 3/13 15/13 23/26 29/26 21/13 45/26 33/13 38/13 9/2 0
0 0 0 5/13 2/13 25/26 28/39 34/39 37/26 113/78 13/6 33/13 49/13 0
0 0 0 5/13 4/13 20/13 33/26 41/26 2 63/26 46/13 48/13 155/26 0
0 0 0 5/16 3/16 21/16 53/48 31/24 27/16 191/96 131/48 211/64 81/16 0
0 0 0 5/14 1/7 17/14 85/84 97/84 23/14 79/42 55/21 3 65/14 0
0 0 0 5/13 1/13 27/26 11/13 12/13 3/2 127/78 179/78 35/13 4 0
0 0 0 1/3 1/4 19/12 11/8 13/8 2 31/12 11/3 15/4 37/6 0
0 0 0 1/5 1/10 6/5 7/6 19/15 3/2 28/15 8/3 117/40 22/5 0
0 0 0 3/11 1/11 13/11 73/66 79/66 17/11 62/33 89/33 32/11 49/11 0
0 0 0 1/3 1/12 9/8 1 13/12 37/24 43/24 185/72 17/6 17/4 0
0 0 0 3/11 2/11 16/11 29/22 3/2 20/11 79/33 38/11 38/11 62/11 0
0 0 0 5/11 5/11 27/22 17/22 13/11 81/44 79/44 27/11 37/11 221/44 0
0 0 0 3/7 5/14 10/7 13/14 9/7 27/14 27/14 37/14 25/7 75/14 0
0 0 0 6/19 4/19 26/19 1 23/19 33/19 217/114 142/57 251/76 5 0
0 0 0 1/5 1/10 6/5 23/20 5/4 3/2 9/5 38/15 113/40 21/5 0
0 0 0 6/11 4/11 23/22 17/22 53/44 37/22 7/4 28/11 139/44 105/22 0
0 0 0 13/21 1/3 13/14 5/7 23/21 23/14 23/14 103/42 121/42 92/21 0
0 0 0 7/10 11/40 89/120 3/5 11/12 37/24 169/120 87/40 313/120 19/5 0
0 0 0 7/12 3/8 55/48 7/8 31/24 29/16 287/144 421/144 155/48 367/72 0
0 0 0 6/13 4/13 16/13 14/13 18/13 23/13 25/13 37/13 44/13 67/13 0
