0 0 0 8/19 5/19 29/38 9/19 41/38 25/19 20/19 24/19 42/19 0
0 0 0 2/7 3/14 9/14 5/14 15/14 19/14 11/14 1 27/14 0
0 0 0 4/15 1/5 3/5 2/5 19/15 26/15 4/5 6/5 31/15 0
0 0 0 3/7 1/14 11/14 1/2 8/7 9/7 15/14 33/28 2 0
0 0 0 1/3 1/12 2/3 5/12 13/12 5/4 5/6 11/12 5/3 0
0 0 0 5/17 2/17 10/17 8/17 24/17 29/17 29/34 39/34 32/17 0
0 0 0 1/6 1/6 3/4 5/12 13/12 17/12 3/4 5/6 11/6 0
0 0 0 1/9 1/9 2/3 4/9 8/9 13/9 2/3 8/9 14/9 0
0 0 0 3/13 1/13 10/13 7/13 15/13 18/13 11/13 11/13 22/13 0
0 0 0 1/6 1/12 2/3 7/12 13/12 17/12 5/6 11/12 3/2 0
0 0 0 1/9 1/9 7/9 5/9 8/9 14/9 7/9 19/18 5/3 0
0 0 0 1/7 1/14 11/14 6/7 8/7 11/7 15/14 33/28 23/14 0
0 0 0 11/19 9/19 29/38 13/19 33/38 21/19 17/19 23/19 36/19 0
0 0 0 7/15 1/3 2/3 3/5 13/15 17/15 2/3 1 5/3 0
0 0 0 7/17 5/17 10/17 12/17 1 24/17 12/17 20/17 29/17 0
0 0 0 2/3 1/9 7/9 7/9 8/9 1 7/9 19/18 13/9 0
0 0 0 5/9 1/9 2/3 2/3 8/9 1 2/3 8/9 4/3 0
0 0 0 7/15 1/5 3/5 4/5 19/15 23/15 4/5 6/5 5/3 0
0 0 0 5/17 7/17 13/17 12/17 1 22/17 12/17 15/17 29/17 0
0 0 0 4/15 1/3 2/3 4/5 13/15 4/3 2/3 1 22/15 0
0 0 0 1/3 1/6 3/4 3/4 13/12 5/4 3/4 5/6 3/2 0
0 0 0 2/7 3/14 9/14 6/7 15/14 19/14 11/14 1 10/7 0
0 0 0 5/19 8/19 15/19 20/19 33/38 28/19 17/19 47/38 30/19 0
0 0 0 5/19 5/19 31/38 23/19 21/19 30/19 21/19 51/38 31/19 0
0 0 0 5/19 10/19 1/2 6/19 45/38 18/19 22/19 41/38 39/19 0
0 0 0 1/6 5/12 5/12 1/4 5/4 13/12 5/6 5/6 11/6 0
0 0 0 1/9 4/9 2/9 2/9 11/9 10/9 7/9 8/9 5/3 0
0 0 0 5/19 8/19 9/19 7/19 24/19 17/19 47/38 39/38 35/19 0
0 0 0 3/14 5/14 3/7 5/14 9/7 1 1 6/7 23/14 0
0 0 0 1/5 1/3 1/3 2/5 7/5 6/5 29/30 29/30 8/5 0
0 0 0 1/9 1/3 5/9 1/3 11/9 10/9 7/9 2/3 16/9 0
0 0 0 1/6 1/4 7/12 1/2 5/4 13/12 11/12 3/4 19/12 0
0 0 0 1/9 2/9 4/9 5/9 10/9 1 8/9 7/9 11/9 0
0 0 0 1/9 2/9 5/9 7/9 11/9 10/9 10/9 1 4/3 0
0 0 0 7/19 14/19 1/2 10/19 39/38 15/19 1 39/38 33/19 0
