0 0 0 1/8 1/8 11/12 25/72 311/288 9/16 65/48 17/18 287/144 77/48 181/72 0
0 0 0 2/15 2/15 13/15 17/45 461/360 3/5 4/3 46/45 41/18 17/10 128/45 0
0 0 0 2/15 2/15 11/15 2/5 19/15 113/180 221/180 197/180 283/120 82/45 169/60 0
0 0 0 3/29 3/29 27/29 25/87 169/174 89/174 75/58 299/348 311/174 42/29 197/87 0
0 0 0 3/19 3/19 16/19 25/57 43/38 11/19 55/38 113/114 40/19 191/114 50/19 0
0 0 0 4/23 4/23 18/23 34/69 31/23 29/46 33/23 76/69 111/46 124/69 3 0
0 0 0 4/23 4/23 14/23 12/23 30/23 89/138 179/138 7/6 113/46 131/69 67/23 0
0 0 0 3/16 3/16 23/32 13/24 25/16 43/64 219/128 115/96 93/32 181/96 107/32 0
0 0 0 5/27 5/27 16/27 5/9 13/9 55/81 251/162 100/81 155/54 158/81 85/27 0
0 0 0 5/27 5/27 16/27 5/9 4/3 37/54 136/81 67/54 26/9 53/27 79/27 0
0 0 0 3/20 3/20 17/20 5/12 9/8 31/40 5/4 113/120 15/8 197/120 13/5 0
0 0 0 4/23 4/23 18/23 34/69 31/23 19/23 57/46 76/69 51/23 124/69 3 0
0 0 0 4/23 4/23 14/23 12/23 30/23 119/138 149/138 7/6 103/46 131/69 67/23 0
0 0 0 1/7 1/7 19/21 25/63 269/252 95/126 9/7 121/126 25/14 67/42 157/63 0
0 0 0 1/6 1/6 2/3 17/36 35/24 71/72 205/144 65/72 163/72 263/144 19/6 0
0 0 0 1/5 1/5 16/25 43/75 81/50 151/150 217/150 163/150 383/150 148/75 87/25 0
0 0 0 4/21 4/21 10/21 4/7 26/21 101/126 137/126 137/126 46/21 113/63 58/21 0
0 0 0 7/31 7/31 19/31 61/93 109/62 187/186 629/372 229/186 274/93 190/93 115/31 0
0 0 0 5/23 5/23 11/23 15/23 32/23 58/69 191/138 85/69 61/23 131/69 70/23 0
0 0 0 5/23 5/23 11/23 15/23 59/46 39/46 209/138 57/46 123/46 44/23 65/23 0
0 0 0 4/23 4/23 18/23 34/69 31/23 53/46 57/46 76/69 87/46 124/69 3 0
0 0 0 3/16 3/16 23/32 13/24 25/16 41/32 77/64 115/96 147/64 181/96 107/32 0
0 0 0 5/27 5/27 16/27 5/9 13/9 185/162 88/81 100/81 65/27 158/81 85/27 0
0 0 0 2/13 2/13 11/13 17/39 395/312 167/156 5/4 163/156 93/52 22/13 110/39 0
0 0 0 1/5 1/5 16/25 43/75 81/50 98/75 107/75 163/150 169/75 148/75 87/25 0
0 0 0 7/31 7/31 19/31 61/93 109/62 259/186 259/186 229/186 238/93 190/93 115/31 0
0 0 0 5/23 5/23 11/23 15/23 32/23 155/138 76/69 85/69 109/46 131/69 70/23 0
0 0 0 5/21 5/21 25/42 44/63 155/84 349/252 845/504 82/63 761/252 37/18 23/6 0
0 0 0 7/30 7/30 1/2 7/10 47/30 56/45 68/45 59/45 179/60 88/45 10/3 0
0 0 0 3/13 3/13 1/2 9/13 73/52 57/52 263/156 17/13 155/52 51/26 79/26 0
0 0 0 4/23 4/23 14/23 12/23 30/23 4/3 149/138 7/6 122/69 131/69 67/23 0
0 0 0 5/27 5/27 16/27 5/9 13/9 122/81 88/81 100/81 331/162 158/81 85/27 0
0 0 0 3/16 3/16 19/32 9/16 43/32 127/96 211/192 241/192 143/64 95/48 93/32 0
0 0 0 2/13 2/13 9/13 6/13 16/13 389/312 173/156 173/156 131/78 70/39 11/4 0
0 0 0 4/21 4/21 10/21 4/7 26/21 163/126 67/63 137/126 107/63 113/63 58/21 0
0 0 0 5/23 5/23 11/23 15/23 32/23 205/138 76/69 85/69 277/138 131/69 70/23 0
0 0 0 2/9 2/9 13/27 2/3 35/27 106/81 181/162 205/162 119/54 157/81 76/27 0
0 0 0 3/13 3/13 1/2 9/13 3/2 253/156 53/39 203/156 379/156 76/39 42/13 0
0 0 0 7/30 7/30 1/2 7/10 7/5 13/9 241/180 119/90 51/20 89/45 3 0
0 0 0 4/17 4/17 1/2 12/17 45/34 89/68 76/51 91/68 45/17 2 48/17 0
0 0 0 1/8 1/4 13/12 151/288 10/9 217/288 47/36 13/12 61/32 491/288 377/144 0
0 0 0 2/15 4/15 31/30 41/72 61/45 59/72 23/18 71/60 269/120 659/360 109/36 0
0 0 0 2/15 4/15 13/15 3/5 4/3 13/15 17/15 19/15 277/120 59/30 179/60 0
0 0 0 3/29 6/29 31/29 151/348 347/348 233/348 109/87 113/116 199/116 533/348 409/174 0
0 0 0 3/23 6/23 24/23 151/276 107/92 241/276 88/69 74/69 521/276 7/4 125/46 0
0 0 0 4/27 8/27 1 205/324 155/108 307/324 103/81 101/81 743/324 209/108 173/54 0
0 0 0 4/27 8/27 22/27 2/3 38/27 1 10/9 4/3 127/54 56/27 85/27 0
0 0 0 1/8 1/4 13/12 151/288 10/9 245/288 47/36 13/12 521/288 491/288 377/144 0
0 0 0 4/27 8/27 1 205/324 155/108 427/324 103/81 101/81 623/324 209/108 173/54 0
0 0 0 3/19 6/19 18/19 313/456 259/152 679/456 71/57 155/114 1103/456 313/152 277/76 0
0 0 0 5/32 5/16 13/16 45/64 101/64 85/64 9/8 45/32 41/16 137/64 55/16 0
0 0 0 2/15 4/15 31/30 41/72 61/45 443/360 23/18 71/60 659/360 659/360 109/36 0
0 0 0 4/27 8/27 22/27 2/3 38/27 83/54 10/9 4/3 49/27 56/27 85/27 0
0 0 0 5/32 5/16 13/16 45/64 101/64 7/4 9/8 45/32 137/64 137/64 55/16 0
0 0 0 3/19 6/19 31/38 27/38 55/38 29/19 43/38 27/19 89/38 41/19 119/38 0
0 0 0 2/15 4/15 13/15 3/5 4/3 173/120 17/15 19/15 26/15 59/30 179/60 0
0 0 0 3/29 9/29 36/29 329/580 311/290 1427/1740 124/87 643/580 611/348 967/580 737/290 0
0 0 0 1/9 1/3 34/27 329/540 923/810 1487/1620 118/81 937/810 587/324 2851/1620 727/270 0
0 0 0 2/17 6/17 41/34 1337/2040 1403/1020 2657/2040 145/102 106/85 737/408 3811/2040 1047/340 0
0 0 0 2/17 6/17 1 35/51 67/51 613/408 21/17 67/51 28/17 67/34 201/68 0
0 0 0 1/7 1/7 1 115/252 62/63 25/63 361/252 20/21 83/42 383/252 293/126 0
0 0 0 2/13 2/13 25/26 157/312 95/78 17/39 451/312 55/52 121/52 515/312 425/156 0
0 0 0 2/13 2/13 11/13 7/13 16/13 6/13 18/13 15/13 257/104 47/26 11/4 0
0 0 0 3/23 3/23 1 5/12 21/23 25/69 385/276 251/276 85/46 131/92 13/6 0
0 0 0 3/19 3/19 18/19 115/228 79/76 25/57 337/228 56/57 235/114 121/76 93/38 0
0 0 0 4/23 4/23 21/23 157/276 119/92 34/69 415/276 77/69 337/138 7/4 133/46 0
0 0 0 4/23 4/23 18/23 14/23 30/23 12/23 33/23 28/23 119/46 44/23 67/23 0
0 0 0 3/16 3/16 7/8 241/384 199/128 13/24 709/384 119/96 583/192 241/128 213/64 0
0 0 0 5/27 5/27 7/9 35/54 79/54 5/9 31/18 35/27 55/18 107/54 86/27 0
0 0 0 5/27 5/27 7/9 35/54 4/3 5/9 50/27 35/27 55/18 107/54 79/27 0
0 0 0 1/9 2/9 29/27 49/90 1621/1620 187/324 427/324 416/405 2977/1620 634/405 107/45 0
0 0 0 2/17 4/17 35/34 601/1020 2491/2040 253/408 529/408 379/340 4387/2040 1703/1020 233/85 0
0 0 0 2/17 4/17 15/17 32/51 61/51 11/17 20/17 61/51 907/408 61/34 183/68 0
0 0 0 3/29 6/29 31/29 147/290 547/580 187/348 451/348 573/580 3037/1740 431/290 326/145 0
0 0 0 3/35 9/35 6/5 577/1050 2057/2100 449/700 583/420 2183/2100 3617/2100 1621/1050 1226/525 0
0 0 0 1/11 5/11 20/33 2/11 527/396 211/198 235/198 32/33 409/198 125/66 301/99 0
0 0 0 1/10 9/20 23/40 1/5 731/480 16/15 7/6 41/40 71/30 39/20 10/3 0
0 0 0 2/21 10/21 3/7 4/21 32/21 281/252 269/252 269/252 59/24 130/63 93/28 0
0 0 0 3/41 18/41 29/41 6/41 146/123 85/82 283/246 149/164 433/246 70/41 335/123 0
0 0 0 3/25 12/25 13/25 6/25 7/5 16/15 199/150 151/150 169/75 299/150 16/5 0
0 0 0 4/29 14/29 14/29 8/29 47/29 187/174 4/3 95/87 455/174 181/87 103/29 0
0 0 0 4/31 16/31 10/31 8/31 50/31 209/186 227/186 209/186 167/62 203/93 109/31 0
0 0 0 1/6 4/9 17/36 1/3 125/72 217/216 713/432 32/27 82/27 223/108 133/36 0
0 0 0 5/32 15/32 11/32 5/16 13/8 25/24 287/192 115/96 3 203/96 7/2 0
0 0 0 5/32 15/32 11/32 5/16 97/64 67/64 311/192 77/64 193/64 17/8 105/32 0
0 0 0 3/29 15/29 15/29 6/29 40/29 235/174 89/87 157/174 323/174 329/174 90/29 0
0 0 0 2/15 1/2 1/2 4/15 89/60 113/90 35/36 89/90 19/9 169/90 97/30 0
0 0 0 4/31 16/31 10/31 8/31 44/31 239/186 149/186 185/186 65/31 179/93 96/31 0
0 0 0 1/11 6/11 7/11 2/11 509/396 91/66 104/99 61/66 323/198 119/66 289/99 0
0 0 0 4/29 13/29 12/29 8/29 43/29 115/87 7/6 24/29 179/87 329/174 94/29 0
0 0 0 5/27 4/9 11/27 10/27 85/54 197/162 191/162 17/18 379/162 154/81 91/27 0
0 0 0 4/25 12/25 6/25 8/25 34/25 173/150 137/150 137/150 54/25 137/75 74/25 0
0 0 0 7/29 12/29 12/29 14/29 45/29 197/174 481/348 61/58 218/87 157/87 95/29 0
0 0 0 5/23 10/23 6/23 10/23 29/23 73/69 155/138 70/69 105/46 116/69 63/23 0
0 0 0 5/23 10/23 6/23 10/23 27/23 49/46 85/69 47/46 53/23 39/23 59/23 0
0 0 0 2/15 1/2 1/2 4/15 89/60 59/36 35/36 89/90 311/180 169/90 97/30 0
0 0 0 3/19 9/19 9/19 6/19 29/19 179/114 205/228 119/114 455/228 205/114 123/38 0
0 0 0 5/32 15/32 11/32 5/16 11/8 275/192 73/96 25/24 65/32 173/96 95/32 0
0 0 0 1/10 11/20 3/5 1/5 689/480 133/80 119/120 77/80 377/240 73/40 47/15 0
0 0 0 5/27 4/9 11/27 10/27 85/54 130/81 94/81 17/18 158/81 154/81 91/27 0
0 0 0 7/30 13/30 2/5 7/15 47/30 269/180 203/180 21/20 197/90 163/90 33/10 0
0 0 0 5/23 10/23 6/23 10/23 29/23 179/138 61/69 70/69 47/23 116/69 63/23 0
0 0 0 1/4 9/20 3/8 1/2 13/8 359/240 649/480 11/10 613/240 217/120 27/8 0
0 0 0 7/30 7/15 4/15 7/15 7/5 127/90 109/90 97/90 38/15 31/18 89/30 0
0 0 0 3/13 6/13 7/26 6/13 33/26 67/52 53/39 14/13 33/13 45/26 71/26 0
0 0 0 4/31 16/31 10/31 8/31 44/31 337/186 149/186 185/186 146/93 179/93 96/31 0
0 0 0 5/32 15/32 11/32 5/16 11/8 167/96 73/96 25/24 331/192 173/96 95/32 0
0 0 0 3/19 9/19 13/38 6/19 49/38 181/114 175/228 241/228 143/76 104/57 105/38 0
0 0 0 2/21 4/7 3/7 4/21 29/21 923/504 209/252 35/36 179/126 118/63 253/84 0
0 0 0 4/25 12/25 6/25 8/25 34/25 259/150 67/75 137/150 119/75 137/75 74/25 0
0 0 0 5/23 10/23 6/23 10/23 29/23 110/69 61/69 70/69 241/138 116/69 63/23 0
0 0 0 2/9 4/9 7/27 4/9 32/27 118/81 145/162 169/162 103/54 139/81 23/9 0
0 0 0 3/13 6/13 7/26 6/13 35/26 67/39 85/78 167/156 25/12 67/39 75/26 0
0 0 0 7/30 7/15 4/15 7/15 19/15 71/45 193/180 49/45 131/60 157/90 27/10 0
0 0 0 4/17 8/17 9/34 8/17 41/34 25/17 61/51 75/68 77/34 30/17 87/34 0
0 0 0 1/7 3/7 1 3/7 299/252 41/42 8/7 131/126 227/126 31/18 172/63 0
0 0 0 2/13 6/13 12/13 6/13 437/312 55/52 14/13 44/39 323/156 11/6 241/78 0
0 0 0 2/13 6/13 9/13 6/13 17/13 14/13 11/13 15/13 209/104 49/26 151/52 0
0 0 0 3/29 12/29 30/29 9/29 95/87 167/174 33/29 325/348 275/174 137/87 218/87 0
0 0 0 3/20 9/20 19/20 9/20 5/4 9/8 11/10 41/40 71/40 71/40 57/20 0
0 0 0 4/23 12/23 20/23 12/23 3/2 57/46 24/23 55/46 97/46 45/23 76/23 0
0 0 0 4/23 12/23 14/23 12/23 32/23 29/23 18/23 28/23 93/46 2 71/23 0
0 0 0 1/8 1/2 25/24 3/8 353/288 173/144 7/6 149/144 79/48 253/144 101/36 0
0 0 0 4/23 12/23 20/23 12/23 3/2 73/46 24/23 55/46 81/46 45/23 76/23 0
0 0 0 3/16 9/16 25/32 9/16 111/64 113/64 31/32 83/64 139/64 33/16 59/16 0
0 0 0 5/27 5/9 16/27 5/9 14/9 43/27 7/9 35/27 119/54 56/27 91/27 0
0 0 0 2/15 8/15 29/30 2/5 103/72 281/180 11/10 10/9 97/60 167/90 283/90 0
0 0 0 4/23 12/23 14/23 12/23 32/23 81/46 18/23 28/23 35/23 2 71/23 0
0 0 0 5/27 5/9 16/27 5/9 14/9 107/54 7/9 35/27 49/27 56/27 91/27 0
0 0 0 3/16 9/16 19/32 9/16 23/16 57/32 25/32 21/16 2 67/32 99/32 0
0 0 0 2/15 8/15 11/15 2/5 4/3 69/40 13/15 17/15 7/5 19/10 59/20 0
0 0 0 3/23 12/23 31/23 12/23 111/92 76/69 34/23 105/92 40/23 41/23 193/69 0
0 0 0 1/7 4/7 29/21 4/7 47/36 79/63 32/21 76/63 38/21 241/126 190/63 0
0 0 0 2/13 8/13 17/13 8/13 479/312 5/3 19/13 203/156 23/13 79/39 265/78 0
0 0 0 2/13 8/13 1 8/13 18/13 191/104 15/13 17/13 19/13 53/26 161/52 0
0 0 0 4/29 21/29 12/29 22/87 125/87 46/29 73/87 139/174 148/87 161/87 274/87 0
0 0 0 5/27 20/27 11/27 28/81 253/162 41/27 67/81 151/162 163/81 307/162 271/81 0
0 0 0 4/25 18/25 6/25 8/25 37/25 37/25 18/25 24/25 52/25 49/25 16/5 0
0 0 0 3/25 19/25 14/25 6/25 34/25 41/25 1 24/25 39/25 19/10 77/25 0
0 0 0 2/11 41/66 13/33 65/198 301/198 50/33 103/99 74/99 193/99 182/99 322/99 0
0 0 0 7/29 37/58 12/29 77/174 143/87 42/29 191/174 77/87 199/87 331/174 301/87 0
0 0 0 1/6 5/8 1/4 1/3 17/12 4/3 7/8 5/6 35/16 11/6 73/24 0
0 0 0 8/25 29/50 12/25 31/50 83/50 33/25 37/25 28/25 66/25 19/10 87/25 0
0 0 0 5/19 11/19 6/19 10/19 25/19 23/19 23/19 20/19 46/19 33/19 54/19 0
0 0 0 5/19 11/19 6/19 10/19 23/19 23/19 25/19 20/19 46/19 33/19 50/19 0
0 0 0 5/27 20/27 11/27 28/81 247/162 17/9 67/81 151/162 127/81 301/162 265/81 0
0 0 0 7/30 11/15 2/5 4/9 143/90 11/6 73/90 193/180 86/45 331/180 301/90 0
0 0 0 5/23 16/23 6/23 10/23 32/23 38/23 16/23 25/23 91/46 42/23 3 0
0 0 0 4/29 23/29 15/29 8/29 45/29 2 55/58 30/29 44/29 57/29 98/29 0
0 0 0 7/29 37/58 12/29 77/174 140/87 52/29 94/87 77/87 163/87 325/174 295/87 0
0 0 0 9/29 37/58 13/29 101/174 289/174 50/29 197/174 92/87 193/87 325/174 301/87 0
0 0 0 1/4 3/5 3/10 1/2 13/10 3/2 9/10 1 21/10 17/10 14/5 0
0 0 0 1/3 41/66 5/11 43/66 39/22 19/11 49/33 40/33 91/33 43/22 11/3 0
0 0 0 7/24 5/8 1/3 7/12 3/2 13/8 4/3 7/6 11/4 11/6 19/6 0
0 0 0 2/7 13/21 1/3 4/7 4/3 31/21 31/21 8/7 19/7 38/21 20/7 0
