0 0 0 8/33 23/33 8/33 29/33 50/99 112/99 61/33 158/99 479/198 1303/396 0
0 0 0 1/4 11/16 1/4 7/8 83/192 33/32 15/8 629/384 241/96 205/64 0
0 0 0 9/37 26/37 9/37 38/37 64/111 177/148 72/37 277/148 104/37 245/74 0
0 0 0 3/16 9/16 3/16 9/8 19/24 119/96 7/4 5/3 239/96 77/24 0
0 0 0 2/13 6/13 2/13 1 53/78 41/39 20/13 113/78 175/78 35/13 0
0 0 0 3/16 9/16 3/16 21/16 49/48 281/192 31/16 25/12 301/96 27/8 0
0 0 0 1/7 3/7 1/7 17/14 41/42 55/42 12/7 40/21 8/3 281/84 0
0 0 0 1/10 3/10 1/10 11/10 53/60 67/60 3/2 26/15 37/15 14/5 0
0 0 0 2/13 6/13 2/13 19/13 49/39 251/156 2 191/78 137/39 47/13 0
0 0 0 9/34 25/34 9/34 16/17 25/51 229/204 67/34 313/204 455/204 1369/408 0
0 0 0 4/19 12/19 4/19 23/19 2/3 7/6 36/19 92/57 257/114 10/3 0
0 0 0 1/6 1/2 1/6 23/18 85/108 127/108 11/6 95/54 62/27 365/108 0
0 0 0 7/25 22/25 7/25 21/25 3/5 29/25 47/25 38/25 58/25 161/50 0
0 0 0 8/29 27/29 8/29 47/58 1/2 1 111/58 45/29 139/58 88/29 0
0 0 0 9/31 30/31 9/31 63/62 43/62 39/31 129/62 59/31 179/62 103/31 0
0 0 0 3/14 5/7 3/14 15/14 6/7 9/7 13/7 23/14 5/2 23/7 0
0 0 0 2/13 8/13 2/13 12/13 19/26 27/26 21/13 37/26 29/13 35/13 0
0 0 0 3/14 5/7 3/14 19/14 33/28 45/28 15/7 9/4 24/7 51/14 0
0 0 0 2/13 7/13 2/13 15/13 1 17/13 23/13 24/13 34/13 87/26 0
0 0 0 1/11 5/11 1/11 1 19/22 23/22 17/11 18/11 26/11 30/11 0
0 0 0 1/6 7/12 1/6 3/2 11/8 41/24 13/6 31/12 15/4 23/6 0
0 0 0 4/13 12/13 4/13 12/13 15/26 15/13 53/26 19/13 55/26 173/52 0
0 0 0 1/4 13/16 1/4 19/16 3/4 5/4 33/16 13/8 37/16 7/2 0
0 0 0 3/16 5/8 3/16 5/4 27/32 39/32 31/16 7/4 37/16 111/32 0
0 0 0 1/4 11/12 1/4 19/24 5/8 19/16 43/24 71/48 55/24 37/12 0
0 0 0 5/22 1 5/22 29/44 6/11 23/22 7/4 15/11 97/44 11/4 0
0 0 0 7/27 1 7/27 49/54 20/27 35/27 107/54 16/9 149/54 19/6 0
0 0 0 3/14 11/14 3/14 1 13/14 19/14 13/7 23/14 18/7 23/7 0
0 0 0 1/6 3/4 1/6 5/6 5/6 7/6 5/3 17/12 7/3 11/4 0
0 0 0 3/14 11/14 3/14 9/7 17/14 23/14 15/7 31/14 24/7 51/14 0
0 0 0 2/13 8/13 2/13 14/13 14/13 18/13 23/13 24/13 35/13 87/26 0
