0 0 0 11/26 47/52 497/390 2359/1560 24/13 3911/1560 895/312 5359/1560 2039/520 151/30 9619/1560 0
0 0 0 5/12 13/16 31/30 623/480 5/3 1127/480 751/288 1463/480 573/160 1693/360 4027/720 0
0 0 0 6/17 16/17 77/51 173/102 33/17 253/102 103/34 383/102 25/6 545/102 223/34 0
0 0 0 6/17 14/17 61/51 145/102 29/17 233/102 91/34 331/102 377/102 497/102 589/102 0
0 0 0 11/27 1 1229/810 701/405 55/27 1084/405 1021/324 3127/810 197/45 4381/810 11009/1620 0
0 0 0 1/3 19/18 193/108 421/216 13/6 581/216 121/36 919/216 1015/216 313/54 263/36 0
0 0 0 7/20 7/8 6/5 7/5 9/5 97/40 109/40 27/8 37/10 115/24 283/48 0
0 0 0 6/17 25/34 5/6 55/51 26/17 223/102 79/34 142/51 54/17 437/102 256/51 0
0 0 0 4/15 13/15 119/90 133/90 9/5 209/90 41/15 158/45 56/15 29/6 268/45 0
0 0 0 2/7 5/7 13/14 8/7 3/2 29/14 16/7 20/7 22/7 17/4 139/28 0
0 0 0 5/16 7/8 61/48 139/96 29/16 227/96 11/4 331/96 121/32 75/16 1135/192 0
0 0 0 3/13 11/13 107/78 59/39 23/13 173/78 35/13 137/39 97/26 60/13 35/6 0
0 0 0 3/13 10/13 12/13 14/13 21/13 28/13 32/13 3 44/13 56/13 137/26 0
0 0 0 2/7 5/7 3/4 27/28 3/2 59/28 16/7 19/7 22/7 29/7 34/7 0
0 0 0 1/6 3/4 25/24 7/6 19/12 49/24 29/12 37/12 10/3 17/4 125/24 0
0 0 0 3/14 5/7 6/7 29/28 3/2 57/28 16/7 79/28 22/7 117/28 34/7 0
0 0 0 3/13 10/13 1 15/13 21/13 55/26 32/13 79/26 89/26 55/13 137/26 0
0 0 0 1/6 3/4 9/8 5/4 19/12 2 29/12 25/8 27/8 25/6 125/24 0
0 0 0 8/19 27/38 232/285 1259/1140 28/19 2431/1140 517/228 161/60 3547/1140 2251/570 5509/1140 0
0 0 0 8/19 25/38 187/285 1109/1140 26/19 2341/1140 481/228 2789/1140 3307/1140 2161/570 1276/285 0
0 0 0 2/5 3/4 47/50 483/400 31/20 877/400 571/240 1153/400 3967/1200 817/200 6119/1200 0
0 0 0 6/17 25/34 44/51 113/102 26/17 110/51 79/34 145/51 54/17 208/51 1021/204 0
0 0 0 3/8 21/32 61/96 89/96 11/8 49/24 67/32 239/96 23/8 23/6 431/96 0
0 0 0 1/3 11/15 14/15 7/6 23/15 21/10 7/3 29/10 97/30 4 301/60 0
0 0 0 2/7 5/7 11/14 1 3/2 29/14 16/7 39/14 22/7 4 137/28 0
0 0 0 1/3 2/3 19/30 9/10 7/5 61/30 32/15 38/15 44/15 58/15 68/15 0
0 0 0 2/7 5/7 6/7 15/14 3/2 57/28 16/7 79/28 89/28 55/14 137/28 0
0 0 0 8/21 41/42 32/21 145/84 2 39/14 127/42 169/42 86/21 683/126 1697/252 0
0 0 0 3/8 23/32 11/12 113/96 3/2 55/24 73/32 71/24 25/8 425/96 247/48 0
0 0 0 1/3 1 44/27 389/216 37/18 151/54 28/9 227/54 38/9 67/12 749/108 0
0 0 0 1/3 11/15 1 37/30 23/15 34/15 7/3 46/15 16/5 9/2 157/30 0
0 0 0 1/3 1 76/45 67/36 31/15 49/18 47/15 379/90 43/10 16/3 1237/180 0
0 0 0 2/7 1 73/42 317/168 29/14 8/3 22/7 179/42 121/28 75/14 289/42 0
0 0 0 7/19 33/38 71/57 337/228 34/19 146/57 103/38 205/57 70/19 277/57 1375/228 0
0 0 0 3/8 21/32 35/48 49/48 11/8 205/96 67/32 257/96 23/8 193/48 449/96 0
0 0 0 1/3 13/15 4/3 31/20 9/5 73/30 41/15 109/30 113/30 14/3 359/60 0
0 0 0 11/25 119/150 16/15 407/300 131/75 731/300 167/60 943/300 217/60 73/15 347/60 0
0 0 0 10/23 95/138 55/69 103/92 107/69 625/276 691/276 749/276 893/276 311/69 237/46 0
0 0 0 3/8 13/16 61/48 145/96 29/16 227/96 93/32 325/96 121/32 163/32 581/96 0
0 0 0 3/8 11/16 15/16 39/32 25/16 69/32 81/32 91/32 105/32 147/32 167/32 0
0 0 0 5/13 43/52 59/52 18/13 49/26 137/52 153/52 45/13 99/26 809/156 1925/312 0
0 0 0 9/22 31/44 109/132 149/132 73/44 161/66 115/44 389/132 37/11 629/132 179/33 0
0 0 0 3/10 17/20 79/60 181/120 2 323/120 63/20 457/120 81/20 223/40 791/120 0
0 0 0 1/3 13/18 1 5/4 7/4 89/36 25/9 13/4 32/9 61/12 23/4 0
0 0 0 4/15 4/5 29/30 17/15 9/5 37/15 14/5 33/10 11/3 73/15 29/5 0
0 0 0 1/3 11/15 23/30 1 49/30 7/3 38/15 29/10 10/3 68/15 26/5 0
0 0 0 1/5 4/5 17/15 19/15 28/15 5/2 44/15 107/30 19/5 77/15 91/15 0
0 0 0 1/4 3/4 15/16 9/8 55/32 19/8 43/16 51/16 7/2 155/32 11/2 0
0 0 0 4/9 71/108 37/54 73/72 77/54 451/216 481/216 539/216 635/216 415/108 331/72 0
0 0 0 4/9 65/108 14/27 7/8 71/54 433/216 445/216 485/216 587/216 397/108 38/9 0
0 0 0 8/21 31/42 109/126 143/126 5/3 152/63 109/42 383/126 71/21 286/63 1363/252 0
0 0 0 8/19 25/38 73/114 55/57 3/2 259/114 89/38 151/57 58/19 241/57 29/6 0
0 0 0 5/16 3/4 27/32 17/16 27/16 19/8 21/8 99/32 55/16 73/16 87/16 0
0 0 0 3/8 11/16 21/32 15/16 49/32 9/4 19/8 87/32 25/8 17/4 39/8 0
0 0 0 14/33 5/6 89/66 217/132 68/33 205/66 217/66 45/11 137/33 1187/198 2795/396 0
0 0 0 11/25 33/50 68/75 94/75 17/10 409/150 137/50 491/150 86/25 157/30 439/75 0
0 0 0 12/31 26/31 281/186 665/372 69/31 10/3 112/31 841/186 139/31 411/62 715/93 0
0 0 0 2/5 17/25 28/25 36/25 19/10 149/50 78/25 189/50 96/25 297/50 329/50 0
0 0 0 12/29 45/58 205/174 517/348 56/29 260/87 179/58 671/174 113/29 490/87 2305/348 0
0 0 0 10/23 29/46 53/69 155/138 73/46 179/69 117/46 211/69 74/23 334/69 749/138 0
0 0 0 3/7 40/63 47/63 275/252 14/9 575/252 91/36 97/36 821/252 569/126 643/126 0
0 0 0 7/18 11/18 1 4/3 31/18 43/18 11/4 28/9 43/12 5 50/9 0
0 0 0 8/19 12/19 29/38 21/19 63/38 93/38 50/19 55/19 64/19 90/19 101/19 0
0 0 0 7/19 12/19 20/19 26/19 71/38 50/19 56/19 65/19 72/19 102/19 113/19 0
0 0 0 3/8 11/16 25/32 17/16 53/32 19/8 41/16 93/32 27/8 73/16 83/16 0
0 0 0 3/10 7/10 11/10 27/20 77/40 21/8 119/40 141/40 39/10 43/8 6 0
0 0 0 4/9 31/54 29/54 197/216 37/27 449/216 463/216 505/216 611/216 413/108 469/108 0
0 0 0 4/9 11/18 23/36 1 55/36 83/36 43/18 8/3 28/9 77/18 29/6 0
0 0 0 7/17 11/17 23/34 1 53/34 39/17 41/17 93/34 54/17 73/17 83/17 0
0 0 0 4/9 5/9 7/9 7/6 59/36 23/9 8/3 3 10/3 44/9 97/18 0
0 0 0 9/22 13/22 25/22 3/2 87/44 65/22 71/22 83/22 4 131/22 13/2 0
0 0 0 4/9 5/9 2/3 19/18 55/36 43/18 22/9 25/9 28/9 40/9 89/18 0
