0 0 9/38 0 17/38 35/38 61/38 93/38 43/38 455/228 32/19 154/57 93/38 191/57 0
0 0 8/33 0 16/33 1 49/33 24/11 41/33 163/66 131/66 26/11 161/66 217/66 0
0 0 1/4 0 3/7 25/28 19/14 57/28 8/7 137/56 15/8 31/14 135/56 87/28 0
0 0 8/23 0 19/46 39/46 3/2 5/2 101/92 235/138 257/138 54/23 45/23 415/138 0
0 0 11/35 0 3/7 31/35 11/7 88/35 11/10 263/210 79/42 86/35 27/14 311/105 0
0 0 12/37 0 16/37 33/37 56/37 87/37 81/74 153/74 431/222 91/37 145/74 685/222 0
0 0 4/21 0 8/21 20/21 32/21 97/42 8/7 251/126 65/42 641/252 17/7 401/126 0
0 0 7/39 0 14/39 37/39 58/39 89/39 44/39 197/117 59/39 298/117 7/3 709/234 0
0 0 4/25 0 8/25 22/25 34/25 48/25 26/25 107/50 7/5 111/50 67/25 3 0
0 0 2/13 0 4/13 23/26 35/26 25/13 27/26 87/52 18/13 29/13 32/13 36/13 0
0 0 8/49 0 20/49 50/49 74/49 108/49 59/49 715/294 80/49 395/147 127/49 496/147 0
0 0 4/29 0 10/29 27/29 39/29 53/29 32/29 155/58 43/29 70/29 84/29 94/29 0
0 0 6/41 0 20/41 45/41 63/41 102/41 53/41 83/41 74/41 103/41 99/41 134/41 0
0 0 5/33 0 5/11 35/33 50/33 82/33 41/33 50/33 19/11 83/33 74/33 100/33 0
0 0 3/25 0 2/5 24/25 33/25 2 29/25 51/25 8/5 51/25 62/25 72/25 0
0 0 3/23 0 9/23 22/23 31/23 47/23 26/23 32/23 36/23 48/23 51/23 60/23 0
0 0 1/8 0 1/2 9/8 3/2 19/8 21/16 75/32 59/32 41/16 19/8 209/64 0
0 0 1/10 0 2/5 19/20 5/4 9/5 23/20 23/10 8/5 2 47/20 11/4 0
0 0 1/11 0 5/11 23/22 29/22 29/11 5/4 21/11 7/4 59/22 23/11 3 0
0 0 3/26 0 6/13 14/13 37/26 69/26 5/4 41/26 7/4 35/13 27/13 75/26 0
0 0 1/15 0 1/3 4/5 1 9/5 31/30 5/3 43/30 28/15 28/15 11/5 0
0 0 1/11 0 9/22 21/22 27/22 47/22 25/22 15/11 35/22 24/11 89/44 26/11 0
0 0 1/11 0 5/11 23/22 29/22 5/2 5/4 45/22 7/4 59/22 23/11 3 0
0 0 1/15 0 1/3 4/5 1 5/3 31/30 9/5 43/30 28/15 28/15 11/5 0
0 0 7/38 0 9/19 39/38 29/19 85/38 26/19 79/38 71/38 42/19 49/19 123/38 0
0 0 5/27 0 13/27 28/27 14/9 61/27 4/3 38/27 50/27 61/27 65/27 82/27 0
0 0 5/29 0 12/29 27/29 40/29 59/29 38/29 62/29 51/29 2 77/29 89/29 0
0 0 4/23 0 10/23 22/23 33/23 48/23 29/23 32/23 40/23 48/23 55/23 65/23 0
0 0 2/13 0 1/2 14/13 3/2 27/13 18/13 33/13 25/13 29/13 33/13 167/52 0
0 0 1/7 0 3/7 20/21 4/3 13/7 9/7 53/21 37/21 2 53/21 62/21 0
0 0 1/12 0 1/6 5/6 13/12 17/12 7/8 35/24 7/6 37/24 5/3 11/6 0
0 0 1/9 0 2/9 8/9 11/9 5/3 17/18 7/6 23/18 16/9 31/18 35/18 0
0 0 1/14 0 3/14 6/7 15/14 19/14 27/28 47/28 9/7 23/14 25/14 2 0
0 0 1/15 0 4/15 13/15 16/15 8/5 31/30 8/5 7/5 5/3 28/15 32/15 0
0 0 2/19 0 6/19 18/19 24/19 35/19 20/19 45/38 28/19 36/19 35/19 41/19 0
0 0 1/14 0 2/7 6/7 15/14 3/2 29/28 25/14 10/7 12/7 13/7 15/7 0
0 0 1/15 0 1/3 13/15 16/15 9/5 16/15 5/3 3/2 28/15 28/15 11/5 0
0 0 2/25 0 2/5 28/25 34/25 56/25 6/5 67/50 87/50 57/25 21/10 61/25 0
0 0 1/15 0 1/3 13/15 16/15 5/3 16/15 9/5 3/2 28/15 28/15 11/5 0
0 0 3/20 0 3/10 4/5 23/20 17/10 49/40 9/5 8/5 33/20 11/5 5/2 0
0 0 3/20 0 7/20 9/10 13/10 37/20 23/20 47/40 8/5 37/20 2 47/20 0
0 0 1/8 0 5/16 13/16 9/8 25/16 37/32 33/16 25/16 27/16 33/16 19/8 0
0 0 5/27 0 10/27 47/54 77/54 20/9 431/324 775/324 13/9 785/324 319/108 271/81 0
0 0 8/47 0 16/47 40/47 64/47 102/47 172/141 11/6 65/47 340/141 124/47 865/282 0
0 0 1/6 0 1/3 29/36 47/36 35/18 11/8 49/18 4/3 157/72 247/72 121/36 0
0 0 5/33 0 10/33 26/33 41/33 62/33 40/33 21/11 14/11 71/33 32/11 97/33 0
0 0 9/58 0 23/58 55/58 41/29 61/29 455/348 238/87 89/58 223/87 335/116 595/174 0
0 0 5/37 0 13/37 32/37 47/37 66/37 97/74 116/37 52/37 86/37 247/74 126/37 0
0 0 4/27 0 13/27 28/27 40/27 131/54 491/324 271/108 31/18 22/9 331/108 191/54 0
0 0 6/41 0 18/41 40/41 58/41 98/41 169/123 143/82 66/41 99/41 110/41 130/41 0
0 0 5/37 0 16/37 35/37 50/37 78/37 115/74 205/74 59/37 79/37 255/74 128/37 0
0 0 2/15 0 2/5 9/10 13/10 31/15 41/30 7/4 3/2 21/10 43/15 89/30 0
0 0 1/8 0 1/2 43/40 29/20 93/40 359/240 231/80 71/40 5/2 233/80 279/80 0
0 0 1/9 0 4/9 26/27 35/27 52/27 3/2 19/6 44/27 19/9 173/54 89/27 0
0 0 2/23 0 10/23 22/23 28/23 59/23 85/69 89/46 75/46 60/23 97/46 67/23 0
0 0 3/28 0 3/7 27/28 9/7 71/28 29/24 89/56 89/56 18/7 29/14 11/4 0
0 0 1/15 0 1/3 11/15 14/15 9/5 16/15 53/30 41/30 28/15 59/30 11/5 0
0 0 2/23 0 9/23 20/23 26/23 48/23 26/23 65/46 34/23 49/23 95/46 53/23 0
0 0 2/23 0 10/23 22/23 28/23 56/23 85/69 95/46 75/46 60/23 97/46 67/23 0
0 0 1/15 0 1/3 11/15 14/15 5/3 16/15 19/10 41/30 28/15 59/30 11/5 0
0 0 9/47 0 24/47 50/47 75/47 110/47 78/47 124/47 90/47 109/47 156/47 174/47 0
0 0 6/31 0 16/31 33/31 50/31 73/31 49/31 54/31 59/31 73/31 94/31 107/31 0
0 0 7/38 0 9/19 1 3/2 42/19 32/19 107/38 35/19 83/38 135/38 70/19 0
0 0 5/27 0 13/27 1 41/27 20/9 14/9 16/9 49/27 20/9 28/9 10/3 0
0 0 5/31 0 17/31 35/31 49/31 68/31 52/31 101/31 2 73/31 101/31 229/62 0
0 0 2/13 0 1/2 27/26 19/13 53/26 43/26 44/13 49/26 57/26 44/13 93/26 0
0 0 1/2 0 5/12 7/8 61/48 91/48 7/8 209/144 17/12 155/72 11/6 383/144 0
0 0 1/2 0 9/22 19/22 5/4 83/44 19/22 167/132 31/22 13/6 39/22 31/12 0
0 0 2/5 0 1/3 11/15 16/15 23/15 11/15 23/15 19/15 28/15 2 37/15 0
0 0 2/5 0 1/3 11/15 16/15 23/15 11/15 19/15 19/15 28/15 28/15 7/3 0
0 0 8/17 0 8/17 33/34 22/17 32/17 1 419/204 55/34 241/102 35/17 607/204 0
0 0 8/21 0 8/21 17/21 23/21 32/21 6/7 15/7 31/21 44/21 47/21 59/21 0
0 0 7/18 0 1/2 37/36 31/24 163/72 13/12 61/36 16/9 9/4 37/18 215/72 0
0 0 11/27 0 13/27 1 23/18 13/6 28/27 11/9 46/27 20/9 52/27 76/27 0
0 0 9/25 0 2/5 21/25 27/25 49/25 23/25 42/25 8/5 48/25 51/25 67/25 0
0 0 7/20 0 2/5 17/20 11/10 37/20 9/10 23/20 31/20 19/10 19/10 5/2 0
0 0 7/17 0 1/2 35/34 43/34 35/17 37/34 145/68 61/34 79/34 35/17 103/34 0
0 0 8/23 0 9/23 19/23 24/23 39/23 21/23 48/23 37/23 45/23 47/23 62/23 0
0 0 13/31 0 13/31 27/31 67/62 153/62 59/62 52/31 103/62 147/62 56/31 169/62 0
0 0 12/29 0 13/29 27/29 67/58 143/58 57/58 41/29 97/58 141/58 52/29 155/58 0
0 0 2/5 0 8/25 17/25 22/25 53/25 39/50 79/50 73/50 99/50 42/25 58/25 0
0 0 2/5 0 11/30 23/30 29/30 7/3 5/6 7/5 3/2 11/5 28/15 23/10 0
0 0 8/17 0 7/17 29/34 18/17 38/17 63/68 33/17 109/68 40/17 30/17 91/34 0
0 0 11/26 0 4/13 17/26 11/13 49/26 3/4 95/52 73/52 51/26 43/26 59/26 0
0 0 1/2 0 4/9 17/18 49/36 71/36 17/18 131/108 29/18 61/27 14/9 287/108 0
0 0 1/2 0 4/9 17/18 49/36 71/36 17/18 119/108 29/18 61/27 14/9 281/108 0
0 0 13/28 0 1/2 29/28 39/28 55/28 15/14 299/168 51/28 205/84 25/14 499/168 0
0 0 7/17 0 1/2 35/34 91/68 163/68 37/34 53/34 32/17 40/17 63/34 203/68 0
0 0 11/26 0 1/2 27/26 71/52 119/52 14/13 15/13 24/13 61/26 47/26 75/26 0
0 0 14/33 0 17/33 35/33 15/11 24/11 37/33 131/66 64/33 27/11 21/11 34/11 0
0 0 16/37 0 17/37 35/37 91/74 197/74 75/74 62/37 135/74 187/74 66/37 213/74 0
0 0 14/33 0 16/33 1 85/66 175/66 23/22 47/33 11/6 57/22 59/33 17/6 0
0 0 6/13 0 6/13 37/39 16/13 95/39 79/78 76/39 47/26 33/13 23/13 112/39 0
0 0 7/17 0 8/17 33/34 45/34 73/34 37/34 117/68 61/34 2 71/34 49/17 0
0 0 9/23 0 11/23 1 31/23 48/23 25/23 26/23 83/46 47/23 93/46 129/46 0
0 0 12/29 0 12/29 25/29 35/29 59/29 1 50/29 49/29 54/29 60/29 79/29 0
0 0 8/21 0 3/7 19/21 26/21 41/21 1 47/42 71/42 40/21 83/42 55/21 0
0 0 9/26 0 1/2 27/26 35/26 51/26 15/13 119/52 101/52 28/13 115/52 40/13 0
0 0 8/23 0 10/23 21/23 28/23 42/23 24/23 103/46 83/46 2 99/46 66/23 0
0 0 17/36 0 5/12 31/36 23/18 79/36 35/36 323/216 185/108 71/36 31/18 143/54 0
0 0 11/25 0 11/25 23/25 33/25 53/25 1 76/75 263/150 51/25 87/50 397/150 0
0 0 12/29 0 13/29 27/29 38/29 2 30/29 115/58 323/174 62/29 107/58 248/87 0
0 0 13/31 0 9/31 55/62 36/31 55/31 55/62 140/93 75/62 184/93 57/31 227/93 0
0 0 13/31 0 8/31 55/62 35/31 55/31 55/62 122/93 73/62 371/186 56/31 218/93 0
0 0 6/19 0 4/19 15/19 1 27/19 15/19 61/38 20/19 63/38 2 42/19 0
0 0 1/3 0 4/21 17/21 1 31/21 17/21 55/42 22/21 12/7 40/21 44/21 0
0 0 18/43 0 14/43 41/43 50/43 75/43 42/43 260/129 57/43 275/129 2 683/258 0
0 0 8/25 0 6/25 21/25 1 7/5 22/25 107/50 29/25 46/25 11/5 61/25 0
0 0 13/36 0 5/12 73/72 43/36 37/18 77/72 59/36 109/72 49/24 35/18 8/3 0
0 0 2/5 0 11/30 59/60 7/6 61/30 61/60 37/30 17/12 41/20 11/6 149/60 0
0 0 7/23 0 7/23 19/23 22/23 37/23 21/23 37/23 29/23 36/23 44/23 51/23 0
0 0 1/3 0 2/7 6/7 1 5/3 19/21 8/7 26/21 5/3 38/21 44/21 0
0 0 3/7 0 2/5 1 8/7 68/35 37/35 143/70 52/35 74/35 67/35 93/35 0
0 0 1/3 0 2/7 17/21 19/21 31/21 19/21 2 26/21 34/21 40/21 46/21 0
0 0 11/27 0 1/3 5/6 25/27 19/9 25/27 41/27 35/27 55/27 43/27 61/27 0
0 0 12/29 0 10/29 53/58 30/29 63/29 28/29 38/29 39/29 62/29 48/29 66/29 0
0 0 7/19 0 4/19 11/19 12/19 29/19 27/38 51/38 37/38 53/38 26/19 30/19 0
0 0 5/13 0 7/26 19/26 21/26 47/26 21/26 15/13 29/26 22/13 41/26 45/26 0
0 0 1/2 0 5/16 13/16 29/32 63/32 57/64 57/32 79/64 65/32 25/16 71/32 0
0 0 3/7 0 4/21 4/7 13/21 10/7 29/42 67/42 13/14 10/7 29/21 11/7 0
0 0 9/28 0 13/28 29/28 9/7 53/28 33/28 95/56 47/28 25/14 59/28 19/7 0
0 0 6/19 0 9/19 20/19 25/19 36/19 22/19 41/38 32/19 35/19 2 99/38 0
0 0 7/23 0 9/23 21/23 26/23 39/23 25/23 39/23 35/23 36/23 48/23 57/23 0
0 0 5/17 0 7/17 16/17 20/17 29/17 18/17 18/17 26/17 28/17 33/17 40/17 0
0 0 1/4 0 1/2 11/10 13/10 7/4 5/4 9/4 9/5 19/10 11/5 57/20 0
0 0 4/17 0 7/17 16/17 19/17 26/17 19/17 37/17 27/17 28/17 36/17 43/17 0
0 0 2/11 0 1/11 9/11 10/11 13/11 17/22 29/22 1 29/22 17/11 18/11 0
0 0 1/4 0 1/8 7/8 1 11/8 13/16 17/16 17/16 3/2 25/16 27/16 0
0 0 3/14 0 1/7 6/7 13/14 17/14 25/28 47/28 8/7 3/2 12/7 13/7 0
0 0 1/4 0 3/16 3/4 13/16 11/8 27/32 11/8 9/8 21/16 25/16 7/4 0
0 0 5/18 0 2/9 8/9 1 14/9 8/9 37/36 11/9 14/9 29/18 11/6 0
0 0 4/15 0 1/5 4/5 13/15 4/3 9/10 26/15 6/5 22/15 5/3 28/15 0
0 0 1/3 0 2/9 2/3 13/18 14/9 7/9 49/36 13/12 17/12 25/18 29/18 0
0 0 11/30 0 4/15 29/30 31/30 61/30 11/12 17/15 27/20 113/60 17/10 28/15 0
0 0 7/19 0 4/19 13/19 14/19 28/19 15/19 61/38 41/38 28/19 27/19 31/19 0
0 0 5/18 0 5/18 7/9 17/18 13/9 35/36 13/9 4/3 23/18 31/18 2 0
0 0 1/4 0 5/16 7/8 17/16 3/2 15/16 29/32 11/8 23/16 13/8 31/16 0
0 0 3/14 0 2/7 11/14 13/14 9/7 27/28 25/14 19/14 19/14 12/7 2 0
0 0 19/43 0 11/43 61/86 41/43 70/43 253/258 233/129 85/86 232/129 95/43 314/129 0
0 0 18/41 0 9/41 57/82 37/41 66/41 223/246 176/123 77/82 443/246 2 275/123 0
0 0 11/29 0 6/29 18/29 24/29 40/29 1 119/58 25/29 91/58 74/29 69/29 0
0 0 11/29 0 5/29 18/29 23/29 40/29 26/29 3/2 24/29 46/29 64/29 61/29 0
0 0 25/56 0 2/7 11/14 27/28 89/56 113/112 757/336 31/28 163/84 247/112 857/336 0
0 0 13/35 0 8/35 24/35 29/35 46/35 71/70 89/35 34/35 12/7 179/70 87/35 0
0 0 19/49 0 19/49 87/98 52/49 95/49 349/294 97/49 131/98 27/14 117/49 135/49 0
0 0 17/40 0 13/40 13/16 39/40 15/8 253/240 7/5 19/16 151/80 21/10 39/16 0
0 0 6/17 0 11/34 13/17 31/34 28/17 20/17 73/34 20/17 55/34 89/34 44/17 0
0 0 11/29 0 8/29 21/29 25/29 47/29 30/29 41/29 31/29 47/29 65/29 65/29 0
0 0 22/47 0 17/47 40/47 46/47 85/47 105/94 112/47 60/47 92/47 209/94 124/47 0
0 0 2/5 0 3/10 11/15 5/6 3/2 67/60 157/60 17/15 49/30 149/60 37/15 0
0 0 13/30 0 3/10 43/60 4/5 2 8/9 23/15 17/15 29/15 8/5 32/15 0
0 0 15/34 0 5/17 3/4 29/34 2 46/51 45/34 19/17 67/34 28/17 71/34 0
0 0 2/5 0 1/5 1/2 11/20 3/2 29/40 57/40 7/8 11/8 29/20 31/20 0
0 0 12/29 0 7/29 18/29 20/29 50/29 23/29 35/29 28/29 47/29 47/29 48/29 0
0 0 20/37 0 10/37 25/37 28/37 68/37 31/37 133/74 77/74 70/37 115/74 76/37 0
0 0 11/23 0 4/23 11/23 12/23 32/23 16/23 39/23 37/46 32/23 67/46 35/23 0
0 0 1/3 0 17/33 12/11 15/11 2 47/33 47/22 58/33 21/11 89/33 103/33 0
0 0 1/3 0 11/21 23/21 29/21 2 29/21 19/14 37/21 41/21 53/21 125/42 0
0 0 9/28 0 13/28 1 5/4 13/7 39/28 31/14 23/14 7/4 39/14 3 0
0 0 6/19 0 9/19 1 24/19 35/19 25/19 26/19 31/19 34/19 48/19 53/19 0
0 0 6/23 0 13/23 27/23 32/23 43/23 35/23 66/23 44/23 47/23 65/23 76/23 0
0 0 1/4 0 1/2 21/20 5/4 17/10 29/20 29/10 7/4 37/20 57/20 31/10 0
0 0 6/11 0 9/22 19/22 5/4 7/4 19/22 185/132 31/22 67/33 20/11 31/12 0
0 0 11/20 0 2/5 17/20 49/40 69/40 17/20 143/120 7/5 61/30 7/4 299/120 0
0 0 7/15 0 1/3 11/15 16/15 22/15 11/15 22/15 19/15 9/5 29/15 12/5 0
0 0 7/15 0 1/3 11/15 16/15 22/15 11/15 6/5 19/15 9/5 9/5 34/15 0
0 0 17/32 0 7/16 29/32 39/32 27/16 15/16 383/192 49/32 13/6 63/32 535/192 0
0 0 5/11 0 4/11 17/22 23/22 31/22 9/11 45/22 31/22 43/22 23/11 29/11 0
0 0 3/5 0 7/20 3/4 43/40 13/8 3/4 49/40 5/4 17/10 3/2 87/40 0
0 0 10/17 0 6/17 13/17 37/34 55/34 13/17 33/34 22/17 30/17 25/17 73/34 0
0 0 8/15 0 4/15 3/5 13/15 4/3 3/5 6/5 16/15 7/5 22/15 28/15 0
0 0 1/2 0 2/7 9/14 13/14 19/14 9/14 13/14 8/7 3/2 10/7 13/7 0
0 0 14/25 0 2/5 21/25 27/25 39/25 22/25 91/50 37/25 48/25 43/25 5/2 0
0 0 9/19 0 6/19 13/19 17/19 24/19 14/19 33/19 25/19 31/19 32/19 42/19 0
0 0 9/13 0 3/13 7/13 19/26 35/26 7/13 12/13 1 37/26 14/13 43/26 0
0 0 9/14 0 2/7 9/14 25/28 41/28 9/14 6/7 8/7 45/28 17/14 51/28 0
0 0 7/12 0 1/6 5/12 7/12 13/12 5/12 7/8 5/6 9/8 1 4/3 0
0 0 4/7 0 3/14 1/2 5/7 17/14 1/2 11/14 13/14 9/7 31/28 10/7 0
0 0 2/3 0 2/7 13/21 17/21 29/21 2/3 32/21 25/21 5/3 4/3 2 0
0 0 5/9 0 2/9 1/2 2/3 10/9 5/9 17/12 19/18 25/18 23/18 31/18 0
0 0 9/17 0 7/17 15/17 43/34 59/34 15/17 113/102 26/17 104/51 25/17 251/102 0
0 0 9/17 0 7/17 15/17 43/34 59/34 15/17 101/102 26/17 104/51 25/17 245/102 0
0 0 14/27 0 4/9 25/27 34/27 46/27 26/27 269/162 5/3 175/81 44/27 433/162 0
0 0 10/17 0 6/17 13/17 37/34 55/34 13/17 35/34 23/17 30/17 22/17 73/34 0
0 0 9/16 0 3/8 13/16 37/32 53/32 13/16 29/32 23/16 15/8 11/8 71/32 0
0 0 13/24 0 5/12 7/8 7/6 13/8 11/12 79/48 13/8 49/24 19/12 41/16 0
0 0 9/14 0 2/7 9/14 25/28 41/28 9/14 13/14 17/14 45/28 8/7 53/28 0
0 0 3/5 0 1/3 11/15 31/30 47/30 11/15 13/15 4/3 53/30 19/15 61/30 0
0 0 14/23 0 8/23 17/23 1 35/23 18/23 35/23 33/23 43/23 32/23 52/23 0
0 0 13/23 0 8/23 17/23 27/23 39/23 19/23 31/23 31/23 36/23 37/23 51/23 0
0 0 9/17 0 6/17 13/17 20/17 28/17 14/17 31/34 47/34 28/17 53/34 37/17 0
0 0 11/20 0 3/10 13/20 21/20 31/20 3/4 27/20 5/4 7/5 8/5 41/20 0
0 0 1/2 0 5/16 11/16 17/16 3/2 3/4 29/32 41/32 3/2 49/32 2 0
0 0 5/11 0 9/22 19/22 13/11 17/11 21/22 85/44 71/44 20/11 81/44 113/44 0
0 0 9/20 0 7/20 3/4 21/20 7/5 17/20 15/8 59/40 33/20 71/40 47/20 0
0 0 14/23 0 7/23 15/23 26/23 39/23 17/23 79/69 89/69 35/23 30/23 139/69 0
0 0 5/9 0 1/3 13/18 7/6 5/3 7/9 89/108 149/108 5/3 49/36 113/54 0
0 0 1/2 0 3/8 19/24 7/6 19/12 7/8 27/16 227/144 11/6 25/16 349/144 0
0 0 13/27 0 8/27 47/54 31/27 43/27 47/54 116/81 65/54 148/81 49/27 191/81 0
0 0 1/2 0 7/26 45/52 29/26 41/26 45/52 95/78 61/52 287/156 23/13 88/39 0
0 0 7/18 0 2/9 7/9 1 4/3 7/9 55/36 19/18 19/12 35/18 13/6 0
0 0 8/19 0 4/19 15/19 1 26/19 15/19 47/38 20/19 31/19 35/19 39/19 0
0 0 19/39 0 4/13 35/39 43/39 20/13 12/13 230/117 49/39 227/117 25/13 581/234 0
0 0 2/5 0 6/25 4/5 24/25 32/25 21/25 103/50 28/25 43/25 52/25 58/25 0
0 0 13/22 0 3/11 3/4 1 17/11 3/4 5/4 47/44 67/44 16/11 43/22 0
0 0 12/19 0 5/19 29/38 1 30/19 29/38 37/38 41/38 61/38 27/19 36/19 0
0 0 1/2 0 3/16 5/8 13/16 5/4 5/8 5/4 7/8 19/16 23/16 13/8 0
0 0 8/15 0 1/5 2/3 13/15 4/3 2/3 14/15 14/15 4/3 7/5 8/5 0
0 0 8/13 0 4/13 21/26 25/26 3/2 11/13 93/52 31/26 22/13 41/26 111/52 0
0 0 1/2 0 2/9 2/3 7/9 7/6 13/18 31/18 1 4/3 14/9 16/9 0
0 0 10/13 0 2/13 1/2 8/13 17/13 1/2 12/13 19/26 16/13 12/13 17/13 0
0 0 11/15 0 1/5 19/30 4/5 22/15 19/30 13/15 9/10 22/15 17/15 23/15 0
0 0 7/11 0 1/11 4/11 5/11 1 4/11 19/22 6/11 19/22 9/11 10/11 0
0 0 9/14 0 1/7 1/2 9/14 17/14 1/2 11/14 5/7 8/7 29/28 8/7 0
0 0 16/21 0 4/21 4/7 2/3 4/3 13/21 31/21 6/7 10/7 8/7 11/7 0
0 0 5/8 0 1/8 7/16 1/2 1 1/2 43/32 11/16 17/16 17/16 19/16 0
0 0 10/21 0 1/3 17/21 8/7 11/7 19/21 29/21 9/7 10/7 5/3 15/7 0
0 0 7/15 0 1/3 4/5 17/15 23/15 13/15 13/15 19/15 22/15 23/15 2 0
0 0 4/9 0 5/18 13/18 1 25/18 5/6 25/18 7/6 11/9 5/3 35/18 0
0 0 3/7 0 2/7 5/7 1 19/14 11/14 6/7 8/7 9/7 3/2 25/14 0
0 0 7/18 0 7/18 8/9 10/9 25/18 1 17/9 13/9 14/9 16/9 83/36 0
0 0 3/8 0 5/16 3/4 15/16 19/16 7/8 29/16 5/4 21/16 27/16 2 0
0 0 3/11 0 1/11 8/11 9/11 1 15/22 25/22 10/11 25/22 15/11 16/11 0
0 0 1/3 0 2/15 4/5 14/15 6/5 11/15 14/15 1 4/3 7/5 23/15 0
0 0 1/3 0 2/15 11/15 4/5 1 23/30 3/2 1 19/15 22/15 8/5 0
0 0 5/12 0 1/12 7/12 2/3 1 13/24 1 3/4 11/12 13/12 7/6 0
0 0 3/7 0 1/7 5/7 6/7 17/14 9/14 23/28 13/14 17/14 17/14 19/14 0
0 0 3/7 0 1/7 9/14 5/7 1 19/28 10/7 13/14 8/7 9/7 10/7 0
0 0 6/11 0 1/11 5/11 6/11 1 9/22 19/22 7/11 19/22 9/11 10/11 0
0 0 9/16 0 1/8 5/8 3/4 5/4 17/32 3/4 13/16 37/32 33/32 9/8 0
0 0 8/15 0 2/15 8/15 3/5 1 17/30 13/10 4/5 16/15 16/15 6/5 0
0 0 2/5 0 1/5 2/3 13/15 6/5 23/30 6/5 16/15 1 7/5 8/5 0
0 0 5/14 0 3/14 5/7 13/14 17/14 5/7 3/4 15/14 8/7 9/7 3/2 0
0 0 5/14 0 3/14 9/14 11/14 1 3/4 3/2 15/14 15/14 19/14 11/7 0
0 0 19/35 0 2/7 53/70 36/35 54/35 106/105 373/210 15/14 184/105 157/70 52/21 0
0 0 9/16 0 1/4 47/64 31/32 3/2 179/192 265/192 65/64 335/192 65/32 109/48 0
0 0 12/25 0 6/25 17/25 23/25 34/25 51/50 2 24/25 79/50 127/50 61/25 0
0 0 1/2 0 5/24 2/3 7/8 4/3 11/12 35/24 11/12 19/12 53/24 13/6 0
0 0 26/49 0 2/7 38/49 47/49 71/49 146/147 332/147 54/49 269/147 107/49 731/294 0
0 0 5/11 0 8/33 23/33 28/33 41/33 1 5/2 1 5/3 82/33 27/11 0
0 0 19/29 0 8/29 39/58 27/29 45/29 82/87 49/29 57/58 89/58 117/58 64/29 0
0 0 17/24 0 1/4 31/48 7/8 37/24 125/144 29/24 15/16 25/16 43/24 2 0
