0 0 0 17/21 38/21 2/21 4/21 199/126 83/63 2/3 61/63 46/21 17/9 0
0 0 0 19/23 42/23 2/23 4/23 119/69 89/69 16/23 70/69 54/23 134/69 0
0 0 0 5/6 11/6 1/12 1/6 8/9 23/18 7/12 61/72 49/24 119/72 0
0 0 0 11/13 24/13 1/13 2/13 79/78 49/39 8/13 35/39 57/26 67/39 0
0 0 0 19/23 42/23 2/23 4/23 33/23 89/69 15/23 22/23 2 41/23 0
0 0 0 11/13 24/13 1/13 2/13 21/26 49/39 15/26 11/13 49/26 41/26 0
0 0 0 12/17 26/17 2/17 4/17 53/34 20/17 16/17 16/17 35/17 33/17 0
0 0 0 11/16 3/2 1/8 1/4 29/16 19/16 17/16 9/8 19/8 35/16 0
0 0 0 8/11 17/11 1/11 2/11 21/22 12/11 9/11 8/11 20/11 35/22 0
0 0 0 7/10 3/2 1/10 1/5 11/10 11/10 9/10 9/10 21/10 9/5 0
0 0 0 3/4 13/8 1/8 1/4 3/2 5/4 1 17/16 2 2 0
0 0 0 4/5 17/10 1/10 1/5 9/10 6/5 17/20 17/20 9/5 33/20 0
0 0 0 11/18 25/18 1/6 1/3 35/18 23/18 5/3 4/3 7/3 22/9 0
0 0 0 13/20 29/20 3/20 3/10 21/10 5/4 33/20 27/20 5/2 49/20 0
0 0 0 9/14 10/7 1/7 2/7 11/7 17/14 23/14 8/7 15/7 15/7 0
0 0 0 11/16 3/2 1/8 1/4 7/4 19/16 27/16 19/16 19/8 35/16 0
0 0 0 7/10 31/20 3/20 3/10 73/40 13/10 31/20 51/40 11/5 23/10 0
0 0 0 11/15 8/5 2/15 4/15 3/2 19/15 47/30 17/15 31/15 31/15 0
0 0 0 4/5 9/5 1/10 1/5 11/6 4/3 7/10 61/60 49/20 29/15 0
0 0 0 5/6 11/6 1/12 1/6 41/36 23/18 7/12 61/72 9/4 29/18 0
0 0 0 2/3 22/15 2/15 4/15 28/15 6/5 1 16/15 12/5 31/15 0
0 0 0 7/10 3/2 1/10 1/5 6/5 11/10 4/5 4/5 21/10 8/5 0
0 0 0 14/23 32/23 4/23 8/23 60/23 30/23 43/23 32/23 67/23 57/23 0
0 0 0 5/8 17/12 1/6 1/3 59/24 31/24 25/12 4/3 71/24 19/8 0
0 0 0 13/18 31/18 1/9 2/9 49/36 7/6 5/9 5/6 17/9 29/18 0
0 0 0 5/7 12/7 2/21 4/21 32/21 23/21 4/7 6/7 43/21 34/21 0
0 0 0 8/11 19/11 1/11 2/11 8/11 12/11 5/11 15/22 37/22 29/22 0
0 0 0 9/13 22/13 1/13 2/13 23/26 1 6/13 9/13 47/26 17/13 0
0 0 0 3/4 7/4 1/10 1/5 73/60 23/20 11/20 5/6 17/10 91/60 0
0 0 0 3/4 7/4 1/12 1/6 47/72 13/12 11/24 25/36 37/24 91/72 0
0 0 0 5/8 23/16 1/8 1/4 41/32 1 3/4 3/4 27/16 25/16 0
0 0 0 9/16 11/8 1/8 1/4 3/2 15/16 13/16 7/8 31/16 27/16 0
0 0 0 7/11 16/11 1/11 2/11 17/22 10/11 7/11 6/11 16/11 27/22 0
0 0 0 6/11 15/11 1/11 2/11 10/11 9/11 7/11 7/11 18/11 14/11 0
0 0 0 2/3 23/15 2/15 4/15 6/5 16/15 4/5 13/15 8/5 8/5 0
0 0 0 7/10 8/5 1/10 1/5 7/10 1 13/20 13/20 7/5 5/4 0
0 0 0 1/2 5/4 3/16 3/8 25/16 17/16 11/8 9/8 15/8 2 0
0 0 0 10/19 25/19 3/19 6/19 33/19 1 25/19 21/19 39/19 37/19 0
0 0 0 7/13 17/13 2/13 4/13 16/13 1 17/13 12/13 22/13 22/13 0
0 0 0 10/19 28/19 3/19 6/19 29/19 37/38 28/19 39/38 81/38 34/19 0
0 0 0 11/18 13/9 1/6 1/3 53/36 10/9 23/18 13/12 16/9 17/9 0
0 0 0 9/14 3/2 1/7 2/7 33/28 15/14 5/4 13/14 23/14 23/14 0
0 0 0 12/17 29/17 2/17 4/17 29/17 20/17 10/17 15/17 38/17 28/17 0
0 0 0 8/11 19/11 1/11 2/11 12/11 12/11 5/11 15/22 2 14/11 0
0 0 0 4/7 19/14 1/7 2/7 23/14 1 11/14 6/7 29/14 23/14 0
0 0 0 3/5 7/5 1/10 1/5 11/10 9/10 3/5 3/5 9/5 6/5 0
0 0 0 1/2 5/4 1/5 2/5 9/4 11/10 31/20 6/5 5/2 41/20 0
0 0 0 1/2 11/8 5/24 5/12 25/12 53/48 43/24 19/16 125/48 2 0
0 0 0 9/16 25/16 1/8 1/4 21/16 9/8 1/2 3/4 29/16 3/2 0
0 0 0 7/15 22/15 2/15 4/15 41/30 16/15 8/15 4/5 28/15 23/15 0
0 0 0 3/5 8/5 1/10 1/5 7/10 21/20 2/5 3/5 8/5 6/5 0
0 0 0 1/2 3/2 1/10 1/5 3/4 19/20 2/5 3/5 8/5 23/20 0
0 0 0 4/9 23/18 1/9 2/9 7/6 8/9 23/36 5/9 3/2 47/36 0
0 0 0 1/3 17/15 2/15 4/15 37/30 5/6 19/30 2/3 8/5 41/30 0
0 0 0 3/7 9/7 1/14 1/7 3/4 11/14 4/7 5/14 9/7 1 0
0 0 0 1/3 7/6 1/12 1/6 3/4 17/24 1/2 5/12 4/3 23/24 0
0 0 0 1/3 16/15 1/5 2/5 22/15 1 13/10 1 26/15 11/6 0
0 0 0 2/7 1 3/14 3/7 3/2 27/28 5/4 15/14 25/14 51/28 0
0 0 0 5/14 8/7 1/7 2/7 31/28 25/28 8/7 5/7 3/2 10/7 0
0 0 0 5/16 5/4 3/16 3/8 41/32 29/32 21/16 29/32 59/32 25/16 0
0 0 0 8/15 23/15 2/15 4/15 3/2 17/15 8/15 4/5 2 23/15 0
0 0 0 3/5 8/5 1/10 1/5 19/20 21/20 2/5 3/5 9/5 23/20 0
0 0 0 3/8 19/16 1/8 1/4 11/8 7/8 5/8 5/8 55/32 21/16 0
0 0 0 5/13 16/13 1/13 2/13 25/26 10/13 1/2 5/13 3/2 12/13 0
0 0 0 1/3 19/18 2/9 4/9 71/36 19/18 13/9 10/9 79/36 17/9 0
0 0 0 8/23 28/23 5/23 10/23 42/23 24/23 75/46 49/46 53/23 83/46 0
