0 0 5/32 0 15/32 13/32 5/8 39/32 19/16 69/32 57/32 7/4 41/16 57/16 0
0 0 4/27 0 4/9 10/27 16/27 31/27 10/9 49/27 46/27 47/27 62/27 86/27 0
0 0 1/7 0 3/7 5/14 17/28 31/28 31/28 2 65/28 27/14 39/14 23/7 0
0 0 7/40 0 21/40 17/40 13/20 57/40 19/16 149/80 7/4 79/40 89/40 139/40 0
0 0 3/26 0 9/26 9/26 7/13 1 31/26 2 2 33/26 31/13 40/13 0
0 0 1/10 0 3/10 3/10 1/2 9/10 11/10 29/20 19/10 6/5 39/20 49/20 0
0 0 1/16 0 3/16 1/4 1/2 3/4 17/16 5/4 35/16 5/4 17/8 17/8 0
0 0 1/18 0 1/6 5/18 5/9 7/9 23/18 4/3 49/18 49/36 22/9 20/9 0
0 0 3/31 0 9/31 14/31 23/31 45/31 40/31 67/31 60/31 50/31 81/31 113/31 0
0 0 1/11 0 3/11 9/22 15/22 29/22 13/11 35/22 41/22 3/2 47/22 65/22 0
0 0 1/15 0 1/5 1/3 2/3 17/15 16/15 19/15 2 22/15 11/5 37/15 0
0 0 3/26 0 9/26 6/13 9/13 21/13 5/4 45/26 24/13 47/26 27/13 44/13 0
0 0 3/35 0 9/35 3/7 5/7 48/35 48/35 76/35 79/35 53/35 96/35 25/7 0
0 0 2/25 0 6/25 2/5 17/25 32/25 33/25 41/25 57/25 36/25 59/25 74/25 0
0 0 1/17 0 3/17 6/17 12/17 20/17 22/17 23/17 43/17 25/17 43/17 44/17 0
0 0 1/16 0 3/16 3/8 3/4 9/8 3/2 11/8 3 25/16 11/4 41/16 0
0 0 1/17 0 3/17 7/17 14/17 26/17 22/17 25/17 32/17 30/17 41/17 52/17 0
0 0 1/16 0 3/16 3/8 3/4 11/8 19/16 21/16 29/16 13/8 35/16 11/4 0
0 0 1/18 0 1/6 7/18 7/9 23/18 11/9 4/3 13/6 5/3 43/18 8/3 0
0 0 1/11 0 3/11 5/11 8/11 75/44 5/4 69/44 20/11 43/22 23/11 73/22 0
0 0 1/18 0 1/6 4/9 8/9 29/18 3/2 14/9 7/3 11/6 49/18 29/9 0
0 0 1/17 0 3/17 7/17 14/17 25/17 24/17 24/17 39/17 29/17 43/17 50/17 0
0 0 1/19 0 3/19 8/19 16/19 26/19 27/19 27/19 49/19 33/19 51/19 54/19 0
0 0 1/21 0 1/7 3/7 6/7 9/7 11/7 10/7 3 37/21 20/7 58/21 0
0 0 7/32 0 9/16 15/32 27/32 23/16 37/32 75/32 53/32 65/32 87/32 127/32 0
0 0 8/33 0 6/11 14/33 10/11 49/33 34/33 68/33 50/33 71/33 27/11 124/33 0
0 0 13/46 0 15/23 263/690 295/276 481/276 429/460 23/10 2473/1380 1741/690 1327/460 5669/1380 0
0 0 9/40 0 3/5 19/40 33/40 8/5 47/40 31/16 67/40 11/5 91/40 149/40 0
0 0 8/45 0 17/45 8/15 52/45 97/45 58/45 124/45 86/45 7/3 293/90 221/45 0
0 0 9/41 0 17/41 20/41 49/41 88/41 47/41 96/41 72/41 99/41 116/41 185/41 0
0 0 10/39 0 19/39 49/117 301/234 37/18 235/234 262/117 137/78 304/117 77/26 337/78 0
0 0 1/5 0 13/30 1/2 14/15 28/15 6/5 19/10 26/15 32/15 13/6 19/5 0
0 0 2/25 0 6/25 14/25 32/25 119/50 36/25 113/50 53/25 13/5 167/50 117/25 0
0 0 3/16 0 11/32 1/2 41/32 37/16 39/32 69/32 59/32 83/32 93/32 143/32 0
0 0 5/23 0 10/23 67/138 385/276 157/69 325/276 611/276 183/92 194/69 289/92 411/92 0
0 0 6/29 0 11/29 14/29 1 2 34/29 53/29 49/29 67/29 64/29 111/29 0
0 0 5/19 0 12/19 26/57 17/19 32/19 253/228 127/76 121/76 79/38 36/19 65/19 0
0 0 5/19 0 10/19 55/114 37/38 73/38 259/228 69/38 125/76 81/38 75/38 141/38 0
0 0 11/39 0 19/39 55/117 40/39 79/39 259/234 68/39 125/78 88/39 77/39 48/13 0
0 0 3/14 0 9/14 17/42 23/21 37/21 33/28 17/7 29/21 52/21 17/6 373/84 0
0 0 10/41 0 26/41 16/41 48/41 75/41 46/41 93/41 54/41 108/41 111/41 359/82 0
0 0 13/47 0 35/47 233/705 121/94 193/94 2699/2820 1627/705 1573/1410 8099/2820 2619/940 3217/705 0
0 0 11/52 0 35/52 21/52 27/26 193/104 121/104 431/208 18/13 33/13 253/104 433/104 0
0 0 13/60 0 31/60 9/20 35/24 161/60 4/3 373/120 3/2 44/15 209/60 697/120 0
0 0 1/4 0 13/24 7/16 139/96 5/2 39/32 83/32 23/16 35/12 287/96 497/96 0
0 0 11/39 0 25/39 43/117 59/39 61/26 27/26 31/13 95/78 119/39 233/78 127/26 0
0 0 9/41 0 22/41 18/41 52/41 191/82 105/82 94/41 60/41 225/82 211/82 387/82 0
0 0 7/39 0 6/13 17/39 131/78 233/78 19/13 215/78 58/39 44/13 275/78 226/39 0
0 0 5/21 0 1/2 3/7 45/28 58/21 55/42 107/42 10/7 68/21 22/7 75/14 0
0 0 1/4 0 29/48 29/72 155/96 499/192 7/6 457/192 43/32 13/4 599/192 121/24 0
0 0 5/21 0 1/2 3/7 59/42 215/84 55/42 197/84 10/7 85/28 115/42 104/21 0
0 0 12/49 0 34/49 58/147 54/49 27/14 55/49 365/196 131/98 120/49 209/98 55/14 0
