0 0 5/33 0 23/33 14/33 32/33 23/33 27/22 52/33 4/3 101/66 86/33 0
0 0 1/8 0 7/12 5/12 7/8 5/8 31/24 5/3 7/6 11/8 5/2 0
0 0 3/26 0 1/2 11/26 10/13 17/26 43/26 29/13 31/26 43/26 35/13 0
0 0 1/22 0 7/11 4/11 19/22 15/22 12/11 14/11 65/44 57/44 45/22 0
0 0 1/17 0 9/17 5/17 13/17 10/17 18/17 22/17 20/17 18/17 30/17 0
0 0 2/27 0 4/9 10/27 20/27 2/3 46/27 58/27 23/18 3/2 64/27 0
0 0 1/10 0 7/20 2/5 1 13/20 13/10 17/10 23/20 21/20 23/10 0
0 0 1/13 0 3/13 4/13 10/13 8/13 11/13 20/13 1 1 21/13 0
0 0 1/18 0 1/3 5/18 5/6 2/3 19/18 25/18 10/9 8/9 31/18 0
0 0 1/17 0 4/17 5/17 13/17 12/17 18/17 27/17 20/17 18/17 28/17 0
0 0 1/14 0 3/14 5/14 6/7 5/7 6/7 23/14 8/7 8/7 12/7 0
0 0 1/22 0 2/11 4/11 19/22 21/22 12/11 19/11 65/44 57/44 39/22 0
0 0 4/17 0 57/68 29/68 69/68 57/68 18/17 101/68 37/34 99/68 159/68 0
0 0 5/27 0 20/27 23/54 25/27 22/27 10/9 41/27 28/27 37/27 62/27 0
0 0 5/32 0 19/32 15/32 25/32 1 47/32 33/16 37/32 55/32 79/32 0
0 0 1/14 0 11/14 5/14 6/7 6/7 6/7 15/14 8/7 8/7 11/7 0
0 0 1/13 0 9/13 4/13 10/13 10/13 11/13 14/13 1 1 19/13 0
0 0 3/26 0 15/26 11/26 10/13 27/26 43/26 28/13 31/26 43/26 30/13 0
0 0 7/32 0 1/2 29/64 39/32 33/32 23/16 63/32 17/16 39/32 79/32 0
0 0 5/27 0 11/27 4/9 26/27 11/9 31/27 52/27 29/27 38/27 2 0
0 0 1/10 0 2/5 2/5 1 1 13/10 33/20 23/20 21/20 39/20 0
0 0 1/8 0 3/8 5/12 7/8 29/24 31/24 15/8 7/6 11/8 23/12 0
0 0 4/17 0 15/34 15/34 73/68 23/17 75/68 2 39/34 26/17 2 0
0 0 5/33 0 4/11 14/33 1 47/33 41/33 65/33 15/11 52/33 65/33 0
0 0 11/32 0 3/4 13/32 31/32 19/32 83/64 47/32 39/32 45/32 5/2 0
0 0 1/4 0 3/5 2/5 17/20 11/20 29/20 8/5 21/20 5/4 49/20 0
0 0 4/15 0 8/15 2/5 3/5 8/15 23/15 26/15 1 7/5 7/3 0
0 0 4/13 0 19/26 7/26 23/26 7/13 16/13 33/26 16/13 61/52 51/26 0
0 0 5/18 0 11/18 2/9 7/9 1/2 23/18 4/3 1 1 16/9 0
0 0 1/4 0 11/20 1/4 13/20 11/20 31/20 33/20 41/40 49/40 39/20 0
0 0 1/5 0 2/5 2/5 1 3/5 23/15 5/3 16/15 1 37/15 0
0 0 1/5 0 2/5 1/5 4/5 3/5 6/5 19/15 14/15 4/5 5/3 0
0 0 1/5 0 3/10 1/10 3/5 3/5 1 11/10 4/5 4/5 6/5 0
0 0 1/5 0 3/10 1/10 7/10 4/5 11/10 6/5 1 1 13/10 0
0 0 14/33 0 19/22 9/22 67/66 49/66 38/33 31/22 32/33 4/3 49/22 0
0 0 1/3 0 3/4 19/48 11/12 3/4 5/4 35/24 11/12 5/4 53/24 0
0 0 7/20 0 3/5 2/5 13/20 4/5 13/10 31/20 9/10 7/5 41/20 0
0 0 6/17 0 14/17 4/17 15/17 12/17 18/17 19/17 14/17 35/34 26/17 0
0 0 1/3 0 11/15 1/5 4/5 2/3 16/15 17/15 11/15 14/15 22/15 0
0 0 6/19 0 12/19 5/19 13/19 15/19 27/19 30/19 16/19 24/19 34/19 0
0 0 9/26 0 15/26 21/52 31/26 25/26 21/13 24/13 12/13 15/13 5/2 0
0 0 5/13 0 6/13 4/13 9/13 1 11/13 15/13 9/13 14/13 18/13 0
0 0 6/19 0 10/19 5/19 1 17/19 27/19 29/19 16/19 18/19 35/19 0
0 0 1/3 0 7/15 1/5 11/15 14/15 16/15 19/15 11/15 1 4/3 0
0 0 3/7 0 1/2 5/14 11/14 8/7 6/7 17/14 11/14 17/14 10/7 0
0 0 6/17 0 8/17 4/17 14/17 19/17 19/17 23/17 15/17 20/17 24/17 0
0 0 6/17 0 4/17 4/17 14/17 5/17 19/17 27/17 15/17 20/17 38/17 0
0 0 1/3 0 1/5 1/5 11/15 4/15 16/15 23/15 11/15 1 2 0
0 0 6/19 0 3/19 5/19 13/19 7/19 27/19 39/19 16/19 24/19 42/19 0
0 0 1/5 0 1/10 1/10 7/10 1/5 11/10 7/5 1 1 19/10 0
0 0 1/5 0 1/10 1/10 3/5 1/5 1 13/10 4/5 4/5 8/5 0
0 0 1/4 0 1/10 1/4 13/20 2/5 31/20 21/10 41/40 49/40 21/10 0
0 0 6/19 0 2/19 5/19 1 8/19 27/19 37/19 16/19 18/19 44/19 0
0 0 1/3 0 1/15 1/5 4/5 2/5 16/15 9/5 11/15 14/15 26/15 0
