0 0 4/25 0 12/25 8/25 19/25 13/25 31/25 31/25 87/50 49/25 68/25 0
0 0 5/31 0 15/31 11/31 25/31 18/31 38/31 89/62 173/62 75/31 205/62 0
0 0 3/17 0 9/17 6/17 14/17 19/34 3/2 127/102 59/34 143/68 43/17 0
0 0 8/45 0 8/15 2/5 8/9 28/45 22/15 377/270 38/15 109/45 263/90 0
0 0 3/19 0 9/19 6/19 16/19 10/19 22/19 1 26/19 29/19 39/19 0
0 0 1/7 0 3/7 1/3 6/7 4/7 23/21 22/21 43/21 38/21 7/3 0
0 0 5/27 0 5/9 10/27 25/27 16/27 41/27 10/9 3/2 101/54 56/27 0
0 0 3/17 0 9/17 7/17 33/34 11/17 25/17 20/17 139/68 71/34 77/34 0
0 0 1/8 0 3/8 1/4 7/8 7/16 15/16 15/16 37/32 17/16 27/16 0
0 0 1/13 0 3/13 3/13 11/13 6/13 10/13 25/26 21/13 15/13 23/13 0
0 0 1/10 0 3/10 7/20 4/5 3/5 7/5 11/10 61/40 29/20 21/10 0
0 0 1/13 0 3/13 4/13 9/13 8/13 16/13 27/26 49/26 19/13 51/26 0
0 0 1/8 0 3/8 3/8 7/8 7/12 41/24 41/36 79/48 7/4 2 0
0 0 1/10 0 3/10 2/5 9/10 13/20 7/4 143/120 81/40 39/20 83/40 0
0 0 2/19 0 6/19 7/19 17/19 12/19 26/19 21/19 28/19 27/19 39/19 0
0 0 1/13 0 3/13 4/13 10/13 8/13 15/13 1 23/13 18/13 24/13 0
0 0 3/22 0 9/22 9/22 1 7/11 19/11 13/11 18/11 39/22 2 0
0 0 2/19 0 6/19 8/19 1 13/19 33/19 23/19 2 37/19 39/19 0
0 0 1/11 0 3/11 4/11 12/11 27/44 14/11 13/11 63/44 29/22 47/22 0
0 0 1/13 0 3/13 4/13 11/13 8/13 14/13 27/26 23/13 17/13 24/13 0
0 0 4/19 0 11/19 7/19 15/19 14/19 26/19 18/19 26/19 34/19 39/19 0
0 0 5/23 0 12/23 9/23 19/23 19/23 32/23 1 48/23 49/23 54/23 0
0 0 3/13 0 17/26 11/26 23/26 10/13 43/26 14/13 77/52 107/52 27/13 0
0 0 8/35 0 3/5 16/35 33/35 29/35 57/35 8/7 29/14 16/7 16/7 0
0 0 5/24 0 5/12 5/12 7/8 11/12 11/6 25/24 41/24 15/8 9/4 0
0 0 4/19 0 7/19 7/19 15/19 18/19 31/19 18/19 37/19 37/19 2 0
0 0 5/24 0 1/2 11/24 23/24 7/8 47/24 9/8 41/24 49/24 49/24 0
0 0 5/24 0 5/12 11/24 23/24 23/24 47/24 9/8 25/12 9/4 17/8 0
0 0 7/26 0 19/26 31/78 5/6 11/13 23/13 157/156 69/52 103/52 45/26 0
0 0 3/11 0 7/11 43/99 89/99 10/11 19/11 211/198 39/22 71/33 61/33 0
0 0 4/15 0 3/5 4/9 83/90 14/15 61/30 193/180 49/30 31/15 28/15 0
0 0 9/32 0 17/32 43/96 89/96 1 2 205/192 31/16 71/32 61/32 0
0 0 5/22 0 7/11 9/22 19/22 17/22 14/11 16/11 39/22 25/11 3 0
0 0 7/32 0 19/32 13/32 7/8 13/16 39/32 51/32 91/32 21/8 55/16 0
0 0 6/25 0 17/25 11/25 23/25 4/5 34/25 37/25 87/50 117/50 73/25 0
0 0 3/13 0 25/39 17/39 12/13 32/39 17/13 61/39 209/78 101/39 125/39 0
0 0 4/19 0 11/19 7/19 16/19 14/19 22/19 22/19 26/19 34/19 43/19 0
0 0 1/5 0 13/25 9/25 21/25 4/5 27/25 31/25 54/25 52/25 64/25 0
