0 0 0 1/5 3/25 13/25 13/25 4/5 7/5 7/5 51/25 61/25 0
0 0 0 1/12 1/12 5/12 1/4 3/4 7/6 4/3 19/12 5/3 0
0 0 0 1/12 1/12 1/4 5/12 3/4 4/3 7/6 19/12 5/3 0
0 0 0 1/13 1/13 4/13 4/13 11/13 18/13 18/13 22/13 22/13 0
0 0 0 3/26 5/26 15/26 35/52 14/13 41/26 35/26 57/26 69/26 0
0 0 0 1/18 2/9 7/18 11/18 11/9 16/9 11/9 19/9 7/3 0
0 0 0 3/26 5/26 9/13 8/13 29/26 18/13 43/26 59/26 36/13 0
0 0 0 1/18 2/9 11/18 7/18 11/9 11/9 16/9 19/9 7/3 0
0 0 0 1/16 9/32 23/32 47/64 21/16 3/2 49/32 73/32 91/32 0
0 0 0 1/3 1/7 3/7 13/21 16/21 26/21 34/21 12/7 16/7 0
0 0 0 3/16 3/16 7/16 7/16 13/16 9/8 27/16 3/2 29/16 0
0 0 0 1/9 1/9 2/9 2/3 7/9 11/9 13/9 13/9 5/3 0
0 0 0 2/13 2/13 4/13 6/13 12/13 17/13 22/13 21/13 23/13 0
0 0 0 2/7 1/7 5/14 6/7 1 19/14 23/14 25/14 5/2 0
0 0 0 1/9 1/9 2/9 7/9 1 4/3 14/9 14/9 2 0
0 0 0 3/13 3/13 15/26 11/13 29/26 29/26 51/26 22/13 67/26 0
0 0 0 6/29 10/29 35/58 20/29 73/58 31/29 62/29 49/29 68/29 0
0 0 0 1/6 7/24 7/12 49/48 65/48 7/6 47/24 5/3 11/4 0
0 0 0 1/3 1/7 13/21 3/7 16/21 34/21 26/21 12/7 16/7 0
0 0 0 1/9 1/9 2/3 2/9 7/9 13/9 11/9 13/9 5/3 0
0 0 0 3/16 3/16 7/16 7/16 13/16 27/16 9/8 3/2 29/16 0
0 0 0 2/13 2/13 6/13 4/13 12/13 22/13 17/13 21/13 23/13 0
0 0 0 3/13 3/13 10/13 7/13 27/26 47/26 27/26 41/26 31/13 0
0 0 0 6/29 10/29 19/29 17/29 71/58 60/29 30/29 48/29 66/29 0
0 0 0 2/7 1/7 6/7 5/14 1 23/14 19/14 25/14 5/2 0
0 0 0 1/9 1/9 7/9 2/9 1 14/9 4/3 14/9 2 0
0 0 0 1/6 7/24 15/16 13/24 61/48 43/24 13/12 37/24 61/24 0
0 0 0 9/17 3/17 113/204 113/204 79/102 283/204 283/204 24/17 107/51 0
0 0 0 10/23 4/23 25/46 10/23 19/23 59/46 35/23 28/23 40/23 0
0 0 0 10/23 4/23 10/23 25/46 19/23 35/23 59/46 28/23 40/23 0
0 0 0 1/2 2/13 21/52 21/52 45/52 73/52 73/52 33/26 43/26 0
0 0 0 17/33 8/33 125/198 131/198 100/99 307/198 247/198 43/33 20/9 0
0 0 0 16/33 19/66 37/66 83/132 12/11 113/66 7/6 41/33 133/66 0
0 0 0 17/33 8/33 67/99 131/198 103/99 23/18 29/18 4/3 226/99 0
0 0 0 16/33 19/66 85/132 13/22 37/33 79/66 39/22 14/11 137/66 0
0 0 0 19/41 16/41 191/246 97/123 160/123 349/246 355/246 99/82 298/123 0
0 0 0 3/17 5/17 10/17 3/17 12/17 20/17 16/17 27/17 32/17 0
0 0 0 1/13 4/13 7/13 1/13 10/13 14/13 14/13 18/13 20/13 0
0 0 0 1/9 2/9 1/3 1/9 2/3 10/9 2/3 4/3 4/3 0
0 0 0 1/12 1/4 5/12 1/12 5/6 5/4 13/12 3/2 3/2 0
0 0 0 1/14 3/7 5/7 5/14 1 19/14 5/7 12/7 27/14 0
0 0 0 1/12 5/12 7/12 1/3 13/12 3/2 2/3 7/4 11/6 0
0 0 0 2/19 8/19 15/19 11/38 43/38 24/19 23/19 35/19 44/19 0
0 0 0 1/19 8/19 14/19 9/38 47/38 23/19 29/19 36/19 42/19 0
0 0 0 1/20 11/20 17/20 19/40 53/40 27/20 21/20 19/10 23/10 0
0 0 0 1/3 1/3 1/2 1/4 7/12 11/12 7/6 4/3 7/4 0
0 0 0 3/14 5/14 1/2 3/14 11/14 1 10/7 19/14 23/14 0
0 0 0 1/5 3/10 2/5 1/5 9/10 6/5 3/2 3/2 8/5 0
0 0 0 3/14 1/2 5/7 11/28 29/28 1 19/14 19/14 15/7 0
0 0 0 5/23 12/23 33/46 19/46 29/23 25/23 43/23 38/23 51/23 0
0 0 0 1/9 2/3 7/9 11/18 4/3 1 11/9 11/9 19/9 0
0 0 0 5/18 1/3 2/3 1/6 13/18 4/3 5/6 4/3 11/6 0
0 0 0 1/12 5/12 3/4 1/12 5/6 5/4 11/12 7/6 3/2 0
0 0 0 3/14 5/14 1/2 3/14 11/14 10/7 5/7 17/14 3/2 0
0 0 0 1/7 5/14 4/7 1/7 13/14 3/2 1 19/14 11/7 0
0 0 0 4/19 8/19 16/19 6/19 1 30/19 11/19 23/19 36/19 0
0 0 0 5/23 12/23 18/23 10/23 55/46 43/23 16/23 32/23 2 0
0 0 0 1/5 2/5 13/15 1/6 31/30 7/5 1 7/5 32/15 0
0 0 0 1/13 6/13 11/13 3/26 27/26 17/13 1 16/13 23/13 0
0 0 0 3/20 1/2 39/40 3/8 5/4 8/5 3/4 5/4 43/20 0
0 0 0 1/2 4/11 27/44 3/11 31/44 13/11 43/44 25/22 7/4 0
0 0 0 3/7 8/21 25/42 4/21 17/21 47/42 25/21 23/21 32/21 0
0 0 0 7/15 1/3 7/15 4/15 23/30 4/3 5/6 1 22/15 0
0 0 0 1/2 7/22 21/44 2/11 19/22 57/44 51/44 13/11 3/2 0
0 0 0 1/2 1/2 29/36 4/9 37/36 13/9 3/4 17/18 67/36 0
0 0 0 1/2 21/40 29/40 19/40 23/20 67/40 4/5 21/20 15/8 0
0 0 0 5/11 5/11 17/22 15/44 23/22 13/11 51/44 25/22 91/44 0
0 0 0 14/29 27/58 81/116 9/29 63/58 63/58 81/58 34/29 107/58 0
0 0 0 11/25 16/25 47/50 29/50 34/25 7/5 51/50 49/50 111/50 0
0 0 0 3/17 5/17 3/17 10/17 12/17 16/17 20/17 27/17 32/17 0
0 0 0 1/9 2/9 1/9 1/3 2/3 2/3 10/9 4/3 4/3 0
0 0 0 1/13 4/13 1/13 7/13 10/13 14/13 14/13 18/13 20/13 0
0 0 0 1/12 1/4 1/12 5/12 5/6 13/12 5/4 3/2 3/2 0
0 0 0 2/19 8/19 11/38 15/19 43/38 23/19 24/19 35/19 44/19 0
0 0 0 1/19 8/19 9/38 14/19 47/38 29/19 23/19 36/19 42/19 0
0 0 0 1/14 3/7 5/14 5/7 1 5/7 19/14 12/7 27/14 0
0 0 0 1/12 5/12 1/3 7/12 13/12 2/3 3/2 7/4 11/6 0
0 0 0 1/20 11/20 19/40 17/20 53/40 21/20 27/20 19/10 23/10 0
0 0 0 5/18 1/3 1/6 2/3 13/18 5/6 4/3 4/3 11/6 0
0 0 0 3/14 5/14 3/14 1/2 11/14 5/7 10/7 17/14 3/2 0
0 0 0 1/12 5/12 1/12 3/4 5/6 11/12 5/4 7/6 3/2 0
0 0 0 1/7 5/14 1/7 4/7 13/14 1 3/2 19/14 11/7 0
0 0 0 1/5 2/5 1/6 13/15 31/30 1 7/5 7/5 32/15 0
0 0 0 1/13 6/13 3/26 11/13 27/26 1 17/13 16/13 23/13 0
0 0 0 4/19 8/19 6/19 16/19 1 11/19 30/19 23/19 36/19 0
0 0 0 5/23 12/23 10/23 18/23 55/46 16/23 43/23 32/23 2 0
0 0 0 3/20 1/2 3/8 39/40 5/4 3/4 8/5 5/4 43/20 0
