0 0 11/25 0 41/50 9/10 43/50 42/25 241/150 46/25 51/25 143/50 83/25 0
0 0 2/5 0 41/50 41/50 43/50 42/25 79/50 44/25 51/25 143/50 81/25 0
0 0 8/19 0 25/38 17/19 13/19 51/38 151/114 32/19 30/19 5/2 53/19 0
0 0 7/19 0 25/38 15/19 13/19 51/38 49/38 30/19 30/19 5/2 51/19 0
0 0 8/19 0 25/38 17/19 13/19 51/38 151/114 32/19 35/19 85/38 53/19 0
0 0 7/19 0 25/38 15/19 13/19 51/38 49/38 30/19 35/19 85/38 51/19 0
0 0 7/17 0 19/34 15/17 10/17 39/34 115/102 27/17 25/17 69/34 41/17 0
0 0 7/19 0 21/38 15/19 11/19 43/38 41/38 28/19 28/19 77/38 43/19 0
0 0 4/11 0 35/44 3/4 37/44 69/44 95/66 75/44 87/44 107/44 3 0
0 0 7/22 0 35/44 29/44 37/44 69/44 31/22 71/44 87/44 107/44 32/11 0
0 0 7/20 0 27/40 3/4 7/10 13/10 37/30 63/40 71/40 81/40 13/5 0
0 0 3/10 0 27/40 13/20 7/10 13/10 6/5 59/40 71/40 81/40 5/2 0
0 0 4/11 0 35/44 3/4 35/44 37/22 49/33 7/4 37/22 63/22 34/11 0
0 0 7/22 0 35/44 29/44 35/44 37/22 16/11 73/44 37/22 63/22 3 0
0 0 7/20 0 27/40 3/4 13/20 57/40 77/60 13/8 7/5 51/20 27/10 0
0 0 3/10 0 27/40 13/20 13/20 57/40 5/4 61/40 7/5 51/20 13/5 0
0 0 3/11 0 3/4 25/44 31/44 65/44 5/4 50/33 67/44 51/22 173/66 0
0 0 5/22 0 3/4 21/44 31/44 65/44 161/132 47/33 67/44 51/22 167/66 0
0 0 14/29 0 45/58 57/58 47/58 152/87 93/58 53/29 170/87 509/174 287/87 0
0 0 14/31 0 47/62 57/62 49/62 164/93 293/186 54/31 182/93 551/186 299/93 0
0 0 10/21 0 9/14 1 2/3 187/126 19/14 12/7 95/63 335/126 179/63 0
0 0 10/23 0 29/46 21/23 15/23 211/138 185/138 37/23 107/69 377/138 191/69 0
0 0 10/21 0 9/14 1 2/3 181/126 19/14 12/7 116/63 293/126 179/63 0
0 0 10/23 0 29/46 21/23 15/23 205/138 185/138 37/23 128/69 335/138 191/69 0
0 0 8/17 0 19/34 1 10/17 127/102 39/34 28/17 74/51 215/102 125/51 0
0 0 3/7 0 23/42 19/21 4/7 163/126 143/126 32/21 95/63 281/126 149/63 0
0 0 3/7 0 11/14 37/42 5/6 13/7 199/126 13/7 12/7 131/42 23/7 0
0 0 8/21 0 11/14 11/14 5/6 13/7 65/42 37/21 12/7 131/42 67/21 0
0 0 8/19 0 25/38 17/19 13/19 61/38 157/114 33/19 27/19 107/38 55/19 0
0 0 7/19 0 25/38 15/19 13/19 61/38 51/38 31/19 27/19 107/38 53/19 0
0 0 8/17 0 19/34 1 10/17 71/51 39/34 28/17 65/51 233/102 125/51 0
0 0 3/7 0 23/42 19/21 4/7 92/63 143/126 32/21 83/63 305/126 149/63 0
0 0 8/17 0 19/34 1 10/17 65/51 37/34 28/17 4/3 209/102 7/3 0
0 0 11/25 0 27/50 23/25 14/25 101/75 161/150 38/25 104/75 67/30 167/75 0
0 0 7/17 0 19/34 15/17 10/17 25/17 121/102 28/17 21/17 83/34 43/17 0
0 0 7/19 0 21/38 15/19 11/19 28/19 43/38 29/19 23/19 93/38 45/19 0
0 0 14/29 0 45/58 57/58 169/174 46/29 93/58 53/29 187/87 475/174 287/87 0
0 0 14/31 0 47/62 57/62 187/186 48/31 293/186 54/31 205/93 505/186 299/93 0
0 0 10/21 0 9/14 1 50/63 55/42 19/14 12/7 106/63 313/126 179/63 0
0 0 10/23 0 29/46 21/23 59/69 59/46 185/138 37/23 124/69 343/138 191/69 0
0 0 10/21 0 9/14 1 53/63 55/42 19/14 12/7 127/63 271/126 179/63 0
0 0 10/23 0 29/46 21/23 62/69 59/46 185/138 37/23 145/69 301/138 191/69 0
0 0 8/17 0 19/34 1 35/51 39/34 39/34 28/17 79/51 205/102 125/51 0
0 0 3/7 0 23/42 19/21 47/63 47/42 143/126 32/21 106/63 37/18 149/63 0
0 0 3/7 0 11/14 37/42 43/42 67/42 193/126 38/21 47/21 103/42 67/21 0
0 0 8/21 0 11/14 11/14 43/42 67/42 3/2 12/7 47/21 103/42 65/21 0
0 0 8/19 0 25/38 17/19 17/19 25/19 151/114 32/19 39/19 77/38 53/19 0
0 0 7/19 0 25/38 15/19 17/19 25/19 49/38 30/19 39/19 77/38 51/19 0
0 0 1/2 0 53/72 73/72 947/1080 871/540 1681/1080 16/9 359/180 983/360 1721/540 0
0 0 10/21 0 59/84 27/28 1157/1260 1021/630 1931/1260 71/42 439/210 391/140 1961/630 0
0 0 1/2 0 33/52 27/26 11/15 1097/780 1051/780 22/13 102/65 51/20 1091/390 0
0 0 15/32 0 39/64 31/32 391/480 1397/960 1301/960 51/32 71/40 853/320 1331/480 0
0 0 1/2 0 33/52 27/26 301/390 1067/780 1051/780 22/13 249/130 573/260 1091/390 0
0 0 15/32 0 39/64 31/32 203/240 1367/960 1301/960 51/32 329/160 763/320 1331/480 0
0 0 1/2 0 23/40 21/20 49/75 737/600 691/600 33/20 149/100 413/200 731/300 0
0 0 13/28 0 31/56 27/28 79/105 1097/840 143/120 43/28 61/35 643/280 1031/420 0
0 0 1/2 0 7/12 19/18 19/30 188/135 23/20 5/3 176/135 1219/540 661/270 0
0 0 11/24 0 9/16 23/24 41/60 541/360 841/720 37/24 133/90 1789/720 871/360 0
0 0 1/2 0 7/12 19/18 19/30 173/135 197/180 5/3 367/270 1099/540 631/270 0
0 0 13/28 0 31/56 27/28 23/35 293/210 133/120 43/28 91/60 277/120 961/420 0
0 0 8/17 0 19/34 1 5/6 39/34 39/34 28/17 88/51 11/6 125/51 0
0 0 3/7 0 23/42 19/21 115/126 47/42 143/126 32/21 118/63 235/126 149/63 0
0 0 8/17 0 19/34 1 73/102 39/34 37/34 28/17 76/51 193/102 7/3 0
0 0 11/25 0 27/50 23/25 121/150 11/10 161/150 38/25 127/75 289/150 167/75 0
0 0 7/17 0 19/34 15/17 29/34 19/17 115/102 27/17 30/17 59/34 41/17 0
0 0 7/19 0 21/38 15/19 33/38 21/19 41/38 28/19 34/19 65/38 43/19 0
0 0 1/2 0 7/12 19/18 437/540 73/60 23/20 5/3 226/135 1019/540 661/270 0
0 0 11/24 0 9/16 23/24 677/720 299/240 841/720 37/24 173/90 1469/720 871/360 0
0 0 1/2 0 7/12 19/18 377/540 73/60 197/180 5/3 196/135 1049/540 631/270 0
0 0 13/28 0 31/56 27/28 101/120 339/280 133/120 43/28 737/420 1739/840 961/420 0
0 0 1/2 0 7/12 19/18 119/180 56/45 581/540 5/3 62/45 353/180 23/10 0
0 0 15/32 0 35/64 31/32 239/320 207/160 337/320 49/32 127/80 683/320 347/160 0
0 0 7/23 0 47/46 39/46 27/46 31/23 163/138 34/23 67/46 51/23 175/69 0
0 0 2/7 0 15/14 11/14 23/42 29/21 145/126 29/21 59/42 47/21 22/9 0
0 0 3/10 0 33/40 109/120 79/120 47/40 6/5 97/60 91/60 67/30 13/5 0
0 0 5/18 0 31/36 91/108 67/108 43/36 7/6 41/27 79/54 61/27 5/2 0
0 0 3/10 0 33/40 109/120 79/120 47/40 6/5 97/60 103/60 61/30 13/5 0
0 0 5/18 0 31/36 91/108 67/108 43/36 7/6 41/27 91/54 55/27 5/2 0
0 0 3/10 0 29/40 14/15 41/60 43/40 47/40 5/3 197/120 61/30 51/20 0
0 0 2/7 0 31/42 8/9 41/63 15/14 8/7 100/63 103/63 37/18 17/7 0
0 0 5/19 0 39/38 14/19 11/19 25/19 59/57 53/38 26/19 36/19 130/57 0
0 0 4/17 0 37/34 11/17 9/17 23/17 50/51 43/34 22/17 32/17 109/51 0
0 0 5/19 0 33/38 91/114 73/114 45/38 41/38 173/114 179/114 104/57 45/19 0
0 0 4/17 0 31/34 73/102 61/102 41/34 35/34 143/102 155/102 92/51 38/17 0
0 0 5/18 0 37/36 7/9 5/9 4/3 28/27 17/12 7/6 19/9 62/27 0
