0 0 3/26 0 11/26 9/26 9/26 19/26 27/26 69/52 21/13 5/2 0
0 0 3/19 0 8/19 5/19 7/19 13/19 22/19 23/19 32/19 45/19 0
0 0 2/9 0 4/9 2/9 7/18 11/18 23/18 43/36 5/3 37/18 0
0 0 2/19 0 5/19 11/19 7/38 14/19 47/38 20/19 32/19 77/38 0
0 0 2/15 0 4/15 7/15 7/30 7/10 41/30 16/15 9/5 21/10 0
0 0 3/19 0 6/19 6/19 13/38 27/38 59/38 45/38 36/19 79/38 0
0 0 1/5 0 13/25 8/25 2/5 1 23/25 29/25 8/5 12/5 0
0 0 8/27 0 16/27 2/9 23/54 53/54 55/54 28/27 44/27 41/18 0
0 0 7/19 0 13/19 3/19 17/38 31/38 45/38 20/19 31/19 73/38 0
0 0 1/5 0 9/25 14/25 47/150 77/75 167/150 151/150 251/150 323/150 0
0 0 11/34 0 19/34 13/34 1/3 58/51 133/102 89/102 95/51 217/102 0
0 0 1/3 0 3/5 7/30 11/30 16/15 49/30 29/30 41/20 31/15 0
0 0 8/27 0 2/3 17/54 23/54 59/54 23/27 61/54 13/9 109/54 0
0 0 11/27 0 20/27 13/54 13/27 10/9 53/54 29/27 41/27 2 0
0 0 11/27 0 20/27 1/6 14/27 1 59/54 31/27 14/9 52/27 0
0 0 9/35 0 19/35 33/70 8/21 116/105 43/42 22/21 47/30 202/105 0
0 0 5/14 0 2/3 31/84 101/252 76/63 11/9 61/63 223/126 503/252 0
0 0 16/45 0 29/45 7/30 13/30 17/15 13/9 47/45 169/90 59/30 0
0 0 1/11 0 6/11 5/11 7/22 7/11 23/22 51/44 15/11 47/22 0
0 0 2/17 0 9/17 6/17 6/17 10/17 19/17 18/17 23/17 2 0
0 0 3/20 0 11/20 1/4 2/5 3/5 27/20 9/8 3/2 19/10 0
0 0 1/14 0 2/7 6/7 5/28 4/7 37/28 6/7 41/28 45/28 0
0 0 1/11 0 3/11 8/11 5/22 1/2 31/22 9/11 3/2 35/22 0
0 0 1/9 0 7/18 7/18 13/36 23/36 61/36 13/12 65/36 67/36 0
