0 0 8/25 0 18/25 29/25 3/5 29/25 47/25 1 97/50 0
0 0 2/7 0 2/3 43/42 11/21 23/21 13/7 43/42 12/7 0
0 0 7/20 0 3/5 23/20 1/2 21/20 37/20 51/40 8/5 0
0 0 1/2 0 5/6 11/9 11/18 19/18 16/9 17/18 7/4 0
0 0 7/15 0 11/15 31/30 8/15 14/15 5/3 9/10 7/5 0
0 0 1/2 0 11/16 19/16 9/16 1 29/16 37/32 23/16 0
0 0 2/3 0 8/9 7/6 11/18 19/18 14/9 31/36 19/12 0
0 0 8/13 0 10/13 25/26 7/13 25/26 19/13 11/13 31/26 0
0 0 8/13 0 10/13 14/13 8/13 27/26 20/13 1 31/26 0
0 0 7/16 0 3/8 9/8 11/16 21/16 33/16 15/16 33/16 0
0 0 3/7 0 5/14 27/28 4/7 33/28 27/14 25/28 12/7 0
0 0 8/17 0 6/17 19/17 9/17 39/34 2 41/34 28/17 0
0 0 9/14 0 1/2 8/7 9/14 8/7 27/14 6/7 51/28 0
0 0 8/13 0 6/13 25/26 7/13 1 23/13 21/26 19/13 0
0 0 11/17 0 7/17 19/17 10/17 18/17 33/17 37/34 25/17 0
0 0 7/9 0 5/9 19/18 7/9 7/6 5/3 11/12 65/36 0
0 0 5/7 0 1/2 25/28 9/14 29/28 11/7 6/7 39/28 0
0 0 13/17 0 7/17 1 13/17 39/34 29/17 18/17 47/34 0
0 0 3/17 0 7/17 1 20/17 26/17 2 1 77/34 0
0 0 2/13 0 5/13 11/13 14/13 37/26 25/13 12/13 25/13 0
0 0 1/8 0 1/4 1 11/8 25/16 15/8 5/4 15/8 0
0 0 2/7 0 1/2 1 8/7 19/14 25/14 13/14 2 0
0 0 3/11 0 5/11 9/11 1 13/11 18/11 9/11 17/11 0
0 0 1/4 0 3/8 1 5/4 11/8 7/4 9/8 13/8 0
0 0 1/2 0 5/8 1 17/16 41/32 25/16 13/16 57/32 0
0 0 2/5 0 1/2 4/5 1 6/5 3/2 4/5 7/5 0
0 0 3/8 0 1/2 1 5/4 11/8 13/8 9/8 3/2 0
0 0 2/7 0 3/14 1 8/7 11/7 29/14 13/14 9/4 0
0 0 3/11 0 2/11 9/11 1 31/22 21/11 9/11 20/11 0
0 0 1/4 0 1/8 1 5/4 25/16 2 9/8 15/8 0
0 0 1/2 0 2/7 1 15/14 19/14 27/14 11/14 27/14 0
0 0 1/2 0 1/4 5/6 11/12 7/6 7/4 2/3 3/2 0
0 0 6/11 0 2/11 1 12/11 14/11 21/11 10/11 17/11 0
0 0 5/7 0 8/21 1 25/21 59/42 37/21 17/21 27/14 0
0 0 9/14 0 2/7 6/7 15/14 9/7 12/7 11/14 11/7 0
0 0 5/7 0 3/14 1 9/7 10/7 13/7 15/14 23/14 0
0 0 1/12 0 1/2 3/4 11/12 3/4 7/6 13/12 5/3 0
0 0 1/11 0 5/11 7/11 9/11 7/11 12/11 1 15/11 0
0 0 1/12 0 1/3 3/4 1 3/4 5/4 5/4 17/12 0
0 0 3/10 0 1/2 7/10 1 9/10 1 11/10 17/10 0
0 0 1/4 0 3/8 1/2 7/8 3/4 7/8 1 5/4 0
0 0 1/4 0 3/8 5/8 1 7/8 1 9/8 5/4 0
0 0 1/4 0 1/8 5/8 1 7/8 5/4 9/8 15/8 0
0 0 1/4 0 1/8 1/2 7/8 3/4 9/8 1 3/2 0
0 0 3/11 0 1/11 8/11 12/11 10/11 16/11 14/11 17/11 0
0 0 6/11 0 3/11 8/11 13/11 12/11 14/11 14/11 23/11 0
0 0 4/9 0 2/9 5/9 1 8/9 10/9 10/9 14/9 0
0 0 6/11 0 2/11 8/11 13/11 12/11 15/11 14/11 17/11 0
0 0 1/16 0 3/8 13/16 23/16 9/8 23/16 1 31/16 0
0 0 1/12 0 1/3 2/3 7/6 11/12 4/3 11/12 3/2 0
0 0 1/11 0 3/11 9/11 15/11 1 16/11 13/11 17/11 0
0 0 4/15 0 7/15 4/5 7/5 6/5 19/15 14/15 28/15 0
0 0 2/9 0 1/3 5/9 10/9 1 10/9 8/9 4/3 0
0 0 1/4 0 3/8 3/4 5/4 9/8 5/4 9/8 11/8 0
0 0 3/13 0 1/13 10/13 19/13 16/13 21/13 12/13 2 0
0 0 3/11 0 1/11 7/11 13/11 1 16/11 9/11 17/11 0
0 0 1/3 0 1/12 5/6 4/3 13/12 5/3 13/12 19/12 0
0 0 5/9 0 2/9 5/6 3/2 25/18 14/9 17/18 37/18 0
0 0 1/2 0 1/6 2/3 5/4 7/6 17/12 11/12 19/12 0
0 0 8/13 0 2/13 11/13 18/13 17/13 21/13 15/13 21/13 0
0 0 2/11 0 4/11 6/11 12/11 10/11 9/11 13/11 39/22 0
0 0 1/8 0 1/4 3/8 1 13/16 3/4 9/8 11/8 0
0 0 1/8 0 1/4 1/2 9/8 15/16 7/8 5/4 11/8 0
0 0 4/11 0 2/11 6/11 14/11 12/11 1 15/11 47/22 0
0 0 1/4 0 1/8 3/8 9/8 15/16 7/8 5/4 13/8 0
0 0 1/3 0 1/9 5/9 4/3 7/6 10/9 13/9 5/3 0
0 0 3/19 0 7/19 13/19 31/19 49/38 21/19 37/38 77/38 0
0 0 1/9 0 2/9 4/9 11/9 19/18 1 1 13/9 0
0 0 1/8 0 1/4 5/8 11/8 19/16 9/8 5/4 3/2 0
0 0 7/19 0 3/19 13/19 32/19 55/38 25/19 39/38 83/38 0
0 0 3/10 0 1/10 1/2 7/5 5/4 6/5 11/10 17/10 0
0 0 2/5 0 1/10 7/10 8/5 29/20 7/5 7/5 9/5 0
0 0 1/12 1/6 0 3/4 3/4 7/6 5/3 13/12 17/8 0
0 0 1/11 2/11 0 7/11 7/11 23/22 17/11 1 20/11 0
0 0 1/7 3/14 0 5/7 4/7 27/28 3/2 17/14 11/7 0
0 0 1/4 1/8 0 5/8 7/8 1 11/8 9/8 2 0
0 0 1/4 1/8 0 1/2 3/4 7/8 5/4 1 13/8 0
0 0 1/3 1/6 0 2/3 3/4 11/12 17/12 7/6 17/12 0
0 0 4/9 1/9 0 2/3 10/9 11/9 13/9 4/3 7/3 0
0 0 3/8 1/8 0 1/2 7/8 1 5/4 9/8 7/4 0
0 0 1/2 1/6 0 2/3 11/12 13/12 17/12 5/4 3/2 0
