0 0 0 1/8 3/8 7/8 9/16 3/8 23/32 9/8 0
0 0 0 1/7 4/7 6/7 9/14 4/7 6/7 19/14 0
0 0 0 1/7 5/7 11/14 9/14 9/14 1 10/7 0
0 0 0 1/7 2/7 1 13/21 3/7 17/28 1 0
0 0 0 1/7 3/7 1 29/42 4/7 5/7 17/14 0
0 0 0 1/7 4/7 13/14 29/42 9/14 6/7 9/7 0
0 0 0 2/7 6/7 5/7 9/14 5/7 1 3/2 0
0 0 0 2/7 1 9/14 9/14 11/14 8/7 11/7 0
0 0 0 2/7 5/7 6/7 29/42 5/7 6/7 19/14 0
0 0 0 2/7 6/7 11/14 29/42 11/14 1 10/7 0
0 0 0 3/7 9/7 1/2 9/14 13/14 10/7 12/7 0
0 0 0 3/7 8/7 9/14 29/42 13/14 9/7 11/7 0
