0 0 3/29 0 11/29 47/58 6/29 16/29 28/29 3/2 59/58 63/29 137/58 0
0 0 5/38 0 13/38 59/76 5/19 21/38 1 7/4 93/76 189/76 187/76 0
0 0 1/22 0 9/22 15/22 3/22 15/22 41/44 57/44 12/11 7/4 24/11 0
0 0 1/17 0 4/17 8/17 4/17 9/17 16/17 26/17 18/17 31/17 37/17 0
0 0 1/9 0 2/9 1/2 5/18 4/9 19/18 2 4/3 22/9 22/9 0
0 0 1/21 0 2/7 11/21 4/21 2/3 20/21 61/42 47/42 12/7 47/21 0
0 0 2/11 0 8/33 19/22 31/99 46/99 41/33 125/66 193/198 263/99 515/198 0
0 0 7/34 0 4/17 59/68 20/51 23/51 21/17 135/68 235/204 142/51 515/204 0
0 0 2/13 0 2/13 7/13 5/13 7/13 35/26 53/26 29/26 67/26 35/13 0
0 0 3/20 0 3/20 11/20 9/20 1/2 7/5 43/20 27/20 57/20 53/20 0
0 0 2/9 0 5/27 20/27 17/27 2/3 89/54 125/54 5/3 10/3 79/27 0
0 0 5/26 0 2/13 8/13 17/26 9/13 45/26 127/52 45/26 89/26 40/13 0
0 0 8/37 0 15/37 36/37 15/74 47/74 91/74 113/74 85/74 91/37 95/37 0
0 0 8/37 0 15/37 36/37 21/74 45/74 89/74 115/74 91/74 5/2 90/37 0
0 0 7/33 0 13/33 59/66 3/22 19/22 41/33 91/66 43/33 49/22 175/66 0
0 0 15/49 0 27/98 1 37/147 73/147 4/3 88/49 293/294 779/294 743/294 0
0 0 13/44 0 27/88 45/44 43/132 61/132 353/264 20/11 287/264 713/264 629/264 0
0 0 13/41 0 21/82 77/82 19/41 24/41 194/123 81/41 170/123 731/246 104/41 0
0 0 2/15 0 7/30 13/20 11/30 17/15 5/6 7/5 23/20 9/4 41/15 0
0 0 5/32 0 7/32 41/64 15/32 37/32 27/32 47/32 85/64 77/32 11/4 0
0 0 1/16 0 1/4 9/16 3/16 1 25/32 37/32 9/8 25/16 37/16 0
0 0 1/14 0 1/7 5/14 5/14 6/7 11/14 19/14 15/14 23/14 16/7 0
0 0 1/10 0 1/10 3/10 3/5 9/10 4/5 3/2 7/5 19/10 12/5 0
0 0 1/16 0 3/16 7/16 1/4 15/16 13/16 41/32 9/8 3/2 37/16 0
0 0 7/34 0 7/34 49/68 49/102 47/51 39/34 7/4 113/102 541/204 581/204 0
0 0 7/31 0 7/31 45/62 58/93 91/93 36/31 111/62 122/93 260/93 17/6 0
0 0 1/6 0 1/8 11/24 1/2 19/24 31/24 47/24 7/6 61/24 17/6 0
