0 0 11/41 0 19/41 157/246 137/123 75/82 60/41 61/41 80/41 250/123 793/246 0
0 0 7/30 0 7/15 113/180 19/20 173/180 43/30 64/45 373/180 39/20 571/180 0
0 0 9/38 0 1/2 43/57 53/57 265/228 94/57 395/228 275/114 359/152 11/3 0
0 0 7/30 0 7/15 1/2 203/180 179/180 3/2 301/180 88/45 61/30 119/36 0
0 0 4/17 0 1/2 33/68 67/68 18/17 26/17 28/17 73/34 33/17 229/68 0
0 0 7/31 0 16/31 107/186 59/62 221/186 47/31 319/186 73/31 206/93 108/31 0
0 0 9/38 0 1/2 9/19 155/114 73/57 35/19 487/228 140/57 1199/456 49/12 0
0 0 7/31 0 16/31 14/31 209/186 115/93 49/31 119/62 215/93 215/93 225/62 0
0 0 9/37 0 19/37 61/111 239/222 299/222 121/74 439/222 553/222 278/111 139/37 0
0 0 9/35 0 3/7 64/105 127/105 101/105 58/35 22/15 229/105 29/14 49/15 0
0 0 1/4 0 17/36 125/216 13/12 101/108 55/36 95/72 235/108 203/108 55/18 0
0 0 13/51 0 25/51 110/153 157/153 39/34 16/9 505/306 382/153 1421/612 551/153 0
0 0 5/24 0 11/24 11/24 97/72 149/144 5/3 113/72 325/144 25/12 239/72 0
0 0 10/39 0 19/39 37/78 46/39 139/117 73/39 407/234 601/234 254/117 436/117 0
0 0 11/43 0 22/43 137/258 49/43 337/258 81/43 155/86 1391/516 310/129 493/129 0
0 0 6/31 0 15/31 13/31 299/186 125/93 127/62 397/186 175/62 1031/372 395/93 0
0 0 1/5 0 7/15 13/30 7/5 62/45 119/60 25/12 103/36 118/45 62/15 0
0 0 10/43 0 21/43 67/129 54/43 371/258 84/43 266/129 1465/516 347/129 176/43 0
0 0 9/35 0 3/7 31/42 109/105 14/15 113/70 178/105 389/210 141/70 334/105 0
0 0 5/24 0 11/24 29/36 7/8 137/144 73/48 235/144 271/144 91/48 109/36 0
0 0 6/31 0 15/31 179/186 5/6 7/6 164/93 2 427/186 295/124 677/186 0
0 0 1/4 0 17/36 43/72 115/108 101/108 37/24 46/27 65/36 409/216 37/12 0
0 0 10/39 0 19/39 25/39 73/78 263/234 23/13 457/234 497/234 239/117 412/117 0
0 0 1/5 0 7/15 5/6 17/20 56/45 107/60 193/90 7/3 106/45 223/60 0
0 0 13/51 0 25/51 19/34 397/306 21/17 197/102 1333/612 709/306 1549/612 401/102 0
0 0 11/43 0 22/43 51/86 269/258 331/258 79/43 1097/516 98/43 304/129 965/258 0
0 0 10/43 0 21/43 61/86 257/258 178/129 80/43 1153/516 317/129 332/129 168/43 0
0 0 4/15 0 22/45 59/90 7/6 9/10 47/30 196/135 527/270 493/270 761/270 0
0 0 5/21 0 23/42 5/8 271/252 71/84 121/84 31/24 485/252 407/252 71/28 0
0 0 13/58 0 16/29 517/696 117/116 59/58 5/3 1099/696 194/87 1403/696 1069/348 0
0 0 5/21 0 23/42 19/36 29/24 73/84 125/84 89/63 319/168 211/126 221/84 0
0 0 8/31 0 17/31 407/744 827/744 271/248 227/124 435/248 575/248 61/31 1237/372 0
0 0 7/30 0 11/20 149/240 97/90 169/144 37/20 1313/720 1763/720 97/45 247/72 0
0 0 13/58 0 16/29 169/348 967/696 129/116 53/29 1291/696 1615/696 1555/696 99/29 0
0 0 7/30 0 11/20 187/360 289/240 863/720 113/60 277/144 1751/720 397/180 631/180 0
0 0 8/35 0 19/35 81/140 8/7 1063/840 66/35 47/24 2113/840 491/210 251/70 0
0 0 7/22 0 21/44 173/264 635/528 283/264 11/8 205/132 43/24 551/264 279/88 0
0 0 13/42 0 10/21 25/42 85/72 41/36 121/84 61/36 457/252 89/42 829/252 0
0 0 9/29 0 16/29 16/29 1003/696 487/348 409/232 1475/696 267/116 1847/696 695/174 0
0 0 7/27 0 4/9 5/9 451/324 185/162 47/27 253/162 179/81 119/54 547/162 0
0 0 3/13 0 6/13 1/2 445/312 7/6 23/13 253/156 179/78 29/13 541/156 0
0 0 8/37 0 18/37 17/37 763/444 335/222 161/74 251/111 108/37 441/148 997/222 0
0 0 13/43 0 18/43 193/258 281/258 265/258 64/43 427/258 427/258 254/129 769/258 0
0 0 4/13 0 6/13 205/312 13/12 53/52 19/13 515/312 85/52 587/312 305/104 0
0 0 13/41 0 21/41 295/492 653/492 211/164 587/328 505/246 1031/492 2389/984 599/164 0
0 0 13/44 0 21/44 173/264 109/88 1 17/11 97/66 493/264 61/33 365/132 0
0 0 7/25 0 13/25 173/300 49/40 287/300 3/2 107/75 73/40 173/100 66/25 0
0 0 4/15 0 13/25 239/450 1279/900 547/450 277/150 341/180 2041/900 2081/900 173/50 0
0 0 7/22 0 21/44 371/528 25/22 93/88 117/88 335/264 265/132 45/22 273/88 0
0 0 13/42 0 10/21 49/72 271/252 283/252 39/28 325/252 541/252 523/252 811/252 0
0 0 9/29 0 16/29 553/696 156/145 188/145 5551/3480 45/29 1733/696 8449/3480 6343/1740 0
0 0 13/43 0 18/43 343/516 155/129 269/258 64/43 319/258 545/258 171/86 775/258 0
