0 0 0 3/7 6/7 2/21 439/252 101/126 40/21 11/9 29/14 323/126 0
0 0 0 7/18 5/6 1/9 97/54 83/108 17/9 34/27 77/36 139/54 0
0 0 0 3/7 25/28 1/14 229/168 16/21 27/14 7/6 55/28 407/168 0
0 0 0 5/13 23/26 1/13 55/39 55/78 25/13 46/39 2 187/78 0
0 0 0 8/19 17/19 2/19 373/228 91/114 2 74/57 73/38 293/114 0
0 0 0 3/7 27/28 1/14 223/168 3/4 29/14 26/21 51/28 59/24 0
0 0 0 2/5 17/20 1/10 139/80 3/4 81/40 23/20 2 51/20 0
0 0 0 1/3 4/5 2/15 9/5 7/10 29/15 6/5 21/10 38/15 0
0 0 0 2/5 13/15 1/15 17/12 7/10 61/30 16/15 28/15 143/60 0
0 0 0 1/3 5/6 1/12 17/12 5/8 23/12 13/12 23/12 55/24 0
0 0 0 7/17 16/17 2/17 113/68 40/51 75/34 22/17 32/17 45/17 0
0 0 0 3/7 1 1/14 79/56 31/42 9/4 17/14 25/14 141/56 0
0 0 0 1/3 11/15 1/5 9/5 4/5 67/30 4/3 2 79/30 0
0 0 0 2/7 5/7 3/14 51/28 3/4 15/7 19/14 57/28 18/7 0
0 0 0 5/14 11/14 1/7 11/7 3/4 9/4 17/14 53/28 69/28 0
0 0 0 5/16 13/16 5/32 27/16 11/16 75/32 21/16 67/32 81/32 0
0 0 0 3/8 7/8 3/16 29/16 5/6 77/32 23/16 2 89/32 0
0 0 0 2/5 14/15 2/15 8/5 71/90 73/30 4/3 19/10 79/30 0
0 0 0 8/19 16/19 2/19 109/57 46/57 36/19 71/57 85/38 145/57 0
0 0 0 3/7 25/28 1/14 67/42 16/21 27/14 7/6 15/7 199/84 0
0 0 0 3/8 13/16 1/8 31/16 3/4 31/16 19/16 71/32 5/2 0
0 0 0 5/13 11/13 1/13 21/13 9/13 25/13 14/13 27/13 59/26 0
0 0 0 1/3 13/18 2/9 79/36 5/6 41/18 25/18 85/36 47/18 0
0 0 0 8/23 18/23 9/46 48/23 37/46 5/2 32/23 56/23 121/46 0
0 0 0 10/13 9/13 2/13 41/26 11/13 20/13 14/13 25/13 29/13 0
0 0 0 9/13 8/13 2/13 20/13 9/13 18/13 1 24/13 2 0
0 0 0 7/9 13/18 1/9 7/6 7/9 14/9 1 16/9 37/18 0
0 0 0 7/10 13/20 1/10 6/5 3/5 7/5 9/10 17/10 9/5 0
0 0 0 3/4 3/4 1/6 35/24 5/6 5/3 7/6 7/4 9/4 0
0 0 0 7/9 5/6 1/9 7/6 7/9 16/9 10/9 5/3 13/6 0
0 0 0 9/13 9/13 2/13 41/26 10/13 22/13 1 24/13 29/13 0
0 0 0 7/12 7/12 1/6 3/2 7/12 17/12 11/12 7/4 23/12 0
0 0 0 7/10 7/10 1/10 5/4 7/10 17/10 9/10 17/10 41/20 0
0 0 0 3/5 3/5 1/10 6/5 1/2 7/5 4/5 8/5 17/10 0
0 0 0 8/11 9/11 2/11 3/2 9/11 21/11 13/11 19/11 26/11 0
0 0 0 7/9 8/9 1/9 23/18 7/9 2 10/9 5/3 41/18 0
0 0 0 6/11 6/11 3/11 16/11 8/11 19/11 12/11 18/11 23/11 0
0 0 0 1/2 1/2 1/4 17/12 7/12 3/2 1 19/12 11/6 0
0 0 0 3/5 3/5 1/5 13/10 7/10 9/5 1 8/5 2 0
0 0 0 3/5 3/5 7/30 43/30 3/5 11/6 16/15 11/6 59/30 0
0 0 0 7/11 8/11 3/11 17/11 9/11 2 14/11 19/11 26/11 0
0 0 0 7/10 4/5 1/5 7/5 4/5 21/10 6/5 17/10 23/10 0
0 0 0 3/4 2/3 1/6 11/6 5/6 3/2 13/12 13/6 13/6 0
0 0 0 7/9 13/18 1/9 14/9 7/9 14/9 1 19/9 2 0
0 0 0 7/11 7/11 2/11 20/11 8/11 17/11 1 23/11 23/11 0
0 0 0 2/3 2/3 1/9 14/9 2/3 14/9 8/9 2 17/9 0
0 0 0 7/13 7/13 4/13 25/13 10/13 23/13 15/13 27/13 27/13 0
0 0 0 11/18 11/18 11/36 67/36 7/9 25/12 11/9 9/4 79/36 0
0 0 0 6/7 4/7 1/7 3/2 6/7 9/7 13/14 13/7 2 0
