0 0 0 5/18 7/18 1/2 7/18 17/18 5/4 13/12 35/18 0
0 0 0 3/13 4/13 6/13 5/13 14/13 1 12/13 23/13 0
0 0 0 3/13 3/13 5/13 6/13 16/13 25/26 27/26 22/13 0
0 0 0 2/11 2/11 7/11 6/11 13/11 10/11 9/11 19/11 0
0 0 0 1/8 1/8 1/2 5/8 9/8 7/8 7/8 11/8 0
0 0 0 1/8 1/8 5/8 7/8 5/4 9/8 9/8 3/2 0
0 0 0 5/12 5/12 1/2 2/3 3/4 11/12 1 3/2 0
0 0 0 4/11 4/11 5/11 7/11 9/11 9/11 10/11 16/11 0
0 0 0 4/11 3/11 5/11 8/11 12/11 9/11 12/11 17/11 0
0 0 0 1/4 1/3 7/12 3/4 1 5/6 5/6 19/12 0
0 0 0 2/9 2/9 4/9 7/9 8/9 7/9 8/9 11/9 0
0 0 0 2/9 2/9 5/9 1 1 1 10/9 4/3 0
0 0 0 1/10 7/10 3/10 1/5 7/10 23/20 7/10 13/10 0
0 0 0 1/9 5/9 1/3 2/9 8/9 1 2/3 4/3 0
0 0 0 1/6 5/12 1/3 1/3 5/4 23/24 7/8 3/2 0
0 0 0 1/8 3/8 1/2 3/8 1 7/8 5/8 5/4 0
0 0 0 1/8 1/4 1/2 1/2 9/8 7/8 3/4 5/4 0
0 0 0 1/8 1/4 5/8 3/4 5/4 9/8 1 11/8 0
0 0 0 2/9 2/3 1/3 4/9 5/9 8/9 13/18 10/9 0
0 0 0 2/9 5/9 1/3 4/9 2/3 7/9 2/3 10/9 0
0 0 0 1/4 1/2 1/3 7/12 13/12 5/6 11/12 4/3 0
0 0 0 2/11 6/11 6/11 7/11 1 9/11 8/11 15/11 0
0 0 0 2/11 5/11 5/11 8/11 1 9/11 9/11 13/11 0
0 0 0 1/6 1/2 13/24 11/12 13/12 1 1 5/4 0
0 0 4/17 0 11/17 4/17 6/17 11/17 49/34 1 31/17 0
0 0 3/13 0 7/13 3/13 5/13 10/13 15/13 11/13 21/13 0
0 0 1/6 0 5/12 1/6 5/12 5/6 25/24 7/8 17/12 0
0 0 5/14 0 1/2 5/14 5/7 11/14 8/7 11/14 11/7 0
0 0 3/10 0 2/5 3/10 4/5 4/5 11/10 9/10 13/10 0
0 0 4/11 0 5/11 4/11 13/11 9/11 16/11 13/11 15/11 0
0 0 1/8 0 3/4 1/8 1/2 3/8 1 13/16 5/4 0
0 0 1/8 0 5/8 1/8 1/2 1/2 7/8 3/4 5/4 0
0 0 1/8 0 1/2 1/8 5/8 5/8 7/8 7/8 5/4 0
0 0 1/4 0 7/12 1/3 5/6 3/4 1 3/4 3/2 0
0 0 2/9 0 4/9 2/9 8/9 2/3 1 8/9 11/9 0
0 0 3/10 0 1/2 3/10 13/10 7/10 7/5 6/5 13/10 0
0 0 2/11 0 9/11 2/11 3/11 6/11 27/22 8/11 14/11 0
0 0 1/5 0 7/10 1/5 3/10 7/10 11/10 7/10 13/10 0
0 0 2/7 0 9/14 1/7 3/7 13/14 31/28 23/28 9/7 0
0 0 5/12 0 2/3 1/4 2/3 7/12 13/12 7/12 13/12 0
0 0 6/13 0 8/13 3/13 10/13 10/13 15/13 10/13 14/13 0
0 0 10/17 0 12/17 4/17 19/17 11/17 49/34 16/17 16/17 0
0 0 1/8 0 7/8 1/8 3/8 3/8 1 11/16 9/8 0
0 0 1/8 0 3/4 1/8 3/8 1/2 7/8 5/8 9/8 0
0 0 2/11 0 8/11 1/11 6/11 9/11 10/11 9/11 13/11 0
0 0 4/13 0 10/13 4/13 10/13 9/13 1 8/13 16/13 0
0 0 4/13 0 9/13 3/13 11/13 10/13 1 10/13 14/13 0
0 0 4/9 0 5/6 1/4 11/9 2/3 4/3 35/36 17/18 0
