0 0 0 12/23 21/23 15/23 65/46 3/2 383/276 85/46 311/138 427/138 0
0 0 0 3/7 11/14 1/2 8/7 9/7 33/28 27/14 2 41/14 0
0 0 0 6/17 13/17 7/17 20/17 23/17 43/34 43/17 39/17 56/17 0
0 0 0 4/9 5/6 11/18 17/12 55/36 5/4 61/36 19/9 101/36 0
0 0 0 1/3 2/3 5/12 13/12 5/4 11/12 19/12 5/3 7/3 0
0 0 0 3/13 8/13 4/13 14/13 17/13 12/13 25/13 24/13 32/13 0
0 0 0 7/17 12/17 11/17 49/34 53/34 22/17 55/34 2 46/17 0
0 0 0 4/15 8/15 7/15 6/5 7/5 1 47/30 8/5 34/15 0
0 0 0 1/6 1/2 1/3 1 4/3 23/24 41/24 5/3 53/24 0
0 0 0 1/3 2/3 13/18 59/36 65/36 38/27 65/36 41/18 26/9 0
0 0 0 3/14 1/2 1/2 19/14 23/14 23/21 47/28 13/7 33/14 0
0 0 0 2/13 7/13 5/13 16/13 21/13 83/78 47/26 25/13 61/26 0
0 0 0 5/18 8/9 7/9 25/18 14/9 10/9 29/18 73/36 8/3 0
0 0 0 3/13 10/13 7/13 15/13 18/13 11/13 20/13 22/13 30/13 0
0 0 0 1/6 3/4 5/12 13/12 17/12 5/6 7/4 11/6 7/3 0
0 0 0 3/13 10/13 11/13 16/13 19/13 15/13 17/13 23/13 31/13 0
0 0 0 1/6 2/3 7/12 13/12 17/12 11/12 4/3 3/2 25/12 0
0 0 0 1/9 2/3 4/9 8/9 13/9 8/9 4/3 14/9 17/9 0
0 0 0 1/6 3/4 1 3/2 11/6 17/12 19/12 9/4 11/4 0
0 0 0 1/9 2/3 2/3 11/9 16/9 10/9 13/9 17/9 20/9 0
0 0 0 1/9 7/9 5/9 11/9 17/9 10/9 14/9 2 20/9 0
0 0 0 3/13 11/13 1 17/13 20/13 17/13 18/13 24/13 34/13 0
0 0 0 1/7 11/14 6/7 8/7 11/7 33/28 3/2 23/14 5/2 0
0 0 0 1/9 7/9 5/9 8/9 14/9 19/18 13/9 5/3 19/9 0
0 0 0 5/6 11/12 1 25/24 9/8 61/48 11/8 5/3 55/24 0
0 0 0 2/3 7/9 7/9 8/9 1 19/18 13/9 13/9 19/9 0
0 0 0 9/17 13/17 11/17 16/17 19/17 41/34 42/17 33/17 48/17 0
0 0 0 8/11 9/11 10/11 23/22 25/22 25/22 29/22 35/22 47/22 0
0 0 0 5/9 2/3 2/3 8/9 1 8/9 4/3 4/3 17/9 0
0 0 0 3/7 9/14 4/7 6/7 15/14 13/14 13/7 11/7 15/7 0
0 0 0 7/11 8/11 10/11 27/22 29/22 27/22 31/22 18/11 49/22 0
0 0 0 5/13 7/13 9/13 15/13 17/13 27/26 41/26 19/13 55/26 0
0 0 0 2/7 1/2 4/7 6/7 8/7 27/28 47/28 10/7 55/28 0
0 0 0 3/7 9/14 13/14 45/28 7/4 113/84 7/4 29/14 71/28 0
0 0 0 2/7 1/2 5/7 10/7 23/14 95/84 7/4 25/14 9/4 0
0 0 0 1/4 1/2 5/8 9/8 23/16 101/96 57/32 27/16 67/32 0
0 0 0 2/5 13/15 1 19/15 7/5 16/15 22/15 9/5 7/3 0
0 0 0 1/3 3/4 3/4 13/12 5/4 5/6 17/12 3/2 2 0
