0 0 4/25 0 12/25 8/25 19/25 13/25 31/25 31/25 49/25 68/25 37/10 0
0 0 5/31 0 15/31 11/31 25/31 18/31 38/31 89/62 75/31 117/31 133/31 0
0 0 7/38 0 21/38 7/19 37/38 11/19 101/76 163/114 481/228 97/38 869/228 0
0 0 3/19 0 9/19 6/19 16/19 10/19 22/19 1 29/19 42/19 55/19 0
0 0 1/7 0 3/7 1/3 6/7 4/7 23/21 22/21 38/21 59/21 65/21 0
0 0 5/27 0 5/9 10/27 10/9 16/27 23/18 35/27 11/6 20/9 89/27 0
0 0 1/8 0 3/8 1/4 7/8 7/16 15/16 15/16 17/16 53/32 35/16 0
0 0 1/13 0 3/13 3/13 11/13 6/13 10/13 25/26 15/13 47/26 51/26 0
0 0 3/19 0 9/19 6/19 23/19 10/19 43/38 51/38 29/19 35/19 109/38 0
0 0 1/11 0 3/11 2/11 10/11 4/11 8/11 28/33 10/11 29/22 17/11 0
0 0 1/13 0 3/13 3/13 12/13 6/13 10/13 77/78 15/13 45/26 49/26 0
0 0 2/15 0 2/5 4/15 19/15 7/15 29/30 119/90 22/15 8/5 5/2 0
0 0 2/19 0 6/19 6/19 14/19 11/19 26/19 20/19 27/19 47/19 115/38 0
0 0 1/13 0 3/13 4/13 9/13 8/13 16/13 27/26 19/13 32/13 33/13 0
0 0 1/9 0 1/3 1/3 5/6 11/18 4/3 19/18 25/18 43/18 53/18 0
0 0 1/13 0 3/13 4/13 10/13 8/13 15/13 1 18/13 30/13 31/13 0
0 0 2/21 0 2/7 1/3 22/21 25/42 26/21 8/7 9/7 95/42 58/21 0
0 0 1/15 0 1/5 1/3 16/15 19/30 17/15 7/6 4/3 23/10 71/30 0
0 0 1/12 0 1/4 1/4 7/6 11/24 11/12 37/36 1 13/8 7/4 0
0 0 1/13 0 3/13 4/13 15/13 15/26 1 89/78 16/13 51/26 53/26 0
0 0 1/14 0 3/14 5/14 11/14 5/7 19/14 33/28 23/14 37/14 19/7 0
0 0 1/14 0 3/14 5/14 6/7 5/7 9/7 8/7 11/7 5/2 18/7 0
0 0 1/15 0 1/5 2/5 17/15 23/30 4/3 4/3 8/5 13/5 8/3 0
0 0 1/14 0 3/14 5/14 8/7 19/28 8/7 26/21 10/7 31/14 16/7 0
