0 0 17/26 0 59/156 119/156 20/13 409/312 95/78 22/13 539/312 61/26 0
0 0 7/11 0 4/11 85/132 15/11 73/66 145/132 35/22 197/132 139/66 0
0 0 15/23 0 9/23 44/69 59/46 22/23 77/69 35/23 203/138 44/23 0
0 0 13/21 0 1/3 5/9 10/7 73/63 62/63 12/7 167/126 269/126 0
0 0 15/23 0 22/69 113/138 35/23 367/276 89/69 38/23 119/69 54/23 0
0 0 5/8 0 1/3 3/4 35/24 59/48 191/144 5/3 19/12 317/144 0
0 0 15/23 0 9/23 17/23 63/46 145/138 91/69 37/23 36/23 2 0
0 0 18/29 0 7/29 125/174 48/29 124/87 39/29 225/116 131/87 413/174 0
0 0 13/21 0 5/18 52/63 32/21 347/252 88/63 5/3 38/21 289/126 0
0 0 3/5 0 11/40 31/40 3/2 161/120 59/40 17/10 103/60 43/20 0
0 0 15/23 0 8/23 52/69 67/46 163/138 97/69 38/23 38/23 2 0
0 0 3/5 0 7/40 19/24 7/4 193/120 19/12 159/80 7/4 23/10 0
0 0 1/3 0 7/15 1 11/5 26/15 23/15 7/3 23/10 16/5 0
0 0 1/3 0 2/5 11/15 9/5 19/15 6/5 2 26/15 13/5 0
0 0 6/19 0 9/19 29/38 71/38 43/38 49/38 39/19 34/19 93/38 0
0 0 5/13 0 5/13 8/13 23/13 17/13 14/13 27/13 19/13 33/13 0
0 0 1/3 0 1/3 13/12 13/6 7/4 19/12 9/4 9/4 19/6 0
0 0 5/16 0 5/16 7/8 31/16 23/16 3/2 17/8 29/16 43/16 0
0 0 1/3 0 7/18 31/36 67/36 43/36 53/36 37/18 16/9 29/12 0
0 0 1/3 0 5/18 8/9 20/9 16/9 5/3 91/36 11/6 3 0
0 0 3/11 0 3/11 12/11 24/11 20/11 19/11 25/11 26/11 34/11 0
0 0 1/4 0 1/4 1 13/6 7/4 11/6 7/3 13/6 17/6 0
0 0 5/16 0 3/8 31/32 67/32 47/32 55/32 9/4 33/16 83/32 0
0 0 3/11 0 2/11 12/11 29/11 25/11 24/11 63/22 26/11 35/11 0
0 0 4/17 0 6/17 16/17 39/17 30/17 23/17 41/17 37/17 54/17 0
