0 0 0 3/7 3/14 5/7 5/14 1/2 27/28 25/14 0
0 0 0 3/10 1/5 1/2 2/5 7/10 4/5 8/5 0
0 0 0 2/9 1/9 1/3 4/9 7/9 5/6 4/3 0
0 0 0 3/10 1/5 4/5 2/5 2/5 4/5 8/5 0
0 0 0 1/5 1/5 3/5 1/2 3/5 7/10 3/2 0
0 0 0 1/7 1/7 3/7 5/7 5/7 6/7 9/7 0
0 0 0 2/9 1/9 8/9 4/9 2/9 5/6 4/3 0
0 0 0 1/7 1/7 5/7 5/7 3/7 6/7 9/7 0
0 0 0 1/7 1/7 4/7 6/7 4/7 1 9/7 0
0 0 0 3/4 1/8 1 1/4 3/8 11/16 5/4 0
0 0 0 4/7 1/7 5/7 2/7 4/7 4/7 8/7 0
0 0 0 1/3 1/9 5/9 1/3 8/9 13/18 11/9 0
0 0 0 4/7 1/7 1 2/7 2/7 4/7 8/7 0
0 0 0 1/3 1/9 7/9 1/3 5/9 4/9 10/9 0
0 0 0 2/9 1/9 2/3 4/9 8/9 2/3 11/9 0
0 0 0 3/10 1/5 1 2/5 7/20 7/10 11/10 0
0 0 0 1/5 1/5 9/10 1/2 11/20 13/20 11/10 0
0 0 0 2/13 2/13 11/13 7/13 21/26 10/13 15/13 0
0 0 0 5/18 1/2 13/18 1/6 19/18 13/12 43/18 0
0 0 0 1/6 1/2 1/2 1/6 5/4 5/6 13/6 0
0 0 0 1/7 2/7 2/7 1/7 8/7 11/14 11/7 0
0 0 0 2/11 5/11 1 2/11 10/11 10/11 25/11 0
0 0 0 1/9 4/9 2/3 2/9 1 2/3 2 0
0 0 0 1/7 2/7 8/7 1/7 4/7 13/14 13/7 0
0 0 0 5/11 5/11 1 1/11 1 19/22 20/11 0
0 0 0 1/3 4/9 2/3 1/9 10/9 2/3 14/9 0
0 0 0 2/9 1/3 5/9 1/9 11/9 13/18 13/9 0
0 0 0 1/3 4/9 10/9 1/9 8/9 7/9 16/9 0
0 0 0 2/9 1/3 7/9 1/9 8/9 4/9 4/3 0
0 0 0 1/7 2/7 5/7 1/7 8/7 4/7 9/7 0
0 0 0 2/11 5/11 13/11 2/11 19/22 9/11 17/11 0
0 0 0 1/9 4/9 1 2/9 17/18 11/18 11/9 0
0 0 0 1/10 2/5 1 1/5 23/20 7/10 13/10 0
0 0 3/11 0 6/11 3/11 10/11 8/11 15/11 23/11 0
0 0 2/9 0 4/9 2/9 7/9 8/9 10/9 17/9 0
0 0 2/9 0 1/3 1/9 7/9 1 19/18 13/9 0
0 0 4/11 0 6/11 4/11 1 6/11 13/11 20/11 0
0 0 1/3 0 1/2 1/3 1 3/4 1 5/3 0
0 0 1/3 0 4/9 2/9 10/9 1 10/9 13/9 0
0 0 4/11 0 5/11 5/11 1 3/11 23/22 14/11 0
0 0 2/5 0 1/2 2/5 6/5 1/2 1 6/5 0
0 0 2/5 0 1/2 3/10 13/10 4/5 6/5 13/10 0
0 0 1/7 0 2/7 2/7 4/7 9/7 13/14 10/7 0
0 0 1/7 0 2/7 4/7 4/7 6/7 4/7 9/7 0
0 0 2/9 0 1/3 4/9 7/9 11/9 8/9 13/9 0
0 0 1/8 0 3/8 3/4 5/8 7/16 3/4 1 0
0 0 1/5 0 2/5 7/10 4/5 13/20 3/4 11/10 0
0 0 3/14 0 5/14 9/14 6/7 27/28 13/14 17/14 0
0 0 5/18 0 8/9 7/18 13/18 4/3 13/9 8/3 0
0 0 2/7 0 6/7 2/7 5/7 10/7 17/14 17/7 0
0 0 1/3 0 2/3 1/9 7/9 4/3 7/6 5/3 0
0 0 2/5 0 13/15 8/15 14/15 16/15 4/3 12/5 0
0 0 3/7 0 6/7 5/14 1 8/7 8/7 15/7 0
0 0 4/7 0 6/7 1/7 9/7 9/7 9/7 11/7 0
0 0 5/11 0 8/11 6/11 1 7/11 27/22 18/11 0
0 0 5/8 0 7/8 1/4 11/8 3/4 9/8 5/4 0
0 0 5/7 0 1 1/7 11/7 8/7 10/7 10/7 0
0 0 1/7 0 1 5/7 3/7 12/7 9/7 16/7 0
0 0 1/7 0 6/7 3/7 3/7 11/7 1 13/7 0
0 0 2/9 0 2/3 1/3 5/9 14/9 19/18 5/3 0
0 0 1/7 0 6/7 6/7 3/7 10/7 8/7 15/7 0
0 0 2/9 0 2/3 5/9 5/9 11/9 7/9 14/9 0
0 0 1/3 0 2/3 4/9 7/9 13/9 1 14/9 0
0 0 2/11 0 8/11 10/11 6/11 23/22 1 17/11 0
0 0 3/11 0 8/11 8/11 8/11 23/22 19/22 14/11 0
0 0 4/13 0 9/13 9/13 10/13 33/26 1 18/13 0
