0 0 0 9/37 26/37 49/37 9/37 31/37 10/37 247/222 241/111 49/37 161/74 249/74 0
0 0 0 10/37 27/37 49/37 10/37 30/37 11/37 245/222 248/111 101/74 173/74 373/111 0
0 0 0 11/41 30/41 55/41 11/41 39/41 12/41 541/492 493/246 347/246 547/246 352/123 0
0 0 0 6/25 3/5 29/25 6/25 1 7/25 139/150 127/75 1 79/50 63/25 0
0 0 0 6/23 14/23 26/23 6/23 22/23 7/23 125/138 235/138 22/23 77/46 166/69 0
0 0 0 7/27 17/27 32/27 7/27 31/27 8/27 301/324 131/81 31/27 31/18 175/81 0
0 0 0 1/8 3/8 3/4 1/8 17/16 3/16 29/48 13/12 1 1 57/32 0
0 0 0 1/11 3/11 6/11 1/11 1 2/11 16/33 61/66 21/22 1 46/33 0
0 0 0 2/15 2/5 4/5 2/15 4/3 1/5 23/36 10/9 13/10 4/3 67/45 0
0 0 0 8/37 25/37 49/37 8/37 32/37 9/37 83/74 521/222 95/74 149/74 7/2 0
0 0 0 2/9 16/27 32/27 2/9 28/27 7/27 17/18 154/81 28/27 3/2 25/9 0
0 0 0 1/7 3/7 6/7 1/7 23/21 4/21 2/3 179/126 43/42 1 31/14 0
0 0 0 7/29 21/29 42/29 7/29 23/29 8/29 28/29 57/29 32/29 51/29 169/58 0
0 0 0 5/18 3/4 19/12 19/72 3/4 7/24 65/72 149/72 41/36 23/12 25/9 0
0 0 0 11/38 15/19 31/19 21/76 35/38 23/76 73/76 145/76 71/57 109/57 91/38 0
0 0 0 5/21 13/21 9/7 5/21 20/21 2/7 19/21 12/7 20/21 31/21 52/21 0
0 0 0 6/23 14/23 30/23 6/23 21/23 7/23 19/23 79/46 21/23 36/23 52/23 0
0 0 0 7/25 17/25 7/5 7/25 29/25 8/25 23/25 17/10 29/25 43/25 53/25 0
0 0 0 2/15 2/5 13/15 2/15 1 1/5 3/5 17/15 14/15 14/15 53/30 0
0 0 0 1/12 1/4 2/3 1/12 11/12 1/6 5/12 23/24 7/8 11/12 4/3 0
0 0 0 1/7 3/7 13/14 1/7 19/14 3/14 9/14 33/28 37/28 19/14 3/2 0
0 0 0 3/14 5/7 3/2 3/14 23/28 1/4 1 125/56 59/56 11/7 25/8 0
0 0 0 5/22 7/11 15/11 5/22 1 3/11 21/22 2 1 31/22 31/11 0
0 0 0 3/19 9/19 1 3/19 20/19 4/19 13/19 3/2 37/38 18/19 85/38 0
0 0 0 5/24 2/3 35/24 5/24 3/4 1/4 23/24 41/24 1 19/12 121/48 0
0 0 0 6/25 17/25 42/25 11/50 17/25 13/50 9/10 93/50 1 43/25 12/5 0
0 0 0 3/11 25/33 5/3 17/66 10/11 19/66 21/22 11/6 118/99 179/99 25/11 0
0 0 0 4/19 11/19 25/19 4/19 17/19 5/19 17/19 30/19 17/19 26/19 43/19 0
0 0 0 2/9 5/9 25/18 2/9 5/6 5/18 5/6 29/18 5/6 13/9 37/18 0
0 0 0 6/23 15/23 33/23 6/23 26/23 7/23 21/23 38/23 26/23 38/23 47/23 0
0 0 0 2/15 2/5 14/15 2/15 14/15 1/5 3/5 16/15 13/15 13/15 49/30 0
0 0 0 1/11 3/11 9/11 1/11 9/11 2/11 5/11 10/11 17/22 9/11 13/11 0
0 0 0 1/7 3/7 1 1/7 9/7 3/14 9/14 8/7 5/4 9/7 10/7 0
0 0 0 1/5 3/5 7/4 7/40 3/5 9/40 7/8 39/20 17/20 3/2 11/5 0
0 0 0 1/4 5/7 12/7 13/56 25/28 15/56 53/56 53/28 47/42 5/3 59/28 0
0 0 0 3/16 1/2 23/16 3/16 3/4 1/4 13/16 53/32 3/4 21/16 31/16 0
0 0 0 5/21 13/21 31/21 5/21 23/21 2/7 19/21 71/42 23/21 11/7 41/21 0
0 0 0 1/11 3/11 10/11 1/11 8/11 2/11 5/11 21/22 15/22 8/11 12/11 0
