0 0 29/44 0 35/88 289/264 433/528 31/33 365/264 205/88 141/88 189/88 787/264 0
0 0 20/33 0 29/66 40/33 43/44 19/18 14/9 161/66 125/66 7/3 323/99 0
0 0 3/5 0 5/12 77/60 9/8 47/45 287/180 49/20 41/20 73/30 601/180 0
0 0 18/29 0 11/29 55/58 67/87 25/29 37/29 67/29 253/174 172/87 239/87 0
0 0 13/23 0 10/23 149/138 43/46 1 34/23 56/23 247/138 301/138 211/69 0
0 0 13/23 0 10/23 167/138 51/46 24/23 37/23 58/23 283/138 331/138 226/69 0
0 0 1/2 0 1/2 37/27 19/18 25/18 2 8/3 43/18 17/6 35/9 0
0 0 8/17 0 8/17 145/102 41/34 47/34 71/34 46/17 43/17 50/17 135/34 0
0 0 1/2 0 1/2 61/48 49/48 61/48 91/48 21/8 17/8 21/8 173/48 0
0 0 9/19 0 9/19 26/19 23/19 25/19 39/19 51/19 45/19 54/19 72/19 0
0 0 9/19 0 9/19 21/19 18/19 22/19 33/19 48/19 37/19 45/19 62/19 0
0 0 8/17 0 8/17 21/17 19/17 21/17 33/17 45/17 38/17 45/17 60/17 0
0 0 8/17 0 8/17 151/102 41/34 3/2 79/34 49/17 45/17 55/17 143/34 0
0 0 10/21 0 10/21 31/21 9/7 31/21 50/21 62/21 18/7 68/21 29/7 0
0 0 10/21 0 10/21 10/7 9/7 32/21 18/7 67/21 8/3 71/21 89/21 0
0 0 10/19 0 11/19 181/114 55/38 169/114 13/6 55/19 53/19 178/57 159/38 0
0 0 11/20 0 3/5 8/5 3/2 89/60 131/60 59/20 11/4 187/60 83/20 0
0 0 11/20 0 3/5 3/2 7/5 43/30 32/15 59/20 53/20 181/60 4 0
0 0 1/2 0 5/9 169/108 17/12 163/108 241/108 26/9 25/9 169/54 151/36 0
0 0 10/19 0 11/19 30/19 28/19 86/57 128/57 56/19 52/19 178/57 79/19 0
0 0 10/19 0 11/19 28/19 26/19 83/57 125/57 56/19 50/19 172/57 4 0
0 0 1/2 0 11/20 199/120 59/40 197/120 301/120 31/10 59/20 52/15 179/40 0
0 0 12/23 0 13/23 39/23 36/23 5/3 179/69 74/23 68/23 244/69 104/23 0
0 0 13/25 0 14/25 41/25 38/25 127/75 206/75 17/5 3 274/75 23/5 0
0 0 8/11 0 23/66 4589/3780 949/1260 729/770 118/99 149/66 12673/6930 4369/2079 63461/20790 0
0 0 7/10 0 7/20 46741/37800 10481/12600 333/350 43/36 137/60 4019/2100 3292/1575 3253/1050 0
0 0 2/3 0 19/54 43003/34020 10523/11340 67/70 97/81 125/54 11441/5670 2029/945 8989/2835 0
0 0 2/3 0 10/27 3029/2430 332/405 406/405 34/27 64/27 803/405 289/135 863/270 0
0 0 30/41 0 27/82 9679/8610 3993/5740 7121/8610 133/123 183/82 6949/4305 20017/10332 36823/12915 0
0 0 23/33 0 23/66 4178/3465 1289/1540 3067/3465 227/198 51/22 6326/3465 4681/2310 10529/3465 0
0 0 19/28 0 19/56 7313/5880 3741/3920 5147/5880 47/42 131/56 1901/980 12209/5880 3043/980 0
0 0 16/25 0 2/5 943/750 307/375 386/375 33/25 62/25 1501/750 1639/750 2459/750 0
0 0 17/26 0 9/26 211/195 97/130 691/780 59/52 63/26 679/390 3199/1560 586/195 0
0 0 5/8 0 3/8 283/240 107/120 691/720 59/48 5/2 709/360 97/45 2309/720 0
0 0 5/8 0 3/8 293/240 39/40 691/720 59/48 5/2 739/360 791/360 2339/720 0
0 0 13/22 0 9/22 397/330 557/660 691/660 59/44 28/11 41/20 489/220 2179/660 0
0 0 19/28 0 23/56 11701/8820 5797/5880 6841/5880 121/84 135/56 6179/2940 2831/1176 5023/1470 0
0 0 17/26 0 21/52 21953/16380 2909/2730 3137/2730 17/12 125/52 2953/1365 12853/5460 18643/5460 0
0 0 5/8 0 19/48 2563/1890 5839/5040 5707/5040 25/18 115/48 5633/2520 11929/5040 8639/2520 0
0 0 18/25 0 7/20 11737/10500 1213/1400 769/875 347/300 223/100 5573/3500 20609/10500 1983/700 0
0 0 13/19 0 29/76 4927/3990 16417/15960 2607/2660 145/114 177/76 4971/2660 8411/3990 647/210 0
0 0 11/16 0 23/64 8531/6720 15199/13440 1069/1120 233/192 147/64 4369/2240 7109/3360 20701/6720 0
0 0 2/3 0 4/11 1043/990 146/165 446/495 13/11 26/11 1601/990 329/165 43/15 0
0 0 17/27 0 11/27 107/90 851/810 416/405 4/3 67/27 1571/810 1759/810 1279/405 0
0 0 16/25 0 2/5 311/250 851/750 386/375 33/25 62/25 1541/750 1669/750 1204/375 0
0 0 5/8 0 11/24 3197/2160 967/720 1837/1440 229/144 31/12 149/60 1867/720 883/240 0
0 0 16/25 0 12/25 559/375 523/375 1919/1500 122/75 66/25 306/125 1949/750 1369/375 0
0 0 5/8 0 1/2 257/180 239/180 613/480 119/72 65/24 97/40 623/240 163/45 0
0 0 10/19 0 7/19 56/57 17/38 17/19 53/38 47/19 88/57 481/228 164/57 0
0 0 1/2 0 7/18 115/108 17/36 17/18 19/12 47/18 47/27 245/108 337/108 0
0 0 6/11 0 4/11 163/132 21/44 21/22 91/44 67/22 133/66 92/33 475/132 0
0 0 10/19 0 8/19 43/38 1/2 1 61/38 51/19 35/19 263/114 123/38 0
0 0 7/17 0 6/17 35/34 1/2 1 61/34 44/17 30/17 79/34 107/34 0
0 0 9/20 0 7/20 49/40 21/40 21/20 93/40 31/10 21/10 117/40 149/40 0
0 0 4/9 0 7/18 119/108 19/36 19/18 65/36 8/3 101/54 85/36 353/108 0
0 0 3/7 0 5/14 79/56 39/56 39/28 25/8 15/4 73/28 213/56 255/56 0
0 0 11/20 0 2/5 61/60 71/120 7/8 53/40 5/2 19/12 503/240 35/12 0
0 0 11/21 0 3/7 143/126 89/126 13/14 3/2 55/21 116/63 20/9 401/126 0
0 0 17/32 0 7/16 257/192 179/192 63/64 123/64 95/32 53/24 517/192 689/192 0
0 0 10/19 0 9/19 45/38 25/38 39/38 61/38 51/19 37/19 130/57 125/38 0
0 0 7/16 0 7/16 35/32 23/32 33/32 55/32 41/16 15/8 9/4 101/32 0
0 0 5/11 0 5/11 59/44 41/44 49/44 101/44 34/11 51/22 32/11 15/4 0
0 0 8/17 0 8/17 7/6 25/34 37/34 59/34 45/17 101/51 39/17 335/102 0
0 0 10/23 0 10/23 65/46 49/46 61/46 125/46 78/23 59/23 78/23 189/46 0
0 0 4/7 0 3/7 85/84 45/56 13/14 39/28 69/28 32/21 349/168 17/6 0
0 0 13/24 0 11/24 79/72 11/12 1 3/2 5/2 125/72 155/72 107/36 0
0 0 15/28 0 13/28 53/42 8/7 29/28 47/28 75/28 173/84 29/12 271/84 0
0 0 10/21 0 10/21 23/21 19/21 23/21 5/3 53/21 38/21 47/21 64/21 0
0 0 10/21 0 10/21 26/21 23/21 8/7 40/21 19/7 44/21 53/21 23/7 0
0 0 6/13 0 6/13 18/13 16/13 18/13 32/13 41/13 32/13 41/13 101/26 0
0 0 15/28 0 4/7 121/84 4/3 107/84 167/84 41/14 29/12 58/21 101/28 0
0 0 13/25 0 14/25 106/75 97/75 98/75 31/15 73/25 179/75 208/75 18/5 0
0 0 1/2 0 17/32 37/24 17/12 145/96 245/96 105/32 65/24 319/96 33/8 0
0 0 13/22 0 9/22 196/165 47/60 217/220 57/44 59/22 619/330 269/120 97/30 0
0 0 4/7 0 3/7 799/630 577/630 31/30 19/14 19/7 649/315 103/45 2119/630 0
0 0 13/23 0 10/23 919/690 727/690 237/230 63/46 63/23 754/345 811/345 2359/690 0
0 0 11/20 0 9/20 253/200 169/200 217/200 57/40 27/10 52/25 343/150 673/200 0
0 0 19/31 0 13/31 524/465 287/310 152/155 41/31 79/31 793/465 1979/930 1394/465 0
0 0 16/27 0 4/9 494/405 47/45 142/135 38/27 70/27 778/405 892/405 1274/405 0
0 0 16/27 0 4/9 524/405 52/45 142/135 38/27 71/27 838/405 922/405 1304/405 0
0 0 17/29 0 15/29 614/435 563/435 2119/1740 143/87 80/29 1003/435 2179/870 498/145 0
0 0 3/14 0 11/14 125/84 6/7 12/7 87/28 97/28 20/7 15/4 139/28 0
0 0 1/6 0 3/4 107/72 5/6 5/3 13/4 85/24 35/12 31/8 121/24 0
0 0 1/4 0 3/4 35/24 13/16 13/8 47/16 27/8 11/4 7/2 19/4 0
0 0 4/17 0 12/17 23/17 13/17 26/17 97/34 111/34 43/17 115/34 77/17 0
0 0 1/6 0 2/3 11/8 3/4 3/2 37/12 27/8 8/3 29/8 113/24 0
0 0 5/18 0 13/18 17/12 7/9 14/9 17/6 10/3 47/18 10/3 55/12 0
0 0 1/4 0 5/8 37/32 11/16 11/8 85/32 25/8 37/16 49/16 131/32 0
0 0 3/14 0 9/14 17/14 5/7 10/7 81/28 23/7 5/2 47/14 61/14 0
0 0 5/18 0 2/3 5/4 13/18 13/9 97/36 29/9 22/9 28/9 17/4 0
0 0 1/11 0 9/11 101/66 21/22 21/11 7/2 40/11 34/11 47/11 58/11 0
0 0 1/11 0 8/11 31/22 19/22 19/11 73/22 38/11 31/11 4 54/11 0
0 0 2/15 0 11/15 4/3 9/10 9/5 53/15 113/30 44/15 25/6 151/30 0
0 0 1/4 0 13/16 149/96 17/16 27/16 95/32 109/32 47/16 115/32 157/32 0
0 0 1/5 0 4/5 143/90 17/15 5/3 47/15 7/2 46/15 113/30 151/30 0
0 0 5/18 0 7/9 41/27 1 29/18 17/6 10/3 17/6 61/18 85/18 0
0 0 5/19 0 14/19 27/19 18/19 29/19 105/38 123/38 50/19 125/38 86/19 0
0 0 1/5 0 11/15 3/2 16/15 23/15 3 101/30 43/15 107/30 143/30 0
0 0 3/10 0 3/4 59/40 19/20 31/20 11/4 33/10 27/10 13/4 183/40 0
0 0 5/18 0 2/3 5/4 8/9 25/18 31/12 28/9 22/9 3 149/36 0
0 0 4/17 0 12/17 23/17 1 25/17 97/34 56/17 46/17 57/17 76/17 0
0 0 3/10 0 7/10 53/40 9/10 29/20 21/8 16/5 51/20 61/20 171/40 0
0 0 1/10 0 9/10 19/12 23/20 39/20 69/20 18/5 16/5 43/10 53/10 0
0 0 1/10 0 4/5 29/20 21/20 7/4 13/4 17/5 29/10 4 49/10 0
0 0 2/13 0 10/13 17/13 27/26 45/26 42/13 7/2 37/13 101/26 123/26 0
0 0 3/14 0 6/7 32/21 33/28 25/14 81/28 13/4 41/14 101/28 135/28 0
0 0 1/6 0 5/6 55/36 31/24 7/4 35/12 77/24 3 29/8 115/24 0
0 0 6/23 0 18/23 32/23 26/23 37/23 62/23 145/46 59/23 151/46 203/46 0
0 0 1/5 0 4/5 22/15 13/10 5/3 17/6 19/6 14/5 7/2 137/30 0
0 0 2/7 0 5/7 26/21 15/14 31/21 53/21 64/21 50/21 3 85/21 0
0 0 1/4 0 3/4 21/16 19/16 25/16 43/16 25/8 21/8 13/4 17/4 0
0 0 1/10 0 9/10 23/15 6/5 39/20 13/4 17/5 31/10 41/10 51/10 0
0 0 1/7 0 6/7 3/2 9/7 13/7 89/28 95/28 41/14 111/28 137/28 0
0 0 3/16 0 13/16 11/8 39/32 29/16 51/16 7/2 23/8 31/8 19/4 0
0 0 3/14 0 13/14 145/84 131/84 27/14 263/84 73/21 10/3 55/14 36/7 0
0 0 1/4 0 15/16 167/96 155/96 31/16 151/48 85/24 79/24 63/16 41/8 0
0 0 5/18 0 8/9 85/54 79/54 11/6 163/54 94/27 167/54 67/18 29/6 0
0 0 2/13 0 1 139/78 61/39 167/78 136/39 289/78 137/39 115/26 11/2 0
0 0 3/16 0 1 173/96 79/48 103/48 169/48 91/24 167/48 71/16 11/2 0
0 0 4/19 0 18/19 94/57 173/114 118/57 199/57 218/57 191/57 82/19 101/19 0
0 0 5/18 0 11/18 7/6 2/3 4/3 31/12 28/9 20/9 53/18 47/12 0
0 0 5/19 0 12/19 49/38 13/19 26/19 115/38 67/19 47/19 65/19 82/19 0
0 0 3/10 0 13/20 5/4 7/10 7/5 21/8 16/5 47/20 3 163/40 0
0 0 2/11 0 7/11 59/44 35/44 35/22 7/2 169/44 30/11 175/44 207/44 0
0 0 3/10 0 13/20 5/4 17/20 27/20 101/40 31/10 47/20 29/10 159/40 0
0 0 7/25 0 17/25 71/50 1 7/5 151/50 89/25 67/25 86/25 22/5 0
0 0 7/22 0 15/22 29/22 19/22 31/22 113/44 35/11 27/11 65/22 181/44 0
0 0 5/22 0 15/22 61/44 45/44 67/44 36/11 163/44 30/11 15/4 197/44 0
0 0 4/13 0 9/13 16/13 27/26 37/26 32/13 79/26 59/26 75/26 50/13 0
0 0 7/24 0 17/24 4/3 19/16 35/24 8/3 77/24 5/2 25/8 4 0
0 0 6/25 0 18/25 34/25 6/5 8/5 3 86/25 66/25 88/25 107/25 0
0 0 9/29 0 23/29 130/87 239/174 47/29 247/87 296/87 242/87 98/29 125/29 0
0 0 8/31 0 25/31 142/93 130/93 163/93 292/93 335/93 272/93 116/31 142/31 0
0 0 1/10 0 1 49/30 21/20 21/10 37/10 77/20 33/10 37/8 28/5 0
0 0 1/10 0 9/10 3/2 19/20 19/10 7/2 73/20 3 173/40 26/5 0
0 0 2/15 0 13/15 41/30 29/30 29/15 37/10 59/15 46/15 53/12 157/30 0
0 0 1/10 0 1 49/30 23/20 41/20 18/5 15/4 33/10 181/40 11/2 0
0 0 1/10 0 9/10 3/2 21/20 37/20 17/5 71/20 3 169/40 51/10 0
0 0 1/7 0 6/7 37/28 29/28 51/28 95/28 51/14 41/14 229/56 137/28 0
0 0 1/10 0 1 19/12 6/5 41/20 17/5 71/20 16/5 173/40 53/10 0
0 0 2/15 0 14/15 23/15 13/10 29/15 33/10 7/2 3 62/15 151/30 0
0 0 1/6 0 8/9 25/18 11/9 17/9 10/3 65/18 53/18 73/18 44/9 0
0 0 1/7 0 15/14 38/21 11/7 185/84 43/12 53/14 25/7 767/168 157/28 0
0 0 1/6 0 19/18 65/36 59/36 59/27 97/27 23/6 7/2 245/54 50/9 0
0 0 2/11 0 1 18/11 3/2 139/66 118/33 85/22 37/11 53/12 59/11 0
0 0 4/25 0 19/25 69/50 43/50 43/25 193/50 104/25 72/25 433/100 247/50 0
0 0 5/27 0 7/9 77/54 19/18 89/54 67/18 110/27 26/9 449/108 257/54 0
0 0 6/31 0 25/31 43/31 38/31 53/31 105/31 116/31 86/31 120/31 140/31 0
0 0 8/39 0 34/39 179/117 164/117 214/117 407/117 50/13 352/117 943/234 185/39 0
0 0 19/34 0 10/17 545/408 5/17 91/68 331/136 443/136 9/4 4141/1224 79/18 0
0 0 16/31 0 18/31 167/124 9/31 41/31 311/124 415/124 433/186 41/12 139/31 0
0 0 14/29 0 16/29 481/348 8/29 75/58 315/116 407/116 425/174 1267/348 1625/348 0
0 0 1/2 0 3/5 27/20 3/10 4/3 37/15 101/30 106/45 151/45 179/40 0
0 0 11/20 0 11/20 589/480 11/40 97/80 71/32 501/160 2 2231/720 1463/360 0
0 0 15/31 0 18/31 487/372 9/31 40/31 307/124 415/124 209/93 1241/372 273/62 0
0 0 6/13 0 7/13 425/312 7/26 5/4 283/104 367/104 187/78 1129/312 1445/312 0
0 0 14/29 0 18/29 118/87 9/29 39/29 72/29 100/29 409/174 583/174 523/116 0
0 0 6/13 0 7/13 14/13 7/26 61/52 55/26 163/52 305/156 929/312 152/39 0
0 0 5/12 0 7/12 43/36 7/24 61/48 29/12 27/8 323/144 235/72 619/144 0
0 0 11/25 0 14/25 193/150 7/25 63/50 67/25 89/25 359/150 533/150 341/75 0
0 0 11/26 0 8/13 49/39 4/13 69/52 32/13 45/13 365/156 259/78 691/156 0
0 0 5/12 0 2/3 23/16 1/3 19/12 49/16 59/16 21/8 63/16 485/96 0
0 0 4/11 0 7/11 65/44 7/22 69/44 147/44 171/44 61/22 93/22 233/44 0
0 0 5/12 0 2/3 17/12 1/3 37/24 35/12 29/8 31/12 15/4 157/32 0
0 0 2/5 0 16/25 34/25 8/25 37/25 29/10 179/50 61/25 37/10 479/100 0
0 0 7/20 0 3/5 57/40 3/10 59/40 131/40 153/40 53/20 41/10 41/8 0
0 0 5/12 0 2/3 67/48 1/3 3/2 17/6 29/8 5/2 29/8 461/96 0
0 0 7/20 0 3/5 47/40 3/10 11/8 27/10 69/20 23/10 137/40 177/40 0
0 0 7/20 0 3/5 13/10 3/10 57/40 31/10 15/4 51/20 31/8 97/20 0
0 0 4/11 0 7/11 5/4 7/22 63/44 30/11 39/11 53/22 153/44 201/44 0
0 0 4/11 0 7/11 67/44 7/22 37/22 157/44 177/44 63/22 9/2 241/44 0
0 0 7/20 0 3/5 59/40 3/10 8/5 141/40 159/40 11/4 22/5 213/40 0
0 0 8/23 0 14/23 33/23 7/23 39/23 88/23 100/23 67/23 215/46 128/23 0
0 0 5/12 0 7/12 83/72 7/24 59/48 53/24 53/16 145/72 883/288 287/72 0
0 0 9/23 0 14/23 86/69 7/23 59/46 56/23 80/23 154/69 449/138 589/138 0
0 0 11/27 0 16/27 223/162 8/27 23/18 26/9 104/27 199/81 301/81 377/81 0
0 0 2/5 0 16/25 98/75 8/25 67/50 62/25 89/25 7/3 497/150 661/150 0
0 0 7/20 0 3/5 6/5 3/10 53/40 13/5 69/20 11/5 131/40 169/40 0
0 0 8/23 0 14/23 63/46 7/23 63/46 73/23 91/23 58/23 179/46 110/23 0
0 0 4/11 0 7/11 14/11 7/22 61/44 29/11 39/11 51/22 147/44 193/44 0
0 0 1/3 0 16/27 79/54 8/27 43/27 103/27 40/9 76/27 247/54 145/27 0
0 0 5/24 0 11/12 113/72 11/24 15/8 15/4 33/8 73/24 9/2 23/4 0
0 0 3/20 0 9/10 19/12 9/20 37/20 79/20 17/4 63/20 47/10 59/10 0
0 0 2/9 0 8/9 14/9 4/9 49/27 98/27 110/27 242/81 116/27 454/81 0
0 0 3/14 0 6/7 83/56 3/7 7/4 25/7 4 79/28 59/14 305/56 0
0 0 3/19 0 16/19 29/19 8/19 33/19 73/19 79/19 3 86/19 108/19 0
0 0 7/30 0 13/15 55/36 13/30 53/30 107/30 61/15 26/9 25/6 989/180 0
0 0 1/5 0 4/5 13/10 2/5 41/25 86/25 98/25 67/25 99/25 51/10 0
0 0 2/11 0 9/11 15/11 9/22 37/22 81/22 45/11 63/22 47/11 59/11 0
0 0 6/29 0 24/29 239/174 12/29 49/29 101/29 4 242/87 4 911/174 0
0 0 2/17 0 16/17 80/51 8/17 2 69/17 72/17 54/17 84/17 101/17 0
0 0 1/8 0 7/8 3/2 7/16 15/8 63/16 33/8 3 19/4 91/16 0
0 0 1/7 0 6/7 29/21 3/7 40/21 86/21 92/21 64/21 101/21 40/7 0
0 0 3/14 0 11/14 37/28 11/28 45/28 95/28 55/14 73/28 27/7 277/56 0
0 0 1/5 0 4/5 29/20 2/5 49/30 58/15 131/30 43/15 131/30 161/30 0
0 0 7/32 0 13/16 133/96 13/32 53/32 55/16 4 65/24 125/32 977/192 0
0 0 1/6 0 4/5 29/20 2/5 53/30 25/6 137/30 89/30 71/15 167/30 0
0 0 1/9 0 1 43/27 1/2 37/18 37/9 77/18 29/9 181/36 6 0
0 0 2/17 0 16/17 26/17 8/17 33/17 4 71/17 52/17 165/34 98/17 0
0 0 1/8 0 11/12 11/8 11/24 47/24 25/6 53/12 37/12 235/48 23/4 0
0 0 5/39 0 34/39 113/78 17/39 24/13 176/39 188/39 119/39 391/78 74/13 0
0 0 9/10 0 1/5 119/120 7/20 7/10 9/8 15/8 77/60 1879/1080 1297/540 0
0 0 23/26 0 5/26 307/312 9/26 9/13 121/104 197/104 205/156 545/312 63/26 0
0 0 11/13 0 5/26 341/312 19/52 19/26 163/104 233/104 245/156 685/312 893/312 0
0 0 10/11 0 2/11 41/44 7/22 7/11 1 39/22 27/22 101/66 581/264 0
0 0 9/10 0 1/6 319/360 17/60 17/30 23/24 209/120 31/30 803/540 1123/540 0
0 0 20/23 0 4/23 11/12 7/23 14/23 101/92 169/92 80/69 443/276 103/46 0
0 0 9/11 0 2/11 281/264 15/44 15/22 13/8 201/88 50/33 53/24 749/264 0
0 0 17/18 0 1/6 8/9 5/18 5/9 8/9 31/18 13/12 145/108 431/216 0
0 0 13/15 0 2/15 2/3 7/30 7/15 23/30 23/15 77/90 43/36 149/90 0
0 0 6/7 0 1/7 61/84 1/4 1/2 25/28 23/14 83/84 55/42 11/6 0
0 0 5/6 0 1/6 53/54 11/36 11/18 55/36 20/9 155/108 221/108 283/108 0
0 0 13/14 0 1/7 65/84 1/4 1/2 23/28 23/14 85/84 26/21 38/21 0
0 0 18/23 0 5/23 73/69 10/23 20/23 35/23 49/23 36/23 48/23 261/92 0
0 0 17/23 0 5/23 7/6 21/46 21/23 89/46 57/23 42/23 117/46 151/46 0
0 0 4/5 0 1/5 1 2/5 4/5 27/20 2 22/15 37/20 623/240 0
0 0 16/21 0 4/21 41/42 8/21 16/21 10/7 43/21 29/21 40/21 73/28 0
0 0 7/10 0 1/5 9/8 17/40 17/20 79/40 5/2 7/4 101/40 129/40 0
0 0 14/17 0 3/17 97/102 6/17 12/17 21/17 33/17 67/51 28/17 485/204 0
0 0 5/7 0 1/7 11/14 9/28 9/14 5/4 13/7 17/14 45/28 31/14 0
0 0 12/17 0 3/17 35/34 13/34 13/17 63/34 41/17 28/17 79/34 101/34 0
0 0 11/14 0 1/7 5/6 9/28 9/14 33/28 13/7 26/21 43/28 46/21 0
0 0 5/7 0 1/4 215/168 15/28 15/14 9/4 153/56 57/28 81/28 101/28 0
0 0 17/25 0 6/25 63/50 13/25 26/25 58/25 139/50 2 73/25 18/5 0
0 0 19/28 0 1/4 73/56 17/28 17/14 20/7 185/56 65/28 24/7 57/14 0
0 0 25/28 0 13/56 23/24 51/112 107/168 313/336 185/112 25/21 1525/1008 2153/1008 0
0 0 23/26 0 11/52 37/39 49/104 23/39 283/312 13/8 31/26 149/104 649/312 0
0 0 5/6 0 13/60 13/12 5/8 113/180 457/360 229/120 67/45 659/360 59/24 0
0 0 17/19 0 4/19 103/114 8/19 11/19 16/19 30/19 22/19 74/57 223/114 0
0 0 29/32 0 11/64 323/384 145/384 89/192 277/384 193/128 175/192 11/9 2045/1152 0
0 0 8/9 0 1/6 281/324 139/324 37/81 247/324 55/36 161/162 397/324 197/108 0
0 0 5/6 0 11/60 41/40 217/360 19/36 421/360 221/120 27/20 203/120 821/360 0
0 0 15/16 0 3/16 7/8 3/8 1/2 3/4 25/16 33/32 109/96 43/24 0
0 0 13/15 0 2/15 11/18 13/45 11/30 17/30 4/3 32/45 19/20 41/30 0
0 0 13/15 0 2/15 31/45 16/45 11/30 19/30 7/5 38/45 44/45 67/45 0
0 0 9/11 0 2/11 131/132 20/33 23/44 5/4 21/11 46/33 113/66 299/132 0
0 0 12/13 0 2/13 59/78 9/26 11/26 17/26 19/13 73/78 77/78 61/39 0
0 0 7/9 0 5/18 37/36 11/18 5/6 47/36 67/36 3/2 65/36 91/36 0
