0 0 0 6/13 6/13 1/13 10/13 10/13 20/13 16/13 28/13 0
0 0 0 5/12 5/12 1/12 19/24 17/24 19/12 4/3 49/24 0
0 0 0 1/2 13/28 1/14 73/84 31/42 65/42 29/21 55/28 0
0 0 0 3/7 2/7 1/7 23/28 11/14 53/28 10/7 15/7 0
0 0 0 9/17 11/34 2/17 91/102 79/102 181/102 73/51 2 0
0 0 0 3/10 7/10 1/5 7/10 4/5 8/5 6/5 43/20 0
0 0 0 3/11 7/11 3/11 17/22 8/11 18/11 15/11 2 0
0 0 0 4/11 15/22 2/11 5/6 17/22 18/11 46/33 21/11 0
0 0 0 2/9 5/9 1/3 13/18 7/9 16/9 4/3 17/9 0
0 0 0 3/10 13/20 3/10 49/60 17/20 9/5 43/30 19/10 0
0 0 0 1/5 4/5 3/10 3/5 9/10 9/5 11/10 11/5 0
0 0 0 1/8 3/4 7/16 5/8 7/8 7/4 5/4 2 0
0 0 0 1/8 5/8 7/16 5/8 7/8 7/4 5/4 15/8 0
0 0 0 3/10 4/5 2/5 9/10 1 17/10 8/5 49/20 0
0 0 0 2/9 7/9 5/9 17/18 1 5/3 16/9 7/3 0
0 0 0 3/10 3/4 2/5 11/12 19/20 8/5 49/30 21/10 0
0 0 0 1/5 9/10 1/2 4/5 11/10 19/10 3/2 5/2 0
0 0 0 1/8 7/8 11/16 7/8 9/8 15/8 7/4 19/8 0
0 0 0 7/10 3/10 1/10 7/10 3/5 6/5 1 7/4 0
0 0 0 2/3 2/9 1/9 2/3 1/2 10/9 1 3/2 0
0 0 0 4/5 1/4 1/10 4/5 8/15 16/15 11/10 29/20 0
0 0 0 7/11 2/11 2/11 8/11 7/11 3/2 13/11 19/11 0
0 0 0 10/13 5/26 2/13 11/13 49/78 109/78 16/13 21/13 0
0 0 0 1/2 1/2 1/4 5/8 5/8 5/4 1 7/4 0
0 0 0 4/9 4/9 1/3 2/3 5/9 11/9 10/9 14/9 0
0 0 0 5/8 7/16 1/4 3/4 9/16 9/8 9/8 11/8 0
0 0 0 3/8 3/8 3/8 5/8 5/8 11/8 9/8 3/2 0
0 0 0 1/2 7/16 3/8 3/4 11/16 11/8 5/4 3/2 0
0 0 0 1/3 2/3 1/3 5/9 7/9 14/9 1 35/18 0
0 0 0 1/4 5/8 7/16 9/16 3/4 3/2 9/8 7/4 0
0 0 0 1/4 1/2 7/16 9/16 3/4 3/2 9/8 13/8 0
0 0 0 1/2 5/8 1/2 7/8 7/8 11/8 3/2 17/8 0
0 0 0 3/8 5/8 5/8 7/8 7/8 11/8 13/8 2 0
0 0 0 1/2 9/16 1/2 7/8 13/16 5/4 3/2 7/4 0
0 0 0 1/3 7/9 5/9 7/9 1 5/3 13/9 41/18 0
0 0 0 1/4 3/4 11/16 13/16 1 13/8 13/8 17/8 0
0 0 0 4/5 1/5 1/10 7/10 2/5 4/5 7/10 13/10 0
0 0 0 3/4 1/8 1/8 11/16 5/16 3/4 3/4 17/16 0
0 0 0 8/9 1/6 1/9 5/6 10/27 20/27 8/9 19/18 0
0 0 0 2/3 1/9 2/9 13/18 4/9 19/18 8/9 11/9 0
0 0 0 9/11 3/22 2/11 19/22 31/66 67/66 1 13/11 0
0 0 0 2/3 1/3 2/9 2/3 4/9 8/9 7/9 25/18 0
0 0 0 5/9 1/3 1/3 13/18 4/9 1 1 4/3 0
0 0 0 3/4 5/16 1/4 13/16 7/16 7/8 1 9/8 0
0 0 0 1/2 1/4 3/8 11/16 1/2 9/8 1 5/4 0
0 0 0 5/8 5/16 3/8 13/16 9/16 9/8 9/8 5/4 0
0 0 0 1/2 1/2 3/10 3/5 3/5 6/5 4/5 8/5 0
0 0 0 3/8 1/2 7/16 5/8 5/8 5/4 1 3/2 0
0 0 0 3/8 3/8 7/16 5/8 5/8 5/4 1 11/8 0
0 0 0 2/3 4/9 4/9 8/9 2/3 1 11/9 31/18 0
0 0 0 1/2 1/2 5/8 15/16 3/4 9/8 3/2 7/4 0
0 0 0 5/8 7/16 1/2 15/16 11/16 1 11/8 3/2 0
0 0 0 1/2 3/5 1/2 4/5 4/5 13/10 6/5 19/10 0
0 0 0 3/8 5/8 11/16 7/8 7/8 11/8 3/2 15/8 0
