0 0 0 1/5 7/10 7/5 3/2 1 9/5 41/20 27/10 0
0 0 0 3/10 3/5 11/10 13/10 4/5 17/10 17/10 12/5 0
0 0 0 6/13 15/26 12/13 16/13 10/13 43/26 21/13 28/13 0
0 0 0 1/8 1/2 9/8 5/4 1 11/8 13/8 9/4 0
0 0 0 3/11 5/11 1 14/11 10/11 17/11 16/11 24/11 0
0 0 0 5/12 1/2 5/6 5/4 7/8 37/24 35/24 2 0
0 0 0 1/8 3/8 1 9/8 15/16 5/4 3/2 2 0
0 0 0 2/9 1/3 1 11/9 17/18 13/9 13/9 2 0
0 0 0 4/11 5/11 10/11 14/11 10/11 3/2 3/2 21/11 0
0 0 0 1/8 5/8 5/4 11/8 5/4 3/2 7/4 21/8 0
0 0 0 1/3 8/15 14/15 19/15 17/15 8/5 7/5 37/15 0
0 0 0 6/13 7/13 10/13 16/13 25/26 41/26 37/26 27/13 0
0 0 0 1/3 2/3 4/3 13/9 8/9 14/9 11/6 7/3 0
0 0 0 1/2 1/2 1 9/8 5/8 11/8 11/8 15/8 0
0 0 0 7/10 9/20 4/5 1 3/5 7/5 13/10 17/10 0
0 0 0 1/4 1/2 9/8 5/4 7/8 5/4 3/2 2 0
0 0 0 4/9 1/3 8/9 1 2/3 11/9 10/9 5/3 0
0 0 0 2/3 1/3 2/3 8/9 11/18 11/9 19/18 13/9 0
0 0 0 1/4 3/8 1 9/8 13/16 9/8 11/8 7/4 0
0 0 0 3/8 1/4 7/8 1 11/16 9/8 9/8 3/2 0
0 0 0 5/9 1/3 7/9 1 2/3 11/9 7/6 13/9 0
0 0 0 1/4 5/8 5/4 11/8 9/8 11/8 13/8 19/8 0
0 0 0 6/11 4/11 9/11 10/11 19/22 14/11 1 21/11 0
0 0 0 7/9 1/3 5/9 7/9 2/3 11/9 17/18 13/9 0
0 0 0 6/13 6/13 17/13 1 1 25/13 47/26 36/13 0
0 0 0 6/11 4/11 12/11 9/11 8/11 20/11 16/11 26/11 0
0 0 0 7/11 7/22 10/11 8/11 7/11 19/11 15/11 23/11 0
0 0 0 2/5 3/10 11/10 4/5 11/10 8/5 3/2 5/2 0
0 0 0 1/2 1/5 9/10 7/10 4/5 3/2 11/10 2 0
0 0 0 5/8 1/8 5/8 1/2 11/16 11/8 15/16 13/8 0
0 0 0 1/3 2/9 1 7/9 19/18 13/9 13/9 20/9 0
0 0 0 3/8 1/8 7/8 3/4 13/16 11/8 9/8 7/4 0
0 0 0 1/2 1/8 3/4 5/8 3/4 11/8 17/16 13/8 0
0 0 0 5/11 4/11 13/11 9/11 15/11 19/11 17/11 32/11 0
0 0 0 8/13 3/13 11/13 8/13 27/26 20/13 1 30/13 0
0 0 0 3/4 1/8 1/2 3/8 3/4 11/8 13/16 13/8 0
0 0 0 7/12 5/12 5/4 11/12 11/12 7/4 13/8 5/2 0
0 0 0 7/10 3/10 1 7/10 3/5 8/5 6/5 2 0
0 0 0 4/5 1/4 4/5 3/5 1/2 3/2 11/10 17/10 0
0 0 0 1/2 3/10 11/10 4/5 1 3/2 7/5 23/10 0
0 0 0 3/5 1/5 9/10 7/10 7/10 7/5 1 9/5 0
0 0 0 3/4 1/8 5/8 1/2 9/16 5/4 13/16 11/8 0
0 0 0 4/9 2/9 1 7/9 17/18 4/3 4/3 2 0
0 0 0 1/2 1/8 7/8 3/4 11/16 5/4 1 3/2 0
0 0 0 5/8 1/8 3/4 5/8 5/8 5/4 15/16 11/8 0
0 0 0 6/11 4/11 13/11 9/11 14/11 18/11 16/11 30/11 0
0 0 0 9/13 3/13 11/13 8/13 25/26 19/13 12/13 28/13 0
0 0 0 7/8 1/8 1/2 3/8 5/8 5/4 11/16 11/8 0
