0 0 0 5/13 7/13 2/13 15/13 12/13 21/26 21/13 0
0 0 0 3/10 2/5 1/5 11/10 1 7/10 3/2 0
0 0 0 3/11 3/11 3/11 12/11 12/11 17/22 15/11 0
0 0 0 3/5 2/5 1/5 11/10 7/10 7/10 3/2 0
0 0 0 6/11 3/11 3/11 12/11 9/11 6/11 15/11 0
0 0 0 1/2 1/5 2/5 11/10 1 7/10 13/10 0
0 0 0 8/11 3/11 3/11 1 1/2 8/11 14/11 0
0 0 0 7/10 1/5 2/5 1 13/20 13/20 6/5 0
0 0 0 9/13 2/13 6/13 14/13 23/26 10/13 16/13 0
