0 0 0 5/9 1/3 19/36 4/3 1 7/9 43/36 85/72 0
0 0 0 1/2 5/14 3/7 8/7 6/7 6/7 5/4 31/28 0
0 0 0 1/2 5/14 3/7 8/7 13/14 6/7 39/28 31/28 0
0 0 0 1/2 2/7 19/28 8/7 13/14 6/7 1 31/28 0
0 0 0 6/13 4/13 7/13 1 21/26 12/13 27/26 1 0
0 0 0 7/15 1/3 2/3 1 29/30 16/15 41/30 17/15 0
0 0 0 8/15 1/3 13/15 19/15 29/30 4/5 31/30 31/30 0
0 0 0 1/2 3/8 27/32 9/8 13/16 7/8 9/8 15/16 0
0 0 0 11/21 8/21 43/42 22/21 13/14 1 10/7 22/21 0
0 0 0 7/9 1/9 5/18 2/3 4/9 1/3 11/18 7/12 0
0 0 0 3/4 1/8 1/4 5/8 3/8 3/8 11/16 9/16 0
0 0 0 3/4 1/8 1/4 5/8 7/16 3/8 13/16 9/16 0
0 0 0 3/4 1/8 7/16 5/8 1/2 1/2 5/8 11/16 0
0 0 0 3/4 1/8 3/8 5/8 7/16 1/2 11/16 5/8 0
0 0 0 7/9 1/9 4/9 2/3 5/9 5/9 17/18 2/3 0
0 0 0 3/4 1/8 1/2 5/8 7/16 3/8 9/16 9/16 0
0 0 0 7/9 1/9 1/2 2/3 1/3 1/3 2/3 4/9 0
0 0 0 11/14 1/7 23/28 9/14 1/2 1/2 15/14 4/7 0
0 0 13/15 0 67/90 1/6 37/30 131/90 157/90 37/45 79/60 0
0 0 4/5 0 7/10 1/10 11/10 13/10 17/10 19/20 5/4 0
0 0 4/5 0 7/10 1/10 11/10 27/20 17/10 21/20 5/4 0
0 0 11/14 0 7/12 9/28 31/28 113/84 139/84 59/84 33/28 0
0 0 8/11 0 6/11 3/11 1 27/22 18/11 17/22 12/11 0
0 0 10/13 0 15/26 4/13 1 35/26 23/13 25/26 15/13 0
0 0 9/11 0 8/11 6/11 13/11 31/22 19/11 15/22 25/22 0
0 0 9/11 0 8/11 1/2 12/11 14/11 19/11 8/11 1 0
0 0 6/7 0 11/14 19/28 15/14 10/7 27/14 1 8/7 0
0 0 15/16 0 35/48 5/32 39/32 131/96 151/96 71/96 75/64 0
0 0 9/10 0 7/10 1/10 11/10 6/5 3/2 9/10 11/10 0
0 0 9/10 0 7/10 1/10 11/10 5/4 3/2 1 11/10 0
0 0 11/12 0 43/72 5/24 9/8 89/72 103/72 19/36 23/24 0
0 0 7/8 0 9/16 1/8 1 17/16 11/8 5/8 13/16 0
0 0 7/8 0 9/16 1/8 1 9/8 11/8 3/4 13/16 0
0 0 11/12 0 17/24 3/8 7/6 31/24 3/2 13/24 11/12 0
0 0 10/11 0 8/11 4/11 12/11 13/11 17/11 7/11 9/11 0
0 0 11/12 0 3/4 5/12 13/12 5/4 19/12 3/4 5/6 0
0 0 9/10 0 23/30 3/20 4/5 37/30 53/30 7/12 49/40 0
0 0 7/8 0 3/4 1/8 3/4 9/8 7/4 11/16 19/16 0
0 0 7/8 0 3/4 1/8 3/4 19/16 7/4 13/16 19/16 0
0 0 9/10 0 2/3 1/4 4/5 37/30 53/30 8/15 23/20 0
0 0 8/9 0 2/3 2/9 7/9 7/6 16/9 11/18 10/9 0
0 0 11/12 0 2/3 1/4 19/24 31/24 15/8 5/6 9/8 0
0 0 7/8 0 3/4 3/8 3/4 19/16 7/4 7/16 17/16 0
0 0 8/9 0 7/9 7/18 7/9 10/9 16/9 5/9 1 0
0 0 13/14 0 23/28 17/28 3/4 9/7 55/28 25/28 31/28 0
0 0 11/12 0 49/72 1/8 5/6 10/9 53/36 19/36 49/48 0
0 0 8/9 0 2/3 1/9 7/9 1 13/9 2/3 1 0
0 0 9/10 0 2/3 1/10 23/30 21/20 43/30 23/30 29/30 0
0 0 9/10 0 17/30 3/20 4/5 31/30 41/30 23/60 17/20 0
0 0 7/8 0 9/16 1/8 3/4 15/16 11/8 1/2 13/16 0
0 0 9/10 0 17/30 1/10 43/60 1 83/60 37/60 23/30 0
0 0 9/10 0 13/20 1/4 4/5 21/20 7/5 7/20 4/5 0
0 0 9/10 0 7/10 3/10 4/5 1 3/2 1/2 4/5 0
0 0 13/14 0 61/84 5/14 61/84 15/14 131/84 55/84 67/84 0
