0 0 0 5/14 23/28 17/14 11/7 41/21 61/28 39/14 22/7 4 0
0 0 0 2/5 7/10 17/15 23/15 9/5 59/30 13/5 3 11/3 0
0 0 0 3/11 9/11 23/22 29/22 113/66 45/22 26/11 63/22 39/11 0
0 0 0 1/3 2/3 23/24 31/24 37/24 43/24 13/6 65/24 19/6 0
0 0 0 3/11 9/11 23/22 29/22 113/66 45/22 57/22 29/11 39/11 0
0 0 0 1/3 2/3 23/24 31/24 37/24 43/24 19/8 5/2 19/6 0
0 0 0 1/5 4/5 19/20 23/20 23/15 39/20 9/4 49/20 16/5 0
0 0 0 1/4 2/3 7/8 9/8 11/8 41/24 25/12 7/3 17/6 0
0 0 0 3/7 17/28 15/14 39/28 137/84 13/7 69/28 5/2 47/14 0
0 0 0 7/15 1/2 1 41/30 3/2 5/3 23/10 12/5 46/15 0
0 0 0 5/13 8/13 25/26 16/13 58/39 23/13 30/13 29/13 40/13 0
0 0 0 3/7 1/2 25/28 17/14 19/14 11/7 15/7 15/7 39/14 0
0 0 0 3/7 17/28 1 11/7 143/84 27/14 15/7 85/28 7/2 0
0 0 0 7/15 1/2 14/15 23/15 47/30 26/15 2 29/10 16/5 0
0 0 0 5/13 8/13 23/26 37/26 61/39 24/13 25/13 37/13 42/13 0
0 0 0 3/7 1/2 23/28 39/28 10/7 23/14 25/14 19/7 41/14 0
0 0 0 1/2 13/32 13/16 43/32 65/48 149/96 57/32 75/32 67/24 0
0 0 0 9/17 11/34 13/17 45/34 64/51 143/102 57/34 77/34 131/51 0
0 0 0 4/15 29/30 19/15 31/18 31/15 23/10 26/9 152/45 38/9 0
0 0 0 5/17 29/34 20/17 173/102 98/51 71/34 139/51 167/51 199/51 0
0 0 0 2/11 1 25/22 101/66 41/22 49/22 82/33 211/66 127/33 0
0 0 0 3/13 11/13 27/26 119/78 133/78 51/26 7/3 241/78 136/39 0
0 0 0 2/11 1 25/22 49/33 41/22 49/22 185/66 95/33 127/33 0
0 0 0 3/13 11/13 27/26 58/39 133/78 51/26 203/78 110/39 136/39 0
0 0 0 1/9 1 19/18 71/54 5/3 13/6 131/54 145/54 94/27 0
0 0 0 1/6 5/6 23/24 95/72 109/72 15/8 41/18 95/36 28/9 0
0 0 0 1/3 19/24 7/6 11/6 35/18 53/24 29/12 7/2 4 0
0 0 0 5/13 17/26 14/13 23/13 23/13 51/26 29/13 43/13 47/13 0
0 0 0 3/11 9/11 23/22 37/22 119/66 47/22 24/11 73/22 41/11 0
0 0 0 1/3 2/3 23/24 13/8 13/8 15/8 2 25/8 10/3 0
0 0 0 1/9 1 19/18 157/108 5/3 13/6 61/27 77/27 94/27 0
0 0 0 1/6 5/6 23/24 211/144 109/72 15/8 19/9 101/36 28/9 0
0 0 0 1/9 1 19/18 145/108 29/18 13/6 125/54 71/27 91/27 0
0 0 0 1/7 6/7 27/28 229/168 31/21 53/28 185/84 223/84 127/42 0
0 0 0 1/5 4/5 19/20 63/40 49/30 41/20 2 3 17/5 0
0 0 0 1/4 2/3 7/8 73/48 35/24 43/24 11/6 17/6 3 0
0 0 0 4/15 29/30 131/90 23/15 31/15 23/10 28/9 142/45 38/9 0
0 0 0 5/17 29/34 143/102 25/17 98/51 71/34 152/51 154/51 199/51 0
0 0 0 2/11 1 43/33 29/22 41/22 49/22 89/33 197/66 127/33 0
0 0 0 3/13 11/13 49/39 33/26 133/78 51/26 101/39 17/6 136/39 0
0 0 0 2/11 1 89/66 29/22 41/22 49/22 199/66 8/3 127/33 0
0 0 0 3/13 11/13 101/78 33/26 133/78 51/26 223/78 100/39 136/39 0
0 0 0 1/9 1 65/54 7/6 5/3 13/6 139/54 137/54 94/27 0
0 0 0 1/6 5/6 83/72 9/8 109/72 15/8 89/36 22/9 28/9 0
0 0 0 1/3 19/24 17/12 35/24 67/36 17/8 3 8/3 23/6 0
0 0 0 5/13 17/26 17/13 37/26 22/13 49/26 36/13 33/13 45/13 0
0 0 0 3/11 9/11 29/22 14/11 113/66 45/22 63/22 26/11 39/11 0
0 0 0 1/3 2/3 29/24 5/4 37/24 43/24 21/8 9/4 19/6 0
0 0 0 2/9 37/36 751/540 871/540 559/270 83/36 136/45 146/45 569/135 0
0 0 0 5/22 41/44 901/660 1051/660 322/165 93/44 327/110 16/5 1303/330 0
0 0 0 2/13 14/13 248/195 571/390 743/390 59/26 172/65 409/130 763/195 0
0 0 0 3/17 16/17 19/15 751/510 913/510 69/34 227/85 529/170 928/255 0
0 0 0 2/13 14/13 511/390 278/195 743/390 59/26 389/130 14/5 763/195 0
0 0 0 3/17 16/17 661/510 368/255 913/510 69/34 499/170 242/85 928/255 0
0 0 0 1/10 11/10 361/300 391/300 259/150 9/4 259/100 269/100 269/75 0
0 0 0 2/15 14/15 541/450 601/450 733/450 59/30 197/75 69/25 748/225 0
0 0 0 1/9 10/9 107/90 797/540 26/15 41/18 326/135 391/135 488/135 0
0 0 0 2/13 12/13 147/130 1187/780 623/390 51/26 461/195 571/195 638/195 0
0 0 0 1/9 10/9 107/90 737/540 151/90 41/18 667/270 361/135 473/135 0
0 0 0 2/15 14/15 167/150 1277/900 349/225 59/30 1087/450 1247/450 713/225 0
0 0 0 1/9 1 145/108 7/6 5/3 13/6 74/27 64/27 94/27 0
0 0 0 1/6 5/6 187/144 9/8 109/72 15/8 95/36 41/18 28/9 0
0 0 0 1/9 1 133/108 7/6 29/18 13/6 68/27 131/54 91/27 0
0 0 0 1/7 6/7 205/168 31/28 31/21 53/28 211/84 197/84 127/42 0
0 0 0 1/5 4/5 51/40 11/10 23/15 39/20 13/5 21/10 16/5 0
0 0 0 1/4 2/3 19/16 13/12 11/8 41/24 29/12 2 17/6 0
0 0 0 1/9 10/9 737/540 13/10 26/15 41/18 376/135 341/135 488/135 0
0 0 0 2/13 12/13 1067/780 167/130 623/390 51/26 541/195 491/195 638/195 0
0 0 0 1/9 10/9 677/540 13/10 151/90 41/18 346/135 697/270 473/135 0
0 0 0 2/15 14/15 1157/900 187/150 349/225 59/30 1187/450 1147/450 713/225 0
0 0 0 1/9 10/9 73/60 239/180 224/135 41/18 112/45 13/5 52/15 0
0 0 0 2/17 16/17 409/340 449/340 128/85 67/34 212/85 222/85 261/85 0
0 0 0 3/4 25/32 27/32 39/32 67/48 27/16 63/32 75/32 71/24 0
0 0 0 4/5 7/10 23/30 37/30 59/45 23/15 11/6 23/10 124/45 0
0 0 0 9/14 73/84 79/84 8/7 31/21 79/42 44/21 52/21 22/7 0
0 0 0 9/13 61/78 67/78 15/13 18/13 67/39 76/39 95/39 38/13 0
0 0 0 9/14 73/84 79/84 8/7 31/21 79/42 191/84 193/84 22/7 0
0 0 0 9/13 61/78 67/78 15/13 18/13 67/39 167/78 175/78 38/13 0
0 0 0 4/7 19/21 41/42 15/14 31/21 41/21 47/21 7/3 22/7 0
0 0 0 3/5 38/45 41/45 16/15 7/5 82/45 97/45 104/45 44/15 0
0 0 0 11/14 9/14 11/14 33/28 101/84 43/28 25/14 55/28 109/42 0
0 0 0 11/13 7/13 9/13 31/26 85/78 35/26 21/13 49/26 7/3 0
0 0 0 5/7 61/84 73/84 8/7 109/84 143/84 85/42 169/84 39/14 0
0 0 0 10/13 49/78 61/78 15/13 31/26 119/78 73/39 151/78 33/13 0
0 0 0 10/13 9/13 10/13 31/26 95/78 41/26 21/13 57/26 103/39 0
0 0 0 5/6 7/12 2/3 29/24 79/72 11/8 17/12 17/8 85/36 0
0 0 0 9/13 61/78 67/78 15/13 103/78 137/78 70/39 181/78 37/13 0
0 0 0 3/4 49/72 55/72 7/6 29/24 113/72 29/18 163/72 31/12 0
0 0 0 11/14 15/28 19/28 31/28 22/21 29/21 41/28 51/28 16/7 0
0 0 0 11/13 11/26 15/26 29/26 12/13 46/39 33/26 45/26 2 0
0 0 0 2/3 37/42 139/126 7/6 14/9 38/21 299/126 43/18 68/21 0
0 0 0 15/22 37/44 151/132 51/44 17/11 19/11 323/132 29/12 35/11 0
0 0 0 10/17 97/102 113/102 19/17 27/17 100/51 7/3 130/51 10/3 0
0 0 0 11/18 97/108 125/108 10/9 85/54 50/27 131/54 139/54 88/27 0
0 0 0 10/17 97/102 7/6 19/17 27/17 100/51 265/102 233/102 10/3 0
0 0 0 11/18 97/108 131/108 10/9 85/54 50/27 289/108 251/108 88/27 0
0 0 0 8/15 44/45 49/45 16/15 23/15 91/45 107/45 106/45 146/45 0
0 0 0 5/9 25/27 61/54 19/18 41/27 103/54 67/27 65/27 85/27 0
0 0 0 5/7 11/14 15/14 33/28 29/21 12/7 9/4 57/28 62/21 0
0 0 0 10/13 9/13 1 31/26 50/39 20/13 55/26 51/26 106/39 0
0 0 0 9/14 73/84 97/84 8/7 31/21 79/42 209/84 25/12 22/7 0
0 0 0 9/13 61/78 85/78 15/13 18/13 67/39 185/78 157/78 38/13 0
0 0 0 8/15 44/45 113/90 16/15 23/15 91/45 116/45 97/45 146/45 0
0 0 0 5/9 25/27 143/108 19/18 41/27 103/54 73/27 59/27 85/27 0
0 0 0 8/15 44/45 101/90 16/15 22/15 91/45 104/45 20/9 28/9 0
0 0 0 6/11 31/33 161/132 23/22 97/66 127/66 167/66 151/66 100/33 0
0 0 0 4/7 19/21 103/84 15/14 31/21 41/21 53/21 43/21 22/7 0
0 0 0 3/5 38/45 109/90 16/15 7/5 82/45 112/45 89/45 44/15 0
0 0 0 15/17 659/1020 719/1020 41/34 533/510 352/255 263/170 59/34 583/255 0
0 0 0 14/15 509/900 569/900 37/30 433/450 277/225 71/50 17/10 941/450 0
